stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
154.600000000,pre,3,0,0.016000000,-0.498000000,0.108799577,-0.012118110,-1.970831841,-0.045486247,-0.028235553,-1.945613231,-0.015968128,1.940300703,1.945883622,-0.005582919,nan,nan,nan,nan,nan,nan,nan,nan,0.012467595,nan,nan,0.000000000,0,0,0
154.600000000,pre,3,1,0.016000000,-0.498000000,-0.100000000,1.997977607,-1.960312186,-0.013388694,1.899102005,-2.012855227,0.037863383,2.793996572,2.767599723,0.026396850,nan,nan,nan,nan,nan,nan,nan,nan,0.278717471,nan,nan,0.000000000,0,0,0
154.600000000,pre,3,2,0.016000000,-0.498000000,0.100751376,2.004140889,0.036296528,-0.111220775,2.011088458,0.004915491,-0.103997749,1.974854708,2.013781636,-0.038926929,0.006239072,0.002444189,0.003794883,-0.059111424,-0.051665995,-0.007445429,-0.039721344,0.007384171,0.606122305,0.057986171,0.647282965,0.000000000,1,1,1
154.600000000,post,3,0,0.016000000,-0.498000000,0.108799577,-0.012118110,-1.970831841,-0.045486247,-0.053662546,-1.949663452,-0.015968128,1.940300703,1.950467181,-0.010166478,nan,nan,nan,nan,nan,nan,nan,nan,0.041342911,nan,nan,0.000000000,0,0,0
154.600000000,post,3,1,0.016000000,-0.498000000,-0.100000000,1.997977607,-1.960312186,-0.013388694,1.873675011,-2.016905447,0.037863383,2.793996572,2.753179846,0.040816726,nan,nan,nan,nan,nan,nan,nan,nan,0.666402049,nan,nan,0.000000000,0,0,0
154.600000000,post,3,2,0.016000000,-0.498000000,0.100751376,2.004140889,0.036296528,-0.111220775,1.985661464,0.000865270,-0.103997749,1.974854708,1.988383195,-0.013528487,0.006239072,0.000435759,0.005803313,-0.059111424,-0.052326545,-0.006784879,-0.014294350,0.011434392,0.073207984,0.077402713,0.126683201,0.000000000,1,1,1
154.700000000,pre,3,0,-0.004000000,-0.198000000,0.112796560,-0.013223897,-1.969867052,-0.044074958,-0.051763955,-1.946565958,-0.033137439,1.923939705,1.947536040,-0.023596335,nan,nan,nan,nan,nan,nan,nan,nan,0.222714813,nan,nan,0.000000000,0,0,0
154.700000000,pre,3,1,-0.004000000,-0.198000000,-0.100000000,1.997055062,-1.959062400,-0.011874729,1.911851528,-1.964339896,0.026160358,2.786728382,2.741257349,0.045471033,nan,nan,nan,nan,nan,nan,nan,nan,0.827045932,nan,nan,0.000000000,0,0,0
154.700000000,pre,3,2,-0.004000000,-0.198000000,0.104754473,2.004234895,0.037433335,-0.111926666,1.990280390,0.008148190,-0.100088332,2.012230635,1.992812108,0.019418527,0.004959195,0.004093968,0.000865227,-0.064687841,-0.050245810,-0.014442031,0.017716914,0.001809942,0.150831678,0.146211995,0.125957051,0.000000000,1,1,1
154.700000000,post,3,0,-0.004000000,-0.198000000,0.112796560,-0.013223897,-1.969867052,-0.044074958,-0.024131260,-1.944235427,-0.033137439,1.923939705,1.944667530,-0.020727825,nan,nan,nan,nan,nan,nan,nan,nan,0.171857091,nan,nan,0.012303955,0,0,0
154.700000000,post,3,1,-0.004000000,-0.198000000,-0.100000000,1.997055062,-1.959062400,-0.011874729,1.939484222,-1.962009364,0.026160358,2.786728382,2.758942579,0.027785803,nan,nan,nan,nan,nan,nan,nan,nan,0.308820331,nan,nan,0.012303955,0,0,0
