stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
15.516000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,nan,nan,0.016000000,0.016000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,-0.042421985,-0.021140217,0.289211384
15.616000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,nan,nan,-0.006000000,0.006000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0.016404176,0.058415611,0.287474313
15.716000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.008000000,0.008000000,nan,nan,-0.006000000,0.006000000,-0.014000000,0.014000000,0,0,0,0,0,0,0,0,0.037688531,0.019444615,0.259053680
15.816000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,nan,nan,-0.002000000,0.002000000,0.002000000,0.002000000,0,0,0,0,0,0,0,0,0.046735026,0.007712464,0.152056659
15.916000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,nan,nan,-0.004000000,0.004000000,0.016000000,0.016000000,0,0,0,0,0,0,0,0,0.027409266,0.025940563,0.256146667
16.016000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.026000000,0.026000000,nan,nan,-0.004000000,0.004000000,-0.008000000,0.008000000,0,0,0,0,0,0,0,0,0.007012967,0.031852699,0.234309146
16.116000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.246000000,0.246000000,-0.004000000,0.004000000,0.006000000,0.006000000,0,1,0,0,0,0,0,0,0.002467563,0.028386320,0.231715299
16.216000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.144000000,0.144000000,-0.004000000,0.004000000,-0.014000000,0.014000000,0,1,0,0,0,0,0,0,0.012462884,0.041934425,0.220775243
16.316000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.142000000,0.142000000,-0.004000000,0.004000000,-0.004000000,0.004000000,0,1,0,0,0,0,0,0,-0.014918694,0.097196074,0.257342517
16.416000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.044000000,0.044000000,-0.004000000,0.004000000,0.008000000,0.008000000,0,1,0,0,0,0,0,0,-0.039061684,0.092607620,0.250919652
16.516000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.034000000,0.034000000,-0.044000000,0.044000000,-0.004000000,0.004000000,-0.018000000,0.018000000,0,1,0,0,0,0,0,0,-0.030561240,0.047075092,0.257212734
16.616000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.026000000,0.026000000,-0.144000000,0.144000000,-0.006000000,0.006000000,-0.008000000,0.008000000,0,1,0,0,0,0,0,0,-0.049247057,0.034313144,0.236877083
16.716000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.144000000,0.144000000,-0.006000000,0.006000000,0.000000000,0.000000000,0,1,0,0,0,0,0,0,-0.081727076,0.053008889,0.233041255
16.816000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.026000000,0.026000000,-0.144000000,0.144000000,-0.006000000,0.006000000,0.008000000,0.008000000,0,1,0,0,0,0,0,0,-0.037835992,0.090125036,0.250492987
16.916000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.008000000,0.008000000,-0.244000000,0.244000000,-0.006000000,0.006000000,-0.006000000,0.006000000,0,1,0,0,0,0,0,0,0.013127357,0.083812666,0.274487225
17.016000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.244000000,0.244000000,-0.004000000,0.004000000,0.004000000,0.004000000,0,1,0,0,0,0,0,0,0.059674471,0.067021790,0.245373585
17.116000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.144000000,0.144000000,-0.004000000,0.004000000,0.016000000,0.016000000,0,1,0,0,0,0,0,0,-0.014554558,0.039826746,0.240375968
17.216000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.144000000,0.144000000,-0.004000000,0.004000000,-0.006000000,0.006000000,0,1,0,0,0,0,0,0,-0.039634028,0.042202944,0.213449560
17.316000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.034000000,0.034000000,-0.144000000,0.144000000,-0.004000000,0.004000000,0.000000000,0.000000000,0,1,0,0,0,0,0,0,0.018402980,0.070829647,0.225369794
17.416000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.144000000,0.144000000,-0.004000000,0.004000000,0.016000000,0.016000000,0,1,0,0,0,0,0,0,0.000081324,0.089574867,0.233822981
17.516000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.144000000,0.144000000,-0.004000000,0.004000000,-0.008000000,0.008000000,0,1,0,0,0,0,0,0,0.047395216,0.056117595,0.272470351
17.616000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,-0.014000000,0.014000000,-0.144000000,0.144000000,-0.004000000,0.004000000,0.002000000,0.002000000,0,1,0,0,0,0,0,0,0.040474377,0.064741966,0.274364143
17.716000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.006000000,0.006000000,-0.144000000,0.144000000,-0.006000000,0.006000000,0.012000000,0.012000000,0,1,0,0,0,0,0,0,-0.022979474,0.052887339,0.279603106
17.816000000,0,-0.014000000,0.014000000,0.048000000,0.048000000,-0.034000000,0.034000000,0.026000000,0.026000000,-0.244000000,0.244000000,-0.006000000,0.006000000,-0.010000000,0.010000000,0,1,0,0,0,0,0,0,-0.009900589,0.051936950,0.303019085
