stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
17.100000000,1,0,-0.012187677,-0.010792388,0.527024996,0.042857198,-0.005209646,0.628809692,-0.055044875,-0.005582742,-0.101784696,0.115850031,-0.100000000
17.100000000,1,2,2.063501568,1.968540863,0.420033563,2.052736238,1.982953403,0.492701237,0.010765329,-0.014412540,-0.072667674,0.074861234,0.166000000
17.100000000,1,3,0.043372963,1.979833457,0.447251098,0.033739246,1.990061325,0.538643393,0.009633717,-0.010227868,-0.091392295,0.092466044,0.184000000
17.200000000,1,0,0.007956905,-0.016395268,0.593729161,0.043586319,-0.005204946,0.693614236,-0.035629414,-0.011190322,-0.099885075,0.106638205,-0.100000000
17.200000000,1,2,2.049687983,1.911824451,0.481951035,2.055843535,1.981601292,0.556938841,-0.006155553,-0.069776840,-0.074987806,0.102615151,-0.100000000
17.200000000,1,3,0.054519253,1.999340725,0.513792440,0.034920937,1.989355444,0.603365661,0.019598316,0.009985281,-0.089573222,0.092234277,-0.100000000
17.300000000,1,0,0.074569586,-0.022297378,0.659968086,0.043864729,-0.005106268,0.760707578,0.030704857,-0.017191111,-0.100739492,0.106708799,-0.100000000
17.300000000,1,2,2.065712400,1.943483606,0.552024396,2.058412707,1.980383594,0.624479471,0.007299693,-0.036899988,-0.072455075,0.081637200,-0.100000000
17.300000000,1,3,0.108435749,1.971501268,0.585342783,0.035687212,1.988773235,0.670842751,0.072748537,-0.017271967,-0.085499968,0.113582195,-0.100000000
17.400000000,1,0,0.098434979,-0.026557434,0.732245534,0.043588155,-0.004860397,0.841372188,0.054846824,-0.021697037,-0.109126654,0.124046612,-0.100000000
17.400000000,1,2,2.108624040,1.954876160,0.624296742,2.060678810,1.979172510,0.706809418,0.047945231,-0.024296351,-0.082512675,0.098475375,-0.100000000
17.400000000,1,3,0.122741636,1.939868867,0.648627281,0.036056330,1.988247272,0.752501204,0.086685306,-0.048378405,-0.103873923,0.143682303,-0.100000000
17.500000000,1,0,0.130590358,-0.046060176,0.809415313,0.042651864,-0.004478152,0.922511451,0.087938494,-0.041582024,-0.113096138,0.149174327,-0.100000000
17.500000000,1,2,2.154357420,1.910048943,0.689588327,2.062099960,1.978236803,0.790577897,0.092257459,-0.068187861,-0.100989569,0.152839512,-0.100000000
17.500000000,1,3,0.121711069,1.950970432,0.728511256,0.035853770,1.987904695,0.834911735,0.085857299,-0.036934263,-0.106400479,0.141621600,-0.100000000
17.600000000,1,0,0.161756251,-0.044663757,0.880554085,0.041663605,-0.004147883,0.977687648,0.120092646,-0.040515875,-0.097133563,0.159683151,-0.100000000
17.600000000,1,2,2.222802819,1.890028869,0.772966002,2.062609048,1.977769113,0.847925564,0.160193771,-0.087740244,-0.074959562,0.197431838,-0.100000000
17.600000000,1,3,0.092723924,1.907163386,0.795749203,0.035392040,1.987764665,0.891018504,0.057331884,-0.080601278,-0.095269301,0.137330808,-0.100000000
17.700000000,1,0,0.199050538,-0.049901525,0.963217995,0.039703345,-0.003555568,1.060441552,0.159347193,-0.046345957,-0.097223556,0.192332773,-0.100000000
17.700000000,1,2,2.206234893,1.943690957,0.826807678,2.062741007,1.977323901,0.934384467,0.143493886,-0.033632944,-0.107576789,0.182467629,-0.100000000
17.700000000,1,3,0.176114626,1.938212449,0.876477783,0.034230413,1.987651676,0.975206404,0.141884212,-0.049439227,-0.098728621,0.179785170,-0.100000000
17.800000000,1,0,0.195613336,-0.016404468,1.032133844,0.037298208,-0.002872365,1.141426009,0.158315129,-0.013532103,-0.109292164,0.192851173,-0.100000000
17.800000000,1,2,2.226778757,1.987319477,0.907927313,2.062205464,1.977145614,1.019382020,0.164573293,0.010173863,-0.111454706,0.199022682,-0.100000000
17.800000000,1,3,0.161876502,1.971852792,0.949336734,0.032600313,1.987624037,1.057796924,0.129276189,-0.015771245,-0.108460189,0.169483562,-0.100000000
17.900000000,1,0,0.205096868,0.012226935,1.109542165,0.035390731,-0.002341870,1.197535688,0.169706137,0.014568805,-0.087993522,0.191716674,-0.100000000
17.900000000,1,2,2.201671382,2.020140479,0.997985380,2.061476873,1.977152605,1.078493807,0.140194508,0.042987874,-0.080508427,0.167284382,-0.100000000
17.900000000,1,3,0.153964295,1.989415168,1.036099313,0.031194072,1.987654485,1.115185934,0.122770223,0.001760683,-0.079086621,0.146049037,-0.100000000
18.000000000,1,0,0.237548065,0.001625131,1.170815067,0.032427822,-0.001508327,1.276104887,0.205120243,0.003133458,-0.105289820,0.230586380,-0.100000000
18.000000000,1,2,2.188795734,2.026667320,1.064958371,2.060015564,1.977324699,1.161513363,0.128780170,0.049342621,-0.096554991,0.168350505,-0.100000000
18.000000000,1,3,0.193288818,2.012273093,1.098324491,0.028834473,1.987780530,1.195925931,0.164454345,0.024492563,-0.097601440,0.192798232,-0.100000000
18.100000000,1,0,0.212361334,0.020753568,1.254991271,0.029083869,-0.000532976,1.356712781,0.183277466,0.021286544,-0.101721510,0.210691746,-0.100000000
18.100000000,1,2,2.216883190,1.984762257,1.122625973,2.058050092,1.977683242,1.246992727,0.158833098,0.007079014,-0.124366754,0.201854292,-0.100000000
18.100000000,1,3,0.203259551,2.013749347,1.173266488,0.025969052,1.988007254,1.279269563,0.177290499,0.025742093,-0.106003076,0.208161544,-0.100000000
18.200000000,1,0,0.177976465,0.009893944,1.317746098,0.026686276,0.000192408,1.411087930,0.151290190,0.009701536,-0.093341832,0.178032410,-0.100000000
18.200000000,1,2,2.203248052,2.026286276,1.206280827,2.056484416,1.978023796,1.305005265,0.146763635,0.048262480,-0.098724438,0.183344883,-0.100000000
18.200000000,1,3,0.174184214,1.994083255,1.244736842,0.023794030,1.988217510,1.336014107,0.150390184,0.005865745,-0.091277266,0.176020322,-0.100000000
18.300000000,1,0,0.168953175,0.001075722,1.377958077,0.023153079,0.001267223,1.488051189,0.145800096,-0.000191501,-0.110093112,0.182697011,-0.100000000
18.300000000,1,2,2.217928925,1.996035504,1.269032737,2.053964262,1.978645554,1.387685113,0.163964663,0.017389950,-0.118652376,0.203138395,-0.100000000
18.300000000,1,3,0.139587012,2.012275898,1.313842046,0.020389197,1.988620985,1.416947486,0.119197815,0.023654913,-0.103105440,0.159368773,-0.100000000
18.400000000,1,0,0.151974526,0.018667943,1.438539971,0.019511666,0.002357140,1.565283302,0.132462860,0.016310803,-0.126743330,0.184055218,-0.100000000
18.400000000,1,2,2.202830137,1.932242627,1.337777226,2.051099466,1.979447646,1.470866788,0.151730671,-0.047205019,-0.133089561,0.207276003,-0.100000000
18.400000000,1,3,0.209263908,2.043112798,1.379970456,0.016621764,1.989165693,1.498422494,0.192642144,0.053947106,-0.118452038,0.232491228,-0.100000000
18.500000000,1,0,0.100856724,0.018230607,1.504914418,0.017100362,0.003078944,1.616190770,0.083756362,0.015151663,-0.111276353,0.140096851,-0.100000000
18.500000000,1,2,2.265937221,1.981250734,1.412696653,2.049047639,1.980078259,1.525613165,0.216889583,0.001172475,-0.112916512,0.244525264,-0.100000000
18.500000000,1,3,0.193569534,2.001111076,1.441879344,0.013982843,1.989569937,1.552153847,0.179586692,0.011541139,-0.110274502,0.211056968,-0.100000000
18.600000000,1,0,0.090895830,0.026032825,1.585153823,0.013695937,0.004124809,1.688912505,0.077199893,0.021908016,-0.103758682,0.131170304,-0.100000000
18.600000000,1,2,2.242504730,2.008516348,1.493450732,2.045935397,1.981114752,1.603639805,0.196569333,0.027401596,-0.110189074,0.227006569,-0.100000000
18.600000000,1,3,0.211685590,2.020794911,1.512515709,0.010055011,1.990167491,1.629019017,0.201630579,0.030627420,-0.116503308,0.234874328,-0.100000000
