stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
17.000000000,pre,0,1,-0.014000000,-0.138000000,0.224000000,2.005564942,0.004215682,-0.104477805,1.964765343,-0.064181904,-0.106819828,2.020753791,1.968713449,0.052040341,-0.001652477,-0.032654835,0.031002359,-0.061518017,-0.054285356,-0.007232661,0.052163162,0.060848973,1.083278855,1.330782245,2.308608261,0.000000000,1,1,1
17.000000000,pre,0,2,-0.014000000,-0.138000000,0.166000000,2.007609215,1.989436378,-0.134626100,2.032083052,1.928595959,-0.114233033,2.813959566,2.803906755,0.010052811,nan,nan,nan,nan,nan,nan,nan,nan,0.040423607,nan,nan,0.000000000,0,0,0
17.000000000,pre,0,3,-0.014000000,-0.138000000,0.184000000,-0.009509390,1.995971116,-0.089585458,0.021722858,1.942255527,-0.078071937,2.014501729,1.943945380,0.070556349,nan,nan,nan,nan,nan,nan,nan,nan,1.991279335,nan,nan,0.000000000,0,0,0
17.000000000,post,0,1,-0.014000000,-0.138000000,0.224000000,2.005564942,0.004215682,-0.104477805,1.999314827,-0.012982610,-0.106819828,2.020753791,2.002208481,0.018545309,-0.001652477,-0.006493438,0.004840961,-0.061518017,-0.053376343,-0.008141674,0.017613678,0.009649679,0.137571400,0.077707097,0.154293899,0.000000000,1,1,1
17.000000000,post,0,2,-0.014000000,-0.138000000,0.166000000,2.007609215,1.989436378,-0.134626100,2.066632536,1.979795253,-0.114233033,2.813959566,2.864194209,-0.050234643,nan,nan,nan,nan,nan,nan,nan,nan,1.009407759,nan,nan,0.000000000,0,0,0
17.000000000,post,0,3,-0.014000000,-0.138000000,0.184000000,-0.009509390,1.995971116,-0.089585458,0.056272342,1.993454821,-0.078071937,2.014501729,1.995776522,0.018725207,nan,nan,nan,nan,nan,nan,nan,nan,0.140253347,nan,nan,0.000000000,0,0,0
17.100000000,pre,0,1,0.006000000,-0.238000000,0.000000000,2.007079304,0.004113609,-0.106411138,2.019391829,0.011683908,-0.112591720,1.997216911,2.022561932,-0.025345021,-0.001652477,0.005785790,-0.007438267,-0.061518017,-0.055696664,-0.005821353,-0.025955648,-0.014978018,0.256948033,0.098101557,0.344196086,0.000000000,1,1,1
17.100000000,pre,0,2,0.006000000,-0.238000000,0.166000000,2.009719659,1.988253234,-0.136032878,2.078611007,1.981508016,-0.109574629,2.863171686,2.873848349,-0.010676663,nan,nan,nan,nan,nan,nan,nan,nan,0.045596455,nan,nan,0.000000000,0,0,0
17.100000000,pre,0,3,0.006000000,-0.238000000,0.184000000,-0.009146736,1.995319243,-0.090140063,0.058482403,1.992800612,-0.082357093,2.021268823,1.995358905,0.025909918,nan,nan,nan,nan,nan,nan,nan,nan,0.268529542,nan,nan,0.000000000,0,0,0
17.100000000,post,0,1,0.006000000,-0.238000000,0.000000000,2.007079304,0.004113609,-0.106411138,1.996116235,0.013336380,-0.112591720,1.997216911,1.999333583,-0.002116672,-0.001652477,0.006681064,-0.008333541,-0.061518017,-0.056344432,-0.005173585,-0.002680054,-0.016630489,0.001792120,0.112158604,0.096587548,0.008711743,1,1,1
17.100000000,post,0,2,0.006000000,-0.238000000,0.166000000,2.009719659,1.988253234,-0.136032878,2.055335413,1.983160488,-0.109574629,2.863171686,2.858204992,0.004966694,nan,nan,nan,nan,nan,nan,nan,nan,0.009867219,nan,nan,0.008711743,0,0,0
17.100000000,post,0,3,0.006000000,-0.238000000,0.184000000,-0.009146736,1.995319243,-0.090140063,0.035206808,1.994453084,-0.082357093,2.021268823,1.996463201,0.024805622,nan,nan,nan,nan,nan,nan,nan,nan,0.246127562,nan,nan,0.008711743,0,0,0
17.200000000,pre,0,1,-0.014000000,-0.338000000,0.000000000,2.008782125,0.003839599,-0.108095898,2.032081907,-0.018715568,-0.116206864,1.950410503,2.035487948,-0.085077444,-0.001652477,-0.009209786,0.007557309,-0.061518017,-0.057121479,-0.004396538,-0.085363530,0.015498658,2.895268625,0.090370123,2.987126124,0.000000000,1,1,1
17.200000000,pre,0,2,-0.014000000,-0.338000000,-0.100000000,2.012106115,1.986892898,-0.136670453,2.038989782,1.926314694,-0.112949207,2.823500384,2.807298551,0.016201833,nan,nan,nan,nan,nan,nan,nan,nan,0.104999761,nan,nan,0.000000000,0,0,0
17.200000000,pre,0,3,-0.014000000,-0.338000000,-0.100000000,-0.008695494,1.994605193,-0.090260206,0.043821052,2.013830969,-0.081107802,1.969136698,2.015939962,-0.046803264,nan,nan,nan,nan,nan,nan,nan,nan,0.876218211,nan,nan,0.000000000,0,0,0
17.200000000,post,0,1,-0.014000000,-0.338000000,0.000000000,2.008782125,0.003839599,-0.108095898,1.968655276,-0.011337887,-0.116206864,1.950410503,1.972114646,-0.021704143,-0.001652477,-0.005759140,0.004106663,-0.061518017,-0.058959157,-0.002558860,-0.021936898,0.008120977,0.188427927,0.027269890,0.215067731,0.065237884,1,1,1
17.200000000,post,0,2,-0.014000000,-0.338000000,-0.100000000,2.012106115,1.986892898,-0.136670453,1.975563151,1.933692375,-0.112949207,2.823500384,2.766726131,0.056774253,nan,nan,nan,nan,nan,nan,nan,nan,1.289326324,nan,nan,0.065237884,0,0,0
