stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
16.900000000,0,1,1.980707075,-0.027135901,0.420920565,2.026334025,-0.014820952,0.525186007,-0.045626950,-0.012314948,-0.104265442,0.114476019,0.122000000
16.900000000,0,2,2.032216699,1.981586761,0.547963270,2.042364045,1.981534928,0.648753557,-0.010147346,0.000051834,-0.100790287,0.101299818,-0.100000000
16.900000000,0,3,0.029646085,1.982382633,0.448772353,0.027117587,1.980867760,0.541631426,0.002528498,0.001514873,-0.092859073,0.092905843,0.162000000
17.000000000,0,1,1.983208208,-0.027422926,0.483686783,2.027827498,-0.015640249,0.589778707,-0.044619290,-0.011782677,-0.106091925,0.115694464,0.124000000
17.000000000,0,2,1.993941834,1.968045654,0.620325413,2.042304999,1.980885359,0.713582968,-0.048363165,-0.012839705,-0.093257555,0.105833951,-0.100000000
17.000000000,0,3,-0.015571477,1.964586066,0.506494156,0.028169142,1.979762255,0.606171956,-0.043740619,-0.015176189,-0.099677800,0.109905515,-0.100000000
17.100000000,0,1,2.032522101,-0.011023703,0.545204394,2.028966253,-0.016326945,0.651617441,0.003555848,0.005303242,-0.106413047,0.106604433,-0.200000000
17.100000000,0,2,2.041510473,1.936935576,0.691236420,2.041850507,1.980327454,0.774871104,-0.000340033,-0.043391878,-0.083634684,0.094221712,-0.100000000
17.100000000,0,3,-0.039299305,1.937165899,0.578915087,0.028859939,1.978896204,0.667862030,-0.068159244,-0.041730304,-0.088946943,0.119577003,-0.100000000
17.200000000,0,1,2.071294306,0.004758749,0.607724170,2.030096713,-0.017097816,0.733758056,0.041197592,0.021856565,-0.126033886,0.134385607,-0.200000000
17.200000000,0,2,2.032866405,1.974069594,0.756408558,2.040750061,1.979649333,0.855291459,-0.007883656,-0.005579739,-0.098882901,0.099353478,-0.100000000
17.200000000,0,3,0.000801660,1.974530087,0.649435536,0.029386025,1.977993671,0.749774289,-0.028584365,-0.003463584,-0.100338753,0.104388351,-0.100000000
17.300000000,0,1,2.034451999,-0.005998788,0.686598171,2.030913151,-0.017705068,0.818779861,0.003538848,0.011706280,-0.132181690,0.132746223,-0.200000000
17.300000000,0,2,2.027972051,2.025951551,0.809671551,2.039067635,1.979077493,0.937590823,-0.011095584,0.046874058,-0.127919272,0.136688074,-0.100000000
17.300000000,0,3,0.000147269,1.974601317,0.714546237,0.029520695,1.977374887,0.834448116,-0.029373426,-0.002773570,-0.119901880,0.123478547,-0.100000000
17.400000000,0,1,1.981222630,0.034317620,0.753735815,2.031437618,-0.018118502,0.897246887,-0.050214988,0.052436122,-0.143511071,0.160830717,-0.200000000
17.400000000,0,2,2.011037535,2.012261628,0.888963963,2.037058355,1.978763709,1.012749333,-0.026020820,0.033497919,-0.123785370,0.130851104,-0.100000000
17.400000000,0,3,0.045395754,1.973169800,0.789986523,0.029303367,1.977100291,0.912316216,0.016092387,-0.003930491,-0.122329694,0.123446214,-0.100000000
17.500000000,0,1,2.046077058,0.100364287,0.824558183,2.031746945,-0.018390980,0.959504731,0.014330113,0.118755266,-0.134946548,0.180329521,-0.200000000
17.500000000,0,2,1.968801414,2.021045351,0.960216488,2.035203937,1.978697654,1.071954870,-0.066402523,0.042347697,-0.111738382,0.136704383,-0.100000000
17.500000000,0,3,0.026924069,1.992091987,0.870580598,0.028917616,1.977083061,0.973947354,-0.001993547,0.015008925,-0.103366757,0.104469749,-0.100000000
17.600000000,0,1,2.038036061,0.052464945,0.897595094,2.031969884,-0.018612069,1.015935398,0.006066177,0.071077014,-0.118340304,0.138178030,-0.200000000
17.600000000,0,2,1.959079568,2.099108127,1.026863833,2.033366986,1.978771202,1.125210110,-0.074287418,0.120336925,-0.098346277,0.172254423,-0.100000000
17.600000000,0,3,0.016914862,2.021641654,0.945428082,0.028422634,1.977220773,1.029606655,-0.011507771,0.044420882,-0.084178573,0.095873227,-0.100000000
17.700000000,0,1,2.068443612,0.102906228,0.981520104,2.032206848,-0.018874366,1.101475902,0.036236764,0.121780594,-0.119955798,0.174736973,-0.200000000
17.700000000,0,2,2.037949043,2.055528778,1.113558298,2.030350646,1.979095428,1.205459071,0.007598397,0.076433350,-0.091900773,0.119772888,-0.100000000
17.700000000,0,3,0.044147930,2.073802862,1.025865256,0.027401074,1.977722821,1.113790707,0.016746855,0.096080041,-0.087925451,0.131311524,-0.100000000
17.800000000,0,1,2.078622330,0.077604903,1.061352021,2.032294651,-0.019015834,1.189812225,0.046327678,0.096620737,-0.128460204,0.167283725,-0.200000000
17.800000000,0,2,2.054688445,2.103780912,1.189098705,2.027004902,1.979672864,1.287939696,0.027683543,0.124108048,-0.098840991,0.161055045,-0.100000000
17.800000000,0,3,0.080308783,2.105289023,1.107767824,0.025962918,1.978616356,1.200701450,0.054345864,0.126672666,-0.092933626,0.166241079,-0.100000000
17.900000000,0,1,2.062698214,0.075535610,1.159366876,2.032213356,-0.019010573,1.273029803,0.030484859,0.094546182,-0.113662927,0.150955517,-0.200000000
17.900000000,0,2,2.063084740,2.130297553,1.267394635,2.023704126,1.980434915,1.365401562,0.039380614,0.149862638,-0.098006927,0.183343941,-0.100000000
17.900000000,0,3,0.100249469,2.119267544,1.178728363,0.024259987,1.979776020,1.282750553,0.075989482,0.139491524,-0.104022189,0.189876019,-0.100000000
18.000000000,0,1,2.056727370,0.110204504,1.244424160,2.032064775,-0.018924359,1.331649005,0.024662595,0.129128863,-0.087224845,0.157767805,-0.200000000
18.000000000,0,2,2.026860101,2.098786173,1.348552997,2.021334677,1.981086994,1.419576220,0.005525424,0.117699179,-0.071023223,0.137578797,-0.100000000
18.000000000,0,3,0.094999555,2.124996878,1.254420707,0.022879675,1.980764872,1.340539165,0.072119880,0.144232006,-0.086118458,0.182812848,-0.100000000
18.100000000,0,1,2.023015813,0.061228404,1.317591281,2.031686772,-0.018671547,1.414826181,-0.008670960,0.079899951,-0.097234900,0.126149965,-0.200000000
18.100000000,0,2,2.047494754,2.119211684,1.426265633,2.017961064,1.982171048,1.496071760,0.029533689,0.137040636,-0.069806127,0.156605460,-0.100000000
18.100000000,0,3,0.034717382,2.118983248,1.322471259,0.020670143,1.982432278,1.422797826,0.014047239,0.136550969,-0.100326567,0.170026211,-0.100000000
18.200000000,0,1,2.019471442,0.069637350,1.393469616,2.031053064,-0.018258893,1.496460587,-0.011581622,0.087896243,-0.102990971,0.135893427,-0.200000000
18.200000000,0,2,2.050687693,2.094585705,1.495880675,2.014715245,1.983429500,1.571068776,0.035972447,0.111156205,-0.075188102,0.138935127,-0.100000000
18.200000000,0,3,0.078256002,2.133147853,1.406253082,0.018224542,1.984381822,1.503951921,0.060031460,0.148766032,-0.097698839,0.187830166,-0.100000000
18.300000000,0,1,2.027023065,0.131654292,1.471531470,2.030365281,-0.017833652,1.559380636,-0.003342216,0.149487944,-0.087849166,0.173422293,-0.200000000
18.300000000,0,2,2.061348749,2.105509148,1.560775873,2.012309547,1.984534639,1.629056192,0.049039202,0.120974509,-0.068280318,0.147315569,-0.100000000
18.300000000,0,3,0.075594798,2.118550661,1.470056224,0.016184108,1.986054232,1.566854679,0.059410691,0.132496429,-0.096798455,0.174513251,-0.100000000
18.400000000,0,1,2.049767473,0.095799689,1.545442052,2.029330654,-0.017207348,1.633784861,0.020436818,0.113007037,-0.088342809,0.144888598,-0.200000000
18.400000000,0,2,2.052730415,2.166405651,1.623597370,2.009618690,1.985979879,1.697920179,0.043111726,0.180425772,-0.074322809,0.199839836,-0.100000000
18.400000000,0,3,0.065958514,2.123298143,1.553279909,0.013660371,1.988161985,1.641409489,0.052298143,0.135136158,-0.088129580,0.169598643,-0.100000000
18.500000000,0,1,2.073360817,0.125282079,1.613642683,2.028150958,-0.016483867,1.702586067,0.045209860,0.141765946,-0.088943385,0.173356398,-0.200000000
18.500000000,0,2,2.068950296,2.136024207,1.696392457,2.007312834,1.987439970,1.762010640,0.061637462,0.148584237,-0.065618183,0.173730245,-0.100000000
18.500000000,0,3,0.089338488,2.144777106,1.622980107,0.011281985,1.990221576,1.710566687,0.078056503,0.154555530,-0.087586581,0.194040301,-0.100000000
18.600000000,0,1,2.071139381,0.132213737,1.677465036,2.027124983,-0.015837762,1.754110737,0.044014397,0.148051498,-0.076645701,0.172427019,-0.200000000
18.600000000,0,2,2.134641034,2.150263223,1.757219390,2.005715945,1.988618353,1.810258321,0.128925089,0.161644870,-0.053038931,0.213456953,-0.100000000
18.600000000,0,3,0.090870365,2.126730669,1.694365193,0.009514796,1.991836722,1.762487832,0.081355569,0.134893947,-0.068122639,0.171626919,-0.100000000
18.700000000,0,1,2.103182500,0.110410344,1.741940553,2.025355074,-0.014721122,1.832870601,0.077827426,0.125131466,-0.090930048,0.173156766,-0.200000000
18.700000000,0,2,2.093557924,2.179448721,1.817626110,2.003505565,1.990540531,1.884375742,0.090052358,0.188908190,-0.066749631,0.219661660,-0.100000000
18.700000000,0,3,0.122049149,2.171955939,1.753455752,0.006917020,1.994428646,1.842138624,0.115132129,0.177527293,-0.088682872,0.229425366,-0.100000000
18.800000000,0,1,2.147795845,0.151184070,1.805933695,2.024107242,-0.013944085,1.884120260,0.123688602,0.165128155,-0.078186565,0.220633898,-0.200000000
18.800000000,0,2,2.138511546,2.175034687,1.887997870,2.002230418,1.991837209,1.932753944,0.136281128,0.183197478,-0.044756075,0.232673522,-0.100000000
