stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.585333333,0,-0.039333333,0.039333333,0.022666667,0.022666667,0.016666667,0.016666667,0.010666667,0.010666667,-0.311333333,0.311333333,-0.005333333,0.005333333,0.008666667,0.008666667,1,0.050000000,1,1,1,1,1,1,4,0.063508981,0.010082045,0.413004155
14.630888889,0,0.013111111,0.013111111,-0.007555556,0.007555556,-0.005555556,0.005555556,0.005111111,0.005111111,-0.356888889,0.356888889,-0.006888889,0.006888889,0.001111111,0.001111111,1,0.050000000,1,1,1,1,1,1,4,0.029256865,0.002945372,0.440343479
14.608444444,0,0.002888889,0.002888889,-0.001111111,0.001111111,-0.001777778,0.001777778,-0.012444444,0.012444444,-0.134444444,0.134444444,-0.008444444,0.008444444,-0.012444444,0.012444444,1,0.050000000,1,1,1,1,1,1,4,0.076900453,-0.017128847,0.425386843
14.807654321,0,-0.192691358,0.192691358,0.098345679,0.098345679,0.094345679,0.094345679,-0.011654321,0.011654321,-0.333654321,0.333654321,0.000345679,0.000345679,0.010345679,0.010345679,1,0.050000000,1,1,1,1,1,1,4,0.046449873,-0.012658064,0.569267278
14.910518518,0,-0.001185185,0.001185185,-0.000074074,0.000074074,0.001259260,0.001259260,0.005481482,0.005481482,-0.136518518,0.136518518,0.009481482,0.009481482,0.001481482,0.001481482,1,0.050000000,1,2,1,1,1,1,4,0.004935783,-0.035156910,0.638222497
14.868962048,0,0.007663466,0.007663466,-0.003609510,0.003609510,-0.004053955,0.004053955,0.011037952,0.011037952,-0.094962048,0.094962048,0.011037952,0.011037952,-0.000962048,0.000962048,1,0.050000000,1,2,1,1,1,1,4,0.044780705,-0.015742339,0.612079147
15.212518518,0,-0.001185185,0.001185185,-0.000074074,0.000074074,0.001259260,0.001259260,-0.016518518,0.016518518,-0.238518518,0.238518518,0.009481482,0.009481482,-0.004518518,0.004518518,1,0.050000000,1,2,1,1,1,1,4,0.030057265,0.002085277,0.846756921
15.257473251,0,-0.008065844,0.008065844,0.004255144,0.004255144,0.003810699,0.003810699,0.018526749,0.018526749,-0.183473251,0.183473251,0.004526749,0.004526749,-0.013473251,0.013473251,1,0.050000000,1,1,1,1,1,1,4,0.110072603,0.060282688,0.886788602
15.241548239,0,0.003628715,0.003628715,-0.001888432,0.001888432,-0.001740283,0.001740283,-0.005548239,0.005548239,-0.167548239,0.167548239,-0.001548239,0.001548239,0.000451761,0.000451761,1,0.050000000,1,1,1,1,1,1,4,0.081238115,0.104711895,0.872117938
15.584000000,0,-0.040000000,0.040000000,0.022000000,0.022000000,0.018000000,0.018000000,0.012000000,0.012000000,-0.310000000,0.310000000,-0.004000000,0.004000000,-0.006000000,0.006000000,1,0.050000000,1,1,1,1,1,1,4,0.080276801,0.037874894,1.134756257
