seq,timestamp,self_id,target_id,distance,gt_distance
0,4.558000,1,0,1.950541,2.000000
0,4.558000,1,2,1.946574,2.000000
0,4.558000,1,3,2.814607,2.828427
1,4.598000,1,0,2.050926,2.000000
1,4.598000,1,2,2.144932,2.000000
1,4.598000,1,3,2.837514,2.828427
2,4.638000,1,0,2.052595,2.000000
2,4.638000,1,2,1.959458,2.000000
2,4.638000,1,3,2.812582,2.828427
3,4.678000,1,0,1.986732,2.000000
3,4.678000,1,2,1.780118,2.000000
3,4.678000,1,3,2.864347,2.828427
4,4.718000,1,0,1.997895,2.000000
4,4.718000,1,2,1.998129,2.000000
4,4.718000,1,3,2.921099,2.828427
5,4.758000,1,0,1.886477,2.000000
5,4.758000,1,2,1.933291,2.000000
5,4.758000,1,3,2.746469,2.828427
6,4.798000,1,0,2.003871,2.000000
6,4.798000,1,2,2.229065,2.000000
6,4.798000,1,3,2.760242,2.828427
7,4.838000,1,0,2.047365,2.000000
7,4.838000,1,2,2.138571,2.000000
7,4.838000,1,3,2.872755,2.828427
8,4.878000,1,0,2.065352,2.000000
8,4.878000,1,2,1.997143,2.000000
8,4.878000,1,3,2.944167,2.828427
9,4.918000,1,0,2.010517,2.000000
9,4.918000,1,2,1.986445,2.000000
9,4.918000,1,3,2.855057,2.828427
10,4.958000,1,0,2.071745,2.000000
10,4.958000,1,2,2.015902,2.000000
10,4.958000,1,3,2.978792,2.828427
11,4.998000,1,0,2.045963,2.000000
11,4.998000,1,2,2.007689,2.000000
11,4.998000,1,3,2.866875,2.828427
12,5.038000,1,0,2.232693,2.000000
12,5.038000,1,2,1.887606,2.000000
12,5.038000,1,3,2.768886,2.828427
13,5.078000,1,0,2.004196,2.000000
13,5.078000,1,2,1.962002,2.000000
13,5.078000,1,3,2.826621,2.828427
14,5.118000,1,0,1.997429,2.000000
14,5.118000,1,2,1.923572,2.000000
14,5.118000,1,3,2.703829,2.828427
15,5.158000,1,0,2.005171,2.000000
