stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
35.857111111,0,-0.101777778,0.101777778,0.088888889,0.088888889,0.012888889,0.012888889,0.014888889,0.014888889,-0.229111111,0.229111111,-0.009111111,0.009111111,0.000888889,0.000888889,1,0.050000000,1,0,0,0,0,0,0,0.030799922,-0.041088173,0.384638162
35.957777778,0,-0.102444445,0.102444445,0.090222222,0.090222222,0.012222222,0.012222222,-0.005777778,0.005777778,-0.129777778,0.129777778,0.010222222,0.010222222,0.014222222,0.014222222,1,0.050000000,1,0,0,0,0,0,0,-0.054187890,-0.065230059,0.448083661
35.983827160,0,-0.029827160,0.029827160,-0.056345679,0.056345679,0.086172840,0.086172840,0.008172840,0.008172840,-0.155827160,0.155827160,0.002172840,0.002172840,-0.009827160,0.009827160,1,0.050000000,1,0,0,0,0,0,0,-0.080745466,-0.082282950,0.459107612
36.053283951,0,-0.061580247,0.061580247,0.194716049,0.194716049,-0.133135803,0.133135803,0.018716049,0.018716049,-0.025283951,0.025283951,-0.005283951,0.005283951,-0.003283951,0.003283951,1,0.050000000,1,0,0,0,0,0,0,0.014630529,-0.042393733,0.504521246
36.224392318,0,0.099607682,0.099607682,-0.143215363,0.143215363,0.043607682,0.043607682,0.007607682,0.007607682,-0.196392318,0.196392318,0.003607682,0.003607682,0.009607682,0.009607682,1,0.050000000,1,0,0,0,0,0,0,0.019691248,-0.073380524,0.629317437
36.293758573,0,-0.127149520,0.127149520,0.052908094,0.052908094,0.074241427,0.074241427,0.018241427,0.018241427,-0.165758573,0.165758573,-0.005758573,0.005758573,0.014241427,0.014241427,1,0.050000000,1,0,0,0,0,0,0,-0.025855249,-0.046649472,0.677391320
36.354928212,0,-0.089202560,0.089202560,0.193071788,0.193071788,-0.103869227,0.103869227,-0.002928212,0.002928212,-0.226928212,0.226928212,-0.006928212,0.006928212,-0.004928212,0.004928212,1,0.050000000,1,0,0,0,0,0,0,-0.007098486,0.013075735,0.722123862
36.522164914,0,0.097835086,0.097835086,-0.145670172,0.145670172,0.047835086,0.047835086,-0.010164914,0.010164914,-0.194164914,0.194164914,0.005835086,0.005835086,0.015835086,0.015835086,1,0.050000000,1,0,0,0,0,0,0,-0.048815125,-0.032273649,0.857954011
36.595528730,0,-0.124942539,0.124942539,0.050471270,0.050471270,0.074471270,0.074471270,-0.003528730,0.003528730,-0.267528730,0.267528730,-0.007528730,0.007528730,0.016471270,0.016471270,1,0.050000000,1,0,0,0,0,0,0,0.005546666,-0.000612274,0.900814053
36.653665498,0,-0.088833917,0.088833917,0.194334502,0.194334502,-0.105500584,0.105500584,0.018334502,0.018334502,-0.325665498,0.325665498,-0.005665498,0.005665498,-0.001665498,0.001665498,1,0.050000000,1,0,0,0,0,0,0,0.018547063,-0.023356630,0.947052851
36.822928923,0,0.099071077,0.099071077,-0.146142153,0.146142153,0.047071077,0.047071077,0.009071077,0.009071077,-0.194928923,0.194928923,0.005071077,0.005071077,0.013071077,0.013071077,1,0.050000000,1,0,0,0,0,0,0,-0.074400037,0.005563781,1.083401197
36.895947637,0,-0.124771394,0.124771394,0.050719030,0.050719030,0.074052363,0.074052363,0.016052363,0.016052363,-0.267947637,0.267947637,-0.007947637,0.007947637,0.016052363,0.016052363,1,0.050000000,1,0,0,0,0,0,0,0.022259487,0.017138799,1.143636016
36.953285949,0,-0.088357026,0.088357026,0.192714051,0.192714051,-0.104357026,0.104357026,-0.001285949,0.001285949,-0.219285949,0.219285949,-0.005285949,0.005285949,-0.001285949,0.001285949,1,0.050000000,1,0,0,0,0,0,0,-0.004095161,0.056651834,1.187691308
37.122986284,0,0.099013716,0.099013716,-0.146027431,0.146027431,0.047013716,0.047013716,-0.010986284,0.010986284,-0.388986284,0.388986284,0.003013716,0.003013716,0.011013716,0.011013716,1,0.050000000,1,0,0,0,0,0,0,-0.044626693,0.017009893,1.322093734
37.195771960,0,-0.125122748,0.125122748,0.050894707,0.050894707,0.074228040,0.074228040,-0.003771960,0.003771960,-0.167771960,0.167771960,-0.007771960,0.007771960,0.014228040,0.014228040,1,0.050000000,1,0,0,0,0,0,0,0.046209316,0.100014166,1.355202309
37.253990856,0,-0.089004572,0.089004572,0.194009144,0.194009144,-0.105004572,0.105004572,0.018009144,0.018009144,-0.225990856,0.225990856,-0.005990856,0.005990856,-0.003990856,0.003990856,1,0.050000000,1,0,0,0,0,0,0,0.004171158,0.046322664,1.398227085
37.422306472,0,0.097693528,0.097693528,-0.145387057,0.145387057,0.047693528,0.047693528,0.009693528,0.009693528,-0.194306472,0.194306472,0.003693528,0.003693528,0.011693528,0.011693528,1,0.050000000,1,0,0,0,0,0,0,0.001425080,0.056681454,1.523865346
37.495530218,0,-0.124272898,0.124272898,0.049803115,0.049803115,0.074469782,0.074469782,0.016469782,0.016469782,-0.267530218,0.267530218,-0.007530218,0.007530218,0.016469782,0.016469782,1,0.050000000,1,0,0,0,0,0,0,0.005152891,-0.047807763,1.564688806
37.552648759,0,-0.088342287,0.088342287,0.193351241,0.193351241,-0.105008954,0.105008954,-0.000648759,0.000648759,-0.124648759,0.124648759,-0.006648759,0.006648759,0.001351241,0.001351241,1,0.050000000,1,0,0,0,0,0,0,-0.076822929,-0.034373102,1.605814543
37.722204077,0,0.097795923,0.097795923,-0.145591847,0.145591847,0.047795923,0.047795923,-0.010204077,0.010204077,-0.294204077,0.294204077,0.003795923,0.003795923,-0.010204077,0.010204077,1,0.050000000,1,0,0,0,0,0,0,-0.003958100,-0.073985888,1.727311213
