seq,timestamp,self_id,target_id,distance,gt_distance
0,6.042000,3,0,2.164385,2.000000
0,6.042000,3,1,2.742628,2.828427
0,6.042000,3,2,1.877236,2.000000
1,6.042000,3,0,1.961474,2.000000
1,6.042000,3,1,2.804794,2.828427
1,6.042000,3,2,2.189996,2.000000
2,6.082000,3,0,1.934375,2.000000
2,6.082000,3,1,2.801008,2.828427
2,6.082000,3,2,2.135139,2.000000
3,6.122000,3,0,2.138336,2.000000
3,6.122000,3,1,2.756628,2.828427
3,6.122000,3,2,2.040802,2.000000
4,6.162000,3,0,1.985897,2.000000
4,6.162000,3,1,2.949957,2.828427
4,6.162000,3,2,1.992575,2.000000
5,6.202000,3,0,2.063604,2.000000
5,6.202000,3,1,2.894633,2.828427
5,6.202000,3,2,1.846944,2.000000
6,6.242000,3,0,2.079277,2.000000
6,6.242000,3,1,2.756913,2.828427
6,6.242000,3,2,2.060213,2.000000
7,6.282000,3,0,1.958211,2.000000
7,6.282000,3,1,2.808314,2.828427
7,6.282000,3,2,2.047524,2.000000
8,6.322000,3,0,1.974870,2.000000
8,6.322000,3,1,2.735574,2.828427
8,6.322000,3,2,1.931534,2.000000
9,6.362000,3,0,2.032851,2.000000
9,6.362000,3,1,2.796759,2.828427
9,6.362000,3,2,2.188607,2.000000
10,6.402000,3,0,2.042703,2.000000
10,6.402000,3,1,2.895901,2.828427
10,6.402000,3,2,1.875567,2.000000
11,6.442000,3,0,1.964793,2.000000
11,6.442000,3,1,2.684931,2.828427
11,6.442000,3,2,1.994230,2.000000
12,6.482000,3,0,1.970251,2.000000
12,6.482000,3,1,3.003048,2.828427
12,6.482000,3,2,1.882314,2.000000
13,6.524000,3,0,1.947421,2.000000
13,6.524000,3,1,2.885038,2.828427
13,6.524000,3,2,1.953794,2.000000
14,6.562000,3,0,1.878970,2.000000
14,6.562000,3,1,2.785046,2.828427
14,6.562000,3,2,1.966543,2.000000
15,6.602000,3,0,2.116765,2.000000
15,6.602000,3,1,2.827772,2.828427
15,6.602000,3,2,1.939659,2.000000
16,6.642000,3,0,2.082879,2.000000
16,6.642000,3,1,2.761091,2.828427
16,6.642000,3,2,1.947706,2.000000
17,6.682000,3,0,1.961748,2.000000
17,6.682000,3,1,2.761418,2.828427
17,6.682000,3,2,2.071112,2.000000
18,6.722000,3,0,1.880428,2.000000
18,6.722000,3,1,2.800096,2.828427
18,6.722000,3,2,1.849452,2.000000
19,6.762000,3,0,2.177104,2.000000
19,6.762000,3,1,2.755833,2.828427
19,6.762000,3,2,2.053506,2.000000
20,6.802000,3,0,2.045174,2.000000
20,6.802000,3,1,2.766866,2.828427
20,6.802000,3,2,2.034184,2.000000
21,6.842000,3,0,1.898437,2.000000
21,6.842000,3,1,2.791481,2.828427
21,6.842000,3,2,2.060667,2.000000
22,6.882000,3,0,1.994413,2.000000
22,6.882000,3,1,2.731251,2.828427
22,6.882000,3,2,2.190171,2.000000
23,6.922000,3,0,2.076841,2.000000
23,6.922000,3,1,2.914752,2.828427
23,6.922000,3,2,2.021625,2.000000
24,6.962000,3,0,2.130993,2.000000
24,6.962000,3,1,2.863892,2.828427
24,6.962000,3,2,2.158819,2.000000
25,7.002000,3,0,2.017271,2.000000
25,7.002000,3,1,2.834623,2.828427
25,7.002000,3,2,1.890296,2.000000
26,7.042000,3,0,1.979452,2.000000
26,7.042000,3,1,2.814118,2.828427
26,7.042000,3,2,2.045212,2.000000
27,7.082000,3,0,1.990069,2.000000
27,7.082000,3,1,2.753575,2.828427
27,7.082000,3,2,1.986028,2.000000
28,7.122000,3,0,2.103964,2.000000
28,7.122000,3,1,2.869786,2.828427
28,7.122000,3,2,1.988277,2.000000
29,7.162000,3,0,2.158160,2.000000
29,7.162000,3,1,2.736777,2.828427
29,7.162000,3,2,1.974792,2.000000
30,7.202000,3,0,2.019707,2.000000
30,7.202000,3,1,2.794632,2.828427
30,7.202000,3,2,1.893007,2.000000
31,7.242000,3,0,1.915252,2.000000
31,7.242000,3,1,2.850821,2.828427
31,7.242000,3,2,2.021699,2.000000
32,7.282000,3,0,2.091201,2.000000
32,7.282000,3,1,2.755110,2.828427
32,7.282000,3,2,2.019683,2.000000
33,7.322000,3,0,2.084707,2.000000
33,7.322000,3,1,2.897235,2.828427
33,7.322000,3,2,1.954982,2.000000
34,7.362000,3,0,1.876942,2.000000
34,7.362000,3,1,2.748335,2.828427
34,7.362000,3,2,2.064096,2.000000
35,7.406000,3,0,1.955571,2.000000
35,7.406000,3,1,2.790562,2.828427
35,7.406000,3,2,1.854735,2.000000
36,7.442000,3,0,2.069193,2.000000
36,7.442000,3,1,2.791695,2.828427
36,7.442000,3,2,1.988571,2.000000
37,7.482000,3,0,1.924373,2.000000
37,7.482000,3,1,2.783953,2.828427
37,7.482000,3,2,1.946608,2.000000
38,7.522000,3,0,1.970816,2.000000
38,7.522000,3,1,2.860218,2.828427
38,7.522000,3,2,2.049211,2.000000
39,7.562000,3,0,1.967020,2.000000
39,7.562000,3,1,2.815782,2.828427
39,7.562000,3,2,1.866430,2.000000
40,7.602000,3,0,2.043693,2.000000
40,7.602000,3,1,2.696319,2.828427
40,7.602000,3,2,2.014465,2.000000
41,7.642000,3,0,2.033301,2.000000
41,7.642000,3,1,2.879549,2.828427
41,7.642000,3,2,1.904238,2.000000
42,7.682000,3,0,1.925940,2.000000
42,7.682000,3,1,2.850765,2.828427
42,7.682000,3,2,1.973802,2.000000
43,7.722000,3,0,2.154055,2.000000
43,7.722000,3,1,2.801913,2.828427
43,7.722000,3,2,1.946151,2.000000
44,7.762000,3,0,1.988617,2.000000
44,7.762000,3,1,2.756900,2.828427
44,7.762000,3,2,1.803421,2.000000
45,7.802000,3,0,1.977822,2.000000
45,7.802000,3,1,2.807418,2.828427
45,7.802000,3,2,1.990827,2.000000
46,7.842000,3,0,2.010844,2.000000
46,7.842000,3,1,2.935130,2.828427
46,7.842000,3,2,1.922745,2.000000
47,7.882000,3,0,2.070344,2.000000
47,7.882000,3,1,2.848974,2.828427
47,7.882000,3,2,2.103489,2.000000
48,7.922000,3,0,1.989060,2.000000
48,7.922000,3,1,2.799764,2.828427
48,7.922000,3,2,1.989357,2.000000
49,7.962000,3,0,1.932999,2.000000
49,7.962000,3,1,2.871468,2.828427
49,7.962000,3,2,1.829348,2.000000
50,8.002000,3,0,1.882572,2.000000
50,8.002000,3,1,2.861654,2.828427
50,8.002000,3,2,2.121683,2.000000
51,8.042000,3,0,2.138794,2.000000
51,8.042000,3,1,2.929185,2.828427
51,8.042000,3,2,2.073963,2.000000
52,8.082000,3,0,2.043464,2.000000
52,8.082000,3,1,2.844123,2.828427
52,8.082000,3,2,1.981257,2.000000
53,8.122000,3,0,2.259966,2.000000
53,8.122000,3,1,2.854082,2.828427
53,8.122000,3,2,2.018437,2.000000
54,8.162000,3,0,2.070388,2.000000
54,8.162000,3,1,2.716084,2.828427
54,8.162000,3,2,2.089668,2.000000
55,8.202000,3,0,2.010224,2.000000
55,8.202000,3,1,2.851327,2.828427
55,8.202000,3,2,2.000344,2.000000
56,8.242000,3,0,1.843698,2.000000
56,8.242000,3,1,2.915134,2.828427
56,8.242000,3,2,2.019437,2.000000
57,8.282000,3,0,2.073793,2.000000
57,8.282000,3,1,2.856263,2.828427
57,8.282000,3,2,1.955879,2.000000
58,8.322000,3,0,1.915532,2.000000
58,8.322000,3,1,2.859310,2.828427
58,8.322000,3,2,2.008473,2.000000
59,8.362000,3,0,1.949293,2.000000
59,8.362000,3,1,2.788176,2.828427
59,8.362000,3,2,1.941908,2.000000
60,8.402000,3,0,2.028839,2.000000
60,8.402000,3,1,2.763687,2.828427
60,8.402000,3,2,2.006664,2.000000
61,8.442000,3,0,1.928977,2.000000
61,8.442000,3,1,2.673014,2.828427
61,8.442000,3,2,1.905599,2.000000
62,8.482000,3,0,2.102237,2.000000
62,8.482000,3,1,2.939158,2.828427
62,8.482000,3,2,1.900127,2.000000
63,8.522000,3,0,2.129560,2.000000
63,8.522000,3,1,2.781227,2.828427
63,8.522000,3,2,2.085002,2.000000
64,8.562000,3,0,1.859291,2.000000
64,8.562000,3,1,3.008555,2.828427
64,8.562000,3,2,1.908924,2.000000
65,8.602000,3,0,2.015364,2.000000
65,8.602000,3,1,2.728714,2.828427
65,8.602000,3,2,2.105637,2.000000
66,8.642000,3,0,2.078320,2.000000
66,8.642000,3,1,2.736209,2.828427
66,8.642000,3,2,2.100607,2.000000
67,8.682000,3,0,1.978668,2.000000
67,8.682000,3,1,2.740327,2.828427
67,8.682000,3,2,2.083936,2.000000
68,8.722000,3,0,2.001212,2.000000
68,8.722000,3,1,2.860015,2.828427
68,8.722000,3,2,1.821631,2.000000
69,8.762000,3,0,2.051368,2.000000
69,8.762000,3,1,2.764993,2.828427
69,8.762000,3,2,1.976186,2.000000
70,8.802000,3,0,1.978365,2.000000
70,8.802000,3,1,2.784799,2.828427
70,8.802000,3,2,1.998092,2.000000
71,8.842000,3,0,1.962797,2.000000
71,8.842000,3,1,2.768164,2.828427
71,8.842000,3,2,1.926394,2.000000
72,8.882000,3,0,1.945487,2.000000
72,8.882000,3,1,2.723917,2.828427
72,8.882000,3,2,2.023607,2.000000
73,8.922000,3,0,2.022722,2.000000
73,8.922000,3,1,2.688010,2.828427
73,8.922000,3,2,1.993515,2.000000
74,8.962000,3,0,1.912110,2.000000
74,8.962000,3,1,2.687737,2.828427
74,8.962000,3,2,1.888067,2.000000
75,9.002000,3,0,2.079683,2.000000
75,9.002000,3,1,2.905346,2.828427
75,9.002000,3,2,1.958747,2.000000
76,9.042000,3,0,2.073001,2.000000
76,9.042000,3,1,2.881789,2.828427
76,9.042000,3,2,1.894592,2.000000
77,9.082000,3,0,1.970150,2.000000
77,9.082000,3,1,2.899691,2.828427
77,9.082000,3,2,2.049889,2.000000
78,9.122000,3,0,2.092996,2.000000
78,9.122000,3,1,2.786370,2.828427
78,9.122000,3,2,2.109497,2.000000
79,9.162000,3,0,2.036698,2.000000
79,9.162000,3,1,2.756383,2.828427
79,9.162000,3,2,2.045121,2.000000
80,9.202000,3,0,1.990512,2.000000
80,9.202000,3,1,2.767981,2.828427
80,9.202000,3,2,1.961250,2.000000
81,9.242000,3,0,2.053185,2.000000
81,9.242000,3,1,2.790079,2.828427
81,9.242000,3,2,1.991968,2.000000
82,9.282000,3,0,2.030543,2.000000
82,9.282000,3,1,2.940374,2.828427
82,9.282000,3,2,2.049837,2.000000
83,9.322000,3,0,1.955309,2.000000
83,9.322000,3,1,2.875358,2.828427
83,9.322000,3,2,2.136196,2.000000
84,9.362000,3,0,2.027218,2.000000
84,9.362000,3,1,2.810850,2.828427
84,9.362000,3,2,1.911453,2.000000
85,9.402000,3,0,1.891739,2.000000
85,9.402000,3,1,2.898924,2.828427
85,9.402000,3,2,2.044631,2.000000
86,9.442000,3,0,2.199274,2.000000
86,9.442000,3,1,2.903315,2.828427
86,9.442000,3,2,2.010239,2.000000
87,9.482000,3,0,2.158670,2.000000
87,9.482000,3,1,2.919559,2.828427
87,9.482000,3,2,1.879181,2.000000
88,9.522000,3,0,2.135658,2.000000
88,9.522000,3,1,2.789036,2.828427
88,9.522000,3,2,1.983811,2.000000
89,9.562000,3,0,2.021721,2.000000
89,9.562000,3,1,2.875649,2.828427
89,9.562000,3,2,2.040304,2.000000
90,9.602000,3,0,2.140456,2.000000
90,9.602000,3,1,2.871490,2.828427
90,9.602000,3,2,1.910701,2.000000
91,9.642000,3,0,2.130038,2.000000
91,9.642000,3,1,2.790446,2.828427
91,9.642000,3,2,1.977308,2.000000
92,9.682000,3,0,2.100083,2.000000
92,9.682000,3,1,2.721037,2.828427
92,9.682000,3,2,2.008862,2.000000
93,9.722000,3,0,2.137611,2.000000
93,9.722000,3,1,2.855377,2.828427
93,9.722000,3,2,2.056739,2.000000
94,9.762000,3,0,1.907516,2.000000
94,9.762000,3,1,2.834358,2.828427
94,9.762000,3,2,1.966063,2.000000
95,9.802000,3,0,1.971579,2.000000
95,9.802000,3,1,2.738157,2.828427
95,9.802000,3,2,2.225969,2.000000
96,9.844000,3,0,2.055878,2.000000
96,9.844000,3,1,2.701314,2.828427
96,9.844000,3,2,1.896247,2.000000
97,9.882000,3,0,1.962810,2.000000
97,9.882000,3,1,2.826476,2.828427
97,9.882000,3,2,2.072928,2.000000
98,9.922000,3,0,2.107861,2.000000
98,9.922000,3,1,2.772558,2.828427
98,9.922000,3,2,2.079436,2.000000
99,9.962000,3,0,2.003096,2.000000
99,9.962000,3,1,2.996192,2.828427
99,9.962000,3,2,2.144640,2.000000
100,10.002000,3,0,1.852903,2.000000
100,10.002000,3,1,2.729338,2.828427
100,10.002000,3,2,1.936062,2.000000
101,10.042000,3,0,1.948414,2.000000
101,10.042000,3,1,2.858005,2.828427
101,10.042000,3,2,2.109615,2.000000
102,10.082000,3,0,2.218329,2.000000
102,10.082000,3,1,2.948828,2.828427
102,10.082000,3,2,2.084297,2.000000
103,10.122000,3,0,2.063036,2.000000
103,10.122000,3,1,2.730678,2.828427
103,10.122000,3,2,1.966769,2.000000
104,10.162000,3,0,1.982245,2.000000
104,10.162000,3,1,2.731324,2.828427
104,10.162000,3,2,2.014117,2.000000
105,10.202000,3,0,2.059027,2.000000
105,10.202000,3,1,2.738857,2.828427
