stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
6.320000000,0.000000000,0.026000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.020000000,0.020000000,0.022341803,-0.006105138,0.022341803,-0.006105138,0.000514380,0.000382859,0.001936745,0.000273959,0.021827423,-0.006487997,0.020405058,-0.006379097,1,0.000228484,0,0,0.000000000,0.000000000,0.000000000,1
6.422000000,0.000000000,0.030000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.020000000,0.020000000,0.001102693,0.020862752,0.001102693,0.020862752,-0.000689716,0.001693702,0.022337723,-0.006103862,0.001792409,0.019169049,-0.021235030,0.026966614,1,1.472803191,0,0,0.000000000,0.000000000,0.000000000,1
6.520000000,0.000000000,0.026000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.020000000,0.020000000,0.007436819,0.009858962,0.007436819,0.009858962,0.001297195,0.001749284,0.011721269,0.007378096,0.006139624,0.008109678,-0.004284450,0.002480865,1,0.040853376,0,0,0.000000000,0.000000000,0.000000000,1
6.622000000,0.000000000,0.028000000,-0.000010520,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,0.000000000,0.020000000,0.020000000,0.012416808,0.025508805,0.012416808,0.025508805,0.001401870,0.004072863,0.010293214,0.008204996,0.011014938,0.021435942,0.002123594,0.017303808,1,0.569880929,0,0,0.000000000,0.000000000,0.000000000,1
6.720000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000164074,-0.000594837,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.020000000,0.020000000,-0.004475093,0.003209669,-0.004475093,0.003209669,0.003679599,0.004814269,0.009835268,0.010925964,-0.008154692,-0.001604600,-0.014310362,-0.007716295,1,0.084578996,0,0,-0.000000000,-0.000000000,-0.000000000,1
6.820000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000963023,-0.000062205,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.020000000,0.020000000,0.009076917,-0.008171828,0.009076917,-0.008171828,0.005770449,0.004748001,-0.002212347,0.003691427,0.003306467,-0.012919828,0.011289264,-0.011863255,1,0.066965106,0,0,0.000000000,0.000000000,0.000000000,1
6.920000000,0.000000000,0.026000000,-0.000010520,0.000000000,0.000368558,-0.000062205,0.200000003,0.000000000,0.000000000,0.000000000,-0.000000000,-0.000000000,0.020000000,0.020000000,-0.005150700,-0.016944377,-0.005150700,-0.016944377,0.004409021,0.005137507,0.005979508,-0.006911380,-0.009559722,-0.022081884,-0.011130208,-0.010032998,1,0.058083435,0,0,-0.000000000,-0.000000000,-0.000000000,1
7.020000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000164074,0.000470428,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020000000,0.020000000,0.038406993,0.009537816,0.038406993,0.009537816,0.004391719,0.005669037,-0.004561472,-0.018761100,0.034015274,0.003868779,0.042968465,0.028298916,1,0.684514331,0,0,0.000000000,0.000000000,0.000000000,1
7.120000000,0.000000000,0.028000000,-0.000010520,0.000000000,-0.000696706,0.000204111,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.020000000,0.020000000,-0.014775800,-0.002476460,-0.014775800,-0.002476460,0.004357424,0.004980630,0.033389276,0.006106209,-0.019133224,-0.007457089,-0.048165076,-0.008582669,1,0.616995619,0,0,-0.000000000,-0.000000000,-0.000000000,1
7.220000000,0.000000000,0.026000000,-0.000010520,0.000000000,-0.000430390,-0.000328521,0.200000003,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000000,0.020000000,0.020000000,0.008581243,-0.018859824,0.008581243,-0.018859824,0.003981162,0.004698769,-0.009091439,-0.001796484,0.004600081,-0.023558593,0.017672683,-0.017063340,1,0.155616859,0,0,0.000000000,0.000000000,0.000000000,1
