stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
14.700000000,1,0,-0.028695248,0.011439212,0.552097214,0.035366839,-0.026421858,0.717867686,-0.064062087,0.037861070,-0.165770473,0.181706525,-0.200000000
14.700000000,1,2,2.034937374,1.911410701,0.527995415,2.020003657,1.955816330,0.647483603,0.014933717,-0.044405629,-0.119488187,0.128344469,-0.200000000
14.700000000,1,3,0.044548840,2.011306111,0.671057311,0.029440101,1.952315461,0.728503082,0.015108739,0.058990650,-0.057445771,0.083714917,-0.100000000
14.800000000,1,0,-0.036389492,0.009752340,0.620704938,0.035285774,-0.027444723,0.795853286,-0.071675266,0.037197063,-0.175148348,0.192867595,-0.200000000
14.800000000,1,2,2.059709656,1.872711815,0.599488603,2.020901950,1.953627105,0.726068247,0.038807706,-0.080915290,-0.126579644,0.155163554,-0.200000000
14.800000000,1,3,0.032620861,1.975343223,0.743292813,0.028571297,1.951933333,0.807110826,0.004049565,0.023409890,-0.063818013,0.068096701,-0.100000000
14.900000000,1,0,-0.077403088,0.008315339,0.683770893,0.034940933,-0.028058047,0.852866298,-0.112344021,0.036373386,-0.169095405,0.206246111,-0.200000000
14.900000000,1,2,2.075240761,1.871183295,0.687325962,2.021423966,1.952295850,0.784050051,0.053816795,-0.081112555,-0.096724090,0.137226249,-0.200000000
14.900000000,1,3,0.009052246,1.960939583,0.809304123,0.027706483,1.952004443,0.864628808,-0.018654237,0.008935140,-0.055324684,0.059064693,-0.100000000
15.000000000,1,0,-0.054977240,-0.076899431,0.756643414,0.034144878,-0.028723164,0.931417138,-0.089122118,-0.048176267,-0.174773724,0.202013760,-0.200000000
15.000000000,1,2,2.003351595,1.870130675,0.751055291,2.021993121,1.950794957,0.864380108,-0.018641525,-0.080664283,-0.113324817,0.140345100,-0.200000000
15.000000000,1,3,0.049073870,1.952884292,0.874968218,0.026222596,1.952538571,0.943972732,0.022851274,0.000345721,-0.069004513,0.072690598,-0.100000000
15.100000000,1,0,-0.050115522,-0.057844933,0.826575549,0.033017165,-0.029238925,1.012849710,-0.083132687,-0.028606008,-0.186274161,0.205979150,-0.200000000
15.100000000,1,2,1.996743771,1.918871615,0.825237038,2.022434634,1.949654816,0.947935211,-0.025690864,-0.030783202,-0.122698173,0.129083181,-0.200000000
15.100000000,1,3,0.005888568,1.944674493,0.936323672,0.024337382,1.953570006,1.026310082,-0.018448814,-0.008895512,-0.089986410,0.092287826,-0.100000000
15.200000000,1,0,-0.050282587,-0.041424241,0.921419750,0.032091028,-0.029525932,1.069833837,-0.082373615,-0.011898309,-0.148414087,0.170157936,-0.200000000
15.200000000,1,2,1.986788020,1.908416174,0.892644432,2.022670902,1.949129555,1.006562623,-0.035882883,-0.040713381,-0.113918191,0.126184448,-0.200000000
15.200000000,1,3,0.000467083,1.942807596,1.013865564,0.022815105,1.954550514,1.084090095,-0.022348022,-0.011742918,-0.070224531,0.074624493,-0.100000000
15.300000000,1,0,-0.007733316,-0.043419975,0.995636419,0.030664840,-0.029838390,1.149304847,-0.038398156,-0.013581585,-0.153668429,0.158974412,-0.200000000
15.300000000,1,2,1.991981633,1.916894644,0.977588862,2.022930291,1.948775549,1.088449397,-0.030948658,-0.031880904,-0.110860534,0.119433118,-0.200000000
15.300000000,1,3,0.045134309,1.918538181,1.090589386,0.020462484,1.956200799,1.164860981,0.024671825,-0.037662618,-0.074271595,0.086852988,-0.100000000
15.400000000,1,0,-0.050846787,-0.055972010,1.080165456,0.029610512,-0.029982952,1.204431844,-0.080457299,-0.025989057,-0.124266388,0.150302839,-0.200000000
15.400000000,1,2,2.067416480,1.901912322,1.062548147,2.023090124,1.948784358,1.145282405,0.044326357,-0.046872036,-0.082734258,0.104913159,-0.200000000
15.400000000,1,3,0.015533156,1.944222719,1.170395670,0.018714994,1.957491633,1.220891306,-0.003181838,-0.013268914,-0.050495635,0.052306762,-0.100000000
15.500000000,1,0,-0.086180995,-0.028838021,1.145470406,0.028026007,-0.030055963,1.284592286,-0.114207003,0.001217942,-0.139121880,0.179998946,-0.200000000
15.500000000,1,2,2.019682590,1.896933880,1.136557741,2.023312653,1.949184722,1.227953050,-0.003630064,-0.052250842,-0.091395309,0.105339595,-0.200000000
15.500000000,1,3,0.043417078,1.971600344,1.251712439,0.016077437,1.959536244,1.302323571,0.027339641,0.012064100,-0.050611132,0.058774868,-0.100000000
15.600000000,1,0,0.007246624,-0.051846691,1.224344741,0.026482539,-0.029940559,1.362759776,-0.019235915,-0.021906132,-0.138415035,0.141451832,-0.200000000
15.600000000,1,2,1.994791657,1.882839558,1.217614683,2.023499146,1.949997808,1.308562161,-0.028707489,-0.067158250,-0.090947478,0.116643878,-0.200000000
15.600000000,1,3,0.030114735,1.965296323,1.320675213,0.013471764,1.961719912,1.381717881,0.016642972,0.003576411,-0.061042668,0.063371812,-0.100000000
15.700000000,1,0,-0.018802173,-0.062636729,1.291207203,0.025489758,-0.029740866,1.414078880,-0.044291932,-0.032895863,-0.122871678,0.134689874,-0.200000000
15.700000000,1,2,2.023356735,1.866910729,1.302055704,2.023604958,1.950727363,1.361461623,-0.000248223,-0.083816634,-0.059405919,0.102734381,-0.200000000
15.700000000,1,3,-0.001225740,1.914280910,1.389010360,0.011778917,1.963255383,1.433806098,-0.013004658,-0.048974473,-0.044795738,0.067633411,-0.100000000
15.800000000,1,0,-0.052182615,-0.064902649,1.361329186,0.023964053,-0.029220774,1.494104879,-0.076146668,-0.035681876,-0.132775693,0.157165187,-0.200000000
15.800000000,1,2,1.995399426,1.887364339,1.376786603,2.023767466,1.952130129,1.443804454,-0.028368041,-0.064765790,-0.067017851,0.097420457,-0.200000000
15.800000000,1,3,0.044727590,1.898275862,1.454293729,0.009241529,1.965770307,1.514860817,0.035486061,-0.067494445,-0.060567088,0.097381378,-0.100000000
15.900000000,1,0,-0.061805164,-0.092395598,1.410664003,0.022504221,-0.028493427,1.572667681,-0.084309385,-0.063902171,-0.162003678,0.193485791,-0.200000000
15.900000000,1,2,2.002595489,1.873027152,1.454645590,2.023889529,1.953839837,1.523904929,-0.021294039,-0.080812684,-0.069259339,0.108540233,-0.200000000
15.900000000,1,3,-0.001392243,1.914855615,1.526609893,0.006976723,1.968316506,1.593859856,-0.008368966,-0.053460891,-0.067249963,0.086317229,0.000000000
16.000000000,1,0,-0.034394171,-0.089434759,1.475311065,0.021620168,-0.027940556,1.622186771,-0.056014339,-0.061494203,-0.146875706,0.168794598,-0.200000000
16.000000000,1,2,1.980691723,1.869643871,1.518777063,2.023910255,1.955109538,1.574127712,-0.043218532,-0.085465667,-0.055350650,0.110616076,-0.200000000
16.000000000,1,3,-0.001093228,1.917338668,1.593094341,0.005690753,1.969930192,1.643506898,-0.006783981,-0.052591524,-0.050412556,0.073166363,-0.100000000
16.100000000,1,0,-0.026288884,-0.103846590,1.553714650,0.020305581,-0.026935091,1.697518810,-0.046594465,-0.076911499,-0.143804160,0.169605599,-0.200000000
16.100000000,1,2,1.996425148,1.832818269,1.598326075,2.023831728,1.957314024,1.650410066,-0.027406580,-0.124495755,-0.052083990,0.137706412,-0.200000000
16.100000000,1,3,-0.028896650,1.904155908,1.663791453,0.003964504,1.972380967,1.719053466,-0.032861154,-0.068225059,-0.055262013,0.093746489,-0.100000000
16.200000000,1,0,-0.001159956,-0.114989986,1.641789090,0.018940942,-0.025658456,1.773443333,-0.020100898,-0.089331530,-0.131654243,0.160365233,-0.200000000
16.200000000,1,2,1.971655041,1.835285946,1.662609268,2.023626451,1.959817415,1.727499517,-0.051971410,-0.124531469,-0.064890249,0.149732624,-0.200000000
16.200000000,1,3,-0.043480889,1.894203357,1.736131511,0.002538069,1.974858566,1.795434914,-0.046018958,-0.080655209,-0.059303403,0.110181218,-0.100000000
16.300000000,1,0,0.014865602,-0.083125020,1.713492042,0.017922467,-0.024585586,1.826962269,-0.003056865,-0.058539434,-0.113470227,0.127717275,-0.200000000
16.300000000,1,2,1.925336269,1.870175031,1.727128945,2.023404611,1.961737447,1.782138657,-0.098068342,-0.091562416,-0.055009712,0.145007394,-0.200000000
16.300000000,1,3,-0.066542490,1.892029134,1.808307120,0.001735555,1.976617728,1.849432157,-0.068278045,-0.084588594,-0.041125037,0.116225601,-0.100000000
16.400000000,1,0,-0.041022592,-0.072659112,1.803149305,0.016420117,-0.022877026,1.901934772,-0.057442710,-0.049782086,-0.098785467,0.124645455,-0.200000000
16.400000000,1,2,1.934359770,1.915036818,1.795056096,2.022982744,1.964637697,1.859298323,-0.088622974,-0.049600880,-0.064242226,0.120172137,-0.200000000
16.400000000,1,3,-0.095650160,1.896039944,1.871855516,0.000896281,1.979130297,1.925260665,-0.096546441,-0.083090353,-0.053405149,0.138120715,-0.100000000
16.500000000,1,0,-0.050216268,-0.081403472,1.883354525,0.014934573,-0.021080862,1.972931389,-0.065150842,-0.060322610,-0.089576865,0.126124796,-0.200000000
16.500000000,1,2,1.915997452,1.930238132,1.852868036,2.022496686,1.967596584,1.932950563,-0.106499234,-0.037358452,-0.080082527,0.138386965,-0.200000000
16.500000000,1,3,-0.038396263,1.943930455,1.931460487,0.000364747,1.981603994,1.996839542,-0.038761010,-0.037673539,-0.065379055,0.084830020,-0.100000000
16.600000000,1,0,-0.017772858,-0.037747713,1.966834956,0.013925603,-0.019811685,2.020053939,-0.031698461,-0.017936029,-0.053218983,0.064488399,-0.200000000
16.600000000,1,2,1.959170490,1.942998230,1.926941623,2.022149434,1.969648238,1.982203748,-0.062978944,-0.026650008,-0.055262125,0.087923107,-0.200000000
16.600000000,1,3,-0.076333551,1.940725743,1.998532675,0.000124671,1.983305436,2.044065659,-0.076458222,-0.042579693,-0.045532984,0.098651622,-0.100000000
16.700000000,1,0,-0.112314368,-0.043351457,2.040525121,0.012402494,-0.017783499,2.091727293,-0.124716862,-0.025567958,-0.051202172,0.137221276,-0.200000000
16.700000000,1,2,2.001309489,1.941531798,2.009000314,2.021592888,1.972843068,2.057664862,-0.020283399,-0.031311271,-0.048664548,0.061319248,-0.200000000
16.700000000,1,3,-0.106111724,1.957877671,2.072930352,-0.000103291,1.985981693,2.115441324,-0.106008433,-0.028104022,-0.042510971,0.117621455,-0.100000000
16.800000000,1,0,-0.130486808,-0.058351817,2.099874451,0.011217438,-0.016073484,2.149951398,-0.141704246,-0.042278332,-0.050076947,0.156125755,-0.200000000
