seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,11.496000,2,0,2.721231,2.828427
0,11.496000,2,1,2.201010,2.000000
0,11.496000,2,3,2.005438,2.000000
1,11.536000,2,0,2.777255,2.828427
1,11.536000,2,1,2.083676,2.000000
1,11.536000,2,3,1.992894,2.000000
2,11.576000,2,0,2.798791,2.828427
2,11.576000,2,1,2.061009,2.000000
2,11.576000,2,3,2.022454,2.000000
3,11.616000,2,0,2.797667,2.828427
3,11.616000,2,1,2.018384,2.000000
3,11.616000,2,3,2.042951,2.000000
4,11.656000,2,0,2.803170,2.828427
4,11.656000,2,1,1.996874,2.000000
4,11.656000,2,3,2.024291,2.000000
5,11.696000,2,0,2.810648,2.828427
5,11.696000,2,1,1.946542,2.000000
5,11.696000,2,3,2.018893,2.000000
6,11.736000,2,0,2.781779,2.828427
6,11.736000,2,1,1.935188,2.000000
6,11.736000,2,3,2.025018,2.000000
7,11.776000,2,0,2.777642,2.828427
7,11.776000,2,1,1.924898,2.000000
7,11.776000,2,3,2.006906,2.000000
8,11.818000,2,1,1.967894,2.000000
8,11.818000,2,3,1.999166,2.000000
9,11.856000,2,0,2.770796,2.828427
9,11.856000,2,1,2.004141,2.000000
9,11.856000,2,3,2.008694,2.000000
10,11.896000,2,0,2.746825,2.828427
10,11.896000,2,1,1.989876,2.000000
10,11.896000,2,3,2.012275,2.000000
11,11.936000,2,0,2.786444,2.828427
11,11.936000,2,1,2.020861,2.000000
11,11.936000,2,3,2.008612,2.000000
12,11.976000,2,0,2.816549,2.828427
12,11.976000,2,1,2.029093,2.000000
12,11.976000,2,3,2.014003,2.000000
13,12.016000,2,0,2.825416,2.828427
13,12.016000,2,1,1.993862,2.000000
13,12.016000,2,3,2.005929,2.000000
14,12.056000,2,0,2.836475,2.828427
14,12.056000,2,1,1.989830,2.000000
14,12.056000,2,3,2.000988,2.000000
15,12.096000,2,0,2.875494,2.828427
15,12.096000,2,1,1.998613,2.000000
15,12.096000,2,3,2.037721,2.000000
16,12.136000,2,0,2.858516,2.828427
16,12.136000,2,1,1.979397,2.000000
16,12.136000,2,3,2.069193,2.000000
17,12.176000,2,0,2.882406,2.828427
17,12.176000,2,1,1.966176,2.000000
17,12.176000,2,3,2.092396,2.000000
18,12.216000,2,0,2.899294,2.828427
18,12.216000,2,1,1.983115,2.000000
18,12.216000,2,3,2.113335,2.000000
19,12.256000,2,0,2.909770,2.828427
19,12.256000,2,1,1.998595,2.000000
19,12.256000,2,3,2.125071,2.000000
20,12.296000,2,0,2.891294,2.828427
20,12.296000,2,1,2.015830,2.000000
20,12.296000,2,3,2.097789,2.000000
21,12.336000,2,0,2.891400,2.828427
21,12.336000,2,1,2.040612,2.000000
21,12.336000,2,3,2.085881,2.000000
22,12.376000,2,0,2.874629,2.828427
22,12.376000,2,1,2.051864,2.000000
22,12.376000,2,3,2.074557,2.000000
23,12.416000,2,0,2.864314,2.828427
23,12.416000,2,1,2.064772,2.000000
23,12.416000,2,3,2.054860,2.000000
24,12.456000,2,0,2.850814,2.828427
24,12.456000,2,1,2.029202,2.000000
24,12.456000,2,3,2.047450,2.000000
25,12.496000,2,0,2.862389,2.828427
25,12.496000,2,1,2.026185,2.000000
25,12.496000,2,3,2.022689,2.000000
26,12.536000,2,0,2.842918,2.828427
26,12.536000,2,1,1.979944,2.000000
