seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,5.576000,5.576000,0.000000,3,0,2.065119,2.065119,2.000000,1,0.000000,0.000000,0
0,5.576000,5.576000,0.000000,3,1,2.776355,2.776355,2.828427,1,0.000000,0.000000,0
0,5.576000,5.576000,0.000000,3,2,2.046237,2.046237,2.000000,1,0.000000,0.000000,0
1,5.576000,5.576000,0.000000,3,0,2.036944,2.008768,2.000000,2,0.000000,0.000000,0
1,5.576000,5.576000,0.000000,3,1,2.801774,2.827193,2.828427,2,0.000000,0.000000,0
1,5.576000,5.576000,0.000000,3,2,2.023825,2.001412,2.000000,2,0.000000,0.000000,0
2,5.616000,5.589333,-0.026667,3,0,2.056054,2.094275,2.000000,3,0.040000,0.026667,0
2,5.616000,5.589333,-0.026667,3,1,2.801223,2.800120,2.828427,3,0.040000,0.026667,0
2,5.616000,5.589333,-0.026667,3,2,2.018294,2.007232,2.000000,3,0.040000,0.026667,0
3,5.656000,5.606000,-0.050000,3,0,2.040224,1.992735,2.000000,4,0.080000,0.050000,0
3,5.656000,5.606000,-0.050000,3,1,2.807978,2.828244,2.828427,4,0.080000,0.050000,0
3,5.656000,5.606000,-0.050000,3,2,1.996786,1.932261,2.000000,4,0.080000,0.050000,0
4,5.696000,5.624000,-0.072000,3,0,2.028373,1.980965,2.000000,5,0.120000,0.072000,0
4,5.696000,5.696000,0.000000,3,1,2.814831,2.814831,2.828427,1,0.000000,0.000000,0
4,5.696000,5.624000,-0.072000,3,2,2.002159,2.023654,2.000000,5,0.120000,0.072000,0
5,5.736000,5.656000,-0.080000,3,0,2.011563,1.981071,2.000000,5,0.160000,0.080000,0
5,5.736000,5.716000,-0.020000,3,1,2.791871,2.768910,2.828427,2,0.040000,0.020000,0
5,5.736000,5.656000,-0.080000,3,2,2.008870,2.079793,2.000000,5,0.160000,0.080000,0
6,5.776000,5.696000,-0.080000,3,0,2.006569,1.983800,2.000000,5,0.160000,0.080000,0
6,5.776000,5.736000,-0.040000,3,1,2.815235,2.861965,2.828427,3,0.080000,0.040000,0
6,5.776000,5.696000,-0.080000,3,2,1.999635,1.955233,2.000000,5,0.160000,0.080000,0
7,5.816000,5.736000,-0.080000,3,0,1.963621,1.879535,2.000000,5,0.160000,0.080000,0
7,5.816000,5.756000,-0.060000,3,1,2.795661,2.736938,2.828427,4,0.120000,0.060000,0
7,5.816000,5.736000,-0.080000,3,2,1.971541,1.866766,2.000000,5,0.160000,0.080000,0
