seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,12.948000,2,0,2.773232,2.828427
0,12.948000,2,1,2.064843,2.000000
0,12.948000,2,3,1.960921,2.000000
1,12.988000,2,0,2.801442,2.828427
1,12.988000,2,1,2.024531,2.000000
1,12.988000,2,3,1.961342,2.000000
2,13.028000,2,0,2.833257,2.828427
2,13.028000,2,1,2.043994,2.000000
2,13.028000,2,3,1.999037,2.000000
3,13.068000,2,0,2.794971,2.828427
3,13.068000,2,1,1.996941,2.000000
3,13.068000,2,3,1.996512,2.000000
4,13.108000,2,0,2.793911,2.828427
4,13.108000,2,1,2.013354,2.000000
4,13.108000,2,3,1.986169,2.000000
5,13.148000,2,0,2.798320,2.828427
5,13.148000,2,1,2.011183,2.000000
5,13.148000,2,3,1.999402,2.000000
6,13.188000,2,0,2.777001,2.828427
6,13.188000,2,1,1.989331,2.000000
6,13.188000,2,3,1.982431,2.000000
7,13.228000,2,0,2.759123,2.828427
7,13.228000,2,1,1.982259,2.000000
7,13.228000,2,3,1.973297,2.000000
8,13.268000,2,0,2.808106,2.828427
8,13.268000,2,1,2.015583,2.000000
8,13.268000,2,3,1.995505,2.000000
9,13.308000,2,0,2.796315,2.828427
9,13.308000,2,1,1.985779,2.000000
9,13.308000,2,3,1.976867,2.000000
10,13.348000,2,0,2.809626,2.828427
10,13.348000,2,1,1.970731,2.000000
10,13.348000,2,3,1.962641,2.000000
11,13.388000,2,0,2.854418,2.828427
11,13.388000,2,1,2.016942,2.000000
11,13.388000,2,3,1.974285,2.000000
12,13.428000,2,0,2.845014,2.828427
12,13.428000,2,1,1.986463,2.000000
12,13.428000,2,3,1.976336,2.000000
13,13.468000,2,0,2.872566,2.828427
13,13.468000,2,1,1.978609,2.000000
13,13.468000,2,3,1.938215,2.000000
14,13.508000,2,0,2.888178,2.828427
14,13.508000,2,1,1.998769,2.000000
14,13.508000,2,3,1.940300,2.000000
15,13.548000,2,0,2.869410,2.828427
15,13.548000,2,1,2.002825,2.000000
15,13.548000,2,3,1.940741,2.000000
16,13.588000,2,0,2.827976,2.828427
16,13.588000,2,1,1.972620,2.000000
16,13.588000,2,3,1.981939,2.000000
17,13.628000,2,0,2.836763,2.828427
17,13.628000,2,1,2.016713,2.000000
17,13.628000,2,3,1.983290,2.000000
18,13.668000,2,0,2.807460,2.828427
18,13.668000,2,1,2.012162,2.000000
18,13.668000,2,3,1.994689,2.000000
19,13.708000,2,0,2.824343,2.828427
19,13.708000,2,1,1.982468,2.000000
19,13.708000,2,3,2.011836,2.000000
20,13.748000,2,0,2.827049,2.828427
20,13.748000,2,1,1.964430,2.000000
20,13.748000,2,3,2.028813,2.000000
21,13.788000,2,0,2.853588,2.828427
21,13.788000,2,1,1.967241,2.000000
21,13.788000,2,3,2.010624,2.000000
22,13.828000,2,0,2.854615,2.828427
22,13.828000,2,1,1.912127,2.000000
22,13.828000,2,3,2.003901,2.000000
23,13.868000,2,0,2.844293,2.828427
23,13.868000,2,1,1.931289,2.000000
23,13.868000,2,3,1.992565,2.000000
24,13.908000,2,0,2.823119,2.828427
24,13.908000,2,1,1.943830,2.000000
24,13.908000,2,3,2.025501,2.000000
25,13.948000,2,0,2.799694,2.828427
25,13.948000,2,1,1.937151,2.000000
25,13.948000,2,3,2.042840,2.000000
26,13.988000,2,0,2.787810,2.828427
26,13.988000,2,1,1.945192,2.000000
26,13.988000,2,3,2.036036,2.000000
27,14.028000,2,0,2.772112,2.828427
27,14.028000,2,1,1.979102,2.000000
27,14.028000,2,3,2.068445,2.000000
