seq,timestamp,self_id,target_id,distance,gt_distance
0,6.118000,0,1,1.994187,2.000000
0,6.118000,0,2,2.901337,2.828427
0,6.118000,0,3,2.124056,2.000000
1,6.118000,0,1,1.992529,2.000000
1,6.118000,0,2,2.694404,2.828427
1,6.118000,0,3,2.169694,2.000000
2,6.158000,0,1,2.028577,2.000000
2,6.158000,0,2,2.875326,2.828427
2,6.158000,0,3,1.873455,2.000000
3,6.198000,0,1,1.752762,2.000000
3,6.198000,0,2,2.860850,2.828427
3,6.198000,0,3,1.975212,2.000000
4,6.238000,0,1,1.950869,2.000000
4,6.238000,0,2,2.735928,2.828427
4,6.238000,0,3,1.978119,2.000000
5,6.278000,0,1,1.933154,2.000000
5,6.278000,0,2,2.846553,2.828427
5,6.278000,0,3,2.083399,2.000000
6,6.318000,0,1,2.105726,2.000000
6,6.318000,0,2,2.767531,2.828427
6,6.318000,0,3,1.923125,2.000000
7,6.358000,0,1,1.946960,2.000000
7,6.358000,0,2,2.680046,2.828427
7,6.358000,0,3,2.071009,2.000000
8,6.398000,0,1,2.003269,2.000000
8,6.398000,0,2,2.834594,2.828427
8,6.398000,0,3,2.065888,2.000000
9,6.444000,0,1,1.860335,2.000000
9,6.444000,0,2,2.650900,2.828427
9,6.444000,0,3,1.910336,2.000000
10,6.478000,0,1,1.941089,2.000000
10,6.478000,0,2,2.982381,2.828427
10,6.478000,0,3,2.153631,2.000000
11,6.518000,0,1,2.039423,2.000000
11,6.518000,0,2,2.835657,2.828427
11,6.518000,0,3,2.057149,2.000000
12,6.558000,0,1,1.930278,2.000000
12,6.558000,0,2,2.697882,2.828427
12,6.558000,0,3,1.983349,2.000000
13,6.598000,0,1,2.014494,2.000000
13,6.598000,0,2,2.716022,2.828427
13,6.598000,0,3,1.926151,2.000000
14,6.638000,0,1,2.017275,2.000000
14,6.638000,0,2,2.761602,2.828427
14,6.638000,0,3,2.084590,2.000000
15,6.678000,0,1,1.938326,2.000000
15,6.678000,0,2,2.741751,2.828427
15,6.678000,0,3,2.052661,2.000000
16,6.718000,0,1,1.991763,2.000000
16,6.718000,0,2,2.881083,2.828427
16,6.718000,0,3,2.292969,2.000000
17,6.758000,0,1,1.772183,2.000000
17,6.758000,0,2,2.794770,2.828427
17,6.758000,0,3,1.980554,2.000000
18,6.798000,0,1,2.093232,2.000000
18,6.798000,0,2,2.956843,2.828427
18,6.798000,0,3,1.925125,2.000000
19,6.838000,0,1,2.073540,2.000000
19,6.838000,0,2,2.867498,2.828427
19,6.838000,0,3,1.996720,2.000000
20,6.878000,0,1,2.036963,2.000000
20,6.878000,0,2,2.762366,2.828427
20,6.878000,0,3,2.036486,2.000000
21,6.918000,0,1,2.016709,2.000000
21,6.918000,0,2,2.816633,2.828427
21,6.918000,0,3,1.903343,2.000000
22,6.958000,0,1,2.052122,2.000000
22,6.958000,0,2,2.877829,2.828427
22,6.958000,0,3,2.050753,2.000000
23,6.998000,0,1,2.067171,2.000000
23,6.998000,0,2,2.801251,2.828427
23,6.998000,0,3,2.036239,2.000000
24,7.038000,0,1,1.932215,2.000000
24,7.038000,0,2,2.784932,2.828427
24,7.038000,0,3,1.928500,2.000000
25,7.078000,0,1,2.041527,2.000000
25,7.078000,0,2,2.788914,2.828427
25,7.078000,0,3,1.866389,2.000000
26,7.118000,0,1,2.124352,2.000000
26,7.118000,0,2,2.823911,2.828427
26,7.118000,0,3,1.919492,2.000000
27,7.158000,0,1,1.992236,2.000000
27,7.158000,0,2,2.666168,2.828427
27,7.158000,0,3,1.876061,2.000000
28,7.198000,0,1,1.990413,2.000000
28,7.198000,0,2,2.706411,2.828427
28,7.198000,0,3,2.028686,2.000000
29,7.238000,0,1,1.926547,2.000000
29,7.238000,0,2,2.919232,2.828427
29,7.238000,0,3,2.133070,2.000000
30,7.278000,0,1,1.971248,2.000000
30,7.278000,0,2,2.878379,2.828427
30,7.278000,0,3,2.012000,2.000000
31,7.318000,0,1,2.038048,2.000000
31,7.318000,0,2,2.855079,2.828427
31,7.318000,0,3,1.997156,2.000000
32,7.358000,0,1,2.065372,2.000000
32,7.358000,0,2,2.630858,2.828427
32,7.358000,0,3,1.910385,2.000000
33,7.402000,0,1,2.077952,2.000000
33,7.402000,0,2,2.742463,2.828427
33,7.402000,0,3,2.040450,2.000000
34,7.438000,0,1,1.896726,2.000000
34,7.438000,0,2,2.844348,2.828427
34,7.438000,0,3,2.022462,2.000000
35,7.478000,0,1,1.970230,2.000000
35,7.478000,0,2,2.827663,2.828427
35,7.478000,0,3,2.081544,2.000000
36,7.518000,0,1,2.058813,2.000000
36,7.518000,0,2,2.785223,2.828427
36,7.518000,0,3,2.065787,2.000000
37,7.558000,0,1,1.935469,2.000000
37,7.558000,0,2,2.798072,2.828427
37,7.558000,0,3,1.965672,2.000000
38,7.598000,0,1,2.012688,2.000000
38,7.598000,0,2,2.938869,2.828427
38,7.598000,0,3,2.033067,2.000000
39,7.638000,0,1,1.865285,2.000000
39,7.638000,0,2,2.852108,2.828427
39,7.638000,0,3,2.212515,2.000000
40,7.678000,0,1,1.998720,2.000000
40,7.678000,0,2,2.919195,2.828427
40,7.678000,0,3,2.082320,2.000000
41,7.718000,0,1,2.059147,2.000000
41,7.718000,0,2,2.811501,2.828427
41,7.718000,0,3,2.062142,2.000000
42,7.758000,0,1,1.909303,2.000000
42,7.758000,0,2,2.807757,2.828427
42,7.758000,0,3,1.996297,2.000000
43,7.800000,0,1,1.984553,2.000000
43,7.800000,0,2,2.887195,2.828427
43,7.800000,0,3,1.996291,2.000000
44,7.838000,0,1,2.025226,2.000000
44,7.838000,0,2,2.746612,2.828427
44,7.838000,0,3,2.142266,2.000000
45,7.878000,0,1,1.941549,2.000000
45,7.878000,0,2,2.795642,2.828427
45,7.878000,0,3,1.952197,2.000000
46,7.918000,0,1,2.064485,2.000000
46,7.918000,0,2,2.783448,2.828427
46,7.918000,0,3,2.031029,2.000000
47,7.958000,0,1,1.918368,2.000000
47,7.958000,0,2,2.859563,2.828427
47,7.958000,0,3,2.141820,2.000000
48,7.998000,0,1,2.009164,2.000000
48,7.998000,0,2,2.686378,2.828427
48,7.998000,0,3,1.906940,2.000000
49,8.038000,0,1,2.014356,2.000000
49,8.038000,0,2,2.780730,2.828427
49,8.038000,0,3,1.944494,2.000000
50,8.078000,0,1,1.953453,2.000000
50,8.078000,0,2,2.841229,2.828427
