stamp,last_fuse_time,fuse_step,fuse_backtrack,dropped_fuse_count,rejected_fuse_count,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
943.100000000,0.000000000,0.000000000,0,0,85,0,-0.100000000,0.100000000,0.224770294,0.224770294,0.000000000,0.000000000,0.008000000,0.008000000,-0.058000000,0.058000000,0.004616434,0.004616434,-0.004000000,0.004000000,1,0.050000000,1,0,0,0,0,0,0,0.030231519,0.003876687,0.388214841
943.200000000,943.100000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,0.228767624,0.228767624,0.000000000,0.000000000,-0.012000000,0.012000000,0.038000000,0.038000000,0.004608095,0.004608095,0.006000000,0.006000000,1,0.050000000,1,0,0,0,0,0,0,0.030377268,0.004593725,0.457663817
943.300000000,943.200000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,0.008400000,0.008400000,0.038000000,0.038000000,0.004599758,0.004599758,-0.016000000,0.016000000,1,0.050000000,1,0,0,0,0,0,0,0.033486289,0.035916872,0.527833939
943.400000000,943.300000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,-0.011600000,0.011600000,-0.062000000,0.062000000,0.004597422,0.004597422,-0.002000000,0.002000000,1,0.050000000,1,0,0,0,0,0,0,0.064823661,0.050246595,0.595204567
943.500000000,943.400000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,0.008000000,0.008000000,-0.062000000,0.062000000,-0.007410912,0.007410912,0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.153166259,0.031110546,0.672342973
943.600000000,943.500000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,-0.012000000,0.012000000,0.040000000,0.040000000,0.004568755,0.004568755,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.195386897,0.032234388,0.725169650
943.700000000,943.600000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,0.008000000,0.008000000,0.044000000,0.044000000,-0.003433575,0.003433575,0.000000000,0.000000000,1,0.050000000,1,0,0,0,0,0,0,0.185061705,0.026695311,0.824779406
943.800000000,943.700000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.100000000,0.100000000,-0.012000000,0.012000000,-0.056000000,0.056000000,0.000570096,0.000570096,0.008000000,0.008000000,1,0.050000000,1,0,0,0,0,0,0,0.191889532,-0.046993527,0.895244530
943.900000000,943.800000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,0.008000000,0.008000000,0.042000000,0.042000000,0.004567769,0.004567769,-0.010000000,0.010000000,1,0.050000000,1,0,0,0,0,0,0,0.141117538,-0.040418847,0.946531821
944.000000000,943.900000000,0.100000000,0,0,85,0,-0.100000000,0.100000000,-0.100000000,0.100000000,0.000000000,0.000000000,-0.012000000,0.012000000,0.042000000,0.042000000,0.004565444,0.004565444,0.000000000,0.000000000,1,0.050000000,1,0,0,0,0,0,0,0.110769542,-0.025359444,1.042718070
