seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,24.366000,24.366000,0.000000,1,0,1.858359,1.858359,2.000000,1,0.000000,0.000000,0
0,24.366000,24.366000,0.000000,1,2,2.017792,2.017792,2.000000,1,0.000000,0.000000,0
0,24.366000,24.366000,0.000000,1,3,2.804705,2.804705,2.828427,1,0.000000,0.000000,0
1,24.406000,24.386000,-0.020000,1,0,1.938962,2.019566,2.000000,2,0.040000,0.020000,0
1,24.406000,24.386000,-0.020000,1,2,1.920678,1.823564,2.000000,2,0.040000,0.020000,0
1,24.406000,24.386000,-0.020000,1,3,2.781215,2.757724,2.828427,2,0.040000,0.020000,0
2,24.446000,24.406000,-0.040000,1,0,1.909562,1.850763,2.000000,3,0.080000,0.040000,0
2,24.446000,24.406000,-0.040000,1,2,1.937928,1.972429,2.000000,3,0.080000,0.040000,0
2,24.446000,24.406000,-0.040000,1,3,2.824805,2.911987,2.828427,3,0.080000,0.040000,0
3,24.486000,24.426000,-0.060000,1,0,1.936648,2.017904,2.000000,4,0.120000,0.060000,0
3,24.486000,24.426000,-0.060000,1,2,1.949466,1.984078,2.000000,4,0.120000,0.060000,0
3,24.486000,24.426000,-0.060000,1,3,2.811252,2.770592,2.828427,4,0.120000,0.060000,0
4,24.526000,24.446000,-0.080000,1,0,1.959533,2.051074,2.000000,5,0.160000,0.080000,0
4,24.526000,24.446000,-0.080000,1,2,1.954479,1.974533,2.000000,5,0.160000,0.080000,0
4,24.526000,24.446000,-0.080000,1,3,2.790203,2.706005,2.828427,5,0.160000,0.080000,0
5,24.566000,24.486000,-0.080000,1,0,2.010107,2.111230,2.000000,5,0.160000,0.080000,0
5,24.566000,24.486000,-0.080000,1,2,1.919662,1.843708,2.000000,5,0.160000,0.080000,0
5,24.566000,24.486000,-0.080000,1,3,2.804492,2.876150,2.828427,5,0.160000,0.080000,0
6,24.606000,24.526000,-0.080000,1,0,1.992674,1.932401,2.000000,5,0.160000,0.080000,0
6,24.606000,24.526000,-0.080000,1,2,1.965086,2.050683,2.000000,5,0.160000,0.080000,0
6,24.606000,24.526000,-0.080000,1,3,2.835090,2.910718,2.828427,5,0.160000,0.080000,0
7,24.646000,24.566000,-0.080000,1,0,2.021540,1.995093,2.000000,5,0.160000,0.080000,0
7,24.646000,24.566000,-0.080000,1,2,1.995655,2.125272,2.000000,5,0.160000,0.080000,0
7,24.646000,24.566000,-0.080000,1,3,2.819926,2.836163,2.828427,5,0.160000,0.080000,0
8,24.686000,24.606000,-0.080000,1,0,2.004003,1.930219,2.000000,5,0.160000,0.080000,0
8,24.686000,24.606000,-0.080000,1,2,2.019869,2.105148,2.000000,5,0.160000,0.080000,0
8,24.686000,24.606000,-0.080000,1,3,2.825515,2.798538,2.828427,5,0.160000,0.080000,0
9,24.726000,24.646000,-0.080000,1,0,2.004286,2.052489,2.000000,5,0.160000,0.080000,0
9,24.726000,24.646000,-0.080000,1,2,1.988321,1.816795,2.000000,5,0.160000,0.080000,0
9,24.726000,24.646000,-0.080000,1,3,2.865138,2.904122,2.828427,5,0.160000,0.080000,0
10,24.766000,24.686000,-0.080000,1,0,1.950027,1.839932,2.000000,5,0.160000,0.080000,0
10,24.766000,24.686000,-0.080000,1,2,2.050715,2.155676,2.000000,5,0.160000,0.080000,0
10,24.766000,24.686000,-0.080000,1,3,2.878436,2.942640,2.828427,5,0.160000,0.080000,0
11,24.806000,24.726000,-0.080000,1,0,1.953639,1.950462,2.000000,5,0.160000,0.080000,0
11,24.806000,24.726000,-0.080000,1,2,2.042004,2.007128,2.000000,5,0.160000,0.080000,0
11,24.806000,24.726000,-0.080000,1,3,2.852768,2.782378,2.828427,5,0.160000,0.080000,0
