seq,timestamp,self_id,target_id,distance,gt_distance
0,5.292000,0,1,2.108438,2.000000
0,5.292000,0,2,2.784830,2.828427
0,5.292000,0,3,1.879325,2.000000
1,5.292000,0,1,2.037658,2.000000
1,5.292000,0,2,2.759298,2.828427
1,5.292000,0,3,1.970459,2.000000
2,5.332000,0,1,2.065954,2.000000
2,5.332000,0,2,2.869319,2.828427
2,5.332000,0,3,1.959128,2.000000
3,5.372000,0,1,1.857258,2.000000
3,5.372000,0,2,2.877950,2.828427
3,5.372000,0,3,2.092075,2.000000
4,5.412000,0,1,1.956548,2.000000
4,5.412000,0,2,2.771011,2.828427
4,5.412000,0,3,2.066428,2.000000
5,5.452000,0,1,2.013825,2.000000
5,5.452000,0,2,2.884034,2.828427
5,5.452000,0,3,2.035500,2.000000
6,5.492000,0,1,2.109238,2.000000
6,5.492000,0,2,2.710599,2.828427
6,5.492000,0,3,1.948264,2.000000
7,5.534000,0,1,1.979826,2.000000
7,5.534000,0,2,2.913595,2.828427
7,5.534000,0,3,1.936881,2.000000
8,5.576000,0,1,1.977953,2.000000
8,5.576000,0,2,2.867195,2.828427
8,5.576000,0,3,1.975173,2.000000
9,5.614000,0,1,1.856030,2.000000
9,5.614000,0,2,2.868626,2.828427
9,5.614000,0,3,1.910064,2.000000
10,5.652000,0,1,1.932197,2.000000
10,5.652000,0,2,2.892924,2.828427
10,5.652000,0,3,2.136748,2.000000
11,5.692000,0,1,1.954034,2.000000
11,5.692000,0,2,2.810037,2.828427
11,5.692000,0,3,1.915778,2.000000
12,5.732000,0,1,2.057892,2.000000
12,5.732000,0,2,2.921154,2.828427
12,5.732000,0,3,2.104015,2.000000
13,5.772000,0,1,2.247142,2.000000
13,5.772000,0,2,2.837122,2.828427
13,5.772000,0,3,2.133860,2.000000
14,5.812000,0,1,1.871008,2.000000
14,5.812000,0,2,2.861049,2.828427
14,5.812000,0,3,2.044572,2.000000
15,5.852000,0,1,1.886180,2.000000
15,5.852000,0,2,2.738131,2.828427
15,5.852000,0,3,2.045470,2.000000
16,5.892000,0,1,1.992364,2.000000
16,5.892000,0,2,2.757194,2.828427
16,5.892000,0,3,1.936611,2.000000
17,5.932000,0,1,2.078577,2.000000
17,5.932000,0,2,2.792354,2.828427
17,5.932000,0,3,1.984903,2.000000
18,5.972000,0,1,2.072196,2.000000
18,5.972000,0,2,2.883219,2.828427
18,5.972000,0,3,2.042996,2.000000
19,6.012000,0,1,2.017906,2.000000
19,6.012000,0,2,2.980671,2.828427
19,6.012000,0,3,2.190467,2.000000
20,6.052000,0,1,2.108739,2.000000
20,6.052000,0,2,2.834419,2.828427
20,6.052000,0,3,1.901134,2.000000
21,6.092000,0,1,2.003832,2.000000
21,6.092000,0,2,2.812065,2.828427
21,6.092000,0,3,1.912337,2.000000
22,6.132000,0,1,2.119963,2.000000
