seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,10.142000,10.142000,0.000000,2,0,2.693812,2.693812,2.828427,1,0.000000,0.000000,0
0,10.142000,10.142000,0.000000,2,1,2.092632,2.092632,2.000000,1,0.000000,0.000000,0
0,10.142000,10.142000,0.000000,2,3,2.064623,2.064623,2.000000,1,0.000000,0.000000,0
1,10.142000,10.142000,0.000000,2,0,2.768986,2.844159,2.828427,2,0.000000,0.000000,0
1,10.142000,10.142000,0.000000,2,1,2.016585,1.940539,2.000000,2,0.000000,0.000000,0
1,10.142000,10.142000,0.000000,2,3,2.017406,1.970190,2.000000,2,0.000000,0.000000,0
2,10.182000,10.155333,-0.026667,2,0,2.783934,2.813830,2.828427,3,0.040000,0.026667,0
2,10.182000,10.155333,-0.026667,2,1,2.039441,2.085153,2.000000,3,0.040000,0.026667,0
2,10.182000,10.155333,-0.026667,2,3,2.001076,1.968416,2.000000,3,0.040000,0.026667,0
3,10.222000,10.172000,-0.050000,2,0,2.798263,2.841249,2.828427,4,0.080000,0.050000,0
3,10.222000,10.172000,-0.050000,2,1,2.047060,2.069916,2.000000,4,0.080000,0.050000,0
3,10.222000,10.172000,-0.050000,2,3,1.999263,1.993821,2.000000,4,0.080000,0.050000,0
4,10.262000,10.190000,-0.072000,2,0,2.833140,2.972649,2.828427,5,0.120000,0.072000,0
4,10.262000,10.190000,-0.072000,2,1,2.025697,1.940243,2.000000,5,0.120000,0.072000,0
4,10.262000,10.190000,-0.072000,2,3,1.978430,1.895099,2.000000,5,0.120000,0.072000,0
5,10.302000,10.222000,-0.080000,2,0,2.865276,2.854493,2.828427,5,0.160000,0.080000,0
5,10.302000,10.222000,-0.080000,2,1,2.011961,2.023956,2.000000,5,0.160000,0.080000,0
5,10.302000,10.222000,-0.080000,2,3,1.958836,1.966652,2.000000,5,0.160000,0.080000,0
6,10.342000,10.262000,-0.080000,2,0,2.874032,2.887941,2.828427,5,0.160000,0.080000,0
6,10.342000,10.262000,-0.080000,2,1,2.036104,2.061252,2.000000,5,0.160000,0.080000,0
6,10.342000,10.262000,-0.080000,2,3,1.956017,1.956094,2.000000,5,0.160000,0.080000,0
7,10.382000,10.302000,-0.080000,2,0,2.884949,2.868414,2.828427,5,0.160000,0.080000,0
7,10.382000,10.302000,-0.080000,2,1,2.012420,1.966731,2.000000,5,0.160000,0.080000,0
7,10.382000,10.302000,-0.080000,2,3,1.947332,1.924993,2.000000,5,0.160000,0.080000,0
8,10.422000,10.342000,-0.080000,2,0,2.863361,2.733310,2.828427,5,0.160000,0.080000,0
8,10.422000,10.342000,-0.080000,2,1,1.974147,1.878552,2.000000,5,0.160000,0.080000,0
8,10.422000,10.342000,-0.080000,2,3,1.946948,1.991901,2.000000,5,0.160000,0.080000,0
9,10.462000,10.382000,-0.080000,2,0,2.826871,2.790198,2.828427,5,0.160000,0.080000,0
9,10.462000,10.382000,-0.080000,2,1,2.005841,2.098716,2.000000,5,0.160000,0.080000,0
9,10.462000,10.382000,-0.080000,2,3,1.974007,2.030397,2.000000,5,0.160000,0.080000,0
10,10.502000,10.422000,-0.080000,2,0,2.817083,2.805552,2.828427,5,0.160000,0.080000,0
10,10.502000,10.422000,-0.080000,2,1,1.999814,1.993819,2.000000,5,0.160000,0.080000,0
10,10.502000,10.422000,-0.080000,2,3,2.003060,2.111914,2.000000,5,0.160000,0.080000,0
11,10.542000,10.462000,-0.080000,2,0,2.794023,2.772640,2.828427,5,0.160000,0.080000,0
11,10.542000,10.462000,-0.080000,2,1,1.991662,2.020492,2.000000,5,0.160000,0.080000,0
11,10.542000,10.462000,-0.080000,2,3,2.028351,2.082549,2.000000,5,0.160000,0.080000,0
12,10.582000,10.502000,-0.080000,2,0,2.810649,2.951545,2.828427,5,0.160000,0.080000,0
12,10.582000,10.502000,-0.080000,2,1,1.991449,1.965668,2.000000,5,0.160000,0.080000,0
12,10.582000,10.502000,-0.080000,2,3,2.049422,2.030347,2.000000,5,0.160000,0.080000,0
13,10.624000,10.542400,-0.081600,2,0,2.808933,2.724727,2.828427,5,0.162000,0.081600,0
13,10.624000,10.542400,-0.081600,2,1,2.049163,2.167121,2.000000,5,0.162000,0.081600,0
13,10.624000,10.542400,-0.081600,2,3,2.066305,2.076319,2.000000,5,0.162000,0.081600,0
14,10.662000,10.582400,-0.079600,2,0,2.814269,2.816881,2.828427,5,0.160000,0.079600,0
14,10.662000,10.582400,-0.079600,2,1,2.011750,1.911650,2.000000,5,0.160000,0.079600,0
14,10.662000,10.582400,-0.079600,2,3,2.048995,1.943848,2.000000,5,0.160000,0.079600,0
15,10.702000,10.622400,-0.079600,2,0,2.801571,2.742060,2.828427,5,0.160000,0.079600,0
