stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.492666667,0,-0.012666667,0.012666667,0.013333333,0.013333333,-0.000666667,0.000666667,-0.000666667,0.000666667,-0.258666667,0.258666667,-0.008666667,0.008666667,0.019333333,0.019333333,1,1,0,0,0,0,0,0,0.117425354,-0.084751691,0.284686596
14.629333333,0,0.058666667,0.058666667,-0.023333333,0.023333333,-0.035333333,0.035333333,-0.017333333,0.017333333,-0.395333333,0.395333333,-0.003333333,0.003333333,0.000666667,0.000666667,1,1,0,0,0,0,0,0,0.089607015,-0.041941390,0.379163224
14.676962963,0,-0.046074074,0.046074074,0.029037037,0.029037037,0.017037037,0.017037037,0.015037037,0.015037037,-0.240962963,0.240962963,-0.008962963,0.008962963,-0.004962963,0.004962963,1,1,0,0,0,0,0,0,-0.005537649,-0.009917860,0.421782521
14.632592593,0,-0.000814815,0.000814815,0.037851851,0.037851851,-0.037037037,0.037037037,0.019407407,0.019407407,-0.196592593,0.196592593,-0.006592593,0.006592593,-0.000592593,0.000592593,1,1,0,0,0,0,0,0,0.114996063,0.001424665,0.377048633
14.906576132,0,0.079423868,0.079423868,-0.168847737,0.168847737,0.089423868,0.089423868,-0.014576132,0.014576132,-0.172576132,0.172576132,-0.000576132,0.000576132,-0.008576132,0.008576132,1,1,0,0,0,0,0,0,0.023944544,0.019333057,0.568932196
15.044444444,0,-0.005111111,0.005111111,-0.042444444,0.042444444,0.047555556,0.047555556,0.007555556,0.007555556,-0.110444444,0.110444444,0.001555556,0.001555556,0.003555556,0.003555556,1,1,0,0,0,0,0,0,0.075017643,-0.070087243,0.670932267
15.057938424,0,-0.037840573,0.037840573,-0.096221003,0.096221003,0.134061576,0.134061576,-0.005938424,0.005938424,-0.123938424,0.123938424,0.010061576,0.010061576,-0.007938424,0.007938424,1,1,0,0,0,0,0,0,0.093403530,-0.031771708,0.685291552
15.175572016,0,-0.032781893,0.032781893,-0.083646090,0.083646090,0.116427984,0.116427984,-0.003572016,0.003572016,-0.139572016,0.139572016,-0.007572016,0.007572016,-0.013572016,0.013572016,1,1,0,0,0,0,0,0,0.100394642,-0.083363540,0.761749843
15.220045183,0,-0.077255060,0.077255060,-0.096699758,0.096699758,0.173954817,0.173954817,-0.008045183,0.008045183,-0.184045183,0.184045183,0.007954817,0.007954817,-0.018045183,0.018045183,1,1,0,0,0,0,0,0,0.076222838,-0.083055207,0.801043334
15.405151349,0,0.078848651,0.078848651,-0.167697303,0.167697303,0.088848651,0.088848651,0.006848651,0.006848651,-0.171151349,0.171151349,0.002848651,0.002848651,-0.011151349,0.011151349,1,1,0,0,0,0,0,0,0.063710657,-0.045086454,0.944009981
15.544370370,0,-0.004592592,0.004592592,-0.043037037,0.043037037,0.047629630,0.047629630,-0.012370370,0.012370370,-0.310370370,0.310370370,0.001629630,0.001629630,-0.004370370,0.004370370,1,1,0,0,0,0,0,0,0.019743601,0.012587880,1.054633169
15.545089909,0,-0.034984640,0.034984640,-0.111925452,0.111925452,0.146910091,0.146910091,-0.013089909,0.013089909,-0.111089909,0.111089909,0.000910091,0.000910091,-0.005089909,0.005089909,1,1,0,0,0,0,0,0,0.013039398,0.004114546,1.055064512
15.631384884,0,-0.121279615,0.121279615,-0.039335501,0.039335501,0.160615116,0.160615116,-0.019384884,0.019384884,-0.197384884,0.197384884,-0.005384884,0.005384884,0.012615116,0.012615116,1,1,0,0,0,0,0,0,0.006297407,0.046372460,1.108826619
15.717512770,0,-0.074706186,0.074706186,-0.101781044,0.101781044,0.176487230,0.176487230,0.014487230,0.014487230,-0.083512770,0.083512770,0.010487230,0.010487230,0.000487230,0.000487230,1,1,0,0,0,0,0,0,0.012053411,0.026030240,1.184197175
15.909156531,0,0.004710867,0.004710867,-0.087554336,0.087554336,0.082843469,0.082843469,-0.017156531,0.017156531,-0.275156531,0.275156531,-0.003156531,0.003156531,-0.011156531,0.011156531,1,1,0,0,0,0,0,0,0.019825813,-0.001366666,1.315195556
16.045481481,0,-0.004370370,0.004370370,-0.044148148,0.044148148,0.048518519,0.048518519,0.006518519,0.006518519,-0.111481481,0.111481481,0.002518519,0.002518519,-0.001481481,0.001481481,1,1,0,0,0,0,0,0,0.063286153,-0.000863453,1.399505909
16.269942387,0,-0.056115227,0.056115227,0.034057613,0.034057613,0.022057613,0.022057613,-0.017942387,0.017942387,-0.135942387,0.135942387,-0.003942387,0.003942387,-0.003942387,0.003942387,1,1,0,0,0,0,0,0,0.018986407,-0.011787442,1.536857020
