seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,934.748000,934.748000,0.000000,2,0,2.854635,2.854635,2.828427,1,0.000000,0.000000,0
0,934.748000,934.748000,0.000000,2,1,2.063307,2.063307,2.000000,1,0.000000,0.000000,0
0,934.748000,934.748000,0.000000,2,3,2.083847,2.083847,2.000000,1,0.000000,0.000000,0
1,934.748000,934.748000,0.000000,2,0,2.872234,2.889833,2.828427,2,0.000000,0.000000,0
1,934.748000,934.748000,0.000000,2,1,1.884466,1.705625,2.000000,2,0.000000,0.000000,0
1,934.748000,934.748000,0.000000,2,3,2.010338,1.936829,2.000000,2,0.000000,0.000000,0
2,934.788000,934.761333,-0.026667,2,0,2.870860,2.868113,2.828427,3,0.040000,0.026667,0
2,934.788000,934.761333,-0.026667,2,1,1.941933,2.056868,2.000000,3,0.040000,0.026667,0
2,934.788000,934.761333,-0.026667,2,3,2.031145,2.072760,2.000000,3,0.040000,0.026667,0
3,934.828000,934.778000,-0.050000,2,0,2.863938,2.843170,2.828427,4,0.080000,0.050000,0
3,934.828000,934.778000,-0.050000,2,1,1.966005,2.038221,2.000000,4,0.080000,0.050000,0
3,934.828000,934.778000,-0.050000,2,3,2.050391,2.108128,2.000000,4,0.080000,0.050000,0
4,934.868000,934.796000,-0.072000,2,0,2.878539,2.936942,2.828427,5,0.120000,0.072000,0
4,934.868000,934.796000,-0.072000,2,1,1.970139,1.986672,2.000000,5,0.120000,0.072000,0
4,934.868000,934.796000,-0.072000,2,3,2.024532,1.921095,2.000000,5,0.120000,0.072000,0
5,934.908000,934.828000,-0.080000,2,0,2.862160,2.772741,2.828427,5,0.160000,0.080000,0
5,934.908000,934.828000,-0.080000,2,1,1.961072,2.017973,2.000000,5,0.160000,0.080000,0
5,934.908000,934.828000,-0.080000,2,3,2.025213,2.087254,2.000000,5,0.160000,0.080000,0
