seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
2,934.788000,934.788000,0.000000,3,1,0.118478,0.118478,0.000000,1,0.000000,0.000000,0
4,934.868000,934.868000,0.000000,3,0,0.117070,0.117070,0.000000,1,0.000000,0.000000,0
9,935.070000,934.929000,-0.141000,3,1,0.114296,0.110114,0.000000,2,0.282000,0.141000,0
11,935.148000,935.148000,0.000000,3,2,0.216518,0.216518,0.000000,1,0.000000,0.000000,0
18,935.428000,935.288000,-0.140000,3,2,0.174142,0.131766,0.000000,2,0.280000,0.140000,0
19,935.468000,935.168000,-0.300000,3,0,1.084365,2.051659,2.000000,2,0.600000,0.300000,0
19,935.468000,935.108667,-0.359333,3,1,1.010916,2.804157,2.828427,3,0.680000,0.359333,0
19,935.468000,935.348000,-0.120000,3,2,0.805447,2.068056,2.000000,3,0.320000,0.120000,0
20,935.510000,935.282000,-0.228000,3,0,1.426148,2.109716,2.000000,3,0.642000,0.228000,0
20,935.510000,935.209000,-0.301000,3,1,1.479457,2.885078,2.828427,4,0.722000,0.301000,0
20,935.510000,935.388500,-0.121500,3,2,1.101638,1.990211,2.000000,4,0.362000,0.121500,0
21,935.548000,935.348500,-0.199500,3,0,1.562434,1.971293,2.000000,4,0.680000,0.199500,0
21,935.548000,935.276800,-0.271200,3,1,1.741564,2.789994,2.828427,5,0.760000,0.271200,0
21,935.548000,935.420400,-0.127600,3,2,1.286462,2.025760,2.000000,5,0.400000,0.127600,0
22,935.588000,935.396400,-0.191600,3,0,1.658802,2.044272,2.000000,5,0.720000,0.191600,0
22,935.588000,935.436800,-0.151200,3,1,2.282926,2.825288,2.828427,5,0.518000,0.151200,0
22,935.588000,935.508400,-0.079600,3,2,1.625723,1.912820,2.000000,5,0.160000,0.079600,0
23,935.628000,935.548400,-0.079600,3,0,2.025175,1.948934,2.000000,5,0.160000,0.079600,0
23,935.628000,935.548400,-0.079600,3,1,2.837192,2.881440,2.828427,5,0.160000,0.079600,0
23,935.628000,935.548400,-0.079600,3,2,1.999131,1.998808,2.000000,5,0.160000,0.079600,0
24,935.668000,935.588400,-0.079600,3,0,2.013006,1.990815,2.000000,5,0.158000,0.079600,0
24,935.668000,935.588400,-0.079600,3,1,2.854636,2.891379,2.828427,5,0.158000,0.079600,0
24,935.668000,935.588400,-0.079600,3,2,1.971248,1.928641,2.000000,5,0.158000,0.079600,0
25,935.708000,935.628000,-0.080000,3,0,1.983099,1.960183,2.000000,5,0.160000,0.080000,0
25,935.708000,935.628000,-0.080000,3,1,2.822036,2.722076,2.828427,5,0.160000,0.080000,0
25,935.708000,935.628000,-0.080000,3,2,1.978985,2.028897,2.000000,5,0.160000,0.080000,0
26,935.748000,935.668000,-0.080000,3,0,1.991392,2.012756,2.000000,5,0.160000,0.080000,0
26,935.748000,935.668000,-0.080000,3,1,2.865350,3.006565,2.828427,5,0.160000,0.080000,0
26,935.748000,935.668000,-0.080000,3,2,1.941719,1.839427,2.000000,5,0.160000,0.080000,0
27,935.788000,935.708000,-0.080000,3,0,2.002987,2.102249,2.000000,5,0.160000,0.080000,0
27,935.788000,935.708000,-0.080000,3,1,2.849918,2.748131,2.828427,5,0.160000,0.080000,0
27,935.788000,935.708000,-0.080000,3,2,1.971873,2.063592,2.000000,5,0.160000,0.080000,0
28,935.830000,935.748400,-0.081600,3,0,2.003296,1.950477,2.000000,5,0.162000,0.081600,0
28,935.830000,935.748400,-0.081600,3,1,2.821553,2.739612,2.828427,5,0.162000,0.081600,0
28,935.830000,935.748400,-0.081600,3,2,1.979780,2.038344,2.000000,5,0.162000,0.081600,0
29,935.870000,935.788800,-0.081200,3,0,2.012096,2.034812,2.000000,5,0.162000,0.081200,0
29,935.870000,935.788800,-0.081200,3,1,2.775531,2.661272,2.828427,5,0.162000,0.081200,0
29,935.870000,935.788800,-0.081200,3,2,2.003779,2.048634,2.000000,5,0.162000,0.081200,0
30,935.912000,935.829600,-0.082400,3,0,2.036552,2.082466,2.000000,5,0.164000,0.082400,0
30,935.912000,935.829600,-0.082400,3,1,2.784185,2.765343,2.828427,5,0.164000,0.082400,0
30,935.912000,935.829600,-0.082400,3,2,1.982745,1.923731,2.000000,5,0.164000,0.082400,0
31,935.952000,935.870400,-0.081600,3,0,2.021423,1.937112,2.000000,5,0.164000,0.081600,0
31,935.952000,935.870400,-0.081600,3,1,2.733204,2.751662,2.828427,5,0.164000,0.081600,0
31,935.952000,935.870400,-0.081600,3,2,2.040224,2.126818,2.000000,5,0.164000,0.081600,0
32,935.988000,935.910400,-0.077600,3,0,2.003146,2.010864,2.000000,5,0.158000,0.077600,0
32,935.988000,935.910400,-0.077600,3,1,2.735404,2.759128,2.828427,5,0.158000,0.077600,0
32,935.988000,935.910400,-0.077600,3,2,2.011196,1.918456,2.000000,5,0.158000,0.077600,0
33,936.028000,935.950000,-0.078000,3,0,2.004014,1.954814,2.000000,5,0.158000,0.078000,0
33,936.028000,935.950000,-0.078000,3,1,2.755419,2.839688,2.828427,5,0.158000,0.078000,0
33,936.028000,935.950000,-0.078000,3,2,1.999225,1.978484,2.000000,5,0.158000,0.078000,0
34,936.068000,935.989600,-0.078400,3,0,1.973154,1.880515,2.000000,5,0.156000,0.078400,0
34,936.068000,935.989600,-0.078400,3,1,2.798470,2.876529,2.828427,5,0.156000,0.078400,0
34,936.068000,935.989600,-0.078400,3,2,1.976056,1.932790,2.000000,5,0.156000,0.078400,0
35,936.108000,936.028800,-0.079200,3,0,1.950731,1.970350,2.000000,5,0.156000,0.079200,0
35,936.108000,936.028800,-0.079200,3,1,2.811770,2.831844,2.828427,5,0.156000,0.079200,0
35,936.108000,936.028800,-0.079200,3,2,1.969048,1.888694,2.000000,5,0.156000,0.079200,0
36,936.148000,936.068000,-0.080000,3,0,1.935854,1.862725,2.000000,5,0.160000,0.080000,0
36,936.148000,936.068000,-0.080000,3,1,2.828584,2.835729,2.828427,5,0.160000,0.080000,0
36,936.148000,936.068000,-0.080000,3,2,1.934008,1.951615,2.000000,5,0.160000,0.080000,0
37,936.188000,936.108000,-0.080000,3,0,1.944072,2.051956,2.000000,5,0.160000,0.080000,0
37,936.188000,936.108000,-0.080000,3,1,2.839239,2.812404,2.828427,5,0.160000,0.080000,0
37,936.188000,936.108000,-0.080000,3,2,1.958862,2.042726,2.000000,5,0.160000,0.080000,0
38,936.228000,936.148000,-0.080000,3,0,1.955294,2.010922,2.000000,5,0.160000,0.080000,0
38,936.228000,936.148000,-0.080000,3,1,2.857292,2.929955,2.828427,5,0.160000,0.080000,0
38,936.228000,936.148000,-0.080000,3,2,1.947575,1.922047,2.000000,5,0.160000,0.080000,0
39,936.268000,936.188000,-0.080000,3,0,1.966201,1.935050,2.000000,5,0.160000,0.080000,0
39,936.268000,936.188000,-0.080000,3,1,2.848270,2.831419,2.828427,5,0.160000,0.080000,0
39,936.268000,936.188000,-0.080000,3,2,1.959703,1.993433,2.000000,5,0.160000,0.080000,0
40,936.308000,936.228000,-0.080000,3,0,1.986897,2.073832,2.000000,5,0.160000,0.080000,0
40,936.308000,936.228000,-0.080000,3,1,2.830430,2.742644,2.828427,5,0.160000,0.080000,0
40,936.308000,936.228000,-0.080000,3,2,1.956984,1.875098,2.000000,5,0.160000,0.080000,0
41,936.348000,936.268000,-0.080000,3,0,2.027836,2.067421,2.000000,5,0.160000,0.080000,0
41,936.348000,936.268000,-0.080000,3,1,2.821061,2.788886,2.828427,5,0.160000,0.080000,0
41,936.348000,936.268000,-0.080000,3,2,1.987346,2.103424,2.000000,5,0.160000,0.080000,0
42,936.388000,936.308000,-0.080000,3,0,2.015835,1.991951,2.000000,5,0.160000,0.080000,0
42,936.388000,936.308000,-0.080000,3,1,2.816629,2.790241,2.828427,5,0.160000,0.080000,0
42,936.388000,936.308000,-0.080000,3,2,1.966170,1.936846,2.000000,5,0.160000,0.080000,0
43,936.428000,936.348000,-0.080000,3,0,2.000423,1.933860,2.000000,5,0.160000,0.080000,0
43,936.428000,936.348000,-0.080000,3,1,2.799390,2.843762,2.828427,5,0.160000,0.080000,0
43,936.428000,936.348000,-0.080000,3,2,1.993798,2.060189,2.000000,5,0.160000,0.080000,0
44,936.468000,936.388000,-0.080000,3,0,2.027700,2.071438,2.000000,5,0.160000,0.080000,0
44,936.468000,936.388000,-0.080000,3,1,2.796607,2.817503,2.828427,5,0.160000,0.080000,0
44,936.468000,936.388000,-0.080000,3,2,2.002753,2.038211,2.000000,5,0.160000,0.080000,0
45,936.508000,936.428000,-0.080000,3,0,2.004445,1.957555,2.000000,5,0.160000,0.080000,0
45,936.508000,936.428000,-0.080000,3,1,2.816319,2.841205,2.828427,5,0.160000,0.080000,0
45,936.508000,936.428000,-0.080000,3,2,2.006111,1.891884,2.000000,5,0.160000,0.080000,0
46,936.548000,936.468000,-0.080000,3,0,1.976347,1.926931,2.000000,5,0.160000,0.080000,0
46,936.548000,936.468000,-0.080000,3,1,2.816683,2.790702,2.828427,5,0.160000,0.080000,0
46,936.548000,936.468000,-0.080000,3,2,1.991684,2.031290,2.000000,5,0.160000,0.080000,0
47,936.588000,936.508000,-0.080000,3,0,1.990901,2.064720,2.000000,5,0.160000,0.080000,0
47,936.588000,936.508000,-0.080000,3,1,2.823791,2.825785,2.828427,5,0.160000,0.080000,0
47,936.588000,936.508000,-0.080000,3,2,2.009135,2.024099,2.000000,5,0.160000,0.080000,0
48,936.628000,936.548000,-0.080000,3,0,2.016664,2.062676,2.000000,5,0.160000,0.080000,0
48,936.628000,936.548000,-0.080000,3,1,2.804082,2.745213,2.828427,5,0.160000,0.080000,0
48,936.628000,936.548000,-0.080000,3,2,1.996762,1.998323,2.000000,5,0.160000,0.080000,0
49,936.668000,936.588000,-0.080000,3,0,1.968297,1.829603,2.000000,5,0.160000,0.080000,0
49,936.668000,936.588000,-0.080000,3,1,2.811066,2.852424,2.828427,5,0.160000,0.080000,0
49,936.668000,936.588000,-0.080000,3,2,1.979212,1.950464,2.000000,5,0.160000,0.080000,0
50,936.708000,936.628000,-0.080000,3,0,2.011593,2.174033,2.000000,5,0.160000,0.080000,0
50,936.708000,936.628000,-0.080000,3,1,2.817506,2.873404,2.828427,5,0.160000,0.080000,0
50,936.708000,936.628000,-0.080000,3,2,2.000336,1.997506,2.000000,5,0.160000,0.080000,0
51,936.748000,936.668000,-0.080000,3,0,2.031050,2.024217,2.000000,5,0.160000,0.080000,0
51,936.748000,936.668000,-0.080000,3,1,2.829776,2.852055,2.828427,5,0.160000,0.080000,0
51,936.748000,936.668000,-0.080000,3,2,1.989145,1.975335,2.000000,5,0.160000,0.080000,0
52,936.788000,936.708000,-0.080000,3,0,2.008003,1.949485,2.000000,5,0.160000,0.080000,0
