seq,timestamp,self_id,target_id,distance,gt_distance
0,4.816000,3,0,0.034235,0.000000
0,4.816000,3,1,0.000000,0.000000
0,4.816000,3,2,0.000000,0.000000
1,4.856000,3,0,0.007859,0.000000
1,4.856000,3,1,0.000000,0.000000
1,4.856000,3,2,0.000000,0.000000
2,4.896000,3,0,0.077868,0.000000
2,4.896000,3,1,0.049972,0.000000
2,4.896000,3,2,0.000000,0.000000
3,4.936000,3,0,0.000000,0.000000
3,4.936000,3,1,0.009536,0.000000
3,4.936000,3,2,0.000000,0.000000
4,4.976000,3,0,0.000000,0.000000
4,4.976000,3,1,0.000000,0.000000
4,4.976000,3,2,0.000000,0.000000
5,5.016000,3,0,0.017509,0.000000
5,5.016000,3,1,0.009984,0.000000
5,5.016000,3,2,0.078379,0.000000
6,5.056000,3,0,0.069317,0.000000
6,5.056000,3,1,0.000000,0.000000
6,5.056000,3,2,0.145356,0.000000
7,5.096000,3,0,0.039896,0.000000
7,5.096000,3,1,0.000000,0.000000
7,5.096000,3,2,0.000000,0.000000
8,5.136000,3,0,2.003466,2.000000
8,5.136000,3,1,2.698207,2.828427
8,5.136000,3,2,2.019709,2.000000
9,5.176000,3,0,2.029358,2.000000
9,5.176000,3,1,2.816150,2.828427
9,5.176000,3,2,1.880278,2.000000
10,5.216000,3,0,1.847849,2.000000
10,5.216000,3,1,2.824869,2.828427
10,5.216000,3,2,1.796694,2.000000
11,5.256000,3,0,2.009563,2.000000
11,5.256000,3,1,2.752853,2.828427
11,5.256000,3,2,2.069138,2.000000
12,5.296000,3,0,1.969906,2.000000
12,5.296000,3,1,2.646569,2.828427
12,5.296000,3,2,2.046112,2.000000
13,5.336000,3,0,2.015948,2.000000
13,5.336000,3,1,2.811517,2.828427
13,5.336000,3,2,2.042823,2.000000
14,5.376000,3,0,1.937692,2.000000
14,5.376000,3,1,2.944138,2.828427
14,5.376000,3,2,2.019735,2.000000
15,5.416000,3,0,2.015496,2.000000
15,5.416000,3,1,2.837383,2.828427
15,5.416000,3,2,1.965327,2.000000
16,5.456000,3,0,2.014876,2.000000
16,5.456000,3,1,2.838073,2.828427
16,5.456000,3,2,2.019130,2.000000
17,5.496000,3,0,1.999370,2.000000
17,5.496000,3,1,2.787753,2.828427
17,5.496000,3,2,1.894074,2.000000
18,5.536000,3,0,1.982638,2.000000
18,5.536000,3,1,2.808066,2.828427
18,5.536000,3,2,1.979141,2.000000
19,5.576000,3,0,2.097782,2.000000
19,5.576000,3,1,2.999788,2.828427
19,5.576000,3,2,2.050836,2.000000
20,5.616000,3,0,1.964357,2.000000
20,5.616000,3,1,2.880575,2.828427
20,5.616000,3,2,2.012347,2.000000
21,5.656000,3,0,1.869978,2.000000
21,5.656000,3,1,2.943481,2.828427
21,5.656000,3,2,1.912399,2.000000
22,5.696000,3,0,2.040627,2.000000
22,5.696000,3,1,2.682150,2.828427
22,5.696000,3,2,1.968042,2.000000
23,5.736000,3,0,2.181636,2.000000
23,5.736000,3,1,2.876107,2.828427
23,5.736000,3,2,1.914798,2.000000
24,5.776000,3,0,1.975424,2.000000
24,5.776000,3,1,2.861857,2.828427
24,5.776000,3,2,1.895402,2.000000
25,5.816000,3,0,2.045112,2.000000
25,5.816000,3,1,2.869796,2.828427
25,5.816000,3,2,1.859327,2.000000
26,5.856000,3,0,2.112589,2.000000
26,5.856000,3,1,2.730028,2.828427
26,5.856000,3,2,1.955465,2.000000
27,5.896000,3,0,1.975841,2.000000
27,5.896000,3,1,2.796709,2.828427
27,5.896000,3,2,2.000923,2.000000
28,5.936000,3,0,2.024492,2.000000
28,5.936000,3,1,2.981318,2.828427
28,5.936000,3,2,2.054857,2.000000
29,5.976000,3,0,2.051296,2.000000
29,5.976000,3,1,2.792835,2.828427
29,5.976000,3,2,1.940009,2.000000
30,6.016000,3,0,2.085319,2.000000
30,6.016000,3,1,2.839662,2.828427
30,6.016000,3,2,2.050434,2.000000
31,6.056000,3,0,1.920548,2.000000
31,6.056000,3,1,2.834359,2.828427
31,6.056000,3,2,2.068048,2.000000
32,6.096000,3,0,1.899200,2.000000
32,6.096000,3,1,2.709404,2.828427
32,6.096000,3,2,2.062388,2.000000
33,6.136000,3,0,1.907797,2.000000
33,6.136000,3,1,2.766699,2.828427
33,6.136000,3,2,2.020072,2.000000
34,6.176000,3,0,2.085458,2.000000
34,6.176000,3,1,2.697108,2.828427
34,6.176000,3,2,1.870344,2.000000
35,6.216000,3,0,2.143405,2.000000
35,6.216000,3,1,2.811268,2.828427
35,6.216000,3,2,2.035603,2.000000
36,6.256000,3,0,1.895678,2.000000
36,6.256000,3,1,2.850337,2.828427
36,6.256000,3,2,2.035829,2.000000
37,6.296000,3,0,2.101432,2.000000
37,6.296000,3,1,2.776389,2.828427
37,6.296000,3,2,1.873070,2.000000
38,6.336000,3,0,2.101120,2.000000
38,6.336000,3,1,2.864609,2.828427
38,6.336000,3,2,2.004446,2.000000
39,6.376000,3,0,1.899416,2.000000
39,6.376000,3,1,2.957001,2.828427
39,6.376000,3,2,1.910965,2.000000
40,6.416000,3,0,1.962315,2.000000
40,6.416000,3,1,2.844643,2.828427
40,6.416000,3,2,1.866077,2.000000
41,6.456000,3,0,2.020927,2.000000
41,6.456000,3,1,2.919488,2.828427
41,6.456000,3,2,1.977650,2.000000
42,6.496000,3,0,2.012743,2.000000
42,6.496000,3,1,2.886843,2.828427
42,6.496000,3,2,2.118457,2.000000
43,6.536000,3,0,1.892366,2.000000
43,6.536000,3,1,2.800876,2.828427
43,6.536000,3,2,2.076763,2.000000
44,6.576000,3,0,2.076098,2.000000
44,6.576000,3,1,2.734040,2.828427
44,6.576000,3,2,1.935463,2.000000
45,6.616000,3,0,2.052268,2.000000
