stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
25.000000000,2,0,-0.000600818,0.030291443,0.470721560,0.007719967,-0.001124912,0.557067264,-0.008320785,0.031416355,-0.086345704,0.092259435,0.190000000
25.000000000,2,1,2.016211436,-0.027940262,0.557781979,2.039842262,-0.029641721,0.673995523,-0.023630826,0.001701459,-0.116213544,0.118603957,-0.200000000
25.000000000,2,3,0.063526646,2.010097792,0.589130382,0.029589885,1.998185527,0.667801972,0.033936762,0.011912265,-0.078671589,0.086503322,-0.100000000
25.100000000,2,0,-0.001074332,0.028351924,0.533662240,0.007171122,-0.001336605,0.636682498,-0.008245455,0.029688529,-0.103020258,0.107529391,0.190000000
25.100000000,2,1,2.011881552,-0.052767140,0.634241083,2.040014224,-0.029750688,0.751985281,-0.028132673,-0.023016451,-0.117744198,0.123227028,-0.200000000
25.100000000,2,3,0.058472920,2.019202456,0.660211541,0.029702566,1.998019868,0.747138332,0.028770354,0.021182588,-0.086926792,0.093982458,-0.100000000
25.200000000,2,0,-0.036175740,0.000249870,0.582547385,0.006467560,-0.001615921,0.718140472,-0.042643300,0.001865792,-0.135593088,0.142152797,-0.100000000
25.200000000,2,1,2.004350909,0.003787163,0.716703026,2.039544624,-0.029344144,0.830929370,-0.035193715,0.033131307,-0.114226344,0.124032007,-0.100000000
25.200000000,2,3,-0.009001843,1.999681150,0.721629046,0.029468388,1.997951588,0.827485972,-0.038470231,0.001729562,-0.105856926,0.112643859,0.000000000
25.300000000,2,0,0.014998321,0.015781122,0.665431027,0.005866536,-0.001822601,0.780077517,0.009131785,0.017603724,-0.114646490,0.116349036,-0.100000000
25.300000000,2,1,1.983251683,0.000158277,0.777610685,2.038851912,-0.028768923,0.890545564,-0.055600229,0.028927200,-0.112934879,0.129160579,-0.100000000
25.300000000,2,3,0.015746654,2.028863552,0.801567626,0.029103083,1.997977493,0.888104145,-0.013356430,0.030886059,-0.086536520,0.092848867,0.000000000
25.400000000,2,0,0.035365394,0.018764570,0.729359824,0.005167107,-0.001995657,0.845419385,0.030198287,0.020760227,-0.116059561,0.121707622,-0.100000000
25.400000000,2,1,2.014712134,0.048802624,0.851131096,2.037858656,-0.027959638,0.953120186,-0.023146522,0.076762262,-0.101989090,0.129730416,-0.100000000
25.400000000,2,3,-0.056666287,2.068612978,0.870805136,0.028580338,1.998080025,0.951595577,-0.085246625,0.070532954,-0.080790441,0.136999927,0.000000000
25.500000000,2,0,-0.038939139,0.077639390,0.820062593,0.004432795,-0.002096195,0.906565648,-0.043371934,0.079735585,-0.086503055,0.125386071,-0.100000000
25.500000000,2,1,2.044849341,0.050464593,0.929220969,2.036705200,-0.027037714,1.011432248,0.008144141,0.077502307,-0.082211279,0.113276780,-0.100000000
25.500000000,2,3,0.034950840,2.068943295,0.947430517,0.027992044,1.998268322,1.010662659,0.006958796,0.070674973,-0.063232143,0.095087752,0.000000000
25.600000000,2,0,-0.043820518,0.086474060,0.884156330,0.002873345,-0.002089215,1.018532086,-0.046693863,0.088563275,-0.134375756,0.167572714,-0.100000000
25.600000000,2,1,2.051538512,0.018932575,1.004617281,2.034130895,-0.024996077,1.117781245,0.017407617,0.043928652,-0.113163963,0.122632924,-0.100000000
25.600000000,2,3,-0.008562618,2.078773688,1.031218418,0.026759157,1.998888617,1.118209604,-0.035321776,0.079885071,-0.086991186,0.123274972,0.000000000
25.700000000,2,0,0.009467044,0.056423381,0.938600154,0.001970205,-0.001965132,1.076624092,0.007496839,0.058388513,-0.138023938,0.150053419,-0.100000000
