stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
20.984888889,1,0,0.021387019,-0.002695176,0.498575028,0.033770788,-0.015323473,0.607682250,-0.012383769,0.012628297,-0.109107221,0.110531522,-0.004222222
20.984888889,1,2,2.045753973,1.969776533,0.360901172,2.030775460,1.988412604,0.473362529,0.014978514,-0.018636070,-0.112461357,0.114974848,-0.008888889
20.984888889,1,3,0.042994325,1.980490524,0.397481102,0.040585439,1.982853840,0.478726718,0.002408886,-0.002363316,-0.081245616,0.081315670,0.013111111
21.020049383,1,0,0.028291561,0.033251276,0.513565628,0.034076707,-0.015682188,0.632405139,-0.005785146,0.048933464,-0.118839511,0.128649840,-0.008790124
21.020049383,1,2,2.047019209,1.969491746,0.391807793,2.031357676,1.988138069,0.497787238,0.015661533,-0.018646323,-0.105979446,0.108741031,0.053950617
21.020049383,1,3,-0.000719470,1.975617123,0.472649749,0.041487269,1.982270897,0.503051523,-0.042206738,-0.006653774,-0.030401773,0.052439959,-0.045160494
21.003796982,1,0,0.029890843,0.022793714,0.505486697,0.034061115,-0.015662650,0.631027464,-0.004170272,0.038456364,-0.125540767,0.131365015,0.004063100
21.003796982,1,2,1.987378782,2.016874060,0.455549567,2.031327286,1.988152446,0.496420440,-0.043948504,0.028721614,-0.040870873,0.066534430,-0.023648834
21.003796982,1,3,0.010285847,1.993712403,0.455923523,0.041439491,1.982302564,0.501691864,-0.031153644,0.011409838,-0.045768341,0.056528533,0.019585734
21.384000000,1,0,-0.004407460,-0.030612887,0.778735395,0.034261865,-0.018547426,0.892316551,-0.038669326,-0.012065461,-0.113581156,0.120588437,-0.004000000
21.384000000,1,2,2.048010828,1.962604932,0.646903043,2.033080041,1.987062114,0.763812778,0.014930788,-0.024457182,-0.116909735,0.120370130,-0.008000000
21.384000000,1,3,0.041282775,1.973071996,0.662717683,0.046051331,1.978025883,0.766672689,-0.004768556,-0.004953887,-0.103955005,0.104182164,0.012000000
21.370370371,1,0,-0.010171994,-0.005786876,0.761098915,0.034274021,-0.018535025,0.890898403,-0.044446016,0.012748149,-0.129799487,0.137789225,0.003407407
21.370370371,1,2,2.053713825,2.037528669,0.717687174,2.033089086,1.987061392,0.762327476,0.020624739,0.050467277,-0.044640302,0.070463341,-0.007703704
21.370370371,1,3,0.050097557,1.966140489,0.705259997,0.046048173,1.978039050,0.765204175,0.004049384,-0.011898561,-0.059944179,0.061247676,0.004296296
21.375835391,1,0,-0.008767141,0.019097810,0.777048301,0.034261865,-0.018547426,0.892316551,-0.043029006,0.037645236,-0.115268250,0.128667900,-0.001366255
21.375835391,1,2,2.034245505,2.027596525,0.723367043,2.033080041,1.987062114,0.763812778,0.001165465,0.040534411,-0.040445735,0.057273504,0.003720165
21.375835391,1,3,0.057502518,2.019985324,0.709732731,0.046051331,1.978025883,0.766672689,0.011451187,0.041959441,-0.056939957,0.071651121,-0.002353909
21.684888889,1,0,0.043773471,-0.028521372,1.010087332,0.030828256,-0.019881821,1.104507389,0.012945215,-0.008639552,-0.094420057,0.095694135,-0.004222222
21.684888889,1,2,2.046137850,1.962750056,0.871348245,2.030093349,1.987613575,0.988808664,0.016044501,-0.024863519,-0.117460419,0.121130386,-0.008888889
21.684888889,1,3,0.036831368,1.976168281,0.890449929,0.044289493,1.977319650,0.988125971,-0.007458125,-0.001151369,-0.097676042,0.097967129,0.013111111
21.720049383,1,0,0.048292787,-0.017072179,1.026228386,0.030183457,-0.019953136,1.129868437,0.018109330,0.002880957,-0.103640051,0.105249740,-0.008790124
21.720049383,1,2,2.045112522,1.967950262,0.912757619,2.029551584,1.987733028,1.015871027,0.015560938,-0.019782766,-0.103113408,0.106140829,0.053950617
21.720049383,1,3,0.063256897,1.987596349,0.967567819,0.043821326,1.977384283,1.014634551,0.019435572,0.010212066,-0.047066732,0.051935585,-0.045160494
21.703796982,1,0,0.057802934,0.026803261,1.017653277,0.030220608,-0.019949674,1.128459764,0.027582327,0.046752935,-0.110806488,0.123388409,0.004063100
21.703796982,1,2,2.026082176,2.034155396,0.966210706,2.029582561,1.987726070,1.014368073,-0.003500386,0.046429327,-0.048157366,0.066985573,-0.023648834
21.703796982,1,3,0.072487398,1.988095053,0.949263254,0.043848534,1.977380010,1.013162739,0.028638864,0.010715043,-0.063899485,0.070838837,0.019585734
22.084888889,1,0,-0.011833851,-0.044377827,1.305206010,0.021193889,-0.019883205,1.389729734,-0.033027739,-0.024494622,-0.084523724,0.093995095,-0.004222222
22.084888889,1,2,2.044181060,1.972724850,1.176340696,2.022463234,1.989433509,1.291469984,0.021717826,-0.016708659,-0.115129288,0.118345241,-0.008888889
22.084888889,1,3,0.032923404,1.983546567,1.174781563,0.037014245,1.979393153,1.284680258,-0.004090841,0.004153414,-0.109898696,0.110053210,0.013111111
