stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
10.624000000,pre,1,0,-0.030000000,nan,-0.026000000,-1.999999837,0.000000001,0.000000732,-2.002564118,-0.003918370,0.032929145,1.970093966,2.002838668,-0.032744703,nan,nan,nan,nan,nan,nan,nan,nan,0.167533679,nan,nan,0.000000000,0,0,0
10.624000000,pre,1,2,-0.030000000,nan,0.014000000,-0.000000163,2.000000001,-0.000000732,0.006168859,1.996432526,0.013384447,1.965345979,1.996486922,-0.031140943,nan,nan,nan,nan,nan,nan,nan,nan,0.151524744,nan,nan,0.000000000,0,0,0
10.624000000,pre,1,3,-0.030000000,nan,0.012000000,-1.999999675,2.000000000,0.000001464,-1.955791571,1.993825267,0.072336449,2.838807821,2.793866931,0.044940890,nan,nan,nan,nan,nan,nan,nan,nan,0.315575567,nan,nan,0.000000000,0,0,0
10.624000000,post,1,0,-0.030000000,nan,-0.026000000,-1.999999837,0.000000001,0.000000732,-2.000754406,-0.003299950,0.060104606,1.970093966,2.001659723,-0.031565758,nan,nan,nan,nan,nan,nan,nan,nan,0.155687040,nan,nan,0.000000000,0,0,0
10.624000000,post,1,2,-0.030000000,nan,0.014000000,-0.000000163,2.000000001,-0.000000732,0.007978571,1.997050947,0.040559908,1.965345979,1.997478723,-0.032132744,nan,nan,nan,nan,nan,nan,nan,nan,0.161330192,nan,nan,0.000000000,0,0,0
10.624000000,post,1,3,-0.030000000,nan,0.012000000,-1.999999675,2.000000000,0.000001464,-1.953981859,1.994443687,0.099511910,2.838807821,2.793877833,0.044929988,nan,nan,nan,nan,nan,nan,nan,nan,0.315422471,nan,nan,0.000000000,0,0,0
10.723333333,pre,1,0,-0.049333333,nan,-0.027333333,-1.999999837,0.000000001,0.000000732,-1.989517373,-0.012879112,0.114496107,2.022708416,1.992850875,0.029857541,nan,nan,nan,nan,nan,nan,nan,nan,0.139292620,nan,nan,0.018508704,0,0,0
10.723333333,pre,1,2,-0.049333333,nan,0.014666667,-0.000000163,2.000000001,-0.000000732,0.003037925,1.941726716,-0.006309521,1.994440794,1.941739344,0.052701450,nan,nan,nan,nan,nan,nan,nan,nan,0.433975447,nan,nan,0.018508704,0,0,0
10.723333333,pre,1,3,-0.049333333,nan,0.012666667,-1.999999675,2.000000000,0.000001464,-1.965236072,2.007014895,0.093551974,2.797766209,2.810518383,-0.012752174,nan,nan,nan,nan,nan,nan,nan,nan,0.025409054,nan,nan,0.018508704,0,0,0
10.723333333,post,1,0,-0.049333333,nan,-0.027333333,-1.999999837,0.000000001,0.000000732,-1.995609744,0.012283907,0.100905899,2.022708416,1.998196974,0.024511442,nan,nan,nan,nan,nan,nan,nan,nan,0.093876689,nan,nan,0.012050302,0,0,0
10.723333333,post,1,2,-0.049333333,nan,0.014666667,-0.000000163,2.000000001,-0.000000732,-0.003054446,1.966889735,-0.019899730,1.994440794,1.966992771,0.027448023,nan,nan,nan,nan,nan,nan,nan,nan,0.117717811,nan,nan,0.012050302,0,0,0
10.723333333,post,1,3,-0.049333333,nan,0.012666667,-1.999999675,2.000000000,0.000001464,-1.971328443,2.032177914,0.079961766,2.797766209,2.832362404,-0.034596196,nan,nan,nan,nan,nan,nan,nan,nan,0.187015117,nan,nan,0.012050302,0,0,0
10.823333333,pre,1,0,-0.029333333,nan,-0.027333333,-1.999999837,-0.000000001,0.000000732,-2.000850164,0.013346339,0.136963095,1.952274919,2.005576823,-0.053301904,nan,nan,nan,nan,nan,nan,nan,nan,0.443920777,nan,nan,0.928845979,0,0,0
10.823333333,pre,1,2,-0.029333333,nan,0.014666667,-0.000000163,1.999999999,-0.000000732,0.006820471,1.964932132,-0.060160360,1.967294455,1.965864714,0.001429741,nan,nan,nan,nan,nan,nan,nan,nan,0.000319400,nan,nan,0.928845979,0,0,0
10.823333333,pre,1,3,-0.029333333,nan,0.012666667,-1.999999675,2.000000000,0.000001464,-1.982076633,2.039752692,0.074202097,2.830616474,2.845122981,-0.014506507,nan,nan,nan,nan,nan,nan,nan,nan,0.032881053,nan,nan,0.928845979,0,0,0
10.823333333,post,1,0,-0.029333333,nan,-0.027333333,-1.999999837,-0.000000001,0.000000732,-1.950737744,0.021567740,0.231796155,1.952274919,1.964579439,-0.012304521,nan,nan,nan,nan,nan,nan,nan,nan,0.023656441,nan,nan,0.039859595,0,0,0
10.823333333,post,1,2,-0.029333333,nan,0.014666667,-0.000000163,1.999999999,-0.000000732,0.056932891,1.973153533,0.034672700,1.967294455,1.974279214,-0.006984759,nan,nan,nan,nan,nan,nan,nan,nan,0.007622947,nan,nan,0.039859595,0,0,0
10.823333333,post,1,3,-0.029333333,nan,0.012666667,-1.999999675,2.000000000,0.000001464,-1.931964214,2.047974092,0.169035157,2.830616474,2.820506425,0.010110049,nan,nan,nan,nan,nan,nan,nan,nan,0.015970796,nan,nan,0.039859595,0,0,0
