stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
15.626888889,0,0.017111111,0.017111111,-0.020888889,0.020888889,0.003777778,0.003777778,-0.010888889,0.010888889,-0.274888889,0.274888889,-0.004888889,0.004888889,0.007111111,0.007111111,1,0.050000000,1,0,0,0,0,0,0,0.051370415,-0.078923650,0.376283686
15.624716049,0,-0.014716049,0.014716049,0.014172840,0.014172840,0.000543210,0.000543210,-0.008716049,0.008716049,-0.072716049,0.072716049,-0.002716049,0.002716049,0.009283951,0.009283951,1,0.050000000,1,0,0,0,0,0,0,0.034169901,-0.053509732,0.376283686
15.626241426,0,0.005906722,0.005906722,-0.005525377,0.005525377,-0.000381344,0.000381344,-0.010241426,0.010241426,-0.074241426,0.074241426,-0.004241426,0.004241426,0.007758574,0.007758574,1,0.050000000,1,0,0,0,0,0,0,0.072405697,-0.106121037,0.376283686
16.003185185,0,0.038814815,0.038814815,-0.048518518,0.048518518,0.009703704,0.009703704,0.012814815,0.012814815,-0.253185185,0.253185185,-0.003185185,0.003185185,0.002814815,0.002814815,1,0.050000000,1,0,0,0,0,0,0,-0.002290919,-0.053887217,0.639780980
16.011251029,0,-0.019028807,0.019028807,0.021045267,0.021045267,-0.002016461,0.002016461,0.004748971,0.004748971,-0.057251029,0.057251029,0.008748971,0.008748971,-0.003251029,0.003251029,1,0.050000000,1,0,0,0,0,0,0,-0.049725416,-0.064851022,0.653630353
16.009103795,0,0.007019662,0.007019662,-0.007556470,0.007556470,0.000536809,0.000536809,0.006896205,0.006896205,-0.055103795,0.055103795,-0.009103795,0.009103795,-0.001103795,0.001103795,1,0.050000000,1,0,0,0,0,0,0,-0.072245631,-0.109899657,0.639780980
16.325777778,0,0.018222222,0.018222222,-0.021777778,0.021777778,0.003555555,0.003555555,0.010222222,0.010222222,-0.175777778,0.175777778,-0.005777778,0.005777778,0.016222222,0.016222222,1,0.050000000,1,0,0,0,0,0,0,0.032406076,-0.000212341,0.881120008
16.383654321,0,0.060345679,0.060345679,-0.045876543,0.045876543,-0.014469136,0.014469136,-0.007654321,0.007654321,-0.033654321,0.033654321,-0.001654321,0.001654321,-0.001654321,0.001654321,1,0.050000000,1,0,0,0,0,0,0,0.044432736,0.018770535,0.925430950
16.364362140,0,-0.020115226,0.020115226,0.015292181,0.015292181,0.004823045,0.004823045,0.011637860,0.011637860,-0.014362140,0.014362140,-0.002362140,0.002362140,0.015637860,0.015637860,1,0.050000000,1,0,0,0,0,0,0,0.027484137,0.048232580,0.911147930
16.724888889,0,0.017111111,0.017111111,-0.020888889,0.020888889,0.003777778,0.003777778,0.011111111,0.011111111,-0.274888889,0.274888889,-0.004888889,0.004888889,-0.006888889,0.006888889,1,0.050000000,1,0,0,0,0,0,0,0.045106341,0.003188689,1.193535939
16.729925926,0,-0.005703704,0.005703704,0.006962963,0.006962963,-0.001259259,0.001259259,0.006074074,0.006074074,-0.075925926,0.075925926,-0.009925926,0.009925926,-0.011925926,0.011925926,1,0.050000000,1,0,0,0,0,0,0,-0.019238310,-0.001855576,1.193535939
16.728246914,0,0.001901234,0.001901234,-0.002320988,0.002320988,0.000419753,0.000419753,0.007753086,0.007753086,-0.074246914,0.074246914,-0.008246914,0.008246914,-0.010246914,0.010246914,1,0.050000000,1,0,0,0,0,0,0,-0.003722678,0.018145313,1.193535939
17.102962963,0,0.039037037,0.039037037,-0.048296296,0.048296296,0.009259259,0.009259259,-0.006962963,0.006962963,-0.246962963,0.246962963,-0.002962963,0.002962963,-0.006962963,0.006962963,1,0.050000000,1,0,0,0,0,0,0,0.045293116,0.032782183,1.479238140
17.110831275,0,-0.018609053,0.018609053,0.020576132,0.020576132,-0.001967078,0.001967078,-0.014831275,0.014831275,-0.058831275,0.058831275,0.009168725,0.009168725,-0.014831275,0.014831275,1,0.050000000,1,0,0,0,0,0,0,0.010324048,-0.003889105,1.493102422
17.108208504,0,0.006203018,0.006203018,-0.006858710,0.006858710,0.000655693,0.000655693,-0.012208504,0.012208504,-0.056208504,0.056208504,-0.008208504,0.008208504,-0.012208504,0.012208504,1,0.050000000,1,0,0,0,0,0,0,0.040705875,0.026510462,1.479238140
17.424888889,0,0.017111111,0.017111111,-0.020888889,0.020888889,0.003777778,0.003777778,-0.008888889,0.008888889,-0.272888889,0.272888889,-0.004888889,0.004888889,0.005111111,0.005111111,1,0.050000000,1,0,0,0,0,0,0,0.044864926,-0.053716252,1.709554510
17.482271605,0,0.059728395,0.059728395,-0.045382716,0.045382716,-0.014345679,0.014345679,0.013728395,0.013728395,-0.132271605,0.132271605,-0.002271605,0.002271605,-0.010271605,0.010271605,1,0.050000000,1,0,0,0,0,0,0,0.064589064,-0.037198788,1.758418662
17.458781893,0,-0.028633745,0.028633745,0.019489712,0.019489712,0.009144033,0.009144033,-0.002781893,0.002781893,-0.108781893,0.108781893,0.001218107,0.001218107,0.013218107,0.013218107,1,0.050000000,1,0,0,0,0,0,0,0.060732939,-0.106622901,1.745126579
17.826000000,0,0.016000000,0.016000000,-0.020000000,0.020000000,0.004000000,0.004000000,-0.010000000,0.010000000,-0.078000000,0.078000000,-0.004000000,0.004000000,-0.018000000,0.018000000,1,0.050000000,1,0,0,0,0,0,0,0.008112757,-0.076444587,1.967727497
17.824222222,0,-0.014222222,0.014222222,0.013777778,0.013777778,0.000444445,0.000444445,-0.008222222,0.008222222,-0.076222222,0.076222222,-0.002222222,0.002222222,-0.016222222,0.016222222,1,0.050000000,1,0,0,0,0,0,0,-0.013981075,-0.057758480,1.967727497
