stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
15.610000000,0,0.032000000,0.032000000,-0.004000000,0.004000000,-0.028000000,0.028000000,0.006000000,0.006000000,-0.166000000,0.166000000,-0.006000000,0.006000000,-0.006000000,0.006000000,1,0.050000000,1,2,1,1,1,1,2,-0.041728481,-0.035354032,0.408594252
15.632148148,0,-0.005259259,0.005259259,0.006740741,0.006740741,-0.001481481,0.001481481,-0.016148148,0.016148148,-0.188148148,0.188148148,-0.008148148,0.008148148,0.003851852,0.003851852,1,0.050000000,1,2,1,1,1,1,2,0.027455138,-0.064778592,0.420465615
15.623764060,0,0.000951989,0.000951989,-0.003048011,0.003048011,0.002096022,0.002096022,-0.007764060,0.007764060,-0.079764060,0.079764060,0.000235940,0.000235940,0.012235940,0.012235940,1,0.050000000,1,2,1,1,1,1,2,-0.002026786,-0.061870090,0.420465615
15.992222222,0,0.049777778,0.049777778,-0.037555555,0.037555555,-0.012222222,0.012222222,-0.016222222,0.016222222,-0.248222222,0.248222222,0.009777778,0.009777778,-0.016222222,0.016222222,1,0.050000000,1,2,1,1,1,1,2,-0.061099617,-0.039127392,0.679940296
16.016123457,0,-0.012938272,0.012938272,0.016172839,0.016172839,-0.003234568,0.003234568,0.039876543,0.039876543,-0.072123457,0.072123457,0.007876543,0.007876543,-0.004123457,0.004123457,1,0.050000000,1,2,1,1,1,1,2,-0.060423502,-0.056224973,0.694070566
16.007344307,0,0.003906722,0.003906722,-0.005796982,0.005796982,0.001890261,0.001890261,-0.031344307,0.031344307,-0.063344307,0.063344307,-0.005344307,0.005344307,0.002655693,0.002655693,1,0.050000000,1,2,1,1,1,1,2,-0.114366204,-0.075039268,0.679940296
16.344246914,0,-0.018469136,0.018469136,-0.006469136,0.006469136,0.024938271,0.024938271,0.031753086,0.031753086,-0.100246914,0.100246914,-0.000246914,0.000246914,0.005753086,0.005753086,1,0.050000000,1,1,1,1,1,1,2,-0.016812990,-0.015884591,0.952322085
16.377497942,0,0.006156379,0.006156379,0.002156379,0.002156379,-0.008312757,0.008312757,-0.001497942,0.001497942,-0.133497942,0.133497942,0.006502058,0.006502058,0.010502058,0.010502058,1,0.050000000,1,1,1,1,1,1,2,-0.004889481,-0.005152564,0.979399190
16.366414266,0,-0.002052126,0.002052126,-0.000718793,0.000718793,0.002770919,0.002770919,0.009585734,0.009585734,0.077585734,0.077585734,-0.004414266,0.004414266,-0.014414266,0.014414266,1,0.050000000,1,1,1,1,1,1,2,-0.026637192,0.002282638,0.964516404
16.724222222,0,0.015777778,0.015777778,-0.020222222,0.020222222,0.004444445,0.004444445,-0.028222222,0.028222222,-0.180222222,0.180222222,-0.002222222,0.002222222,-0.000222222,0.000222222,1,0.050000000,1,1,1,1,1,1,2,-0.079695719,-0.003108724,1.233595702
