stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
14.800000000,pre,2,0,0.018400000,0.046000000,-0.100000000,-1.998884183,-2.021860784,0.021802382,-2.035163990,-1.964105281,-0.020600981,2.842216921,2.828431796,0.013785125,nan,nan,nan,nan,nan,nan,nan,nan,0.076011866,nan,nan,0.000000000,0,0,0
14.800000000,pre,2,1,0.018400000,0.046000000,0.154000000,-0.004245709,-2.023877730,-0.007820873,-0.075128350,-1.991891421,-0.002427105,1.992131225,1.993309207,-0.001177981,nan,nan,nan,nan,nan,nan,nan,nan,0.000555056,nan,nan,0.000000000,0,0,0
14.800000000,pre,2,3,0.018400000,0.046000000,-0.100000000,-1.982372825,-0.013615283,0.018338470,-1.987795977,0.003566000,0.003682597,1.936061687,1.987802587,-0.051740900,nan,nan,nan,nan,nan,nan,nan,nan,1.070848294,nan,nan,0.000000000,0,0,0
14.800000000,post,2,0,0.018400000,0.046000000,-0.100000000,-1.998884183,-2.021860784,0.021802382,-2.001232029,-1.981843109,-0.020600981,2.842216921,2.816568149,0.025648771,nan,nan,nan,nan,nan,nan,nan,nan,0.263143784,nan,nan,0.000000000,0,0,0
14.800000000,post,2,1,0.018400000,0.046000000,0.154000000,-0.004245709,-2.023877730,-0.007820873,-0.041196389,-2.009629248,-0.002427105,1.992131225,2.010052922,-0.017921697,nan,nan,nan,nan,nan,nan,nan,nan,0.128474884,nan,nan,0.000000000,0,0,0
14.800000000,post,2,3,0.018400000,0.046000000,-0.100000000,-1.982372825,-0.013615283,0.018338470,-1.953864015,-0.014171827,0.003682597,1.936061687,1.953918881,-0.017857194,nan,nan,nan,nan,nan,nan,nan,nan,0.127551755,nan,nan,0.000000000,0,0,0
14.900000000,pre,2,0,-0.002000000,-0.054000000,-0.100000000,-1.999631342,-2.023209077,0.021781949,-2.055472363,-1.992148766,-0.030222067,2.792409017,2.862610123,-0.070201105,nan,nan,nan,nan,nan,nan,nan,nan,1.971278065,nan,nan,0.000000000,0,0,0
14.900000000,pre,2,1,-0.002000000,-0.054000000,-0.200000000,-0.004311304,-2.024865478,-0.007314298,-0.070729828,-2.075070293,-0.043847948,2.070692880,2.076738325,-0.006045445,nan,nan,nan,nan,nan,nan,nan,nan,0.014618962,nan,nan,0.000000000,0,0,0
14.900000000,pre,2,3,-0.002000000,-0.054000000,-0.100000000,-1.980787808,-0.014564036,0.020980792,-1.923061018,-0.021069621,-0.027560484,1.958015167,1.923373908,0.034641259,nan,nan,nan,nan,nan,nan,nan,nan,0.480006732,nan,nan,0.000000000,0,0,0
14.900000000,post,2,0,-0.002000000,-0.054000000,-0.100000000,-1.999631342,-2.023209077,0.021781949,-2.057638397,-1.955313200,-0.030222067,2.792409017,2.838668501,-0.046259484,nan,nan,nan,nan,nan,nan,nan,nan,0.855975929,nan,nan,0.021784810,0,0,0
14.900000000,post,2,1,-0.002000000,-0.054000000,-0.200000000,-0.004311304,-2.024865478,-0.007314298,-0.072895863,-2.038234727,-0.043847948,2.070692880,2.040009130,0.030683750,nan,nan,nan,nan,nan,nan,nan,nan,0.376597004,nan,nan,0.021784810,0,0,0
14.900000000,post,2,3,-0.002000000,-0.054000000,-0.100000000,-1.980787808,-0.014564036,0.020980792,-1.925227053,0.015765945,-0.027560484,1.958015167,1.925488860,0.032526307,nan,nan,nan,nan,nan,nan,nan,nan,0.423184251,nan,nan,0.021784810,0,0,0
15.000000000,pre,2,0,0.018000000,-0.054000000,-0.100000000,-2.000281172,-2.024088204,0.021476878,-2.089283903,-1.996103842,-0.009337693,2.854521823,2.889571762,-0.035049939,nan,nan,nan,nan,nan,nan,nan,nan,0.491399292,nan,nan,0.000000000,0,0,0
15.000000000,pre,2,1,0.018000000,-0.054000000,-0.200000000,-0.004218577,-2.025349497,-0.006837620,-0.086181809,-2.045024591,-0.036155383,2.087378863,2.047159030,0.040219833,nan,nan,nan,nan,nan,nan,nan,nan,0.647053980,nan,nan,0.000000000,0,0,0
15.000000000,pre,2,3,0.018000000,-0.054000000,-0.100000000,-1.979581574,-0.015168316,0.023153405,-1.921140639,-0.028245776,0.000377011,1.946615674,1.921348308,0.025267366,nan,nan,nan,nan,nan,nan,nan,nan,0.255375914,nan,nan,0.000000000,0,0,0
