seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,8.552000,8.552000,0.000000,1,0,1.977748,1.977748,2.000000,1,0.000000,0.000000,0
0,8.552000,8.552000,0.000000,1,2,1.926299,1.926299,2.000000,1,0.000000,0.000000,0
0,8.552000,8.552000,0.000000,1,3,2.793141,2.793141,2.828427,1,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,0,2.004482,2.031215,2.000000,2,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,2,1.917916,1.909533,2.000000,2,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,3,2.808092,2.823043,2.828427,2,0.000000,0.000000,0
2,8.592000,8.565333,-0.026667,1,0,1.973665,1.912031,2.000000,3,0.040000,0.026667,0
2,8.592000,8.565333,-0.026667,1,2,1.898894,1.860850,2.000000,3,0.040000,0.026667,0
2,8.592000,8.565333,-0.026667,1,3,2.846343,2.922845,2.828427,3,0.040000,0.026667,0
3,8.632000,8.582000,-0.050000,1,0,2.005349,2.100403,2.000000,4,0.080000,0.050000,0
3,8.632000,8.582000,-0.050000,1,2,1.938210,2.056160,2.000000,4,0.080000,0.050000,0
3,8.632000,8.582000,-0.050000,1,3,2.844390,2.838532,2.828427,4,0.080000,0.050000,0
4,8.672000,8.600000,-0.072000,1,0,2.009685,2.027030,2.000000,5,0.120000,0.072000,0
4,8.672000,8.600000,-0.072000,1,2,1.941718,1.955749,2.000000,5,0.120000,0.072000,0
4,8.672000,8.600000,-0.072000,1,3,2.836370,2.804291,2.828427,5,0.120000,0.072000,0
5,8.712000,8.632000,-0.080000,1,0,2.005757,1.958107,2.000000,5,0.160000,0.080000,0
5,8.712000,8.632000,-0.080000,1,2,1.938041,1.907911,2.000000,5,0.160000,0.080000,0
5,8.712000,8.632000,-0.080000,1,3,2.855775,2.890163,2.828427,5,0.160000,0.080000,0
6,8.752000,8.672000,-0.080000,1,0,2.024530,2.125081,2.000000,5,0.160000,0.080000,0
6,8.752000,8.672000,-0.080000,1,2,1.975548,2.097068,2.000000,5,0.160000,0.080000,0
6,8.752000,8.672000,-0.080000,1,3,2.860036,2.844347,2.828427,5,0.160000,0.080000,0
7,8.792000,8.712000,-0.080000,1,0,2.046190,2.020328,2.000000,5,0.160000,0.080000,0
7,8.792000,8.712000,-0.080000,1,2,1.974237,1.854294,2.000000,5,0.160000,0.080000,0
7,8.792000,8.712000,-0.080000,1,3,2.814939,2.697361,2.828427,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,0,2.034482,2.041866,2.000000,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,2,1.948237,1.926164,2.000000,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,3,2.793656,2.732118,2.828427,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,0,2.035574,2.032489,2.000000,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,2,1.966026,2.044691,2.000000,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,3,2.783326,2.752640,2.828427,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,0,2.040905,1.984762,2.000000,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,2,1.993623,2.045896,2.000000,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,3,2.778258,2.864826,2.828427,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,0,2.000456,1.922834,2.000000,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,2,1.956605,1.911978,2.000000,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,3,2.774264,2.824376,2.828427,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,0,2.012118,2.078638,2.000000,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,2,1.975139,1.946963,2.000000,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,3,2.782677,2.739427,2.828427,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,0,1.977904,1.870796,2.000000,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,2,1.956223,1.831588,2.000000,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,3,2.800840,2.822931,2.828427,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,0,1.960746,1.946701,2.000000,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,2,1.942903,1.978091,2.000000,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,3,2.815460,2.825740,2.828427,5,0.160000,0.080000,0
15,9.112000,9.032000,-0.080000,1,0,1.965006,2.006058,2.000000,5,0.160000,0.080000,0
15,9.112000,9.032000,-0.080000,1,2,1.941464,2.038699,2.000000,5,0.160000,0.080000,0
15,9.112000,9.032000,-0.080000,1,3,2.834388,2.959467,2.828427,5,0.160000,0.080000,0
16,9.152000,9.072000,-0.080000,1,0,1.971079,1.953203,2.000000,5,0.160000,0.080000,0
16,9.152000,9.072000,-0.080000,1,2,1.981446,2.111889,2.000000,5,0.160000,0.080000,0
16,9.152000,9.072000,-0.080000,1,3,2.853797,2.921422,2.828427,5,0.160000,0.080000,0
17,9.192000,9.112000,-0.080000,1,0,1.976485,2.105668,2.000000,5,0.160000,0.080000,0
17,9.192000,9.112000,-0.080000,1,2,2.002152,2.050493,2.000000,5,0.160000,0.080000,0
17,9.192000,9.112000,-0.080000,1,3,2.873225,2.836567,2.828427,5,0.160000,0.080000,0
18,9.232000,9.152000,-0.080000,1,0,1.966074,1.818739,2.000000,5,0.160000,0.080000,0
18,9.232000,9.152000,-0.080000,1,2,2.045033,2.045996,2.000000,5,0.160000,0.080000,0
18,9.232000,9.152000,-0.080000,1,3,2.876258,2.838094,2.828427,5,0.160000,0.080000,0
19,9.272000,9.192000,-0.080000,1,0,1.964958,1.941120,2.000000,5,0.160000,0.080000,0
19,9.272000,9.192000,-0.080000,1,2,2.071213,2.108987,2.000000,5,0.160000,0.080000,0
19,9.272000,9.192000,-0.080000,1,3,2.905358,2.971243,2.828427,5,0.160000,0.080000,0
20,9.312000,9.232000,-0.080000,1,0,1.965934,2.010939,2.000000,5,0.160000,0.080000,0
20,9.312000,9.232000,-0.080000,1,2,2.071327,2.039269,2.000000,5,0.160000,0.080000,0
20,9.312000,9.232000,-0.080000,1,3,2.888865,2.877001,2.828427,5,0.160000,0.080000,0
21,9.352000,9.272000,-0.080000,1,0,1.983775,2.042408,2.000000,5,0.160000,0.080000,0
21,9.352000,9.272000,-0.080000,1,2,2.057686,2.043686,2.000000,5,0.160000,0.080000,0
21,9.352000,9.272000,-0.080000,1,3,2.839862,2.676408,2.828427,5,0.160000,0.080000,0
22,9.392000,9.312000,-0.080000,1,0,1.956078,1.967184,2.000000,5,0.160000,0.080000,0
22,9.392000,9.312000,-0.080000,1,2,2.036961,1.946865,2.000000,5,0.160000,0.080000,0
22,9.392000,9.312000,-0.080000,1,3,2.848913,2.881818,2.828427,5,0.160000,0.080000,0
23,9.436000,9.352800,-0.083200,1,0,1.960991,1.843305,2.000000,5,0.164000,0.083200,0
23,9.436000,9.352800,-0.083200,1,2,2.009879,1.910586,2.000000,5,0.164000,0.083200,0
23,9.436000,9.352800,-0.083200,1,3,2.838506,2.786061,2.828427,5,0.164000,0.083200,0
24,9.472000,9.392800,-0.079200,1,0,1.988105,2.076687,2.000000,5,0.160000,0.079200,0
24,9.472000,9.392800,-0.079200,1,2,2.005656,2.087876,2.000000,5,0.160000,0.079200,0
24,9.472000,9.392800,-0.079200,1,3,2.819702,2.877222,2.828427,5,0.160000,0.079200,0
25,9.512000,9.432800,-0.079200,1,0,1.967351,1.907172,2.000000,5,0.160000,0.079200,0
25,9.512000,9.432800,-0.079200,1,2,1.998505,2.003511,2.000000,5,0.160000,0.079200,0
25,9.512000,9.432800,-0.079200,1,3,2.828331,2.920147,2.828427,5,0.160000,0.079200,0
26,9.552000,9.472800,-0.079200,1,0,1.946450,1.937901,2.000000,5,0.160000,0.079200,0
26,9.552000,9.472800,-0.079200,1,2,2.015342,2.127870,2.000000,5,0.160000,0.079200,0
26,9.552000,9.472800,-0.079200,1,3,2.858668,2.828090,2.828427,5,0.160000,0.079200,0
27,9.592000,9.512800,-0.079200,1,0,1.923713,1.853498,2.000000,5,0.156000,0.079200,0
27,9.592000,9.512800,-0.079200,1,2,2.019314,1.966728,2.000000,5,0.156000,0.079200,0
27,9.592000,9.512800,-0.079200,1,3,2.856151,2.869236,2.828427,5,0.156000,0.079200,0
28,9.632000,9.552000,-0.080000,1,0,1.925351,1.851497,2.000000,5,0.160000,0.080000,0
28,9.632000,9.552000,-0.080000,1,2,2.038488,2.006452,2.000000,5,0.160000,0.080000,0
28,9.632000,9.552000,-0.080000,1,3,2.874678,2.878694,2.828427,5,0.160000,0.080000,0
29,9.672000,9.592000,-0.080000,1,0,1.905961,1.979736,2.000000,5,0.160000,0.080000,0
29,9.672000,9.592000,-0.080000,1,2,2.013033,1.960602,2.000000,5,0.160000,0.080000,0
29,9.672000,9.592000,-0.080000,1,3,2.862101,2.814339,2.828427,5,0.160000,0.080000,0
30,9.712000,9.632000,-0.080000,1,0,1.889668,1.825708,2.000000,5,0.160000,0.080000,0
30,9.712000,9.632000,-0.080000,1,2,2.035853,2.117613,2.000000,5,0.160000,0.080000,0
30,9.712000,9.632000,-0.080000,1,3,2.851292,2.866098,2.828427,5,0.160000,0.080000,0
31,9.752000,9.672000,-0.080000,1,0,1.906544,2.022280,2.000000,5,0.160000,0.080000,0
31,9.752000,9.672000,-0.080000,1,2,2.000979,1.953500,2.000000,5,0.160000,0.080000,0
31,9.752000,9.672000,-0.080000,1,3,2.846091,2.802086,2.828427,5,0.160000,0.080000,0
32,9.792000,9.712000,-0.080000,1,0,1.940643,2.023996,2.000000,5,0.160000,0.080000,0
