stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
943.000000000,pre,3,0,-0.012000000,0.030000000,0.206972387,0.010521567,-2.007460022,0.008289013,-0.015201854,-1.939627994,-0.003230994,1.952113988,1.939690256,0.012423732,nan,nan,nan,nan,nan,nan,nan,nan,0.061739644,nan,nan,0.000000000,0,0,0
943.000000000,pre,3,1,-0.012000000,0.030000000,0.116781638,2.012776304,-1.991034017,-0.132726873,1.949077492,-1.995607850,-0.123681963,2.858236159,2.792248375,0.065987784,nan,nan,nan,nan,nan,nan,nan,nan,1.741755036,nan,nan,0.000000000,0,0,0
943.000000000,pre,3,2,-0.012000000,0.030000000,0.148616434,2.006198979,0.016655281,-0.040163666,2.016964700,-0.000739300,-0.039488060,2.000902383,2.017351346,-0.016448963,0.037606373,-0.000366541,0.037972914,-0.307430208,-0.019575461,-0.287854747,-0.111224283,0.072441090,0.108227355,59.627573350,6.365026701,0.000000000,1,1,1
943.000000000,post,3,0,-0.012000000,0.030000000,0.206972387,0.010521567,-2.007460022,0.008289013,-0.043495019,-1.921999632,-0.003230994,1.952113988,1.922494432,0.029619556,nan,nan,nan,nan,nan,nan,nan,nan,0.350927238,nan,nan,0.000000000,0,0,0
943.000000000,post,3,1,-0.012000000,0.030000000,0.116781638,2.012776304,-1.991034017,-0.132726873,1.920784326,-1.977979488,-0.123681963,2.858236159,2.759911686,0.098324473,nan,nan,nan,nan,nan,nan,nan,nan,3.867080798,nan,nan,0.000000000,0,0,0
943.000000000,post,3,2,-0.012000000,0.030000000,0.148616434,2.006198979,0.016655281,-0.040163666,1.988671535,0.016889062,-0.039488060,2.000902383,1.989135244,0.011767139,0.037606373,0.008492431,0.029113942,-0.307430208,-0.019853177,-0.287577030,-0.082931118,0.054812728,0.055386221,58.715954671,3.570838234,0.000000000,1,1,1
943.100000000,pre,3,0,0.008000000,0.030000000,-0.100000000,0.010806117,-2.007439549,0.007559275,-0.068099605,-1.986640781,-0.008138615,1.961802999,1.987824284,-0.026021285,nan,nan,nan,nan,nan,nan,nan,nan,0.270842907,nan,nan,0.000000000,0,0,0
943.100000000,pre,3,1,0.008000000,0.030000000,0.120772965,2.016415799,-1.990739349,-0.136546372,1.923932223,-1.981124108,-0.137235432,2.886183482,2.764995749,0.121187733,nan,nan,nan,nan,nan,nan,nan,nan,5.874586621,nan,nan,0.000000000,0,0,0
943.100000000,pre,3,2,0.008000000,0.030000000,0.144608095,2.007356704,0.018560983,-0.041224349,1.991189432,0.015445014,-0.040494748,1.998334286,1.991661047,0.006673239,0.011558664,0.007756522,0.003802142,-0.029598460,-0.020333549,-0.009264910,0.006136148,0.007642429,0.017812848,0.079227200,0.034757879,0.000000000,1,1,1
943.100000000,post,3,0,0.008000000,0.030000000,-0.100000000,0.010806117,-2.007439549,0.007559275,-0.031124376,-1.995941205,-0.008138615,1.961802999,1.996200455,-0.034397456,nan,nan,nan,nan,nan,nan,nan,nan,0.473273989,nan,nan,0.023258647,0,0,0
943.100000000,post,3,1,0.008000000,0.030000000,0.120772965,2.016415799,-1.990739349,-0.136546372,1.960907452,-1.990424532,-0.137235432,2.886183482,2.797459815,0.088723667,nan,nan,nan,nan,nan,nan,nan,nan,3.148755622,nan,nan,0.023258647,0,0,0
943.100000000,post,3,2,0.008000000,0.030000000,0.144608095,2.007356704,0.018560983,-0.041224349,2.028164661,0.006144590,-0.040494748,1.998334286,2.028578190,-0.030243903,0.011558664,0.003029621,0.008529043,-0.029598460,-0.019963459,-0.009635001,-0.030839081,0.016942854,0.365877480,0.162592883,0.476872675,0.023258647,1,1,1
943.200000000,pre,3,0,-0.012000000,0.030000000,-0.100000000,0.010923282,-2.007362937,0.007045194,-0.054141038,-1.972250410,-0.028007863,1.982245051,1.973192179,0.009052873,nan,nan,nan,nan,nan,nan,nan,nan,0.032781803,nan,nan,0.000000000,0,0,0
943.200000000,pre,3,1,-0.012000000,0.030000000,0.124770294,2.018918049,-1.990509921,-0.138210401,1.955980520,-1.986146086,-0.150437264,2.838639196,2.791642427,0.046996769,nan,nan,nan,nan,nan,nan,nan,nan,0.883478514,nan,nan,0.000000000,0,0,0
943.200000000,pre,3,2,-0.012000000,0.030000000,-0.100000000,2.008150005,0.019829243,-0.041859955,2.001624001,0.039539716,-0.065816254,1.994746253,2.003096056,-0.008349803,0.011267738,0.019751249,-0.008483511,-0.029986009,-0.032863178,0.002877169,-0.007901050,-0.017074017,0.027887685,0.102684125,0.123696898,0.000000000,1,1,1
943.200000000,post,3,0,-0.012000000,0.030000000,-0.100000000,0.010923282,-2.007362937,0.007045194,-0.051598970,-1.993959782,-0.028007863,1.982245051,1.994823929,-0.012578878,nan,nan,nan,nan,nan,nan,nan,nan,0.063291264,nan,nan,0.007644143,0,0,0
943.200000000,post,3,1,-0.012000000,0.030000000,0.124770294,2.018918049,-1.990509921,-0.138210401,1.958522589,-2.007855458,-0.150437264,2.838639196,2.808901145,0.029738051,nan,nan,nan,nan,nan,nan,nan,nan,0.353740680,nan,nan,0.007644143,0,0,0
943.200000000,post,3,2,-0.012000000,0.030000000,-0.100000000,2.008150005,0.019829243,-0.041859955,2.004166069,0.017830344,-0.065816254,1.994746253,2.005325742,-0.010579490,0.011267738,0.008896405,0.002371333,-0.029986009,-0.032826625,0.002840616,-0.010443118,0.004635355,0.044770240,0.013190269,0.050850864,0.007644143,1,1,1
943.300000000,pre,3,0,0.008400000,0.030000000,-0.100000000,0.011003584,-2.007226865,0.006386982,0.001213554,-2.023880030,-0.016404749,2.006495489,2.023946878,-0.017451389,nan,nan,nan,nan,nan,nan,nan,nan,0.121820397,nan,nan,0.000000000,0,0,0
943.300000000,pre,3,1,0.008400000,0.030000000,0.128767624,2.022263350,-1.990117915,-0.139279307,1.962902307,-2.007838180,-0.130440713,2.794355125,2.810945465,-0.016590340,nan,nan,nan,nan,nan,nan,nan,nan,0.110095759,nan,nan,0.000000000,0,0,0
943.300000000,pre,3,2,0.008400000,0.030000000,-0.100000000,2.009209703,0.021470142,-0.042504066,2.008145937,0.020341004,-0.054346989,2.046215656,2.008984185,0.037231471,0.011586845,0.010128899,0.001457946,-0.029394990,-0.027055275,-0.002339715,0.037048455,0.003357407,0.554472987,0.006673602,0.551980350,0.000000000,1,1,1
943.300000000,post,3,0,0.008400000,0.030000000,-0.100000000,0.011003584,-2.007226865,0.006386982,0.028877349,-2.008490351,-0.016404749,2.006495489,2.008764920,-0.002269432,nan,nan,nan,nan,nan,nan,nan,nan,0.002060128,nan,nan,0.016034045,0,0,0
943.300000000,post,3,1,0.008400000,0.030000000,0.128767624,2.022263350,-1.990117915,-0.139279307,1.990566103,-1.992448501,-0.130440713,2.794355125,2.819435975,-0.025080851,nan,nan,nan,nan,nan,nan,nan,nan,0.251619633,nan,nan,0.016034045,0,0,0
943.300000000,post,3,2,0.008400000,0.030000000,-0.100000000,2.009209703,0.021470142,-0.042504066,2.035809732,0.035730683,-0.054346989,2.046215656,2.036848434,0.009367222,0.011586845,0.017549290,-0.005962445,-0.029394990,-0.026685068,-0.002709922,0.009384659,-0.012032272,0.035097940,0.052988287,0.081791326,0.016034045,1,1,1
943.400000000,pre,3,0,-0.011600000,0.030000000,-0.100000000,0.010987023,-2.007125859,0.005958893,0.038695410,-1.958518789,-0.020233388,2.015834464,1.959005506,0.056828958,nan,nan,nan,nan,nan,nan,nan,nan,1.291812196,nan,nan,0.000000000,0,0,0
943.400000000,pre,3,1,-0.011600000,0.030000000,-0.200000000,2.024420161,-1.989776553,-0.139444810,2.037752197,-1.917496777,-0.164993163,2.802120614,2.802936077,-0.000815462,nan,nan,nan,nan,nan,nan,nan,nan,0.000265991,nan,nan,0.000000000,0,0,0
943.400000000,pre,3,2,-0.011600000,0.030000000,-0.100000000,2.009883863,0.022516165,-0.042741431,2.042210904,0.074570710,-0.050533984,2.053604765,2.044196627,0.009408138,0.015474241,0.036498480,-0.021024239,-0.029127855,-0.024723225,-0.004404630,0.010276990,-0.042807482,0.035405224,0.608767604,0.627875250,0.000000000,1,1,1
943.400000000,post,3,0,-0.011600000,0.030000000,-0.100000000,0.010987023,-2.007125859,0.005958893,0.038937020,-1.998512316,-0.020233388,2.015834464,1.998993986,0.016840478,nan,nan,nan,nan,nan,nan,nan,nan,0.113440679,nan,nan,0.025592648,0,0,0
943.400000000,post,3,1,-0.011600000,0.030000000,-0.200000000,2.024420161,-1.989776553,-0.139444810,2.037993808,-1.957490303,-0.164993163,2.802120614,2.830620036,-0.028499422,nan,nan,nan,nan,nan,nan,nan,nan,0.324886821,nan,nan,0.025592648,0,0,0
943.400000000,post,3,2,-0.011600000,0.030000000,-0.100000000,2.009883863,0.022516165,-0.042741431,2.042452515,0.034577184,-0.050533984,2.053604765,2.043370143,0.010234623,0.015474241,0.016927630,-0.001453389,-0.029127855,-0.024733226,-0.004394628,0.010035380,-0.002813956,0.041899001,0.016289820,0.042763358,0.025592648,1,1,1
943.500000000,pre,3,0,0.008400000,0.030000000,-0.100000000,0.010806243,-2.006955079,0.005404825,-0.030050570,-1.960479794,-0.027275197,2.053966289,1.960899792,0.093066497,nan,nan,nan,nan,nan,nan,nan,nan,3.464549180,nan,nan,0.000000000,0,0,0
943.500000000,pre,3,1,0.008400000,0.030000000,-0.200000000,2.027213348,-1.989141838,-0.139103823,2.020938327,-1.970846895,-0.162893818,2.769062928,2.827536667,-0.058473739,nan,nan,nan,nan,nan,nan,nan,nan,1.367671247,nan,nan,0.000000000,0,0,0
943.500000000,pre,3,2,0.008400000,0.030000000,-0.100000000,2.010750373,0.023944083,-0.043013277,2.073224773,0.043703187,-0.057758192,1.986454668,2.074489561,-0.088034893,0.011673420,0.021076690,-0.009403270,-0.028430354,-0.027845721,-0.000584633,-0.087708152,-0.020524365,3.100056940,0.119314107,3.217751809,0.000000000,1,1,1
943.500000000,post,3,0,0.008400000,0.030000000,-0.100000000,0.010806243,-2.006955079,0.005404825,-0.124427100,-2.000368365,-0.027275197,2.053966289,2.004420024,0.049546265,nan,nan,nan,nan,nan,nan,nan,nan,0.981932952,nan,nan,0.167968438,0,0,0
943.500000000,post,3,1,0.008400000,0.030000000,-0.200000000,2.027213348,-1.989141838,-0.139103823,1.926561798,-2.010735466,-0.162893818,2.769062928,2.789485951,-0.020423023,nan,nan,nan,nan,nan,nan,nan,nan,0.166839949,nan,nan,0.167968438,0,0,0
943.500000000,post,3,2,0.008400000,0.030000000,-0.100000000,2.010750373,0.023944083,-0.043013277,1.978848244,0.003814616,-0.057758192,1.986454668,1.979694656,0.006760012,0.011673420,0.001927693,0.009745727,-0.028430354,-0.029179444,0.000749090,0.006668378,0.019364206,0.018279103,0.128297997,0.145844586,0.167968438,1,1,1
943.600000000,pre,3,0,-0.011600000,0.030000000,-0.100000000,0.010402119,-2.006759043,0.005057319,-0.112799634,-1.976007053,-0.001352334,2.070306794,1.979224459,0.091082335,nan,nan,nan,nan,nan,nan,nan,nan,3.318396695,nan,nan,0.000000000,0,0,0
943.600000000,pre,3,1,-0.011600000,0.030000000,-0.200000000,2.029488884,-1.988366266,-0.138282112,1.940707158,-2.006324778,-0.161420804,2.808260459,2.796022186,0.012238273,nan,nan,nan,nan,nan,nan,nan,nan,0.059910133,nan,nan,0.000000000,0,0,0
943.600000000,pre,3,2,-0.011600000,0.030000000,-0.100000000,2.011454769,0.025312196,-0.043118748,2.068854324,-0.009039480,-0.044411726,1.952837875,2.069350702,-0.116512828,0.012747370,-0.004369289,0.017116659,-0.029137896,-0.021463320,-0.007674577,-0.117003981,0.033921785,5.430095602,0.435557043,5.877020968,0.000000000,1,1,1
943.600000000,post,3,0,-0.011600000,0.030000000,-0.100000000,0.010402119,-2.006759043,0.005057319,-0.210039765,-2.000407761,-0.001352334,2.070306794,2.011404917,0.058901877,nan,nan,nan,nan,nan,nan,nan,nan,1.387772438,nan,nan,0.160816602,0,0,0
943.600000000,post,3,1,-0.011600000,0.030000000,-0.200000000,2.029488884,-1.988366266,-0.138282112,1.843467027,-2.030725485,-0.161420804,2.808260459,2.747412119,0.060848340,nan,nan,nan,nan,nan,nan,nan,nan,1.481008180,nan,nan,0.160816602,0,0,0
943.600000000,post,3,2,-0.011600000,0.030000000,-0.100000000,2.011454769,0.025312196,-0.043118748,1.971614193,-0.033440187,-0.044411726,1.952837875,1.972397824,-0.019559949,0.012747370,-0.016959191,0.029706561,-0.029137896,-0.022518520,-0.006619377,-0.019763850,0.058322493,0.153036642,1.218928792,1.358302097,0.160816602,1,1,1
943.700000000,pre,3,0,0.008000000,0.030000000,-0.100000000,0.009872674,-2.006584024,0.004751741,-0.162358456,-1.990690442,0.016032482,1.976363262,1.997364700,-0.021001438,nan,nan,nan,nan,nan,nan,nan,nan,0.176424161,nan,nan,0.000000000,0,0,0
