seq,timestamp,self_id,target_id,distance,gt_distance
0,157.166000,3,0,1.963874,2.000000
0,157.166000,3,1,2.734180,2.828427
0,157.166000,3,2,1.951079,2.000000
1,157.202000,3,0,2.028405,2.000000
1,157.202000,3,1,2.719032,2.828427
1,157.202000,3,2,1.861358,2.000000
2,157.242000,3,0,1.928549,2.000000
2,157.242000,3,1,2.912337,2.828427
2,157.242000,3,2,2.101396,2.000000
3,157.282000,3,0,2.019956,2.000000
3,157.282000,3,1,2.824912,2.828427
3,157.282000,3,2,1.991566,2.000000
4,157.322000,3,0,2.131903,2.000000
4,157.322000,3,1,2.821411,2.828427
4,157.322000,3,2,1.985804,2.000000
5,157.362000,3,0,2.134000,2.000000
5,157.362000,3,1,2.987532,2.828427
5,157.362000,3,2,1.969818,2.000000
6,157.402000,3,0,1.986402,2.000000
6,157.402000,3,1,2.948855,2.828427
6,157.402000,3,2,1.956614,2.000000
7,157.442000,3,0,1.988719,2.000000
7,157.442000,3,1,2.849204,2.828427
7,157.442000,3,2,2.009059,2.000000
8,157.482000,3,0,2.161469,2.000000
8,157.482000,3,1,2.896628,2.828427
8,157.482000,3,2,1.950184,2.000000
9,157.522000,3,0,2.016655,2.000000
9,157.522000,3,1,2.826663,2.828427
9,157.522000,3,2,1.950591,2.000000
10,157.562000,3,0,2.113952,2.000000
10,157.562000,3,1,2.773941,2.828427
10,157.562000,3,2,2.072321,2.000000
11,157.602000,3,0,2.040967,2.000000
11,157.602000,3,1,2.783197,2.828427
11,157.602000,3,2,1.966093,2.000000
12,157.642000,3,0,2.054070,2.000000
12,157.642000,3,1,2.926791,2.828427
12,157.642000,3,2,1.894440,2.000000
13,157.682000,3,0,1.855595,2.000000
13,157.682000,3,1,2.883515,2.828427
13,157.682000,3,2,1.890538,2.000000
14,157.722000,3,0,1.915070,2.000000
14,157.722000,3,1,2.746390,2.828427
14,157.722000,3,2,2.129112,2.000000
15,157.762000,3,0,2.055260,2.000000
15,157.762000,3,1,2.727981,2.828427
15,157.762000,3,2,2.059136,2.000000
16,157.802000,3,0,2.018104,2.000000
16,157.802000,3,1,2.834605,2.828427
16,157.802000,3,2,1.872733,2.000000
17,157.842000,3,0,1.945023,2.000000
17,157.842000,3,1,2.881793,2.828427
17,157.842000,3,2,2.051435,2.000000
18,157.882000,3,0,1.981665,2.000000
18,157.882000,3,1,2.753904,2.828427
18,157.882000,3,2,2.115046,2.000000
19,157.922000,3,0,2.050333,2.000000
19,157.922000,3,1,2.714080,2.828427
19,157.922000,3,2,1.884919,2.000000
20,157.962000,3,0,2.021450,2.000000
20,157.962000,3,1,2.857031,2.828427
20,157.962000,3,2,1.953651,2.000000
21,158.002000,3,0,2.028896,2.000000
21,158.002000,3,1,2.669438,2.828427
21,158.002000,3,2,2.140502,2.000000
22,158.042000,3,0,2.023482,2.000000
22,158.042000,3,1,2.915223,2.828427
22,158.042000,3,2,2.065281,2.000000
23,158.082000,3,0,1.903773,2.000000
