seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,157.108000,157.108000,0.000000,0,1,2.041018,2.041018,2.000000,1,0.000000,0.000000,0
0,157.108000,157.108000,0.000000,0,2,2.985091,2.985091,2.828427,1,0.000000,0.000000,0
0,157.108000,157.108000,0.000000,0,3,1.946777,1.946777,2.000000,1,0.000000,0.000000,0
1,157.148000,157.128000,-0.020000,0,1,1.991749,1.942479,2.000000,2,0.040000,0.020000,0
1,157.148000,157.128000,-0.020000,0,2,2.977798,2.970504,2.828427,2,0.040000,0.020000,0
1,157.148000,157.128000,-0.020000,0,3,1.964812,1.982847,2.000000,2,0.040000,0.020000,0
2,157.188000,157.148000,-0.040000,0,1,1.968524,1.922074,2.000000,3,0.080000,0.040000,0
2,157.188000,157.148000,-0.040000,0,2,2.926467,2.823806,2.828427,3,0.080000,0.040000,0
2,157.188000,157.148000,-0.040000,0,3,2.011524,2.104947,2.000000,3,0.080000,0.040000,0
3,157.228000,157.168000,-0.060000,0,1,1.954266,1.911491,2.000000,4,0.120000,0.060000,0
3,157.228000,157.168000,-0.060000,0,2,2.929570,2.938879,2.828427,4,0.120000,0.060000,0
3,157.228000,157.168000,-0.060000,0,3,2.019445,2.043208,2.000000,4,0.120000,0.060000,0
4,157.268000,157.188000,-0.080000,0,1,1.966054,2.013206,2.000000,5,0.160000,0.080000,0
4,157.268000,157.188000,-0.080000,0,2,2.928207,2.922755,2.828427,5,0.160000,0.080000,0
4,157.268000,157.188000,-0.080000,0,3,2.034438,2.094412,2.000000,5,0.160000,0.080000,0
5,157.308000,157.228000,-0.080000,0,1,1.960119,2.011344,2.000000,5,0.160000,0.080000,0
5,157.308000,157.228000,-0.080000,0,2,2.905263,2.870369,2.828427,5,0.160000,0.080000,0
5,157.308000,157.228000,-0.080000,0,3,2.057962,2.064394,2.000000,5,0.160000,0.080000,0
6,157.358000,157.270000,-0.088000,0,1,1.997469,2.129231,2.000000,5,0.170000,0.088000,0
6,157.358000,157.270000,-0.088000,0,2,2.883316,2.860771,2.828427,5,0.170000,0.088000,0
6,157.358000,157.270000,-0.088000,0,3,2.070441,2.045245,2.000000,5,0.170000,0.088000,0
7,157.388000,157.310000,-0.078000,0,1,1.998448,1.926966,2.000000,5,0.160000,0.078000,0
7,157.388000,157.310000,-0.078000,0,2,2.904475,2.929600,2.828427,5,0.160000,0.078000,0
7,157.388000,157.310000,-0.078000,0,3,2.061147,2.058474,2.000000,5,0.160000,0.078000,0
8,157.428000,157.350000,-0.078000,0,1,2.019927,2.018890,2.000000,5,0.160000,0.078000,0
8,157.428000,157.350000,-0.078000,0,2,2.893137,2.882191,2.828427,5,0.160000,0.078000,0
8,157.428000,157.350000,-0.078000,0,3,2.063058,2.052766,2.000000,5,0.160000,0.078000,0
9,157.468000,157.390000,-0.078000,0,1,2.000744,1.917290,2.000000,5,0.160000,0.078000,0
9,157.468000,157.390000,-0.078000,0,2,2.890236,2.908251,2.828427,5,0.160000,0.078000,0
9,157.468000,157.390000,-0.078000,0,3,2.023434,1.896288,2.000000,5,0.160000,0.078000,0
10,157.508000,157.430000,-0.078000,0,1,1.999127,2.003256,2.000000,5,0.150000,0.078000,0
10,157.508000,157.430000,-0.078000,0,2,2.880885,2.823613,2.828427,5,0.150000,0.078000,0
10,157.508000,157.430000,-0.078000,0,3,2.009218,1.993318,2.000000,5,0.150000,0.078000,0
11,157.548000,157.468000,-0.080000,0,1,1.964483,1.956011,2.000000,5,0.160000,0.080000,0
11,157.548000,157.468000,-0.080000,0,2,2.866524,2.788962,2.828427,5,0.160000,0.080000,0
11,157.548000,157.468000,-0.080000,0,3,1.977934,1.888824,2.000000,5,0.160000,0.080000,0
12,157.588000,157.508000,-0.080000,0,1,1.978935,1.999229,2.000000,5,0.160000,0.080000,0
12,157.588000,157.508000,-0.080000,0,2,2.871601,2.954986,2.828427,5,0.160000,0.080000,0
12,157.588000,157.508000,-0.080000,0,3,1.978902,2.063313,2.000000,5,0.160000,0.080000,0
13,157.628000,157.548000,-0.080000,0,1,1.945358,1.851005,2.000000,5,0.160000,0.080000,0
13,157.628000,157.548000,-0.080000,0,2,2.860503,2.826702,2.828427,5,0.160000,0.080000,0
13,157.628000,157.548000,-0.080000,0,3,1.969901,2.007762,2.000000,5,0.160000,0.080000,0
14,157.668000,157.588000,-0.080000,0,1,1.972122,2.051109,2.000000,5,0.160000,0.080000,0
14,157.668000,157.588000,-0.080000,0,2,2.850721,2.859345,2.828427,5,0.160000,0.080000,0
14,157.668000,157.588000,-0.080000,0,3,1.986591,1.979739,2.000000,5,0.160000,0.080000,0
15,157.708000,157.628000,-0.080000,0,1,1.941855,1.851923,2.000000,5,0.160000,0.080000,0
15,157.708000,157.628000,-0.080000,0,2,2.856189,2.850951,2.828427,5,0.160000,0.080000,0
15,157.708000,157.628000,-0.080000,0,3,1.980206,1.961395,2.000000,5,0.160000,0.080000,0
16,157.748000,157.668000,-0.080000,0,1,1.944792,1.970693,2.000000,5,0.160000,0.080000,0
16,157.748000,157.668000,-0.080000,0,2,2.852252,2.769278,2.828427,5,0.160000,0.080000,0
16,157.748000,157.668000,-0.080000,0,3,2.002398,1.999783,2.000000,5,0.160000,0.080000,0
17,157.794000,157.709200,-0.084800,0,1,1.945513,2.002835,2.000000,5,0.166000,0.084800,0
17,157.794000,157.709200,-0.084800,0,2,2.829010,2.838773,2.828427,5,0.166000,0.084800,0
17,157.794000,157.709200,-0.084800,0,3,1.993415,2.018398,2.000000,5,0.166000,0.084800,0
18,157.828000,157.749200,-0.078800,0,1,1.990425,2.075564,2.000000,5,0.160000,0.078800,0
18,157.828000,157.749200,-0.078800,0,2,2.830823,2.835769,2.828427,5,0.160000,0.078800,0
18,157.828000,157.749200,-0.078800,0,3,1.970420,1.892787,2.000000,5,0.160000,0.078800,0
19,157.868000,157.789200,-0.078800,0,1,1.980511,2.001540,2.000000,5,0.160000,0.078800,0
19,157.868000,157.789200,-0.078800,0,2,2.800292,2.706688,2.828427,5,0.160000,0.078800,0
19,157.868000,157.789200,-0.078800,0,3,2.000985,2.132563,2.000000,5,0.160000,0.078800,0
20,157.910000,157.829600,-0.080400,0,1,1.999858,1.948660,2.000000,5,0.162000,0.080400,0
20,157.910000,157.829600,-0.080400,0,2,2.803609,2.867539,2.828427,5,0.162000,0.080400,0
20,157.910000,157.829600,-0.080400,0,3,2.035425,2.133595,2.000000,5,0.162000,0.080400,0
21,157.948000,157.869600,-0.078400,0,1,2.002699,1.984897,2.000000,5,0.154000,0.078400,0
21,157.948000,157.869600,-0.078400,0,2,2.789239,2.697426,2.828427,5,0.154000,0.078400,0
21,157.948000,157.869600,-0.078400,0,3,2.030526,1.975287,2.000000,5,0.154000,0.078400,0
22,157.988000,157.908400,-0.079600,0,1,2.009125,2.034961,2.000000,5,0.160000,0.079600,0
22,157.988000,157.908400,-0.079600,0,2,2.762165,2.703402,2.828427,5,0.160000,0.079600,0
22,157.988000,157.908400,-0.079600,0,3,2.019586,1.963696,2.000000,5,0.160000,0.079600,0
23,158.028000,157.948400,-0.079600,0,1,2.018409,2.121984,2.000000,5,0.160000,0.079600,0
23,158.028000,157.948400,-0.079600,0,2,2.767096,2.860423,2.828427,5,0.160000,0.079600,0
23,158.028000,157.948400,-0.079600,0,3,2.017862,1.884169,2.000000,5,0.160000,0.079600,0
24,158.068000,157.988400,-0.079600,0,1,1.995346,1.886227,2.000000,5,0.158000,0.079600,0
24,158.068000,157.988400,-0.079600,0,2,2.783584,2.789132,2.828427,5,0.158000,0.079600,0
24,158.068000,157.988400,-0.079600,0,3,1.967381,1.880158,2.000000,5,0.158000,0.079600,0
25,158.108000,158.028000,-0.080000,0,1,2.014818,2.046023,2.000000,5,0.160000,0.080000,0
25,158.108000,158.028000,-0.080000,0,2,2.764647,2.772853,2.828427,5,0.160000,0.080000,0
25,158.108000,158.028000,-0.080000,0,3,1.958071,2.087044,2.000000,5,0.160000,0.080000,0
26,158.148000,158.068000,-0.080000,0,1,2.044031,2.130961,2.000000,5,0.160000,0.080000,0
26,158.148000,158.068000,-0.080000,0,2,2.785933,2.803855,2.828427,5,0.160000,0.080000,0
26,158.148000,158.068000,-0.080000,0,3,1.979392,2.081894,2.000000,5,0.160000,0.080000,0
27,158.188000,158.108000,-0.080000,0,1,2.056687,2.098240,2.000000,5,0.160000,0.080000,0
27,158.188000,158.108000,-0.080000,0,2,2.799252,2.769999,2.828427,5,0.160000,0.080000,0
27,158.188000,158.108000,-0.080000,0,3,1.965990,1.896686,2.000000,5,0.160000,0.080000,0
28,158.228000,158.148000,-0.080000,0,1,2.042537,2.051235,2.000000,5,0.160000,0.080000,0
28,158.228000,158.148000,-0.080000,0,2,2.805395,2.891134,2.828427,5,0.160000,0.080000,0
28,158.228000,158.148000,-0.080000,0,3,1.977946,1.943949,2.000000,5,0.160000,0.080000,0
29,158.268000,158.188000,-0.080000,0,1,2.045700,1.902042,2.000000,5,0.160000,0.080000,0
29,158.268000,158.188000,-0.080000,0,2,2.829058,2.907451,2.828427,5,0.160000,0.080000,0
29,158.268000,158.188000,-0.080000,0,3,2.003855,2.009703,2.000000,5,0.160000,0.080000,0
30,158.308000,158.228000,-0.080000,0,1,2.044612,2.040580,2.000000,5,0.160000,0.080000,0
30,158.308000,158.228000,-0.080000,0,2,2.833615,2.795638,2.828427,5,0.160000,0.080000,0
30,158.308000,158.228000,-0.080000,0,3,2.014688,2.141210,2.000000,5,0.160000,0.080000,0
31,158.348000,158.268000,-0.080000,0,1,2.023669,2.026246,2.000000,5,0.160000,0.080000,0
31,158.348000,158.268000,-0.080000,0,2,2.847357,2.872564,2.828427,5,0.160000,0.080000,0
31,158.348000,158.268000,-0.080000,0,3,2.006944,2.043172,2.000000,5,0.160000,0.080000,0
32,158.388000,158.308000,-0.080000,0,1,2.016230,2.061050,2.000000,5,0.160000,0.080000,0
32,158.388000,158.308000,-0.080000,0,2,2.852436,2.795394,2.828427,5,0.160000,0.080000,0
32,158.388000,158.308000,-0.080000,0,3,2.028789,2.005915,2.000000,5,0.160000,0.080000,0
33,158.428000,158.348000,-0.080000,0,1,2.019133,2.065747,2.000000,5,0.160000,0.080000,0
33,158.428000,158.348000,-0.080000,0,2,2.833982,2.798865,2.828427,5,0.160000,0.080000,0
33,158.428000,158.348000,-0.080000,0,3,2.040981,2.004906,2.000000,5,0.160000,0.080000,0
34,158.468000,158.388000,-0.080000,0,1,2.045462,2.033687,2.000000,5,0.160000,0.080000,0
34,158.468000,158.388000,-0.080000,0,2,2.834723,2.911153,2.828427,5,0.160000,0.080000,0
