seq,timestamp,self_id,target_id,distance,gt_distance
0,157.110000,2,0,2.852943,2.828427
0,157.110000,2,1,2.076178,2.000000
0,157.110000,2,3,1.876427,2.000000
1,157.150000,2,0,2.732787,2.828427
1,157.150000,2,1,1.969793,2.000000
1,157.150000,2,3,2.026078,2.000000
2,157.190000,2,0,2.738751,2.828427
2,157.190000,2,1,2.169393,2.000000
2,157.190000,2,3,1.833250,2.000000
3,157.230000,2,0,2.778513,2.828427
3,157.230000,2,1,2.055247,2.000000
3,157.230000,2,3,1.977605,2.000000
4,157.272000,2,0,2.758650,2.828427
4,157.272000,2,1,2.083129,2.000000
4,157.272000,2,3,2.026951,2.000000
5,157.310000,2,0,2.754000,2.828427
5,157.310000,2,1,2.004502,2.000000
5,157.310000,2,3,1.928764,2.000000
6,157.356000,2,0,2.934435,2.828427
6,157.356000,2,1,1.949938,2.000000
6,157.356000,2,3,1.977024,2.000000
7,157.390000,2,0,2.673703,2.828427
7,157.390000,2,1,1.846489,2.000000
7,157.390000,2,3,1.850357,2.000000
8,157.430000,2,0,2.897332,2.828427
8,157.430000,2,1,1.974524,2.000000
8,157.430000,2,3,2.033992,2.000000
9,157.470000,2,0,2.774750,2.828427
9,157.470000,2,1,2.033918,2.000000
9,157.470000,2,3,2.006860,2.000000
10,157.510000,2,0,2.700090,2.828427
10,157.510000,2,1,2.097953,2.000000
10,157.510000,2,3,1.990225,2.000000
11,157.550000,2,0,2.850245,2.828427
11,157.550000,2,1,2.100116,2.000000
11,157.550000,2,3,2.072483,2.000000
12,157.590000,2,0,2.978052,2.828427
12,157.590000,2,1,1.948382,2.000000
12,157.590000,2,3,2.096416,2.000000
13,157.632000,2,0,2.869923,2.828427
13,157.632000,2,1,1.864050,2.000000
13,157.632000,2,3,1.959656,2.000000
14,157.672000,2,0,2.811877,2.828427
14,157.672000,2,1,1.997048,2.000000
14,157.672000,2,3,1.881574,2.000000
15,157.710000,2,0,2.848359,2.828427
15,157.710000,2,1,2.174902,2.000000
15,157.710000,2,3,2.043448,2.000000
16,157.750000,2,0,2.811046,2.828427
16,157.750000,2,1,1.829438,2.000000
16,157.750000,2,3,2.057757,2.000000
17,157.794000,2,0,2.721114,2.828427
17,157.794000,2,1,1.874120,2.000000
17,157.794000,2,3,2.017261,2.000000
18,157.830000,2,0,2.753437,2.828427
18,157.830000,2,1,2.058366,2.000000
18,157.830000,2,3,2.040551,2.000000
19,157.872000,2,0,2.802221,2.828427
19,157.872000,2,1,1.945635,2.000000
19,157.872000,2,3,2.024810,2.000000
20,157.910000,2,0,2.839514,2.828427
20,157.910000,2,1,1.949329,2.000000
20,157.910000,2,3,2.021368,2.000000
21,157.950000,2,0,2.904789,2.828427
21,157.950000,2,1,1.907338,2.000000
21,157.950000,2,3,1.975993,2.000000
22,157.990000,2,0,2.910826,2.828427
22,157.990000,2,1,1.999910,2.000000
22,157.990000,2,3,2.007736,2.000000
23,158.030000,2,0,2.822829,2.828427
23,158.030000,2,1,2.017422,2.000000
23,158.030000,2,3,2.053629,2.000000
24,158.070000,2,0,2.935358,2.828427
24,158.070000,2,1,2.078639,2.000000
24,158.070000,2,3,1.968893,2.000000
25,158.110000,2,0,2.852268,2.828427
25,158.110000,2,1,1.844028,2.000000
25,158.110000,2,3,2.048399,2.000000
26,158.150000,2,0,2.822932,2.828427
26,158.150000,2,1,1.999688,2.000000
26,158.150000,2,3,2.022642,2.000000
27,158.190000,2,0,2.968262,2.828427
27,158.190000,2,1,2.073364,2.000000
27,158.190000,2,3,2.105459,2.000000
28,158.230000,2,0,2.880253,2.828427
28,158.230000,2,1,1.969291,2.000000
28,158.230000,2,3,2.050891,2.000000
29,158.270000,2,0,2.792461,2.828427
29,158.270000,2,1,1.981816,2.000000
29,158.270000,2,3,1.951424,2.000000
30,158.310000,2,0,2.852726,2.828427
30,158.310000,2,1,1.907315,2.000000
30,158.310000,2,3,1.953968,2.000000
31,158.350000,2,0,2.986649,2.828427
31,158.350000,2,1,1.874921,2.000000
31,158.350000,2,3,1.979071,2.000000
32,158.390000,2,0,2.760478,2.828427
32,158.390000,2,1,1.984136,2.000000
32,158.390000,2,3,2.032501,2.000000
33,158.430000,2,0,2.682739,2.828427
33,158.430000,2,1,1.906176,2.000000
33,158.430000,2,3,1.864592,2.000000
34,158.470000,2,0,2.806455,2.828427
34,158.470000,2,1,2.084913,2.000000
34,158.470000,2,3,1.973775,2.000000
35,158.510000,2,0,2.718213,2.828427
35,158.510000,2,1,1.919238,2.000000
35,158.510000,2,3,1.906136,2.000000
36,158.550000,2,0,2.936046,2.828427
36,158.550000,2,1,2.024788,2.000000
36,158.550000,2,3,2.025643,2.000000
37,158.590000,2,0,3.044235,2.828427
37,158.590000,2,1,1.959854,2.000000
37,158.590000,2,3,1.973994,2.000000
38,158.630000,2,0,2.846768,2.828427
38,158.630000,2,1,1.918006,2.000000
38,158.630000,2,3,1.904244,2.000000
39,158.670000,2,0,2.840322,2.828427
39,158.670000,2,1,2.094803,2.000000
39,158.670000,2,3,1.854555,2.000000
40,158.710000,2,0,2.708750,2.828427
40,158.710000,2,1,2.042307,2.000000
40,158.710000,2,3,2.043822,2.000000
41,158.750000,2,0,2.735695,2.828427
41,158.750000,2,1,1.955437,2.000000
41,158.750000,2,3,2.029056,2.000000
42,158.792000,2,0,2.659704,2.828427
42,158.792000,2,1,1.988080,2.000000
42,158.792000,2,3,1.875002,2.000000
43,158.832000,2,0,2.811802,2.828427
43,158.832000,2,1,1.929162,2.000000
43,158.832000,2,3,1.850910,2.000000
44,158.870000,2,0,2.896446,2.828427
44,158.870000,2,1,2.048876,2.000000
44,158.870000,2,3,2.138874,2.000000
45,158.910000,2,0,2.786172,2.828427
45,158.910000,2,1,2.090222,2.000000
45,158.910000,2,3,2.019624,2.000000
46,158.952000,2,0,2.711636,2.828427
46,158.952000,2,1,1.860024,2.000000
46,158.952000,2,3,1.951560,2.000000
47,158.990000,2,0,2.812920,2.828427
47,158.990000,2,1,1.976844,2.000000
47,158.990000,2,3,1.998969,2.000000
48,159.030000,2,0,2.837877,2.828427
48,159.030000,2,1,2.088433,2.000000
48,159.030000,2,3,2.020696,2.000000
49,159.070000,2,0,2.751931,2.828427
49,159.070000,2,1,1.999221,2.000000
49,159.070000,2,3,1.997029,2.000000
50,159.110000,2,0,2.954963,2.828427
50,159.110000,2,1,1.827888,2.000000
50,159.110000,2,3,2.098424,2.000000
51,159.152000,2,0,2.909683,2.828427
51,159.152000,2,1,2.022236,2.000000
51,159.152000,2,3,1.958282,2.000000
52,159.190000,2,0,2.936474,2.828427
52,159.190000,2,1,1.989491,2.000000
52,159.190000,2,3,1.938720,2.000000
53,159.230000,2,0,2.732854,2.828427
53,159.230000,2,1,1.948550,2.000000
53,159.230000,2,3,1.892049,2.000000
54,159.270000,2,0,2.720098,2.828427
54,159.270000,2,1,1.966385,2.000000
54,159.270000,2,3,1.940289,2.000000
55,159.310000,2,0,2.763371,2.828427
55,159.310000,2,1,2.046036,2.000000
55,159.310000,2,3,2.050010,2.000000
56,159.352000,2,0,2.847359,2.828427
56,159.352000,2,1,2.106975,2.000000
56,159.352000,2,3,2.089465,2.000000
57,159.390000,2,0,2.814114,2.828427
57,159.390000,2,1,2.018047,2.000000
57,159.390000,2,3,2.096733,2.000000
58,159.430000,2,0,2.812760,2.828427
58,159.430000,2,1,2.064632,2.000000
58,159.430000,2,3,1.914222,2.000000
59,159.470000,2,0,2.872135,2.828427
59,159.470000,2,1,2.164446,2.000000
59,159.470000,2,3,2.050121,2.000000
60,159.510000,2,0,2.849781,2.828427
60,159.510000,2,1,2.037343,2.000000
60,159.510000,2,3,2.045606,2.000000
61,159.552000,2,0,2.734068,2.828427
61,159.552000,2,1,2.033117,2.000000
61,159.552000,2,3,2.031080,2.000000
62,159.590000,2,0,2.787932,2.828427
62,159.590000,2,1,1.912058,2.000000
62,159.590000,2,3,2.126960,2.000000
63,159.630000,2,0,2.863820,2.828427
63,159.630000,2,1,1.944473,2.000000
63,159.630000,2,3,1.914338,2.000000
64,159.670000,2,0,2.782367,2.828427
64,159.670000,2,1,1.954181,2.000000
64,159.670000,2,3,2.130458,2.000000
65,159.710000,2,0,2.812368,2.828427
65,159.710000,2,1,2.061224,2.000000
65,159.710000,2,3,1.917706,2.000000
66,159.750000,2,0,2.870040,2.828427
66,159.750000,2,1,1.999105,2.000000
66,159.750000,2,3,2.103617,2.000000
67,159.790000,2,0,2.711161,2.828427
67,159.790000,2,1,2.101295,2.000000
67,159.790000,2,3,1.989521,2.000000
68,159.830000,2,0,2.767835,2.828427
68,159.830000,2,1,2.007147,2.000000
68,159.830000,2,3,1.947093,2.000000
69,159.870000,2,0,2.775903,2.828427
69,159.870000,2,1,1.864518,2.000000
69,159.870000,2,3,2.021315,2.000000
70,159.910000,2,0,2.778164,2.828427
70,159.910000,2,1,2.056137,2.000000
70,159.910000,2,3,1.899423,2.000000
71,159.950000,2,0,2.775377,2.828427
71,159.950000,2,1,1.954906,2.000000
71,159.950000,2,3,2.060620,2.000000
72,159.990000,2,0,2.809557,2.828427
72,159.990000,2,1,1.969733,2.000000
72,159.990000,2,3,1.922076,2.000000
73,160.030000,2,0,2.900221,2.828427
73,160.030000,2,1,2.002636,2.000000
73,160.030000,2,3,1.885886,2.000000
74,160.070000,2,0,2.806395,2.828427
74,160.070000,2,1,2.006077,2.000000
74,160.070000,2,3,2.054798,2.000000
75,160.110000,2,0,2.760155,2.828427
75,160.110000,2,1,2.000811,2.000000
75,160.110000,2,3,1.847823,2.000000
76,160.150000,2,0,2.841359,2.828427
76,160.150000,2,1,1.906633,2.000000
76,160.150000,2,3,1.998939,2.000000
77,160.192000,2,0,2.591328,2.828427
77,160.192000,2,1,1.972370,2.000000
77,160.192000,2,3,2.208488,2.000000
78,160.230000,2,0,2.768752,2.828427
78,160.230000,2,1,2.048432,2.000000
78,160.230000,2,3,1.934382,2.000000
79,160.270000,2,0,2.930075,2.828427
79,160.270000,2,1,2.062082,2.000000
79,160.270000,2,3,1.852115,2.000000
80,160.310000,2,0,2.663319,2.828427
80,160.310000,2,1,1.959827,2.000000
80,160.310000,2,3,1.992031,2.000000
81,160.350000,2,0,3.002620,2.828427
81,160.350000,2,1,2.033002,2.000000
81,160.350000,2,3,2.110669,2.000000
82,160.390000,2,0,2.792240,2.828427
82,160.390000,2,1,2.067864,2.000000
82,160.390000,2,3,1.948092,2.000000
83,160.430000,2,0,2.690094,2.828427
83,160.430000,2,1,2.008662,2.000000
83,160.430000,2,3,1.921887,2.000000
84,160.470000,2,0,2.755565,2.828427
84,160.470000,2,1,2.200220,2.000000
84,160.470000,2,3,1.983921,2.000000
85,160.510000,2,0,2.803103,2.828427
85,160.510000,2,1,1.940682,2.000000
85,160.510000,2,3,1.998110,2.000000
86,160.552000,2,0,2.768283,2.828427
86,160.552000,2,1,2.079122,2.000000
86,160.552000,2,3,1.999527,2.000000
