seq,timestamp,self_id,target_id,filtered_distance,gt_distance
1,4.974000,3,1,0.154377,0.000000
5,5.134000,3,1,0.138317,0.000000
10,5.334000,3,1,0.146755,0.000000
11,5.374000,3,1,0.141463,0.000000
12,5.414000,3,2,0.211783,0.000000
13,5.454000,3,2,0.200001,0.000000
16,5.574000,3,1,0.151881,0.000000
19,5.694000,3,0,2.077347,2.000000
19,5.694000,3,1,1.524874,2.828427
19,5.694000,3,2,0.756460,2.000000
20,5.734000,3,0,2.089315,2.000000
20,5.734000,3,1,2.015483,2.828427
20,5.734000,3,2,1.080188,2.000000
21,5.774000,3,0,2.022341,2.000000
21,5.774000,3,1,2.218045,2.828427
21,5.774000,3,2,1.267038,2.000000
22,5.814000,3,0,2.034884,2.000000
22,5.814000,3,1,2.336695,2.828427
22,5.814000,3,2,1.632479,2.000000
23,5.856000,3,0,2.060784,2.000000
23,5.856000,3,1,2.869050,2.828427
23,5.856000,3,2,1.980260,2.000000
24,5.894000,3,0,2.065997,2.000000
24,5.894000,3,1,2.842466,2.828427
24,5.894000,3,2,2.022986,2.000000
25,5.934000,3,0,2.031501,2.000000
25,5.934000,3,1,2.781438,2.828427
25,5.934000,3,2,2.032780,2.000000
26,5.976000,3,0,2.040649,2.000000
26,5.976000,3,1,2.815171,2.828427
26,5.976000,3,2,2.029644,2.000000
27,6.014000,3,0,2.009101,2.000000
27,6.014000,3,1,2.813113,2.828427
27,6.014000,3,2,2.034643,2.000000
28,6.054000,3,0,1.982777,2.000000
28,6.054000,3,1,2.813077,2.828427
28,6.054000,3,2,2.040382,2.000000
29,6.094000,3,0,1.967286,2.000000
29,6.094000,3,1,2.826559,2.828427
29,6.094000,3,2,2.030733,2.000000
30,6.134000,3,0,1.962033,2.000000
30,6.134000,3,1,2.877274,2.828427
30,6.134000,3,2,1.999731,2.000000
31,6.174000,3,0,1.941049,2.000000
31,6.174000,3,1,2.824364,2.828427
31,6.174000,3,2,1.990898,2.000000
32,6.214000,3,0,1.957699,2.000000
32,6.214000,3,1,2.814999,2.828427
32,6.214000,3,2,1.987028,2.000000
33,6.254000,3,0,1.958807,2.000000
33,6.254000,3,1,2.809715,2.828427
33,6.254000,3,2,2.031282,2.000000
34,6.294000,3,0,1.955555,2.000000
34,6.294000,3,1,2.805976,2.828427
34,6.294000,3,2,2.033565,2.000000
35,6.334000,3,0,1.970209,2.000000
35,6.334000,3,1,2.752190,2.828427
35,6.334000,3,2,2.059018,2.000000
36,6.374000,3,0,1.997328,2.000000
36,6.374000,3,1,2.784166,2.828427
36,6.374000,3,2,2.059958,2.000000
37,6.414000,3,0,2.007783,2.000000
37,6.414000,3,1,2.767286,2.828427
37,6.414000,3,2,2.030341,2.000000
38,6.454000,3,0,2.017475,2.000000
38,6.454000,3,1,2.745118,2.828427
38,6.454000,3,2,1.974096,2.000000
39,6.494000,3,0,2.001758,2.000000
39,6.494000,3,1,2.762422,2.828427
39,6.494000,3,2,1.981082,2.000000
40,6.534000,3,0,2.022363,2.000000
40,6.534000,3,1,2.789008,2.828427
40,6.534000,3,2,1.931753,2.000000
41,6.574000,3,0,2.014238,2.000000
41,6.574000,3,1,2.788956,2.828427
41,6.574000,3,2,1.904741,2.000000
42,6.614000,3,0,1.990540,2.000000
42,6.614000,3,1,2.828418,2.828427
42,6.614000,3,2,1.927114,2.000000
43,6.654000,3,0,1.960753,2.000000
43,6.654000,3,1,2.892529,2.828427
43,6.654000,3,2,1.952805,2.000000
44,6.696000,3,0,1.969308,2.000000
44,6.696000,3,1,2.881290,2.828427
44,6.696000,3,2,1.921259,2.000000
45,6.734000,3,0,1.963192,2.000000
45,6.734000,3,1,2.857950,2.828427
45,6.734000,3,2,1.963906,2.000000
46,6.774000,3,0,1.962441,2.000000
46,6.774000,3,1,2.852726,2.828427
46,6.774000,3,2,1.975996,2.000000
47,6.814000,3,0,1.977288,2.000000
47,6.814000,3,1,2.858093,2.828427
47,6.814000,3,2,1.954228,2.000000
48,6.854000,3,0,1.979855,2.000000
48,6.854000,3,1,2.799722,2.828427
48,6.854000,3,2,1.964318,2.000000
49,6.894000,3,0,1.984776,2.000000
49,6.894000,3,1,2.783338,2.828427
49,6.894000,3,2,1.970016,2.000000
50,6.934000,3,0,1.949834,2.000000
50,6.934000,3,1,2.784023,2.828427
50,6.934000,3,2,1.936038,2.000000
51,6.974000,3,0,1.949815,2.000000
51,6.974000,3,1,2.790156,2.828427
51,6.974000,3,2,1.956645,2.000000
52,7.014000,3,0,1.955895,2.000000
52,7.014000,3,1,2.771862,2.828427
52,7.014000,3,2,1.954306,2.000000
53,7.054000,3,0,1.956440,2.000000
53,7.054000,3,1,2.818997,2.828427
53,7.054000,3,2,1.913953,2.000000
54,7.094000,3,0,1.971021,2.000000
54,7.094000,3,1,2.840159,2.828427
54,7.094000,3,2,1.900222,2.000000
55,7.134000,3,0,2.009415,2.000000
55,7.134000,3,1,2.857064,2.828427
55,7.134000,3,2,1.937460,2.000000
56,7.174000,3,0,2.042641,2.000000
56,7.174000,3,1,2.836025,2.828427
56,7.174000,3,2,1.913106,2.000000
57,7.216000,3,0,2.053092,2.000000
57,7.216000,3,1,2.834455,2.828427
57,7.216000,3,2,1.939101,2.000000
58,7.254000,3,0,2.075620,2.000000
58,7.254000,3,1,2.825258,2.828427
58,7.254000,3,2,1.975900,2.000000
59,7.294000,3,0,2.053612,2.000000
59,7.294000,3,1,2.823273,2.828427
59,7.294000,3,2,1.998100,2.000000
60,7.334000,3,0,2.049809,2.000000
60,7.334000,3,1,2.840156,2.828427
60,7.334000,3,2,1.990494,2.000000
61,7.374000,3,0,2.033963,2.000000
61,7.374000,3,1,2.817197,2.828427
61,7.374000,3,2,2.002497,2.000000
62,7.414000,3,0,1.998920,2.000000
62,7.414000,3,1,2.818464,2.828427
62,7.414000,3,2,2.002113,2.000000
63,7.454000,3,0,1.974734,2.000000
63,7.454000,3,1,2.792744,2.828427
63,7.454000,3,2,2.001731,2.000000
64,7.494000,3,0,1.982058,2.000000
64,7.494000,3,1,2.761266,2.828427
64,7.494000,3,2,1.995528,2.000000
65,7.534000,3,0,1.944281,2.000000
65,7.534000,3,1,2.782768,2.828427
65,7.534000,3,2,1.979322,2.000000
66,7.574000,3,0,1.948464,2.000000
66,7.574000,3,1,2.818098,2.828427
66,7.574000,3,2,1.978276,2.000000
67,7.614000,3,0,1.973845,2.000000
67,7.614000,3,1,2.827874,2.828427
67,7.614000,3,2,1.980424,2.000000
68,7.654000,3,0,1.993150,2.000000
68,7.654000,3,1,2.825731,2.828427
68,7.654000,3,2,1.971287,2.000000
69,7.694000,3,0,1.998755,2.000000
69,7.694000,3,1,2.838161,2.828427
69,7.694000,3,2,2.003664,2.000000
70,7.734000,3,0,2.049172,2.000000
70,7.734000,3,1,2.777820,2.828427
70,7.734000,3,2,2.013882,2.000000
71,7.774000,3,0,2.009493,2.000000
71,7.774000,3,1,2.773889,2.828427
71,7.774000,3,2,2.049817,2.000000
72,7.814000,3,0,1.981078,2.000000
72,7.814000,3,1,2.742806,2.828427
72,7.814000,3,2,2.044379,2.000000
73,7.854000,3,0,1.958889,2.000000
73,7.854000,3,1,2.756245,2.828427
73,7.854000,3,2,2.035428,2.000000
74,7.894000,3,0,1.975457,2.000000
74,7.894000,3,1,2.792023,2.828427
74,7.894000,3,2,2.027495,2.000000
75,7.934000,3,0,1.950198,2.000000
75,7.934000,3,1,2.827505,2.828427
75,7.934000,3,2,2.054995,2.000000
76,7.974000,3,0,1.970416,2.000000
76,7.974000,3,1,2.817501,2.828427
76,7.974000,3,2,2.062559,2.000000
77,8.020000,3,0,1.984181,2.000000
77,8.020000,3,1,2.876358,2.828427
77,8.020000,3,2,2.084872,2.000000
78,8.054000,3,0,1.976220,2.000000
78,8.054000,3,1,2.869164,2.828427
78,8.054000,3,2,2.071040,2.000000
79,8.094000,3,0,1.941480,2.000000
79,8.094000,3,1,2.848618,2.828427
79,8.094000,3,2,2.051598,2.000000
80,8.134000,3,0,1.933893,2.000000
80,8.134000,3,1,2.838516,2.828427
80,8.134000,3,2,2.024452,2.000000
81,8.174000,3,0,1.941345,2.000000
81,8.174000,3,1,2.849035,2.828427
81,8.174000,3,2,1.994584,2.000000
82,8.214000,3,0,1.925453,2.000000
82,8.214000,3,1,2.834214,2.828427
82,8.214000,3,2,1.965470,2.000000
83,8.254000,3,0,1.966178,2.000000
83,8.254000,3,1,2.865312,2.828427
83,8.254000,3,2,1.966808,2.000000
84,8.294000,3,0,1.977526,2.000000
84,8.294000,3,1,2.845165,2.828427
84,8.294000,3,2,1.976817,2.000000
85,8.334000,3,0,2.015613,2.000000
85,8.334000,3,1,2.866814,2.828427
85,8.334000,3,2,1.983171,2.000000
86,8.376000,3,0,2.022898,2.000000
86,8.376000,3,1,2.878352,2.828427
86,8.376000,3,2,1.982647,2.000000
87,8.414000,3,0,2.037971,2.000000
