seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,5.332000,1,0,2.013871,2.000000
0,5.332000,1,2,1.970436,2.000000
0,5.332000,1,3,2.827757,2.828427
1,5.372000,1,0,2.030980,2.000000
1,5.372000,1,2,1.987145,2.000000
1,5.372000,1,3,2.865873,2.828427
2,5.412000,1,0,1.999063,2.000000
2,5.412000,1,2,2.022304,2.000000
2,5.412000,1,3,2.819487,2.828427
3,5.452000,1,0,1.972908,2.000000
3,5.452000,1,2,1.975713,2.000000
3,5.452000,1,3,2.858858,2.828427
4,5.492000,1,0,1.991660,2.000000
4,5.492000,1,2,1.983437,2.000000
4,5.492000,1,3,2.869480,2.828427
5,5.532000,1,0,1.989105,2.000000
5,5.532000,1,2,2.008031,2.000000
5,5.532000,1,3,2.882199,2.828427
6,5.572000,1,0,2.002010,2.000000
6,5.572000,1,2,1.981474,2.000000
6,5.572000,1,3,2.864506,2.828427
7,5.612000,1,0,1.996471,2.000000
7,5.612000,1,2,1.975706,2.000000
7,5.612000,1,3,2.897662,2.828427
8,5.652000,1,0,2.023686,2.000000
8,5.652000,1,2,2.008994,2.000000
8,5.652000,1,3,2.865803,2.828427
9,5.692000,1,0,1.997942,2.000000
9,5.692000,1,2,2.003430,2.000000
9,5.692000,1,3,2.866893,2.828427
10,5.732000,1,0,1.999448,2.000000
10,5.732000,1,2,2.005049,2.000000
10,5.732000,1,3,2.840371,2.828427
11,5.772000,1,0,1.985893,2.000000
11,5.772000,1,2,2.039952,2.000000
11,5.772000,1,3,2.862421,2.828427
12,5.812000,1,0,1.997401,2.000000
12,5.812000,1,2,2.022411,2.000000
12,5.812000,1,3,2.869093,2.828427
13,5.852000,1,0,1.988809,2.000000
13,5.852000,1,2,2.023598,2.000000
13,5.852000,1,3,2.881528,2.828427
14,5.892000,1,0,1.997472,2.000000
14,5.892000,1,2,2.018766,2.000000
14,5.892000,1,3,2.854161,2.828427
15,5.932000,1,0,1.998188,2.000000
15,5.932000,1,2,2.005041,2.000000
15,5.932000,1,3,2.890455,2.828427
16,5.974000,1,0,2.024160,2.000000
16,5.974000,1,2,2.002344,2.000000
16,5.974000,1,3,2.881500,2.828427
