stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
12.724000000,0.000000000,0.000000000,-0.000010522,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.043296963,-0.000000000,0.000000000,0.020000000,0.020000000,0.011855027,-0.012273145,0.011855027,-0.012273145,-0.007887631,0.009630785,-0.009411579,0.009747902,0.019742659,-0.021903930,0.021266607,-0.022021046,1,0.000468504,0,0,0.000000000,0.000000000,0.000000000,1
12.826000000,0.000000000,0.000000000,-0.000010522,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.043296963,-0.000000000,0.000000000,0.020000000,0.020000000,0.046796264,0.000750017,0.046796264,0.000750017,-0.007759428,0.010516161,0.011850775,-0.012268741,0.054555692,-0.009766144,0.034945489,0.013018758,1,1.738517924,0,0,0.000000000,0.000000000,0.000000000,1
12.926000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000095135,-0.000606999,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,-0.000000000,0.020000000,0.020000000,0.038341537,0.028857481,0.038341537,0.028857481,-0.009234052,0.012281252,0.027609732,-0.005574635,0.047575588,0.016576229,0.010731805,0.034432116,1,1.255672556,0,0,0.000000000,0.000000000,0.000000000,1
13.024000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000361451,0.000724582,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,-0.024406749,0.026034514,-0.024406749,0.026034514,-0.009190662,0.012229814,0.033853487,0.016726242,-0.015216087,0.013804700,-0.058260236,0.009308272,1,0.867158393,0,0,0.000000000,0.000000000,0.000000000,1
13.124000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000361451,0.000191950,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,0.014048990,0.006117924,0.014048990,0.006117924,-0.010039813,0.012303970,-0.019698403,0.025688280,0.024088803,-0.006186046,0.033747393,-0.019570356,1,0.389860525,0,0,0.000000000,0.000000000,0.000000000,1
13.224000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000361451,0.000990898,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,0.010965689,0.037420909,0.010965689,0.037420909,-0.009305947,0.012204324,0.011573168,0.008384476,0.020271636,0.025216585,-0.000607479,0.029036434,1,0.217891605,0,0,0.000000000,0.000000000,0.000000000,1
13.324000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000095135,0.000990898,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,0.008025563,-0.023630027,0.008025563,-0.023630027,-0.010721716,0.011866090,0.010471752,0.034773962,0.018747279,-0.035496117,-0.002446190,-0.058403989,1,0.879788127,0,0,-0.000000000,-0.000000000,-0.000000000,1
13.426000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000627767,-0.000074367,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,-0.000000000,0.020000000,0.020000000,0.013109829,-0.016032872,0.013109829,-0.016032872,-0.010529725,0.010873108,0.007919898,-0.015531003,0.023639554,-0.026905980,0.005189931,-0.000501869,1,0.006793817,0,0,0.000000000,0.000000000,0.000000000,1
13.524000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.001122431,0.000221766,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,0.031761023,-0.036411416,0.031761023,-0.036411416,-0.011063674,0.010301320,0.011999959,-0.015087067,0.042824697,-0.046712736,0.019761064,-0.021324349,1,0.224263515,0,0,0.000000000,0.000000000,0.000000000,1
13.624000000,0.000000000,0.000000000,-0.000010522,0.000000000,-0.000589798,0.000488082,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,0.000000000,0.020000000,0.020000000,-0.023907378,-0.002759872,-0.023907378,-0.002759872,-0.010114818,0.009434104,0.029813090,-0.033818947,-0.013792560,-0.012193976,-0.053720468,0.031059074,1,0.989344790,0,0,0.000000000,0.000000000,0.000000000,1
13.726000000,0.000000000,0.000000000,-0.000010522,0.000000000,0.000475466,-0.000843499,0.200000003,0.000000000,0.000000000,0.043296963,-0.000000000,-0.000000000,0.020000000,0.020000000,0.016381968,0.022897078,0.016381968,0.022897078,-0.010486278,0.007661842,-0.018514190,-0.007425550,0.026868246,0.015235235,0.034896158,0.030322627,1,0.536361179,0,0,0.000000000,0.000000000,0.000000000,1
13.824000000,0.000000000,0.000000000,-0.000010522,0.000000000,0.000475466,-0.000577183,0.200000003,0.000000000,0.000000000,0.043296963,-0.000000000,-0.000000000,0.020000000,0.020000000,0.003153883,-0.024762810,0.003153883,-0.024762810,-0.009451606,0.006062990,0.012623636,0.019856968,0.012605489,-0.030825800,-0.009469754,-0.044619778,1,0.552037533,0,0,-0.000000000,-0.000000000,-0.000000000,1
13.924000000,0.000000000,0.000000000,-0.000010522,0.000000000,0.000475466,-0.000044550,0.200000003,0.000000000,0.000000000,0.043296963,-0.000000000,-0.000000000,0.020000000,0.020000000,0.039855687,-0.008004511,0.039855687,-0.008004511,-0.009225279,0.005718636,0.002465581,-0.017055138,0.049080965,-0.013723148,0.037390106,0.009050627,1,0.381123303,0,0,0.000000000,0.000000000,0.000000000,1
14.024000000,0.000000000,0.000000000,-0.000010523,0.000000000,-0.000323482,-0.000310867,0.200000003,0.000000000,0.000000000,0.043296963,0.000000000,-0.000000000,0.020000000,0.020000000,0.008745701,0.008713579,0.008745701,0.008713579,-0.008472285,0.004144946,0.036418736,-0.009641213,0.017217986,0.004568633,-0.027673035,0.018354792,1,0.283979848,0,0,0.000000000,0.000000000,0.000000000,1
