stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
21.231333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.036666667,0.036666667,nan,nan,0.000666667,0.000666667,0.000666667,0.000666667,0,0,0,0,0,0,0,0,-0.028068125,-0.018372936,0.144331692
21.331333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,nan,nan,-0.001333333,0.001333333,-0.001333333,0.001333333,0,0,0,0,0,0,0,0,-0.004133442,-0.008510377,0.207166721
21.432000000,0,-0.042000000,0.042000000,0.016000000,0.016000000,0.026000000,0.026000000,0.036000000,0.036000000,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0.019873125,0.058049200,0.218056163
21.532000000,0,-0.044000000,0.044000000,0.016000000,0.016000000,0.028000000,0.028000000,0.016000000,0.016000000,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0.003245415,0.025396422,0.217174795
21.632000000,0,-0.044000000,0.044000000,0.016000000,0.016000000,0.028000000,0.028000000,-0.004000000,0.004000000,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0.021956237,0.042406218,0.187681845
21.732000000,0,-0.044000000,0.044000000,0.016000000,0.016000000,0.028000000,0.028000000,0.016000000,0.016000000,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,-0.011050135,0.040004807,0.068045906
21.832000000,0,-0.042000000,0.042000000,0.016000000,0.016000000,0.026000000,0.026000000,-0.004000000,0.004000000,nan,nan,0.000000000,0.000000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,-0.013193152,0.028262505,0.177811209
21.931333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,nan,nan,-0.001333333,0.001333333,0.000666667,0.000666667,0,0,0,0,0,0,0,0,0.013964272,0.042402841,0.142643919
22.032000000,0,-0.044000000,0.044000000,0.018000000,0.018000000,0.026000000,0.026000000,0.036000000,0.036000000,nan,nan,-0.002000000,0.002000000,0.012000000,0.012000000,0,0,0,0,0,0,0,0,-0.006412240,0.052088240,0.141410002
22.131333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.016666667,0.016666667,nan,nan,-0.001333333,0.001333333,-0.011333333,0.011333333,0,0,0,0,0,0,0,0,-0.005027506,0.041984024,0.126131957
22.231333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.036666667,0.036666667,-0.481333333,0.481333333,-0.001333333,0.001333333,0.002666667,0.002666667,0,1,0,0,0,0,0,0,0.004051804,0.000979524,0.162200806
22.332666667,0,-0.040666667,0.040666667,0.015333333,0.015333333,0.025333333,0.025333333,-0.024666667,0.024666667,-0.582666667,0.582666667,-0.000666667,0.000666667,0.017333333,0.017333333,0,0,0,0,0,0,0,0,0.005303757,-0.027568498,0.170013094
22.432000000,0,-0.042000000,0.042000000,0.016000000,0.016000000,0.026000000,0.026000000,-0.004000000,0.004000000,-0.682000000,0.682000000,-0.002000000,0.002000000,-0.004000000,0.004000000,0,0,0,0,0,0,0,0,0.039392952,-0.003343342,0.160071196
22.531333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.016666667,0.016666667,-0.381333333,0.381333333,0.000666667,0.000666667,0.008666667,0.008666667,0,1,0,0,0,0,0,0,0.001494713,0.030284441,0.135713857
22.631333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.003333333,0.003333333,-0.481333333,0.481333333,-0.001333333,0.001333333,-0.011333333,0.011333333,0,1,0,0,0,0,0,0,-0.004983038,0.039840067,0.132953269
22.731333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,-0.281333333,0.281333333,0.000666667,0.000666667,0.000666667,0.000666667,0,1,0,0,0,0,0,0,0.040655586,0.046655508,0.149971741
22.831333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.003333333,0.003333333,-0.381333333,0.381333333,0.000666667,0.000666667,0.012666667,0.012666667,0,1,0,0,0,0,0,0,0.068681190,0.014321145,0.176579043
22.931333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.016666667,0.016666667,-0.481333333,0.481333333,-0.001333333,0.001333333,-0.011333333,0.011333333,0,1,0,0,0,0,0,0,0.023786931,-0.022720090,0.147608287
23.031333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.003333333,0.003333333,-0.281333333,0.281333333,-0.001333333,0.001333333,0.000666667,0.000666667,0,1,0,0,0,0,0,0,0.022677130,-0.005257591,0.143922280
23.131333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,-0.381333333,0.381333333,-0.001333333,0.001333333,0.018666667,0.018666667,0,1,0,0,0,0,0,0,0.028883563,0.024019954,0.117930844
23.231333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.036666667,0.036666667,-0.281333333,0.281333333,0.000666667,0.000666667,-0.005333333,0.005333333,0,1,0,0,0,0,0,0,0.032947864,-0.053091156,0.130033790
23.331333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,-0.381333333,0.381333333,0.000666667,0.000666667,0.004666667,0.004666667,0,1,0,0,0,0,0,0,0.029902405,-0.051665452,0.138857009
23.431333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.001333333,0.001333333,-0.281333333,0.281333333,0.000666667,0.000666667,0.016666667,0.016666667,0,1,0,0,0,0,0,0,0.029548815,-0.044884817,0.179259197
23.531333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.016666667,0.016666667,-0.381333333,0.381333333,-0.001333333,0.001333333,-0.007333333,0.007333333,0,1,0,0,0,0,0,0,0.068188204,-0.090914661,0.180322453
23.631333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,0.036666667,0.036666667,-0.281333333,0.281333333,-0.001333333,0.001333333,0.002666667,0.002666667,0,1,0,0,0,0,0,0,0.041148008,-0.057562577,0.187178417
23.732000000,0,-0.042000000,0.042000000,0.016000000,0.016000000,0.026000000,0.026000000,-0.024000000,0.024000000,-0.182000000,0.182000000,-0.004000000,0.004000000,0.016000000,0.016000000,0,1,0,0,0,0,0,0,0.019154630,-0.103553003,0.211179031
23.831333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.003333333,0.003333333,-0.281333333,0.281333333,-0.001333333,0.001333333,-0.005333333,0.005333333,0,1,0,0,0,0,0,0,0.039278592,-0.063236191,0.213662052
23.931333333,0,-0.043333333,0.043333333,0.016666667,0.016666667,0.026666667,0.026666667,-0.023333333,0.023333333,-0.381333333,0.381333333,-0.001333333,0.001333333,0.004666667,0.004666667,0,1,0,0,0,0,0,0,0.071106528,-0.009706087,0.220162473
