stamp,self_id,target_id,com_global_x,com_global_y,com_global_z,gt_x,gt_y,gt_z,com_error_x,com_error_y,com_error_z,com_error_norm,com_stamp_dt
17.000000000,1,0,0.009107144,0.032525005,0.365578930,0.021412092,-0.013192294,0.439440693,-0.012304947,0.045717299,-0.073861763,0.087732794,0.206000000
17.000000000,1,2,2.054532992,1.971616960,0.444673261,2.046495679,1.987069363,0.537939786,0.008037312,-0.015452403,-0.093266525,0.094878975,0.204000000
17.000000000,1,3,0.042917429,1.984048263,0.391768190,0.031185905,1.995934170,0.440232971,0.011731524,-0.011885908,-0.048464781,0.051261471,0.212000000
17.100000000,1,0,0.011763677,0.030187357,0.430078835,0.023385451,-0.014411849,0.515197448,-0.011621774,0.044599206,-0.085118613,0.096795315,0.206000000
17.100000000,1,2,2.030124744,1.953981212,0.495760485,2.049085181,1.985956184,0.614408217,-0.018960437,-0.031974972,-0.118647732,0.124334956,-0.100000000
17.100000000,1,3,0.044729305,1.984456718,0.454490053,0.033867072,1.995675012,0.515720753,0.010862233,-0.011218295,-0.061230700,0.063190481,0.212000000
17.200000000,1,0,0.038836989,-0.019406570,0.499616830,0.024554336,-0.015095808,0.569768751,0.014282654,-0.004310762,-0.070151921,0.071720770,-0.100000000
17.200000000,1,2,2.041347267,1.966364068,0.564049905,2.050294583,1.985305451,0.668804999,-0.008947316,-0.018941383,-0.104755094,0.106829117,-0.100000000
17.200000000,1,3,-0.023913992,1.998265371,0.519639942,0.035382560,1.995491153,0.570235091,-0.059296552,0.002774218,-0.050595149,0.077997734,-0.100000000
17.300000000,1,0,-0.026126498,-0.006765682,0.567002410,0.025871485,-0.015816644,0.648636983,-0.051997983,0.009050963,-0.081634573,0.097210666,-0.100000000
17.300000000,1,2,2.013756055,2.013503116,0.639613526,2.051206085,1.984501144,0.746749058,-0.037450030,0.029001972,-0.107135532,0.117139410,-0.100000000
17.300000000,1,3,0.002342585,1.987576787,0.590247486,0.037010438,1.995206760,0.649236936,-0.034667854,-0.007629973,-0.058989449,0.068846436,-0.100000000
17.400000000,1,0,-0.024150357,0.010209703,0.636056001,0.026538880,-0.016178492,0.705673237,-0.050689237,0.026388194,-0.069617235,0.090068280,-0.100000000
17.400000000,1,2,2.027776385,2.007769517,0.719261301,2.051340388,1.983980486,0.802708905,-0.023564004,0.023789031,-0.083447604,0.089914865,-0.100000000
17.400000000,1,3,-0.029074061,2.005095621,0.657093984,0.037812512,1.994990313,0.706444754,-0.066886572,0.010105308,-0.049350770,0.083734278,-0.100000000
17.500000000,1,0,-0.015174846,-0.032797194,0.714071572,0.027094796,-0.016541223,0.788672138,-0.042269642,-0.016255971,-0.074600566,0.087270979,-0.100000000
17.500000000,1,2,1.970104066,1.963271385,0.805694416,2.050875775,1.983273760,0.883793653,-0.080771708,-0.020002375,-0.078099236,0.114121228,-0.100000000
17.500000000,1,3,-0.022698584,2.010892861,0.722167353,0.038507324,1.994700917,0.789889761,-0.061205908,0.016191944,-0.067722409,0.092707426,-0.100000000
17.600000000,1,0,-0.054373123,-0.020751597,0.799773912,0.027216514,-0.016766309,0.875718722,-0.081589636,-0.003985288,-0.075944810,0.111536386,-0.100000000
17.600000000,1,2,1.958945708,2.008852185,0.871662276,2.049670488,1.982536278,0.968275486,-0.090724780,0.026315907,-0.096613210,0.135120779,-0.100000000
17.600000000,1,3,-0.034026357,1.995298590,0.788715243,0.038736176,1.994468798,0.877267483,-0.072762533,0.000829792,-0.088552240,0.114614895,-0.100000000
17.700000000,1,0,0.004582728,0.002934823,0.861026125,0.027026351,-0.016818006,0.946798380,-0.022443624,0.019752828,-0.085772254,0.090833750,-0.100000000
17.700000000,1,2,1.963891960,2.043317426,0.956281887,2.048224708,1.981897539,1.036905612,-0.084332748,0.061419887,-0.080623725,0.131850673,-0.100000000
17.700000000,1,3,-0.022099014,2.015725037,0.856095795,0.038583741,1.994355535,0.948460555,-0.060682755,0.021369503,-0.092364761,0.112562433,-0.100000000
17.800000000,1,0,-0.026787834,0.023785993,0.937180270,0.026601316,-0.016735975,1.019646930,-0.053389150,0.040521968,-0.082466660,0.106269381,-0.100000000
17.800000000,1,2,1.962881376,2.030834161,1.005313410,2.046387054,1.981201700,1.106946751,-0.083505678,0.049632461,-0.101633341,0.140591306,-0.100000000
17.800000000,1,3,0.002924955,2.036553238,0.931087156,0.038138289,1.994326177,1.021255343,-0.035213334,0.042227061,-0.090168187,0.105609684,-0.100000000
