stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.406000000,0,-0.068000000,0.068000000,0.020000000,0.020000000,0.048000000,0.048000000,0.010000000,0.010000000,-0.172000000,0.172000000,0.006000000,0.006000000,-0.008000000,0.008000000,1,1,1,1,1,1,1,4,0.019352821,-0.040650405,0.367856108
14.454000000,0,-0.016666667,0.016666667,0.072000000,0.072000000,-0.055333333,0.055333333,-0.038000000,0.038000000,-0.220000000,0.220000000,-0.002000000,0.002000000,0.016000000,0.016000000,1,1,1,1,1,1,1,4,-0.008574750,-0.054066649,0.437055202
14.444148148,0,-0.000592592,0.000592592,-0.011703704,0.011703704,0.012296296,0.012296296,-0.028148148,0.028148148,-0.010148148,0.010148148,0.007851852,0.007851852,-0.008148148,0.008148148,1,1,2,1,1,1,1,4,-0.020494230,-0.063108171,0.449190745
14.643209876,0,-0.195580247,0.195580247,0.084790124,0.084790124,0.110790124,0.110790124,0.014790124,0.014790124,-0.209209876,0.209209876,0.006790124,0.006790124,-0.009209876,0.009209876,1,1,2,1,1,1,1,4,0.002171905,-0.031033579,0.549124304
14.774016461,0,-0.131967078,0.131967078,0.051983539,0.051983539,0.079983539,0.079983539,0.001983539,0.001983539,-0.340016461,0.340016461,-0.002016461,0.002016461,0.011983539,0.011983539,1,1,2,1,1,1,1,4,0.057945622,-0.040526104,0.632775063
14.719303155,0,0.055100137,0.055100137,-0.039550069,0.039550069,-0.015550069,0.015550069,0.016696845,0.016696845,-0.183303155,0.183303155,-0.007303155,0.007303155,-0.005303155,0.005303155,1,1,2,1,1,1,1,4,-0.009748834,-0.038865931,0.615088353
14.961602195,0,0.068397805,0.068397805,-0.160795611,0.160795611,0.092397805,0.092397805,0.014397805,0.014397805,-0.425602195,0.425602195,-0.009602195,0.009602195,0.010397805,0.010397805,1,1,2,1,1,1,1,4,0.083014492,-0.028343359,0.775271058
15.014845907,0,-0.052577046,0.052577046,0.113154093,0.113154093,-0.060577046,0.060577046,0.001154093,0.001154093,-0.180845907,0.180845907,-0.002845907,0.002845907,-0.002845907,0.002845907,1,1,2,1,1,1,1,4,0.045157345,-0.024498462,0.843003637
15.008179241,0,0.006444444,0.006444444,-0.015555556,0.015555556,0.009111111,0.009111111,0.007820759,0.007820759,-0.174179241,0.174179241,0.023820759,0.023820759,0.001820759,0.001820759,1,1,2,1,1,1,1,4,0.088205142,-0.054381430,0.851936103
15.337333333,0,-0.007333333,0.007333333,-0.009333333,0.009333333,0.016666667,0.016666667,-0.001333333,0.001333333,-0.203333333,0.203333333,-0.007333333,0.007333333,0.010666667,0.010666667,1,1,1,1,1,1,1,4,0.081942471,0.001112288,1.051936103
15.364222222,0,-0.026888889,0.026888889,0.061777778,0.061777778,-0.034888889,0.034888889,0.011777778,0.011777778,-0.230222222,0.230222222,0.005777778,0.005777778,-0.014222222,0.014222222,1,1,1,1,1,1,1,4,0.064807410,-0.028323199,1.082953503
15.358000000,0,0.006222222,0.006222222,-0.015111111,0.015111111,0.008888889,0.008888889,0.018000000,0.018000000,-0.024000000,0.024000000,-0.008000000,0.008000000,-0.008000000,0.008000000,1,1,1,1,1,1,1,4,0.094159898,-0.053222992,1.082867370
15.454197531,0,-0.096197531,0.096197531,-0.101604939,0.101604939,0.197802469,0.197802469,0.001802469,0.001802469,0.079802469,0.079802469,-0.004197531,0.004197531,0.001802469,0.001802469,1,1,1,1,1,1,1,4,0.061808219,-0.031299011,1.130599837
