stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.338000000,0,-0.010000000,0.010000000,0.016000000,0.016000000,-0.006000000,0.006000000,-0.004000000,0.004000000,-0.194000000,0.194000000,-0.008000000,0.008000000,-0.014000000,0.014000000,1,1,1,1,1,1,1,2,-0.031663712,-0.031389944,0.397225554
14.437333333,0,-0.011333333,0.011333333,0.016666667,0.016666667,-0.005333333,0.005333333,0.016666667,0.016666667,-0.193333333,0.193333333,-0.009333333,0.009333333,0.002666667,0.002666667,1,1,1,1,1,1,1,2,-0.028293171,-0.038717323,0.458948368
14.443555556,0,0.082444444,0.082444444,-0.044888889,0.044888889,-0.037555556,0.037555556,0.010444444,0.010444444,-0.199555556,0.199555556,0.004444444,0.004444444,-0.001555556,0.001555556,1,1,1,1,1,1,1,2,-0.036897325,-0.045607570,0.478530847
14.447629629,0,-0.015185185,0.015185185,0.008814815,0.008814815,0.006370371,0.006370371,0.006370371,0.006370371,-0.103629629,0.103629629,0.000370371,0.000370371,-0.005629629,0.005629629,1,1,2,1,1,1,1,2,-0.051740422,-0.064374726,0.523501064
14.642049383,0,0.085950617,0.085950617,0.111950617,0.111950617,-0.197901235,0.197901235,0.011950617,0.011950617,-0.298049383,0.298049383,0.005950617,0.005950617,-0.000049383,0.000049383,1,1,2,1,1,1,1,2,-0.009380004,-0.043655969,0.628160380
14.774403292,0,0.051596708,0.051596708,0.079596708,0.079596708,-0.131193416,0.131193416,-0.000403292,0.000403292,-0.230403292,0.230403292,-0.004403292,0.004403292,-0.012403292,0.012403292,1,1,2,1,1,1,1,2,0.017410379,-0.038076488,0.706508831
14.719174211,0,-0.039421125,0.039421125,-0.015421125,0.015421125,0.054842250,0.054842250,0.016825789,0.016825789,-0.175174211,0.175174211,-0.009174211,0.009174211,0.002825789,0.002825789,1,1,2,1,1,1,1,2,0.039556785,-0.045895698,0.712413404
14.962268861,0,-0.161462277,0.161462277,0.091731139,0.091731139,0.069731139,0.069731139,-0.028268861,0.028268861,-0.418268861,0.418268861,0.007731139,0.007731139,-0.010268861,0.010268861,1,1,2,1,1,1,1,2,0.067070251,-0.046766322,0.912413404
15.014623685,0,0.113376315,0.113376315,-0.060354824,0.060354824,-0.053021490,0.053021490,-0.000623685,0.000623685,-0.270623685,0.270623685,-0.006623685,0.006623685,0.011376315,0.011376315,1,1,2,1,1,1,1,2,0.021113410,-0.034143529,0.894748982
15.008253315,0,-0.015629630,0.015629630,0.009037037,0.009037037,0.006592592,0.006592592,0.005746685,0.005746685,-0.264253315,0.264253315,-0.000253315,0.000253315,0.017746685,0.017746685,1,1,2,1,1,1,1,2,0.040021862,-0.027341263,0.922657379
15.337333333,0,-0.009333333,0.009333333,0.016666667,0.016666667,-0.007333333,0.007333333,-0.043333333,0.043333333,-0.593333333,0.593333333,-0.007333333,0.007333333,-0.003333333,0.003333333,1,0,0,0,0,0,0,0,-0.004483678,-0.009440750,1.122657379
15.364222222,0,0.061777778,0.061777778,-0.034888889,0.034888889,-0.026888889,0.026888889,-0.030222222,0.030222222,-0.320222222,0.320222222,0.005777778,0.005777778,0.001777778,0.001777778,1,1,1,1,1,1,1,2,-0.024641615,-0.018350828,1.151627485
15.358000000,0,-0.015111111,0.015111111,0.008888889,0.008888889,0.006222222,0.006222222,-0.024000000,0.024000000,-0.314000000,0.314000000,-0.008000000,0.008000000,0.008000000,0.008000000,1,1,1,1,1,1,1,2,-0.002419617,-0.044836233,1.138963460
15.454197531,0,-0.101604939,0.101604939,0.197802469,0.197802469,-0.096197531,0.096197531,-0.000197531,0.000197531,-0.110197531,0.110197531,-0.004197531,0.004197531,-0.008197531,0.008197531,1,1,1,1,1,1,1,2,-0.013451407,-0.085521725,1.196602375
15.644732510,0,0.083267490,0.083267490,0.107267490,0.107267490,-0.190534979,0.190534979,0.009267490,0.009267490,-0.300732510,0.300732510,0.003267490,0.003267490,-0.010732510,0.010732510,1,1,1,1,1,1,1,2,-0.008631022,-0.031503558,1.341376627
15.772910837,0,0.049089163,0.049089163,0.079089163,0.079089163,-0.128178327,0.128178327,0.001089163,0.001089163,-0.428910837,0.428910837,-0.004910837,0.004910837,0.009089163,0.009089163,1,1,1,1,1,1,1,2,-0.086474807,-0.024447323,1.436644519
15.719073617,0,-0.038585277,0.038585277,-0.015251944,0.015251944,0.053837220,0.053837220,0.016926383,0.016926383,-0.075073617,0.075073617,0.008926383,0.008926383,-0.009073617,0.009073617,1,1,1,1,1,1,1,2,-0.079344945,-0.005264787,1.408462605
15.961091297,0,-0.161817406,0.161817406,0.092908703,0.092908703,0.068908703,0.068908703,0.012908703,0.012908703,-0.317091297,0.317091297,0.008908703,0.008908703,0.016908703,0.016908703,1,1,1,1,1,1,1,2,0.025350232,-0.047779344,1.580291933
16.014060865,0,0.113939135,0.113939135,-0.060969568,0.060969568,-0.052969568,0.052969568,-0.000060865,0.000060865,-0.170060865,0.170060865,-0.004060865,0.004060865,0.001939135,0.001939135,1,1,1,1,1,1,1,2,0.042398550,-0.018813648,1.604170038
16.007616420,0,-0.015555555,0.015555555,0.009111111,0.009111111,0.006444445,0.006444445,0.006383580,0.006383580,-0.163616420,0.163616420,0.002383580,0.002383580,0.008383580,0.008383580,1,1,1,1,1,1,1,2,0.022102512,-0.034888361,1.602315697
16.338000000,0,-0.010000000,0.010000000,0.016000000,0.016000000,-0.006000000,0.006000000,-0.004000000,0.004000000,-0.494000000,0.494000000,-0.008000000,0.008000000,0.016000000,0.016000000,1,1,1,1,1,1,1,2,0.003914463,-0.006427569,1.802315697
16.365111111,0,0.062888889,0.062888889,-0.035111111,0.035111111,-0.027777778,0.027777778,-0.031111111,0.031111111,-0.321111111,0.321111111,0.004888889,0.004888889,-0.009111111,0.009111111,1,1,1,1,1,1,1,2,0.002564925,-0.028244719,1.832584047
16.358740741,0,-0.015629630,0.015629630,0.009037037,0.009037037,0.006592592,0.006592592,-0.024740741,0.024740741,-0.314740741,0.314740741,-0.008740741,0.008740741,-0.002740741,0.002740741,1,1,1,1,1,1,1,2,0.012938714,-0.018913560,1.808277388
16.454716049,0,-0.101234568,0.101234568,0.197283951,0.197283951,-0.096049382,0.096049382,-0.000716049,0.000716049,-0.110716049,0.110716049,-0.004716049,0.004716049,0.015283951,0.015283951,1,1,1,1,1,1,1,2,-0.008528615,0.014663281,1.859027592
16.644246914,0,0.081753086,0.081753086,0.107753086,0.107753086,-0.189506173,0.189506173,0.009753086,0.009753086,-0.300246914,0.300246914,0.003753086,0.003753086,0.017753086,0.017753086,1,1,1,1,1,1,1,2,0.007172651,-0.005702043,2.001676593
16.774079561,0,0.051920439,0.051920439,0.077920439,0.077920439,-0.129840878,0.129840878,-0.038079561,0.038079561,-0.230079561,0.230079561,-0.006079561,0.006079561,-0.000079561,0.000079561,1,1,1,1,1,1,1,2,0.027068744,0.001149594,2.100808651
16.719690901,0,-0.039529035,0.039529035,-0.014862369,0.014862369,0.054391404,0.054391404,0.016309099,0.016309099,-0.175690901,0.175690901,0.008309099,0.008309099,0.018309099,0.018309099,1,1,1,1,1,1,1,2,0.047770381,0.016410132,2.046575879
16.960684652,0,-0.160630697,0.160630697,0.091315348,0.091315348,0.069315348,0.069315348,0.013315348,0.013315348,-0.416684652,0.416684652,0.007315348,0.007315348,0.007315348,0.007315348,1,1,1,1,1,1,1,2,0.019365272,-0.007566888,2.199553898
17.012900879,0,0.113099121,0.113099121,-0.060216227,0.060216227,-0.052882894,0.052882894,0.001099121,0.001099121,-0.268900879,0.268900879,-0.004900879,0.004900879,-0.006900879,0.006900879,1,1,1,1,1,1,1,2,-0.021985565,-0.003774524,2.248809802
17.006530509,0,-0.015629630,0.015629630,0.009037037,0.009037037,0.006592592,0.006592592,0.007469491,0.007469491,-0.262530509,0.262530509,0.001469491,0.001469491,-0.000530509,0.000530509,1,1,1,1,1,1,1,2,0.054481553,0.012651748,2.235578141
17.337333333,0,-0.009333333,0.009333333,0.016666667,0.016666667,-0.007333333,0.007333333,-0.043333333,0.043333333,-0.293333333,0.293333333,-0.009333333,0.009333333,0.016666667,0.016666667,1,1,1,1,1,1,1,2,0.021718424,0.013220497,2.435578141
17.363777778,0,0.062222222,0.062222222,-0.035111111,0.035111111,-0.027111111,0.027111111,0.010222222,0.010222222,-0.319777778,0.319777778,0.004222222,0.004222222,-0.007777778,0.007777778,1,1,1,1,1,1,1,2,0.004329258,0.012513597,2.456369790
17.357777778,0,-0.015111111,0.015111111,0.008888889,0.008888889,0.006222222,0.006222222,0.016222222,0.016222222,-0.313777778,0.313777778,-0.009777778,0.009777778,-0.001777778,0.001777778,1,1,1,1,1,1,1,2,0.048919941,0.011306736,2.426466013
17.454617284,0,-0.102469136,0.102469136,0.199382716,0.199382716,-0.096913580,0.096913580,-0.000617284,0.000617284,-0.110617284,0.110617284,-0.006617284,0.006617284,0.013382716,0.013382716,1,1,1,1,1,1,1,2,0.038225920,-0.061469047,2.460241534
17.644880658,0,0.083119342,0.083119342,0.107119342,0.107119342,-0.190238683,0.190238683,0.009119342,0.009119342,-0.300880658,0.300880658,0.005119342,0.005119342,0.009119342,0.009119342,1,1,1,1,1,1,1,2,-0.045752231,0.015848322,2.570916753
17.774290809,0,0.051709191,0.051709191,0.077709191,0.077709191,-0.129418381,0.129418381,-0.000290809,0.000290809,-0.230290809,0.230290809,-0.004290809,0.004290809,-0.004290809,0.004290809,1,1,1,1,1,1,1,2,-0.044999819,0.009646720,2.619564058
17.720042981,0,-0.039458619,0.039458619,-0.014791952,0.014791952,0.054250572,0.054250572,0.013957019,0.013957019,-0.176042981,0.176042981,0.009957019,0.009957019,0.009957019,0.009957019,1,1,1,1,1,1,1,2,-0.091197854,0.004107401,2.575750051
