stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
9.934000000,0.000000000,0.024000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,-0.002373269,0.197626734,0.196880290,-0.000002079,0.000000000,0.020000000,0.020000000,-0.030388917,-0.010780502,-0.030390997,-0.010780502,-0.002079909,0.010451604,-0.001723364,0.011123420,-0.028311088,-0.021232106,-0.028667632,-0.021903922,1,0.000650677,0,0,-0.000000000,-0.000000000,-0.000000000,1
10.038000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,0.038935726,0.238935729,0.238189286,-0.000002514,0.000000000,0.020000000,0.020000000,-0.023064104,0.004410327,-0.023066617,0.004410327,-0.001395915,0.011284593,-0.030385264,-0.010776122,-0.021670703,-0.006874266,0.007318647,0.015186449,1,0.355274054,0,0,0.000000000,0.000000000,0.000000000,1
10.138000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,-0.034560696,0.165439307,0.164692864,-0.000001741,0.000000000,0.020000000,0.020000000,0.037203951,-0.007548458,0.037202211,-0.007548458,-0.001260792,0.011487793,-0.026726307,-0.003183657,0.038463002,-0.019036251,0.063928518,-0.004364801,1,6.843406154,0,0,0.000000000,0.000000000,0.000000000,1
10.238000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000158005,-0.000303752,0.200000003,-0.062761698,0.137238305,0.136491862,0.000020240,-0.000041686,0.020000000,0.020000000,0.029496690,0.002961041,0.029516931,0.002919355,-0.000652006,0.011494545,-0.004753603,-0.002765994,0.030168937,-0.008575190,0.034270533,0.005685349,1,1.238509084,0,0,0.000000000,0.000000000,0.000000000,1
10.338000000,0.000000000,0.030000000,-0.000010521,0.000000000,-0.000158005,-0.000570068,0.200000003,0.058750411,0.258750414,0.258003970,0.000038162,-0.000147505,0.020000000,0.020000005,-0.017559417,-0.012473233,-0.017521255,-0.012620738,-0.000502285,0.011920628,0.017313942,0.000212280,-0.017018970,-0.024541366,-0.034835197,-0.012833018,1,0.193071229,1,0,0.000905023,-0.002456586,-0.000003672,1
10.438000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000424321,-0.000037435,0.200000003,-0.005168556,0.194831447,0.194085003,0.000080621,-0.000007294,0.020000002,0.020000000,-0.045414010,-0.031284582,-0.045333389,-0.031291876,-0.000129157,0.011767869,-0.010162599,-0.007356842,-0.045204232,-0.043059745,-0.035170790,-0.023935035,1,0.605122216,0,0,-0.000000000,-0.000000000,-0.000000000,1
10.536000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000374627,0.000228881,0.200000003,0.103435465,0.303435468,0.302689024,-0.000116868,0.000069451,0.020000003,0.020000001,-0.019535881,0.018385555,-0.019652749,0.018455006,0.000198975,0.012154048,-0.041643911,-0.028179237,-0.019851723,0.006300958,0.021991162,0.046634243,1,0.580565663,1,0,-0.002367831,0.001116794,0.000006460,1
10.636000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000108311,-0.000037436,0.200000003,0.090915960,0.290915963,0.290169520,-0.000034570,-0.000010890,0.020000000,0.020000000,0.017245004,-0.009431201,0.017210433,-0.009442091,0.000005612,0.012611798,-0.027699317,0.008160849,0.017204822,-0.022053889,0.044909750,-0.017602940,1,0.852498905,0,0,0.000000000,0.000000000,0.000000000,1
10.736000000,0.000000000,0.026000000,-0.000010522,0.000000000,-0.000690638,0.000495197,0.200000003,0.058263277,0.258263280,0.257516837,0.000175649,0.000127891,0.020000008,0.020000004,0.011489907,-0.013096603,0.011665556,-0.012968712,-0.000433809,0.012430861,0.010455083,-0.003869393,0.012099365,-0.025399573,0.001210472,-0.009099319,1,0.027974334,0,0,0.000000000,0.000000000,0.000000000,1
10.836000000,0.000000000,0.028000000,-0.000010522,0.000000000,-0.001223270,0.000761513,0.200000003,-0.009725480,0.190274523,0.189528080,0.000230755,0.000144897,0.020000013,0.020000005,0.019147748,0.009536896,0.019378503,0.009681793,-0.001054293,0.012585627,0.010124848,-0.009352548,0.020432796,-0.002903834,0.009253654,0.019034340,1,0.149445180,0,0,0.000000000,0.000000000,0.000000000,1
