stamp,stage,subphase,uav_id,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_speed_xy,cmd_speed_xy,target_dist_xy,arrived_flag,min_pairwise_distance,target_x,target_y,target_z
25.008000,3,0,0,-0.023693,0.008317,3.005681,-0.040565,-0.047187,0.000000,0.062227,0.330000,1.989251,0,1.994886,-1.414205,-1.414214,3.000000
25.008000,3,0,1,1.971146,0.022088,3.013367,0.043160,-0.036739,0.000000,0.056679,0.330000,2.036034,0,1.994886,3.414222,-1.414213,3.000000
25.008000,3,0,2,2.012937,2.058175,2.998202,0.055191,0.035119,0.000000,0.065417,0.329999,1.949985,0,1.994886,3.414222,3.414214,3.000000
25.008000,3,0,3,-0.017616,2.019970,3.010590,-0.039122,0.029132,0.000000,0.048778,0.330000,1.973418,0,1.994886,-1.414206,3.414213,3.000000
25.108000,3,0,0,-0.030635,0.000652,3.003465,-0.069423,-0.076655,0.000000,0.103419,0.390000,1.978917,0,2.008928,-1.414205,-1.414214,3.000000
25.108000,3,0,1,1.978238,0.015630,3.011586,0.070919,-0.064583,0.000000,0.095920,0.390000,2.026451,0,2.008928,3.414222,-1.414213,3.000000
25.108000,3,0,2,2.021014,2.064633,2.997589,0.080778,0.064584,0.000000,0.103422,0.389999,1.939689,0,2.008928,3.414222,3.414214,3.000000
25.108000,3,0,3,-0.024642,2.025824,3.008976,-0.070263,0.058533,0.000000,0.091450,0.390000,1.964310,0,2.008928,-1.414206,3.414213,3.000000
25.208000,3,0,0,-0.036889,-0.006148,3.002172,-0.062544,-0.067997,0.000000,0.092387,0.450000,1.969682,0,2.021591,-1.414205,-1.414214,3.000000
25.208000,3,0,1,1.984639,0.009722,3.010484,0.064017,-0.059081,0.000000,0.087113,0.450000,2.017746,0,2.021591,3.414222,-1.414213,3.000000
25.208000,3,0,2,2.027935,2.070565,2.997403,0.069201,0.059321,0.000000,0.091147,0.449999,1.930592,0,2.021591,3.414222,3.414214,3.000000
25.208000,3,0,3,-0.031080,2.031388,3.008026,-0.064384,0.055639,0.000000,0.085094,0.450000,1.955823,0,2.021591,-1.414206,3.414213,3.000000
25.308000,3,0,0,-0.049449,-0.019699,3.000366,-0.125591,-0.135508,0.000000,0.184758,0.510000,1.951213,0,2.047065,-1.414205,-1.414214,3.000000
25.308000,3,0,1,1.997542,-0.002272,3.008828,0.129027,-0.119942,0.000000,0.176165,0.510000,2.000140,0,2.047065,3.414222,-1.414213,3.000000
25.308000,3,0,2,2.041501,2.082634,2.997352,0.135667,0.120692,0.000000,0.181582,0.509999,1.912450,0,2.047065,3.414222,3.414214,3.000000
25.308000,3,0,3,-0.044108,2.042893,3.006716,-0.130281,0.115048,0.000000,0.173808,0.510000,1.938476,0,2.047065,-1.414206,3.414213,3.000000
25.408000,3,0,0,-0.065436,-0.036890,2.998779,-0.159877,-0.171913,0.000000,0.234765,0.570000,1.927744,0,2.079577,-1.414205,-1.414214,3.000000
25.408000,3,0,1,2.014052,-0.017722,3.007312,0.165102,-0.154498,0.000000,0.226116,0.570000,1.977540,0,2.079577,3.414222,-1.414213,3.000000
25.408000,3,0,2,2.058522,2.098244,2.997427,0.170211,0.156101,0.000000,0.230953,0.569998,1.889364,0,2.079577,3.414222,3.414214,3.000000
25.408000,3,0,3,-0.060817,2.057893,3.005597,-0.167089,0.150005,0.000000,0.224545,0.569999,1.916055,0,2.079577,-1.414206,3.414213,3.000000
25.508000,3,0,0,-0.078081,-0.050462,2.997811,-0.126442,-0.135719,0.000000,0.185492,0.630000,1.909201,0,2.105357,-1.414205,-1.414214,3.000000
25.508000,3,0,1,2.027177,-0.030043,3.006404,0.131251,-0.123206,0.000000,0.180018,0.630000,1.959546,0,2.105357,3.414222,-1.414213,3.000000
25.508000,3,0,2,2.071877,2.110728,2.997432,0.133545,0.124836,0.000000,0.182807,0.629998,1.871087,0,2.105357,3.414222,3.414214,3.000000
25.508000,3,0,3,-0.074117,2.069942,3.004941,-0.132998,0.120488,0.000000,0.179460,0.629999,1.898132,0,2.105357,-1.414206,3.414213,3.000000
25.608000,3,0,0,-0.100966,-0.074961,2.996440,-0.228853,-0.244987,0.000000,0.335250,0.689999,1.875686,0,2.152130,-1.414205,-1.414214,3.000000
25.608000,3,0,1,2.051047,-0.052488,3.005126,0.238694,-0.224451,0.000000,0.327648,0.689999,1.926796,0,2.152130,3.414222,-1.414213,3.000000
25.608000,3,0,2,2.095895,2.133524,2.997268,0.240183,0.227956,0.000000,0.331137,0.689997,1.837975,0,2.152130,3.414222,3.414214,3.000000
25.608000,3,0,3,-0.098271,2.092020,3.004117,-0.241538,0.220782,0.000000,0.327239,0.689998,1.865444,0,2.152130,-1.414206,3.414213,3.000000
25.708000,3,0,0,-0.127158,-0.102887,2.995252,-0.261916,-0.279267,0.000000,0.382871,0.749999,1.837408,0,2.205751,-1.414205,-1.414214,3.000000
25.708000,3,0,1,2.078456,-0.078301,3.004082,0.274096,-0.258129,0.000000,0.376509,0.749998,1.889162,0,2.205751,3.414222,-1.414213,3.000000
25.708000,3,0,2,2.123228,2.159807,2.996948,0.273331,0.262836,0.000000,0.379200,0.749997,1.800056,0,2.205751,3.414222,3.414214,3.000000
25.708000,3,0,3,-0.125904,2.117588,3.003463,-0.276328,0.255685,0.000000,0.376473,0.749996,1.827829,0,2.205751,-1.414206,3.414213,3.000000
25.808000,3,0,0,-0.147136,-0.124118,2.994547,-0.199782,-0.212310,0.000000,0.291528,0.809998,1.808262,0,2.246679,-1.414205,-1.414214,3.000000
25.808000,3,0,1,2.099392,-0.098031,3.003469,0.209359,-0.197305,0.000000,0.287681,0.809997,1.860407,0,2.246679,3.414222,-1.414213,3.000000
25.808000,3,0,2,2.144027,2.179938,2.996713,0.207987,0.201307,0.000000,0.289453,0.809996,1.771110,0,2.246679,3.414222,3.414214,3.000000
25.808000,3,0,3,-0.146946,2.137245,3.003077,-0.210423,0.196567,0.000000,0.287952,0.809993,1.799054,0,2.246679,-1.414206,3.414213,3.000000
25.908000,3,0,0,-0.181729,-0.160763,2.993675,-0.345937,-0.366443,0.000000,0.503937,0.869996,1.757878,0,2.317602,-1.414205,-1.414214,3.000000
25.908000,3,0,1,2.135698,-0.132276,3.002692,0.363055,-0.342443,0.000000,0.499075,0.869994,1.810522,0,2.317602,3.414222,-1.414213,3.000000
25.908000,3,0,2,2.179990,2.214892,2.996450,0.359631,0.349538,0.000000,0.501509,0.869996,1.720959,0,2.317602,3.414222,3.414214,3.000000
25.908000,3,0,3,-0.183336,2.171513,3.002519,-0.363899,0.342679,0.000000,0.499851,0.869988,1.749098,0,2.317602,-1.414206,3.414213,3.000000
26.008000,3,0,0,-0.220309,-0.201535,2.993076,-0.385795,-0.407729,0.000000,0.561320,0.929992,1.701757,0,2.396790,-1.414205,-1.414214,3.000000
26.008000,3,0,1,2.176281,-0.170608,3.002150,0.405839,-0.383320,0.000000,0.558246,0.929987,1.754723,0,2.396790,3.414222,-1.414213,3.000000
26.008000,3,0,2,2.220051,2.253991,2.996266,0.400604,0.390993,0.000000,0.559785,0.929996,1.664981,0,2.396790,3.414222,3.414214,3.000000
26.008000,3,0,3,-0.223877,2.210004,3.002027,-0.405409,0.384910,0.000000,0.559028,0.929976,1.693223,0,2.396790,-1.414206,3.414213,3.000000
26.108000,3,0,0,-0.248345,-0.231139,2.992828,-0.280356,-0.296037,0.000000,0.407722,0.989981,1.660993,0,2.454378,-1.414205,-1.414214,3.000000
26.108000,3,0,1,2.205817,-0.198544,3.001855,0.295353,-0.279366,0.000000,0.406545,0.989964,1.714087,0,2.454378,3.414222,-1.414213,3.000000
26.108000,3,0,2,2.249145,2.282440,2.996168,0.290940,0.284488,0.000000,0.406915,0.989996,1.624290,0,2.454378,3.414222,3.414214,3.000000
26.108000,3,0,3,-0.253303,2.238134,3.001744,-0.294260,0.281302,0.000000,0.407087,0.989947,1.652531,0,2.454378,-1.414206,3.414213,3.000000
26.208000,3,0,0,-0.295575,-0.280954,2.992575,-0.472307,-0.498146,0.000000,0.686458,1.000000,1.592360,0,2.551428,-1.414205,-1.414214,3.000000
26.208000,3,0,1,2.255610,-0.245743,3.001470,0.497932,-0.471992,0.000000,0.686085,1.000000,1.645510,0,2.551428,3.414222,-1.414213,3.000000
26.208000,3,0,2,2.298139,2.330372,2.996043,0.489945,0.479321,0.000000,0.685416,1.000000,1.555749,0,2.551428,3.414222,3.414214,3.000000
26.208000,3,0,3,-0.302768,2.285745,3.001361,-0.494649,0.476112,0.000000,0.686557,1.000000,1.583898,0,2.551428,-1.414206,3.414213,3.000000
26.308000,3,0,0,-0.345844,-0.333932,2.992407,-0.502685,-0.529785,0.000000,0.730318,1.000000,1.519343,0,2.654715,-1.414205,-1.414214,3.000000
26.308000,3,0,1,2.308603,-0.296164,3.001205,0.529929,-0.504203,0.000000,0.731468,1.000000,1.572396,0,2.654715,3.414222,-1.414213,3.000000
26.308000,3,0,2,2.350257,2.381361,2.995792,0.521178,0.509889,0.000000,0.729118,1.000000,1.482837,0,2.654715,3.414222,3.414214,3.000000
26.308000,3,0,3,-0.355275,2.336640,3.001052,-0.525070,0.508942,0.000000,0.731246,1.000000,1.510794,0,2.654715,-1.414206,3.414213,3.000000
26.408000,3,0,0,-0.383187,-0.373279,2.992282,-0.373430,-0.393472,0.000000,0.542467,1.000000,1.465109,0,2.731417,-1.414205,-1.414214,3.000000
26.408000,3,0,1,2.347944,-0.333733,3.001045,0.393413,-0.375691,0.000000,0.543983,1.000000,1.518021,0,2.731417,3.414222,-1.414213,3.000000
26.408000,3,0,2,2.388973,2.419215,2.995507,0.387165,0.378541,0.000000,0.541470,1.000000,1.428691,0,2.731417,3.414222,3.414214,3.000000
26.408000,3,0,3,-0.394216,2.374565,3.000763,-0.389407,0.379252,0.000000,0.543572,1.000000,1.456451,0,2.731417,-1.414206,3.414213,3.000000
26.508000,3,0,0,-0.442732,-0.436006,2.992042,-0.595453,-0.627266,0.000000,0.864885,0.984743,1.378641,0,2.853665,-1.414205,-1.414214,3.000000
26.508000,3,0,1,2.410621,-0.393803,3.000968,0.626772,-0.600705,0.000000,0.868153,1.000000,1.431241,0,2.853665,3.414222,-1.414213,3.000000
26.508000,3,0,2,2.450757,2.479554,2.995050,0.617838,0.603390,0.000000,0.863599,0.958808,1.342331,0,2.853665,3.414222,3.414214,3.000000
26.508000,3,0,3,-0.456234,2.435184,3.000242,-0.620183,0.606190,0.000000,0.867233,0.978391,1.369748,0,2.853665,-1.414206,3.414213,3.000000
26.608000,3,0,0,-0.503455,-0.499993,2.991854,-0.607234,-0.639869,0.000000,0.882137,0.921751,1.290451,0,2.978268,-1.414205,-1.414214,3.000000
26.608000,3,0,1,2.474477,-0.455275,3.001150,0.638556,-0.614712,0.000000,0.886355,0.959029,1.342641,0,2.978268,3.414222,-1.414213,3.000000
26.608000,3,0,2,2.513841,2.541092,2.994688,0.630838,0.615384,0.000000,0.881280,0.895860,1.254204,0,2.978268,3.414222,3.414214,3.000000
26.608000,3,0,3,-0.519413,2.497145,2.999717,-0.631791,0.619613,0.000000,0.884918,0.915197,1.281276,0,2.978268,-1.414206,3.414213,3.000000
26.708000,3,0,0,-0.545722,-0.544543,2.991789,-0.422665,-0.445500,0.000000,0.614097,0.877901,1.229061,0,3.064967,-1.414205,-1.414214,3.000000
26.708000,3,0,1,2.518895,-0.498204,3.001377,0.444181,-0.429292,0.000000,0.617728,0.914923,1.280892,0,3.064967,3.414222,-1.414213,3.000000
26.708000,3,0,2,2.557720,2.583875,2.994531,0.438791,0.427828,0.000000,0.612841,0.852086,1.192920,0,3.064967,3.414222,3.414214,3.000000
26.708000,3,0,3,-0.563326,2.540329,2.999328,-0.439134,0.431836,0.000000,0.615891,0.871215,1.219701,0,3.064967,-1.414206,3.414213,3.000000
26.808000,3,0,0,-0.612401,-0.614782,2.991735,-0.666787,-0.702389,0.000000,0.968481,0.808747,1.132246,0,3.201836,-1.414205,-1.414214,3.000000
26.808000,3,0,1,2.589068,-0.566298,3.001782,0.701732,-0.680946,0.000000,0.977812,0.845106,1.183148,0,3.201836,3.414222,-1.414213,3.000000
26.808000,3,0,2,2.626702,2.651093,2.994488,0.689819,0.672176,0.000000,0.963156,0.783289,1.096604,0,3.201836,3.414222,3.414214,3.000000
26.808000,3,0,3,-0.632416,2.608454,2.998670,-0.690896,0.681256,0.000000,0.970282,0.801925,1.122694,0,3.201836,-1.414206,3.414213,3.000000
26.908000,3,0,0,-0.677584,-0.683328,2.991801,-0.651838,-0.685458,0.000000,0.945910,0.741209,1.037692,0,3.335911,-1.414205,-1.414214,3.000000
26.908000,3,0,1,2.657953,-0.633419,3.002131,0.688851,-0.671204,0.000000,0.961785,0.776433,1.087006,0,3.335911,3.414222,-1.414213,3.000000
26.908000,3,0,2,2.693767,2.716407,2.994633,0.670649,0.653147,0.000000,0.936147,0.716421,1.002990,0,3.335911,3.414222,3.414214,3.000000
26.908000,3,0,3,-0.699678,2.674986,2.998069,-0.672619,0.665315,0.000000,0.946076,0.734363,1.028109,0,3.335911,-1.414206,3.414213,3.000000
27.008000,3,0,0,-0.722530,-0.730517,2.991950,-0.449458,-0.471897,0.000000,0.651690,0.694679,0.972551,0,3.428530,-1.414205,-1.414214,3.000000
27.008000,3,0,1,2.705628,-0.680015,3.002295,0.476741,-0.465964,0.000000,0.666637,0.728835,1.020369,0,3.428530,3.414222,-1.414213,3.000000
27.008000,3,0,2,2.739817,2.761231,2.994812,0.460498,0.448233,0.000000,0.642628,0.670520,0.938727,0,3.428530,3.414222,3.414214,3.000000
27.008000,3,0,3,-0.745898,2.720819,2.997667,-0.462204,0.458329,0.000000,0.650921,0.687880,0.963032,0,3.428530,-1.414206,3.414213,3.000000
27.108000,3,0,0,-0.789071,-0.800260,2.992301,-0.665413,-0.697427,0.000000,0.963939,0.625859,0.876203,0,3.565808,-1.414205,-1.414214,3.000000
27.108000,3,0,1,2.776374,-0.749388,3.002454,0.707465,-0.693726,0.000000,0.990839,0.658091,0.921327,0,3.565808,3.414222,-1.414213,3.000000
27.108000,3,0,2,2.807768,2.827299,2.995146,0.679517,0.660679,0.000000,0.947755,0.602823,0.843952,0,3.565808,3.414222,3.414214,3.000000
27.108000,3,0,3,-0.814081,2.788595,2.997141,-0.681827,0.677761,0.000000,0.961378,0.619228,0.866919,0,3.565808,-1.414206,3.414213,3.000000
27.208000,3,0,0,-0.852728,-0.866820,2.992721,-0.636568,-0.665596,0.000000,0.920998,0.560110,0.784154,0,3.697191,-1.414205,-1.414214,3.000000
27.208000,3,0,1,2.844114,-0.816066,3.002555,0.677404,-0.666780,0.000000,0.950511,0.590228,0.826319,0,3.697191,3.414222,-1.414213,3.000000
27.208000,3,0,2,2.872591,2.890164,2.995415,0.648225,0.628655,0.000000,0.902997,0.538323,0.753653,0,3.697191,3.414222,3.414214,3.000000
27.208000,3,0,3,-0.879032,2.853323,2.996806,-0.649508,0.647283,0.000000,0.916971,0.553748,0.775248,0,3.697191,-1.414206,3.414213,3.000000
27.308000,3,0,0,-0.893547,-0.909398,2.993049,-0.408188,-0.425783,0.000000,0.589838,0.518004,0.725206,0,3.781422,-1.414205,-1.414214,3.000000
27.308000,3,0,1,2.887538,-0.858938,3.002559,0.434241,-0.428728,0.000000,0.610223,0.546662,0.765327,0,3.781422,3.414222,-1.414213,3.000000
27.308000,3,0,2,2.914088,2.930290,2.995561,0.414968,0.401263,0.000000,0.577244,0.497092,0.695928,0,3.781422,3.414222,3.414214,3.000000
27.308000,3,0,3,-0.920538,2.894761,2.996671,-0.415066,0.414379,0.000000,0.586507,0.511868,0.716616,0,3.781422,-1.414206,3.414213,3.000000
27.408000,3,0,0,-0.954123,-0.972450,2.993575,-0.605760,-0.630516,0.000000,0.874355,0.455595,0.637833,0,3.906366,-1.414205,-1.414214,3.000000
27.408000,3,0,1,2.951926,-0.922702,3.002536,0.643874,-0.637636,0.000000,0.906175,0.481972,0.674760,0,3.906366,3.414222,-1.414213,3.000000
27.408000,3,0,2,2.975570,2.989571,2.995820,0.614826,0.592802,0.000000,0.854064,0.436087,0.610522,0,3.906366,3.414222,3.414214,3.000000
27.408000,3,0,3,-0.981948,2.956153,2.996504,-0.614094,0.613918,0.000000,0.868336,0.449868,0.629815,0,3.906366,-1.414206,3.414213,3.000000
27.508000,3,0,0,-1.009580,-1.030042,2.994211,-0.554567,-0.575926,0.000000,0.799522,0.398537,0.557951,0,4.020665,-1.414205,-1.414214,3.000000
27.508000,3,0,1,3.010788,-0.981211,3.002527,0.588623,-0.585091,0.000000,0.829945,0.422728,0.591819,0,4.020665,3.414222,-1.414213,3.000000
27.508000,3,0,2,3.031728,3.043576,2.996077,0.561578,0.540056,0.000000,0.779122,0.380436,0.532610,0,4.020665,3.414222,3.414214,3.000000
27.508000,3,0,3,-1.037975,3.012247,2.996344,-0.560272,0.560939,0.000000,0.792816,0.393264,0.550569,0,4.020665,-1.414206,3.414213,3.000000
27.608000,3,0,0,-1.046033,-1.067799,2.994743,-0.364537,-0.377567,0.000000,0.524828,0.361088,0.505523,0,4.095722,-1.414205,-1.414214,3.000000
27.608000,3,0,1,3.049407,-1.019741,3.002523,0.386184,-0.385297,0.000000,0.545520,0.383791,0.537307,0,4.095722,3.414222,-1.414213,3.000000
27.608000,3,0,2,3.068548,3.078926,2.996267,0.368202,0.353497,0.000000,0.510424,0.343977,0.481568,0,4.095722,3.414222,3.414214,3.000000
27.608000,3,0,3,-1.074684,3.049047,2.996171,-0.367085,0.368004,0.000000,0.519787,0.356157,0.498620,0,4.095722,-1.414206,3.414213,3.000000
27.708000,3,0,0,-1.097728,-1.121117,2.995617,-0.516944,-0.533179,0.000000,0.742638,0.308108,0.431351,0,4.202017,-1.414205,-1.414214,3.000000
27.708000,3,0,1,3.104030,-1.074481,3.002432,0.546234,-0.547396,0.000000,0.773314,0.328601,0.460041,0,4.202017,3.414222,-1.414213,3.000000
27.708000,3,0,2,3.120589,3.128793,2.996567,0.520411,0.498669,0.000000,0.720762,0.292496,0.409494,0,4.202017,3.414222,3.414214,3.000000
27.708000,3,0,3,-1.126499,3.101091,2.995827,-0.518155,0.520440,0.000000,0.734399,0.303736,0.425230,0,4.202017,-1.414206,3.414213,3.000000
27.808000,3,0,0,-1.143291,-1.167822,2.996574,-0.455627,-0.467051,0.000000,0.652482,0.261573,0.366202,0,4.295271,-1.414205,-1.414214,3.000000
27.808000,3,0,1,3.152000,-1.122814,3.002230,0.479703,-0.483331,0.000000,0.680972,0.280009,0.392013,0,4.295271,3.414222,-1.414213,3.000000
27.808000,3,0,2,3.166262,3.172434,2.996831,0.456731,0.436409,0.000000,0.631709,0.247375,0.346326,0,4.295271,3.414222,3.414214,3.000000
27.808000,3,0,3,-1.171886,3.146837,2.995453,-0.453870,0.457456,0.000000,0.644410,0.257746,0.360845,0,4.295271,-1.414206,3.414213,3.000000
27.908000,3,0,0,-1.173309,-1.198432,2.997331,-0.300182,-0.306101,0.000000,0.428727,0.231006,0.323408,0,4.355753,-1.414205,-1.414214,3.000000
27.908000,3,0,1,3.183514,-1.154716,3.002050,0.315140,-0.319026,0.000000,0.448432,0.248018,0.347225,0,4.355753,3.414222,-1.414213,3.000000
27.908000,3,0,2,3.196266,3.201018,2.996971,0.300031,0.285842,0.000000,0.414396,0.217778,0.304889,0,4.355753,3.414222,3.414214,3.000000
27.908000,3,0,3,-1.201657,3.176946,2.995146,-0.297714,0.301088,0.000000,0.423423,0.227534,0.318548,0,4.355753,-1.414206,3.414213,3.000000
28.008000,3,0,0,-1.215142,-1.240880,2.998561,-0.418336,-0.424484,0.000000,0.595980,0.188537,0.263952,0,4.439950,-1.414205,-1.414214,3.000000
28.008000,3,0,1,3.227297,-1.199312,3.001726,0.437824,-0.445961,0.000000,0.624957,0.203444,0.284822,0,4.439950,3.414222,-1.414213,3.000000
28.008000,3,0,2,3.237964,3.240625,2.997117,0.416981,0.396070,0.000000,0.575104,0.176705,0.247386,0,4.439950,3.414222,3.414214,3.000000
28.008000,3,0,3,-1.242977,3.218884,2.994733,-0.413199,0.419381,0.000000,0.588739,0.185540,0.259755,0,4.439950,-1.414206,3.414213,3.000000
28.108000,3,0,0,-1.253172,-1.279237,2.999846,-0.380291,-0.383564,0.000000,0.540132,0.150086,0.210121,0,4.516415,-1.414205,-1.414214,3.000000
28.108000,3,0,1,3.266934,-1.240040,3.001372,0.396372,-0.407277,0.000000,0.568318,0.162930,0.228101,0,4.516415,3.414222,-1.414213,3.000000
28.108000,3,0,2,3.275753,3.276366,2.997204,0.377894,0.357412,0.000000,0.520141,0.139561,0.195386,0,4.516415,3.414222,3.414214,3.000000
28.108000,3,0,3,-1.280314,3.256991,2.994405,-0.373363,0.381075,0.000000,0.533496,0.147506,0.206509,0,4.516415,-1.414206,3.414213,3.000000
28.208000,3,0,0,-1.276450,-1.302574,3.000682,-0.232784,-0.233368,0.000000,0.329619,0.126652,0.177313,0,4.563141,-1.414205,-1.414214,3.000000
28.208000,3,0,1,3.291105,-1.265064,3.001081,0.241709,-0.250238,0.000000,0.347911,0.138143,0.193400,0,4.563141,3.414222,-1.414213,3.000000
28.208000,3,0,2,3.298819,3.298071,2.997236,0.230661,0.217045,0.000000,0.316722,0.116949,0.163728,0,4.563141,3.414222,3.414214,3.000000
28.208000,3,0,3,-1.303026,3.280296,2.994232,-0.227126,0.233049,0.000000,0.325419,0.124324,0.174054,0,4.563141,-1.414206,3.414213,3.000000
28.308000,3,0,0,-1.307256,-1.333282,3.001779,-0.308062,-0.307087,0.000000,0.434976,0.095800,0.134119,0,4.624879,-1.414205,-1.414214,3.000000
28.308000,3,0,1,3.323028,-1.298319,3.000545,0.319229,-0.332556,0.000000,0.460978,0.105337,0.147472,0,4.624879,3.414222,-1.414213,3.000000
28.308000,3,0,2,3.329282,3.326556,2.997330,0.304623,0.284853,0.000000,0.417057,0.087186,0.122060,0,4.624879,3.414222,3.414214,3.000000
28.308000,3,0,3,-1.332894,3.311111,2.994042,-0.298676,0.308150,0.000000,0.429144,0.093791,0.131308,0,4.624879,-1.414206,3.414213,3.000000
28.410000,3,0,0,-1.336143,-1.361929,3.002750,-0.283207,-0.280849,0.000000,0.398852,0.067110,0.093954,0,4.682639,-1.414205,-1.414214,3.000000
28.410000,3,0,1,3.352937,-1.329640,2.999982,0.293229,-0.307069,0.000000,0.424587,0.074603,0.104444,0,4.682639,3.414222,-1.414213,3.000000
28.410000,3,0,2,3.357801,3.352996,2.997487,0.279606,0.259221,0.000000,0.381280,0.059465,0.083252,0,4.682639,3.414222,3.414214,3.000000
28.410000,3,0,3,-1.360682,3.340031,2.993965,-0.272429,0.283529,0.000000,0.393200,0.065340,0.091476,0,4.682639,-1.414206,3.414213,3.000000
28.558000,3,0,0,-1.363930,-1.389306,3.003777,-0.187746,-0.184984,0.000000,0.263567,0.040077,0.056107,0,4.738000,-1.414205,-1.414214,3.000000
28.558000,3,0,1,3.381702,-1.359869,2.999487,0.194357,-0.204249,0.000000,0.281944,0.045237,0.063331,0,4.738000,3.414222,-1.414213,3.000000
28.558000,3,0,2,3.385232,3.378130,2.997689,0.185345,0.169821,0.000000,0.251381,0.033062,0.046286,0,4.738000,3.414222,3.414214,3.000000
28.558000,3,0,3,-1.387126,3.367933,2.994012,-0.178677,0.188528,0.000000,0.259747,0.038301,0.053621,0,4.738000,-1.414206,3.414213,3.000000
28.658000,3,0,0,-1.381032,-1.406026,3.004539,-0.171024,-0.167198,0.000000,0.239175,0.024406,0.034169,0,4.771950,-1.414205,-1.414214,3.000000
28.658000,3,0,1,3.399384,-1.378529,2.999220,0.176817,-0.186597,0.000000,0.257066,0.027605,0.038647,0,4.771950,3.414222,-1.414213,3.000000
28.658000,3,0,2,3.402142,3.393420,2.997916,0.169097,0.152901,0.000000,0.227975,0.017177,0.024048,0,4.771950,3.414222,3.414214,3.000000
28.658000,3,0,3,-1.403215,3.385151,2.994127,-0.160889,0.172175,0.000000,0.235647,0.022194,0.031072,0,4.771950,-1.414206,3.414213,3.000000
28.758000,3,0,0,-1.400573,-1.424998,3.005623,-0.195406,-0.189719,0.000000,0.272354,0.012416,0.017383,0,4.810683,-1.414205,-1.414214,3.000000
28.758000,3,0,1,3.419531,-1.399956,2.998884,0.201470,-0.214274,0.000000,0.294115,0.010867,0.015213,0,4.810683,3.414222,-1.414213,3.000000
