stamp,stage,subphase,uav_id,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_speed_xy,cmd_speed_xy,target_dist_xy,arrived_flag,min_pairwise_distance,target_x,target_y,target_z
22.962000,3,0,3,-0.030081,2.041964,2.995350,-0.141069,0.131796,0.000000,0.193056,0.511200,1.949070,0,2.051048,-1.414207,3.414214,3.000000
23.110000,3,0,0,-0.045715,-0.032811,2.978756,-0.124077,-0.131607,0.000000,0.180875,0.599999,1.944491,0,2.089565,-1.414207,-1.414214,3.000000
23.110000,3,0,1,2.043765,-0.051754,2.981934,0.136259,-0.124134,0.000000,0.184325,0.600000,1.932470,0,2.089565,3.414219,-1.414214,3.000000
23.110000,3,0,2,2.042186,2.045512,3.014379,0.121091,0.122781,0.000000,0.172448,0.600000,1.937994,0,2.089565,3.414220,3.414213,3.000000
23.110000,3,0,3,-0.049153,2.060106,2.995520,-0.128865,0.122586,0.000000,0.177859,0.600000,1.922753,0,2.089565,-1.414207,3.414214,3.000000
23.210000,3,0,0,-0.065978,-0.054022,2.979853,-0.202632,-0.212103,0.000000,0.293339,0.659999,1.915162,0,2.131651,-1.414207,-1.414214,3.000000
23.210000,3,0,1,2.065600,-0.071719,2.982244,0.218348,-0.199648,0.000000,0.295864,0.659999,1.902910,0,2.131651,3.414219,-1.414214,3.000000
23.210000,3,0,2,2.061981,2.065569,3.014000,0.197947,0.200572,0.000000,0.281802,0.660000,1.909815,0,2.131651,3.414220,3.414213,3.000000
23.210000,3,0,3,-0.070013,2.080158,2.995781,-0.208599,0.200517,0.000000,0.289346,0.660000,1.893822,0,2.131651,-1.414207,3.414214,3.000000
23.312000,3,0,0,-0.085401,-0.074202,2.980824,-0.190424,-0.197845,0.000000,0.274598,0.721198,1.887156,0,2.170898,-1.414207,-1.414214,3.000000
23.312000,3,0,1,2.086307,-0.090709,2.982536,0.203010,-0.186176,0.000000,0.275453,0.721198,1.874838,0,2.170898,3.414219,-1.414214,3.000000
23.312000,3,0,2,2.080977,2.084824,3.013680,0.186238,0.188775,0.000000,0.265181,0.721200,1.882767,0,2.170898,3.414220,3.414213,3.000000
23.312000,3,0,3,-0.089872,2.099358,2.996007,-0.194697,0.188237,0.000000,0.270814,0.721199,1.866201,0,2.170898,-1.414207,3.414214,3.000000
23.460000,3,0,0,-0.118554,-0.108489,2.982383,-0.224009,-0.231668,0.000000,0.322258,0.809998,1.839466,0,2.237166,-1.414207,-1.414214,3.000000
23.460000,3,0,1,2.121427,-0.123019,2.983138,0.237299,-0.218310,0.000000,0.322444,0.809996,1.827155,0,2.237166,3.414219,-1.414214,3.000000
23.460000,3,0,2,2.113485,2.117817,3.013107,0.219644,0.222925,0.000000,0.312952,0.810000,1.836452,0,2.237166,3.414220,3.414213,3.000000
23.460000,3,0,3,-0.123635,2.132132,2.996353,-0.228128,0.221446,0.000000,0.317931,0.809999,1.819150,0,2.237166,-1.414207,3.414214,3.000000
23.560000,3,0,0,-0.157897,-0.149082,2.983995,-0.393430,-0.405929,0.000000,0.565301,0.869997,1.782940,0,2.315847,-1.414207,-1.414214,3.000000
23.560000,3,0,1,2.162923,-0.161389,2.984032,0.414964,-0.383705,0.000000,0.565176,0.869990,1.770681,0,2.315847,3.414219,-1.414214,3.000000
23.560000,3,0,2,2.152180,2.157113,3.012383,0.386952,0.392954,0.000000,0.551493,0.870000,1.781305,0,2.315847,3.414220,3.414213,3.000000
23.560000,3,0,3,-0.163625,2.171095,2.996731,-0.399896,0.389622,0.000000,0.558321,0.869998,1.763321,0,2.315847,-1.414207,3.414214,3.000000
23.660000,3,0,0,-0.196895,-0.189249,2.985241,-0.389979,-0.401675,0.000000,0.559845,0.929995,1.726959,0,2.393917,-1.414207,-1.414214,3.000000
23.660000,3,0,1,2.203942,-0.199501,2.984939,0.410187,-0.381119,0.000000,0.559915,0.929976,1.714730,0,2.393917,3.414219,-1.414214,3.000000
23.660000,3,0,2,2.190662,2.196137,3.011599,0.384827,0.390243,0.000000,0.548071,0.929999,1.726500,0,2.393917,3.414220,3.414213,3.000000
23.660000,3,0,3,-0.203216,2.209772,2.997103,-0.395910,0.386778,0.000000,0.553482,0.929997,1.707975,0,2.393917,-1.414207,3.414214,3.000000
23.760000,3,0,0,-0.228507,-0.221754,2.986044,-0.316116,-0.325055,0.000000,0.453420,0.989990,1.681620,0,2.457233,-1.414207,-1.414214,3.000000
23.760000,3,0,1,2.237110,-0.230427,2.985681,0.331675,-0.309259,0.000000,0.453486,0.989934,1.669413,0,2.457233,3.414219,-1.414214,3.000000
23.760000,3,0,2,2.221939,2.227794,3.010899,0.312763,0.316568,0.000000,0.445012,0.989997,1.682001,0,2.457233,3.414220,3.414213,3.000000
23.760000,3,0,3,-0.235258,2.241116,2.997391,-0.320424,0.313441,0.000000,0.448238,0.989994,1.663153,0,2.457233,-1.414207,3.414214,3.000000
23.860000,3,0,0,-0.276829,-0.271379,2.987087,-0.483225,-0.496247,0.000000,0.692652,1.000000,1.612358,0,2.554016,-1.414207,-1.414214,3.000000
23.860000,3,0,1,2.287670,-0.277737,2.986745,0.505605,-0.473097,0.000000,0.692429,1.000000,1.600217,0,2.554016,3.414219,-1.414214,3.000000
23.860000,3,0,2,2.269865,2.276217,3.009827,0.479260,0.484237,0.000000,0.681305,1.000000,1.613872,0,2.554016,3.414220,3.414213,3.000000
23.860000,3,0,3,-0.284173,2.288979,2.997714,-0.489146,0.478624,0.000000,0.684357,1.000000,1.594720,0,2.554016,-1.414207,3.414214,3.000000
23.960000,3,0,0,-0.311882,-0.307371,2.987723,-0.350526,-0.359915,0.000000,0.502402,1.000000,1.562121,0,2.623540,-1.414207,-1.414214,3.000000
23.960000,3,0,1,2.324265,-0.312088,2.987440,0.365947,-0.343513,0.000000,0.501914,1.000000,1.550059,0,2.623540,3.414219,-1.414214,3.000000
23.960000,3,0,2,2.304699,2.311379,3.009026,0.348345,0.351612,0.000000,0.494950,1.000000,1.564379,0,2.623540,3.414220,3.414213,3.000000
23.960000,3,0,3,-0.319633,2.323675,2.997796,-0.354604,0.346957,0.000000,0.496108,1.000000,1.545111,0,2.623540,-1.414207,3.414214,3.000000
24.060000,3,0,0,-0.367518,-0.364538,2.988462,-0.556357,-0.571676,0.000000,0.797714,1.000000,1.482355,0,2.734055,-1.414207,-1.414214,3.000000
24.060000,3,0,1,2.382237,-0.366675,2.988380,0.579718,-0.545868,0.000000,0.796270,1.000000,1.470485,0,2.734055,3.414219,-1.414214,3.000000
24.060000,3,0,2,2.360080,2.367291,3.007791,0.553810,0.559119,0.000000,0.786969,1.000000,1.485685,0,2.734055,3.414220,3.414213,3.000000
24.060000,3,0,3,-0.375915,2.378716,2.997602,-0.562819,0.550416,0.000000,0.787225,1.000000,1.466392,0,2.734055,-1.414207,3.414214,3.000000
24.160000,3,0,0,-0.424006,-0.422649,2.988905,-0.564882,-0.581106,0.000000,0.810417,1.000000,1.401321,0,2.846546,-1.414207,-1.414214,3.000000
24.160000,3,0,1,2.441006,-0.422213,2.989156,0.587697,-0.555377,0.000000,0.808599,0.992629,1.389680,0,2.846546,3.414219,-1.414214,3.000000
24.160000,3,0,2,2.416408,2.424227,3.006690,0.563278,0.569362,0.000000,0.800909,1.000000,1.405597,0,2.846546,3.414220,3.414213,3.000000
24.160000,3,0,3,-0.433102,2.434591,2.997083,-0.571871,0.558744,0.000000,0.799520,0.990317,1.386444,0,2.846546,-1.414207,3.414214,3.000000
24.260000,3,0,0,-0.466395,-0.466284,2.989120,-0.423894,-0.436353,0.000000,0.608350,0.957494,1.340492,0,2.931136,-1.414207,-1.414214,3.000000
24.260000,3,0,1,2.485052,-0.463974,2.989613,0.440455,-0.417613,0.000000,0.606961,0.949304,1.329025,0,2.931136,3.414219,-1.414214,3.000000
24.260000,3,0,2,2.458715,2.467043,3.005968,0.423064,0.428166,0.000000,0.601921,0.961006,1.345408,0,2.931136,3.414220,3.414213,3.000000
24.260000,3,0,3,-0.476039,2.476532,2.996595,-0.429365,0.419411,0.000000,0.600216,0.947448,1.326427,0,2.931136,-1.414207,3.414214,3.000000
24.360000,3,0,0,-0.532366,-0.534199,2.989287,-0.659703,-0.679148,0.000000,0.946810,0.889872,1.245821,0,3.062970,-1.414207,-1.414214,3.000000
24.360000,3,0,1,2.553469,-0.529066,2.990035,0.684169,-0.650921,0.000000,0.944344,0.881898,1.234657,0,3.062970,3.414219,-1.414214,3.000000
24.360000,3,0,2,2.524555,2.533767,3.005005,0.658403,0.667238,0.000000,0.937390,0.894054,1.251675,0,3.062970,3.414220,3.414213,3.000000
24.360000,3,0,3,-0.542829,2.541821,2.995774,-0.667901,0.652890,0.000000,0.934001,0.880738,1.233033,0,3.062970,-1.414207,3.414214,3.000000
24.460000,3,0,0,-0.600500,-0.604272,2.989309,-0.681344,-0.700728,0.000000,0.977369,0.820069,1.148096,0,3.199178,-1.414207,-1.414214,3.000000
24.460000,3,0,1,2.623857,-0.596306,2.990193,0.703884,-0.672397,0.000000,0.973432,0.812418,1.137386,0,3.199178,3.414219,-1.414214,3.000000
24.460000,3,0,2,2.592536,2.602719,3.004046,0.679811,0.689522,0.000000,0.968289,0.824896,1.154854,0,3.199178,3.414220,3.414213,3.000000
24.460000,3,0,3,-0.611658,2.609177,2.994905,-0.688290,0.673559,0.000000,0.963029,0.811955,1.136737,0,3.199178,-1.414207,3.414214,3.000000
24.560000,3,0,0,-0.650247,-0.655345,2.989286,-0.497467,-0.510734,0.000000,0.712967,0.769149,1.076809,0,3.298577,-1.414207,-1.414214,3.000000
24.560000,3,0,1,2.675012,-0.645364,2.990200,0.511552,-0.490585,0.000000,0.708773,0.761831,1.066563,0,3.298577,3.414219,-1.414214,3.000000
24.560000,3,0,2,2.642190,2.653050,3.003350,0.496540,0.503306,0.000000,0.707013,0.774399,1.084159,0,3.298577,3.414220,3.414213,3.000000
24.560000,3,0,3,-0.661785,2.658259,2.994309,-0.501267,0.490820,0.000000,0.701551,0.761848,1.066587,0,3.298577,-1.414207,3.414214,3.000000
24.660000,3,0,0,-0.719461,-0.726279,2.989273,-0.692141,-0.709336,0.000000,0.991068,0.698368,0.977715,0,3.436741,-1.414207,-1.414214,3.000000
24.660000,3,0,1,2.745832,-0.713558,2.990267,0.708195,-0.681942,0.000000,0.983150,0.691663,0.968329,0,3.436741,3.414219,-1.414214,3.000000
24.660000,3,0,2,2.711344,2.723010,3.002442,0.691543,0.699601,0.000000,0.983704,0.704141,0.985798,0,3.436741,3.414220,3.414213,3.000000
24.660000,3,0,3,-0.731354,2.726434,2.993554,-0.695697,0.681758,0.000000,0.974058,0.692278,0.969189,0,3.436741,-1.414207,3.414214,3.000000
24.760000,3,0,0,-0.785365,-0.793678,2.989371,-0.659041,-0.673989,0.000000,0.942654,0.631045,0.883463,0,3.568088,-1.414207,-1.414214,3.000000
24.760000,3,0,1,2.812884,-0.778402,2.990521,0.670524,-0.648440,0.000000,0.932779,0.625096,0.875134,0,3.568088,3.414219,-1.414214,3.000000
24.760000,3,0,2,2.777251,2.789507,3.001619,0.659071,0.664975,0.000000,0.936251,0.637272,0.892181,0,3.568088,3.414220,3.414213,3.000000
24.760000,3,0,3,-0.797381,2.791241,2.993011,-0.660266,0.648064,0.000000,0.925169,0.626201,0.876681,0,3.568088,-1.414207,3.414214,3.000000
24.860000,3,0,0,-0.829974,-0.839194,2.989497,-0.446090,-0.455163,0.000000,0.637314,0.585530,0.819742,0,3.656852,-1.414207,-1.414214,3.000000
24.860000,3,0,1,2.858059,-0.822240,2.990842,0.451749,-0.438380,0.000000,0.629487,0.580177,0.812248,0,3.656852,3.414219,-1.414214,3.000000
24.860000,3,0,2,2.821873,2.834432,3.001100,0.446213,0.449247,0.000000,0.633190,0.592048,0.828868,0,3.656852,3.414220,3.414213,3.000000
24.860000,3,0,3,-0.841933,2.835028,2.992794,-0.445517,0.437868,0.000000,0.624671,0.581586,0.814220,0,3.656852,-1.414207,3.414214,3.000000
24.960000,3,0,0,-0.893803,-0.904141,2.989834,-0.638293,-0.649471,0.000000,0.910621,0.520495,0.728694,0,3.783650,-1.414207,-1.414214,3.000000
24.960000,3,0,1,2.922405,-0.884905,2.991548,0.643459,-0.626646,0.000000,0.898179,0.516093,0.722530,0,3.783650,3.414219,-1.414214,3.000000
24.960000,3,0,2,2.885753,2.898567,3.000473,0.638800,0.641349,0.000000,0.905204,0.527397,0.738356,0,3.783650,3.414220,3.414213,3.000000
24.960000,3,0,3,-0.905485,2.897559,2.992681,-0.635525,0.625316,0.000000,0.891578,0.517909,0.725072,0,3.783650,-1.414207,3.414214,3.000000
25.060000,3,0,0,-0.954831,-0.966051,2.990406,-0.610282,-0.619095,0.000000,0.869323,0.458411,0.641776,0,3.904663,-1.414207,-1.414214,3.000000
25.060000,3,0,1,2.983623,-0.944770,2.992486,0.612184,-0.598651,0.000000,0.856243,0.455012,0.637017,0,3.904663,3.414219,-1.414214,3.000000
25.060000,3,0,2,2.946940,2.959721,2.999975,0.611869,0.611534,0.000000,0.865077,0.465611,0.651855,0,3.904663,3.414220,3.414213,3.000000
25.060000,3,0,3,-0.966062,2.957212,2.992842,-0.605767,0.596526,0.000000,0.850175,0.457190,0.640066,0,3.904663,-1.414207,3.414214,3.000000
25.160000,3,0,0,-0.993410,-1.005098,2.990893,-0.385787,-0.390472,0.000000,0.548908,0.419211,0.586895,0,3.981054,-1.414207,-1.414214,3.000000
25.160000,3,0,1,3.022179,-0.982595,2.993196,0.385555,-0.378249,0.000000,0.540116,0.416491,0.583087,0,3.981054,3.414219,-1.414214,3.000000
25.160000,3,0,2,2.985702,2.998292,2.999689,0.387624,0.385715,0.000000,0.546835,0.426554,0.597175,0,3.981054,3.414220,3.414213,3.000000
25.160000,3,0,3,-1.004246,2.994846,2.993122,-0.381846,0.376344,0.000000,0.536135,0.418901,0.586461,0,3.981054,-1.414207,3.414214,3.000000
25.260000,3,0,0,-1.050892,-1.063130,2.991789,-0.574820,-0.580319,0.000000,0.816816,0.360879,0.505231,0,4.094685,-1.414207,-1.414214,3.000000
25.260000,3,0,1,3.079400,-1.038915,2.994401,0.572216,-0.563200,0.000000,0.802885,0.359246,0.502944,0,4.094685,3.414219,-1.414214,3.000000
25.260000,3,0,2,3.043555,3.055613,2.999273,0.578536,0.573212,0.000000,0.814417,0.368385,0.515739,0,4.094685,3.414220,3.414213,3.000000
25.260000,3,0,3,-1.060911,3.050818,2.993810,-0.566650,0.559714,0.000000,0.796475,0.362020,0.506828,0,4.094685,-1.414207,3.414214,3.000000
25.360000,3,0,0,-1.100942,-1.113510,2.992781,-0.500502,-0.503803,0.000000,0.710155,0.310166,0.434232,0,4.193471,-1.414207,-1.414214,3.000000
25.360000,3,0,1,3.129012,-1.087930,2.995581,0.496111,-0.490152,0.000000,0.697406,0.309546,0.433364,0,4.193471,3.414219,-1.414214,3.000000
25.360000,3,0,2,3.094026,3.105395,2.998894,0.504702,0.497818,0.000000,0.708906,0.317751,0.444852,0,4.193471,3.414220,3.414213,3.000000
25.360000,3,0,3,-1.109988,3.099498,2.994701,-0.490762,0.486806,0.000000,0.691250,0.312654,0.437716,0,4.193471,-1.414207,3.414214,3.000000
25.460000,3,0,0,-1.134915,-1.147609,2.993568,-0.339727,-0.340992,0.000000,0.481342,0.275794,0.386112,0,4.260502,-1.414207,-1.414214,3.000000
25.460000,3,0,1,3.162579,-1.121208,2.996440,0.335677,-0.332781,0.000000,0.472676,0.275880,0.386232,0,4.260502,3.414219,-1.414214,3.000000
25.460000,3,0,2,3.128353,3.139157,2.998680,0.343277,0.337615,0.000000,0.481480,0.283362,0.396707,0,4.260502,3.414220,3.414213,3.000000
25.460000,3,0,3,-1.143180,3.132542,2.995453,-0.331926,0.330441,0.000000,0.468366,0.279207,0.390889,0,4.260502,-1.414207,3.414214,3.000000
25.560000,3,0,0,-1.181217,-1.193889,2.994787,-0.463021,-0.462794,0.000000,0.654650,0.229048,0.320667,0,4.351874,-1.414207,-1.414214,3.000000
25.560000,3,0,1,3.208198,-1.166585,2.997701,0.456189,-0.453771,0.000000,0.643441,0.230089,0.322125,0,4.351874,3.414219,-1.414214,3.000000
25.560000,3,0,2,3.175257,3.185164,2.998415,0.469035,0.460073,0.000000,0.657009,0.236435,0.331009,0,4.351874,3.414220,3.414213,3.000000
25.560000,3,0,3,-1.188287,3.177590,2.996628,-0.451064,0.450475,0.000000,0.637484,0.233683,0.327156,0,4.351874,-1.414207,3.414214,3.000000
25.660000,3,0,0,-1.210604,-1.223099,2.995666,-0.286562,-0.284861,0.000000,0.404059,0.200197,0.280276,0,4.408397,-1.414207,-1.414214,3.000000
25.660000,3,0,1,3.237065,-1.195381,2.998579,0.288666,-0.287956,0.000000,0.407733,0.201828,0.281552,0,4.408397,3.414219,-1.414214,3.000000
25.660000,3,0,2,3.205108,3.214340,2.998265,0.298512,0.291762,0.000000,0.417414,0.207363,0.289270,0,4.408397,3.414220,3.414213,3.000000
25.660000,3,0,3,-1.217537,3.206916,2.997503,-0.292505,0.293263,0.000000,0.414201,0.205538,0.285747,0,4.408397,-1.414207,3.414214,3.000000
25.762000,3,0,0,-1.248901,-1.260941,2.996944,-0.361179,-0.356836,0.000000,0.507722,0.161022,0.225430,0,4.485325,-1.414207,-1.414214,3.000000
25.762000,3,0,1,3.274577,-1.232890,2.999717,0.353755,-0.353739,0.000000,0.500274,0.163474,0.228863,0,4.485325,3.414219,-1.414214,3.000000
25.762000,3,0,2,3.244130,3.252332,2.998056,0.368040,0.358292,0.000000,0.513641,0.167722,0.234811,0,4.485325,3.414220,3.414213,3.000000
25.762000,3,0,3,-1.253916,3.243585,2.998710,-0.349733,0.352548,0.000000,0.496591,0.167221,0.234110,0,4.485325,-1.414207,3.414214,3.000000
25.910000,3,0,0,-1.295863,-1.306926,2.998802,-0.317312,-0.310713,0.000000,0.444106,0.114098,0.159737,0,4.577877,-1.414207,-1.414214,3.000000
25.910000,3,0,1,3.320377,-1.278870,3.000931,0.309459,-0.310680,0.000000,0.438506,0.117639,0.164694,0,4.577877,3.414219,-1.414214,3.000000
25.910000,3,0,2,3.292268,3.298920,2.997715,0.325256,0.314787,0.000000,0.452639,0.119874,0.167824,0,4.577877,3.414220,3.414213,3.000000
25.910000,3,0,3,-1.299212,3.289648,3.000412,-0.306052,0.311235,0.000000,0.436503,0.121093,0.169530,0,4.577877,-1.414207,3.414214,3.000000
26.010000,3,0,0,-1.326174,-1.336321,3.000113,-0.303107,-0.293946,0.000000,0.422230,0.083962,0.117547,0,4.637611,-1.414207,-1.414214,3.000000
26.010000,3,0,1,3.349812,-1.308538,3.001498,0.294350,-0.296671,0.000000,0.417919,0.088398,0.123757,0,4.637611,3.414219,-1.414214,3.000000
26.010000,3,0,2,3.323617,3.328999,2.997480,0.313488,0.300791,0.000000,0.434454,0.088843,0.124380,0,4.637611,3.414220,3.414213,3.000000
26.010000,3,0,3,-1.328368,3.319605,3.001551,-0.291568,0.299572,0.000000,0.418038,0.091247,0.127746,0,4.637611,-1.414207,3.414214,3.000000
26.110000,3,0,0,-1.344741,-1.354205,3.000967,-0.185674,-0.178838,0.000000,0.257794,0.065569,0.091797,0,4.674186,-1.414207,-1.414214,3.000000
26.110000,3,0,1,3.367810,-1.326682,3.001741,0.179974,-0.181447,0.000000,0.255565,0.070767,0.099074,0,4.674186,3.414219,-1.414214,3.000000
26.110000,3,0,2,3.342984,3.347437,2.997304,0.193675,0.184382,0.000000,0.267407,0.069743,0.097640,0,4.674186,3.414220,3.414213,3.000000
26.110000,3,0,3,-1.346194,3.338070,3.002249,-0.178257,0.184643,0.000000,0.256649,0.072926,0.102096,0,4.674186,-1.414207,3.414214,3.000000
26.210000,3,0,0,-1.369699,-1.378043,3.002147,-0.249578,-0.238387,0.000000,0.345134,0.040966,0.057352,0,4.723293,-1.414207,-1.414214,3.000000
26.210000,3,0,1,3.391985,-1.351023,3.001906,0.241752,-0.243411,0.000000,0.343064,0.047849,0.066988,0,4.723293,3.414219,-1.414214,3.000000
26.210000,3,0,2,3.369281,3.372215,2.997053,0.262969,0.247774,0.000000,0.361310,0.043935,0.061509,0,4.723293,3.414220,3.414213,3.000000
26.210000,3,0,3,-1.370075,3.363020,3.003239,-0.238812,0.249499,0.000000,0.345370,0.048279,0.067590,0,4.723293,-1.414207,3.414214,3.000000
26.310000,3,0,0,-1.390653,-1.397858,3.003199,-0.209542,-0.198150,0.000000,0.288394,0.020483,0.028676,0,4.764468,-1.414207,-1.414214,3.000000
26.310000,3,0,1,3.412269,-1.371441,3.001990,0.202838,-0.204176,0.000000,0.287804,0.030584,0.042817,0,4.764468,3.414219,-1.414214,3.000000
26.310000,3,0,2,3.391650,3.392983,2.996912,0.223686,0.207680,0.000000,0.305231,0.022133,0.030987,0,4.764468,3.414220,3.414213,3.000000
26.310000,3,0,3,-1.390016,3.384083,3.004076,-0.199413,0.210630,0.000000,0.290053,0.027600,0.038640,0,4.764468,-1.414207,3.414214,3.000000
26.410000,3,0,0,-1.403747,-1.410154,3.003921,-0.130938,-0.122958,0.000000,0.179620,0.008015,0.011221,0,4.790188,-1.414207,-1.414214,3.000000
26.410000,3,0,1,3.424935,-1.384202,3.002026,0.126666,-0.127612,0.000000,0.179803,0.022762,0.031867,0,4.790188,3.414219,-1.414214,3.000000
26.410000,3,0,2,3.405791,3.405948,2.996899,0.141414,0.129652,0.000000,0.191853,0.008432,0.011805,0,4.790188,3.414220,3.414213,3.000000
26.410000,3,0,3,-1.402403,3.397305,3.004617,-0.123862,0.132225,0.000000,0.181178,0.014730,0.020621,0,4.790188,-1.414207,3.414214,3.000000
26.560000,3,1,0,-1.425065,-1.430066,3.005123,0.000000,0.000000,0.000000,0.000000,0.007686,0.019214,1,4.832213,-1.414207,-1.414214,3.000000
26.560000,3,1,1,3.445615,-1.405087,3.002102,0.000000,0.000000,0.000000,0.000000,0.013078,0.032696,1,4.832213,3.414219,-1.414214,3.000000
26.560000,3,1,2,3.429196,3.427098,2.997185,0.000000,0.000000,0.000000,0.000000,0.007902,0.019756,1,4.832213,3.414220,3.414213,3.000000
26.560000,3,1,3,-1.422433,3.419026,3.005628,0.000000,0.000000,0.000000,0.000000,0.003812,0.009530,1,4.832213,-1.414207,3.414214,3.000000
26.660000,3,1,0,-1.438099,-1.442217,3.005881,-0.130347,-0.121507,0.000000,0.178197,0.014724,0.036810,1,4.858162,-1.414207,-1.414214,3.000000
26.660000,3,1,1,3.458404,-1.418041,3.002250,0.127882,-0.129533,0.000000,0.182023,0.017740,0.044350,1,4.858162,3.414219,-1.414214,3.000000
