seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,8.880000,8.880000,0.000000,0,1,2.081879,2.081879,2.000000,1,0.000000,0.000000,0
0,8.880000,8.880000,0.000000,0,2,2.741674,2.741674,2.828427,1,0.000000,0.000000,0
0,8.880000,8.880000,0.000000,0,3,2.006279,2.006279,2.000000,1,0.000000,0.000000,0
1,8.920000,8.900000,-0.020000,0,1,2.043767,2.005655,2.000000,2,0.040000,0.020000,0
1,8.920000,8.900000,-0.020000,0,2,2.779909,2.818143,2.828427,2,0.040000,0.020000,0
1,8.920000,8.900000,-0.020000,0,3,1.994844,1.983409,2.000000,2,0.040000,0.020000,0
2,8.960000,8.920000,-0.040000,0,1,2.039534,2.031068,2.000000,3,0.080000,0.040000,0
2,8.960000,8.920000,-0.040000,0,2,2.754712,2.704318,2.828427,3,0.080000,0.040000,0
2,8.960000,8.920000,-0.040000,0,3,1.945199,1.845909,2.000000,3,0.080000,0.040000,0
3,9.000000,8.940000,-0.060000,0,1,2.014648,1.939988,2.000000,4,0.120000,0.060000,0
3,9.000000,8.940000,-0.060000,0,2,2.771624,2.822363,2.828427,4,0.120000,0.060000,0
3,9.000000,8.940000,-0.060000,0,3,1.922401,1.854005,2.000000,4,0.120000,0.060000,0
4,9.040000,8.960000,-0.080000,0,1,1.995689,1.919856,2.000000,5,0.160000,0.080000,0
4,9.040000,8.960000,-0.080000,0,2,2.781761,2.822307,2.828427,5,0.160000,0.080000,0
4,9.040000,8.960000,-0.080000,0,3,1.945132,2.036059,2.000000,5,0.160000,0.080000,0
5,9.080000,9.000000,-0.080000,0,1,1.964034,1.923602,2.000000,5,0.160000,0.080000,0
5,9.080000,9.000000,-0.080000,0,2,2.791892,2.792329,2.828427,5,0.160000,0.080000,0
5,9.080000,9.000000,-0.080000,0,3,1.944885,2.005044,2.000000,5,0.160000,0.080000,0
6,9.120000,9.040000,-0.080000,0,1,1.983082,2.100897,2.000000,5,0.160000,0.080000,0
6,9.120000,9.040000,-0.080000,0,2,2.780626,2.761814,2.828427,5,0.160000,0.080000,0
6,9.120000,9.040000,-0.080000,0,3,1.937206,1.945015,2.000000,5,0.160000,0.080000,0
7,9.160000,9.080000,-0.080000,0,1,1.973533,1.983323,2.000000,5,0.160000,0.080000,0
7,9.160000,9.080000,-0.080000,0,2,2.809083,2.846600,2.828427,5,0.160000,0.080000,0
