stamp,last_fuse_time,fuse_step,fuse_backtrack,dropped_fuse_count,rejected_fuse_count,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
62.100000000,0.000000000,0.000000000,0,0,89,0,0.086844371,0.086844371,-0.200000000,0.200000000,-0.200000000,0.200000000,0.006000000,0.006000000,-0.010000000,0.010000000,0.000907531,0.000907531,-0.010000000,0.010000000,1,0.050000000,1,2,1,1,1,1,4,0.073516856,0.091286732,0.386939336
62.200000000,62.100000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.014000000,0.014000000,-0.010000000,0.010000000,0.000910689,0.000910689,0.000000000,0.000000000,1,0.050000000,1,2,1,1,1,1,4,0.025090781,0.026893423,0.447283280
62.300000000,62.200000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,0.006000000,0.006000000,-0.110000000,0.110000000,0.000913847,0.000913847,0.012000000,0.012000000,1,0.050000000,1,2,1,1,1,1,4,0.065687958,0.048946388,0.516057494
62.400000000,62.300000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.014000000,0.014000000,-0.010000000,0.010000000,0.004914164,0.004914164,-0.008000000,0.008000000,1,0.050000000,1,2,1,1,1,1,4,0.060889290,0.110376201,0.612544032
62.500000000,62.400000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,0.006000000,0.006000000,-0.110000000,0.110000000,0.004914164,0.004914164,0.000000000,0.000000000,1,0.050000000,1,2,1,1,1,1,4,0.129387379,0.103888721,0.665712042
62.600000000,62.500000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.014000000,0.014000000,-0.110000000,0.110000000,0.000917322,0.000917322,0.012000000,0.012000000,1,0.050000000,1,2,1,1,1,1,4,0.084105563,0.074849272,0.748024746
62.700000000,62.600000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,0.006000000,0.006000000,-0.010000000,0.010000000,0.000914481,0.000914481,-0.012000000,0.012000000,1,0.050000000,1,1,1,1,1,1,4,0.104690323,0.123795901,0.835397960
62.800000000,62.700000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.014000000,0.014000000,-0.110000000,0.110000000,0.000911641,0.000911641,0.000000000,0.000000000,1,0.050000000,1,1,1,1,1,1,4,0.140446233,0.112290315,0.907003633
62.900000000,62.800000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,0.006000000,0.006000000,-0.110000000,0.110000000,0.000905960,0.000905960,0.010000000,0.010000000,1,0.050000000,1,1,1,1,1,1,4,0.125903247,0.129217557,0.984442949
63.000000000,62.900000000,0.100000000,0,0,89,0,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.200000000,0.200000000,-0.014000000,0.014000000,-0.010000000,0.010000000,0.004906121,0.004906121,-0.016000000,0.016000000,1,0.050000000,1,1,1,1,1,1,4,0.128579927,0.132977630,1.062837449
