stamp,phase,self_id,target_id,uwb_dt,camera_dt,com_dt,rel_gt_x,rel_gt_y,rel_gt_z,rel_pred_x,rel_pred_y,rel_pred_z,uwb_meas,uwb_pred,uwb_residual,alpha_meas,alpha_pred,alpha_residual,theta_meas,theta_pred,theta_residual,xy_residual_x,xy_residual_y,cost_uwb,cost_angle,cost_xy,cost_ins,cam_target_valid,angle_constraint_valid,xy_constraint_valid
6.420000000,pre,3,0,0.006000000,-0.274000000,-0.032000000,-0.000000163,-1.999999999,-0.000000732,-0.000991309,-1.998668938,-0.124170340,1.978494287,2.002522604,-0.024028317,nan,nan,nan,nan,nan,nan,nan,nan,0.090212504,nan,nan,0.000000000,0,0,0
6.420000000,pre,3,1,0.006000000,-0.274000000,0.006000000,1.999999675,-2.000000000,-0.000001464,2.000080908,-2.000001640,0.045253092,2.777524471,2.828847476,-0.051323005,nan,nan,nan,nan,nan,nan,nan,nan,0.411570438,nan,nan,0.000000000,0,0,0
6.420000000,pre,3,2,0.006000000,-0.274000000,0.026000000,1.999999512,0.000000001,-0.000002196,1.998231096,0.001690105,0.009805280,1.895203590,1.998255867,-0.103052277,-0.013891183,0.000845800,-0.014736983,0.006644619,0.004906939,0.001737680,-0.103252190,-0.028015297,1.659339343,0.294574045,1.960188632,0.000000000,1,1,1
6.420000000,post,3,0,0.006000000,-0.274000000,-0.032000000,-0.000000163,-1.999999999,-0.000000732,-0.101521396,-2.017948505,-0.119146439,1.978494287,2.024010533,-0.045516247,nan,nan,nan,nan,nan,nan,nan,nan,0.323707610,nan,nan,0.000000000,0,0,0
6.420000000,post,3,1,0.006000000,-0.274000000,0.006000000,1.999999675,-2.000000000,-0.000001464,1.899550821,-2.019281208,0.050276993,2.777524471,2.772781580,0.004742891,nan,nan,nan,nan,nan,nan,nan,nan,0.003514846,nan,nan,0.000000000,0,0,0
6.420000000,post,3,2,0.006000000,-0.274000000,0.026000000,1.999999512,0.000000001,-0.000002196,1.897701008,-0.017589463,0.014829180,1.895203590,1.897840460,-0.002636869,-0.013891183,-0.009268562,-0.004622621,0.006644619,0.007813792,-0.001169174,-0.002722102,-0.008735729,0.001086419,0.029728525,0.029763815,0.000000000,1,1,1
6.521333333,pre,3,0,-0.015333333,-0.175333333,-0.033333333,-0.000000163,-2.000000001,-0.000000732,-0.115692569,-2.022159974,-0.076999360,2.000605106,2.026929853,-0.026324747,nan,nan,nan,nan,nan,nan,nan,nan,0.108280049,nan,nan,0.052255817,0,0,0
6.521333333,pre,3,1,-0.015333333,-0.175333333,0.004666667,1.999999675,-2.000000000,-0.000001464,1.893557737,-2.006086588,0.092236256,2.811374664,2.760154312,0.051220352,nan,nan,nan,nan,nan,nan,nan,nan,0.409925696,nan,nan,0.052255817,0,0,0
6.521333333,pre,3,2,-0.015333333,-0.175333333,0.028666667,1.999999512,-0.000000001,-0.000002196,1.881322895,-0.042789126,-0.022397107,nan,1.881942713,nan,-0.013936916,-0.022740248,0.008803332,0.006705821,-0.011901338,0.018607158,nan,nan,nan,0.345402383,nan,0.052255817,1,1,0
6.521333333,post,3,0,-0.015333333,-0.175333333,-0.033333333,-0.000000163,-2.000000001,-0.000000732,-0.042225671,-2.007088640,-0.061818948,2.000605106,2.008484354,-0.007879247,nan,nan,nan,nan,nan,nan,nan,nan,0.009700396,nan,nan,0.237158747,0,0,0
