seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,3.674000,3.674000,0.000000,2,0,2.921384,2.921384,2.828427,1,0.000000,0.000000,0
0,3.674000,3.674000,0.000000,2,1,1.981850,1.981850,2.000000,1,0.000000,0.000000,0
0,3.674000,3.674000,0.000000,2,3,1.979514,1.979514,2.000000,1,0.000000,0.000000,0
1,3.674000,3.674000,0.000000,2,0,2.832413,2.743442,2.828427,2,0.000000,0.000000,0
1,3.674000,3.674000,0.000000,2,1,2.001258,2.020666,2.000000,2,0.000000,0.000000,0
1,3.674000,3.674000,0.000000,2,3,2.003822,2.028131,2.000000,2,0.000000,0.000000,0
2,3.714000,3.687333,-0.026667,2,0,2.849454,2.883536,2.828427,3,0.040000,0.026667,0
2,3.714000,3.687333,-0.026667,2,1,1.974975,1.922408,2.000000,3,0.040000,0.026667,0
2,3.714000,3.687333,-0.026667,2,3,1.996597,1.982147,2.000000,3,0.040000,0.026667,0
3,3.754000,3.704000,-0.050000,2,0,2.808990,2.687599,2.828427,4,0.080000,0.050000,0
3,3.754000,3.704000,-0.050000,2,1,1.971425,1.960774,2.000000,4,0.080000,0.050000,0
3,3.754000,3.704000,-0.050000,2,3,1.989829,1.969525,2.000000,4,0.080000,0.050000,0
4,3.794000,3.722000,-0.072000,2,0,2.820596,2.867018,2.828427,5,0.120000,0.072000,0
4,3.794000,3.722000,-0.072000,2,1,2.000119,2.114896,2.000000,5,0.120000,0.072000,0
4,3.794000,3.722000,-0.072000,2,3,1.995884,2.020104,2.000000,5,0.120000,0.072000,0
5,3.834000,3.754000,-0.080000,2,0,2.799226,2.814535,2.828427,5,0.160000,0.080000,0
5,3.834000,3.754000,-0.080000,2,1,1.997410,1.968307,2.000000,5,0.160000,0.080000,0
5,3.834000,3.754000,-0.080000,2,3,1.986972,1.934953,2.000000,5,0.160000,0.080000,0
6,3.874000,3.794000,-0.080000,2,0,2.810572,2.800174,2.828427,5,0.160000,0.080000,0
6,3.874000,3.794000,-0.080000,2,1,1.986776,1.967493,2.000000,5,0.160000,0.080000,0
6,3.874000,3.794000,-0.080000,2,3,1.976161,1.974077,2.000000,5,0.160000,0.080000,0
7,3.914000,3.834000,-0.080000,2,0,2.753264,2.596993,2.828427,5,0.160000,0.080000,0
7,3.914000,3.834000,-0.080000,2,1,2.016081,2.068934,2.000000,5,0.160000,0.080000,0
7,3.914000,3.834000,-0.080000,2,3,1.970625,1.954468,2.000000,5,0.160000,0.080000,0
8,3.954000,3.874000,-0.080000,2,0,2.779314,2.817850,2.828427,5,0.160000,0.080000,0
8,3.954000,3.874000,-0.080000,2,1,2.038665,2.073696,2.000000,5,0.160000,0.080000,0
8,3.954000,3.874000,-0.080000,2,3,1.962387,1.928334,2.000000,5,0.160000,0.080000,0
9,3.994000,3.914000,-0.080000,2,0,2.795160,2.946247,2.828427,5,0.160000,0.080000,0
9,3.994000,3.914000,-0.080000,2,1,1.985629,1.849714,2.000000,5,0.160000,0.080000,0
9,3.994000,3.914000,-0.080000,2,3,1.980561,2.110974,2.000000,5,0.160000,0.080000,0
10,4.034000,3.954000,-0.080000,2,0,2.812096,2.899218,2.828427,5,0.160000,0.080000,0
10,4.034000,3.954000,-0.080000,2,1,1.978226,1.931293,2.000000,5,0.160000,0.080000,0
10,4.034000,3.954000,-0.080000,2,3,1.993527,1.999782,2.000000,5,0.160000,0.080000,0
11,4.074000,3.994000,-0.080000,2,0,2.824840,2.863893,2.828427,5,0.160000,0.080000,0
11,4.074000,3.994000,-0.080000,2,1,1.987639,2.014559,2.000000,5,0.160000,0.080000,0
11,4.074000,3.994000,-0.080000,2,3,1.995968,1.986279,2.000000,5,0.160000,0.080000,0
12,4.114000,4.034000,-0.080000,2,0,2.878981,2.867698,2.828427,5,0.160000,0.080000,0
12,4.114000,4.034000,-0.080000,2,1,1.988366,2.072567,2.000000,5,0.160000,0.080000,0
12,4.114000,4.034000,-0.080000,2,3,1.984576,1.897508,2.000000,5,0.160000,0.080000,0
13,4.154000,4.074000,-0.080000,2,0,2.886982,2.857854,2.828427,5,0.160000,0.080000,0
13,4.154000,4.074000,-0.080000,2,1,1.982017,2.041951,2.000000,5,0.160000,0.080000,0
13,4.154000,4.074000,-0.080000,2,3,2.036624,2.188577,2.000000,5,0.160000,0.080000,0
