stamp,flow_imu_dt,flow_gt_dt,flow_x,flow_y,gyro_x,gyro_y,tof_raw,tof_noise,tof_meas,pz_meas,vx_body_raw,vy_body_raw,vx_noise_std,vy_noise_std,vx_noise,vy_noise,vx_body_meas,vy_body_meas,gt_vx_body,gt_vy_body,est_vx_body,est_vy_body,meas_minus_gt_vx,meas_minus_gt_vy,meas_minus_est_vx,meas_minus_est_vy,velocity_update_accepted,velocity_nis,attitude_update_enabled,recovery_update,dtheta_x,dtheta_y,dtheta_z,height_update_accepted
8.724000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.037105426,-0.000000000,0.000000000,0.020000000,0.020000000,0.001933602,-0.021583463,0.001933602,-0.021583463,-0.000884974,0.016800024,-0.001640104,0.015516972,0.002818576,-0.038383487,0.003573706,-0.037100434,1,0.000694468,0,0,0.000000000,0.000000000,0.000000000,1
8.824000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.037105426,-0.000000000,0.000000000,0.020000000,0.020000000,-0.018731118,0.017114600,-0.018731118,0.017114600,0.000614247,0.017051057,0.001932887,-0.021576044,-0.019345365,0.000063543,-0.020664005,0.038690644,1,2.405199316,0,0,0.000000000,0.000000000,0.000000000,1
8.924000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000000000,0.000000000,0.200000003,0.000000000,0.000000000,0.037105426,-0.000000000,0.000000000,0.020000000,0.020000000,0.004161293,-0.005041110,0.004161293,-0.005041110,0.000423636,0.018201826,-0.008398082,-0.002232656,0.003737657,-0.023242937,0.012559375,-0.002808454,1,0.276051392,0,0,0.000000000,0.000000000,0.000000000,1
9.024000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000393603,-0.000073223,0.200000003,0.000000000,0.000000000,0.037105426,0.000000000,-0.000000000,0.020000000,0.020000000,0.001482522,0.023482616,0.001482522,0.023482616,0.000543502,0.017589543,-0.003707886,-0.003334446,0.000939019,0.005893072,0.005190408,0.026817061,1,0.469233237,0,0,0.000000000,0.000000000,0.000000000,1
9.124000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000926236,-0.000605855,0.200000003,0.000000000,0.000000000,0.037105426,0.000000000,-0.000000000,0.020000000,0.020000000,0.001742153,-0.018482567,0.001742153,-0.018482567,0.000423192,0.018811889,-0.000447602,0.017090887,0.001318960,-0.037294456,0.002189755,-0.035573454,1,0.304744606,0,0,0.000000000,0.000000000,0.000000000,1
9.224000000,0.000000000,0.034000000,-0.000010521,0.000000000,-0.000393603,0.000725726,0.200000003,0.000000000,0.000000000,0.037105426,0.000000000,0.000000000,0.020000000,0.020000000,-0.006207956,0.025559288,-0.006207956,0.025559288,0.001246587,0.019094729,0.000546669,-0.016369205,-0.007454543,0.006464560,-0.006754625,0.041928493,1,0.465800421,0,0,0.000000000,0.000000000,0.000000000,1
9.324000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000926236,0.000459410,0.200000003,0.000000000,0.000000000,0.037105426,0.000000000,0.000000000,0.020000000,0.020000000,0.015590777,-0.003083516,0.015590777,-0.003083516,0.002058469,0.017241461,-0.006334049,0.021947023,0.013532308,-0.020324977,0.021924826,-0.025030539,1,0.286313589,0,0,0.000000000,0.000000000,0.000000000,1
9.424000000,0.000000000,0.028000000,-0.000010521,0.000000000,0.000139029,0.000193094,0.200000003,0.000000000,0.000000000,0.037105426,-0.000000000,0.000000000,0.020000000,0.020000000,-0.001390626,-0.013443440,-0.001390626,-0.013443440,0.002762958,0.014385636,0.013170420,-0.002069826,-0.004153584,-0.027829076,-0.014561046,-0.011373614,1,0.087779969,0,0,-0.000000000,-0.000000000,-0.000000000,1
9.524000000,0.000000000,0.028000000,-0.000010521,0.000000000,-0.000393603,0.000193093,0.200000003,0.000000000,0.000000000,0.037105426,0.000000000,0.000000000,0.020000000,0.020000000,0.029899246,-0.013540356,0.029899246,-0.013540356,0.002431528,0.013271463,-0.002478501,-0.012892328,0.027467718,-0.026811819,0.032377747,-0.000648029,1,0.269430403,0,0,0.000000000,0.000000000,0.000000000,1
9.622000000,0.000000000,0.026000000,-0.000010521,0.000000000,0.000013308,-0.001654046,0.200000003,0.000000000,0.000000000,0.037105426,-0.000000000,-0.000000000,0.020000000,0.020000000,0.000173748,0.021993890,0.000173748,0.021993890,0.001962650,0.012017155,0.026641009,-0.013077057,-0.001788902,0.009976734,-0.026467261,0.035070946,1,0.511379827,0,0,0.000000000,0.000000000,0.000000000,1
