stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
33.985111111,0,-0.075777778,0.075777778,-0.049111111,0.049111111,0.124888889,0.124888889,-0.017111111,0.017111111,-0.331111111,0.331111111,0.004888889,0.004888889,0.008888889,0.008888889,1,0.050000000,1,0,0,0,0,0,0,-0.027323943,0.011047418,0.351400013
34.041703704,0,-0.063703704,0.063703704,-0.004592593,0.004592593,0.068296296,0.068296296,0.006296296,0.006296296,-0.187703704,0.187703704,-0.009703704,0.009703704,-0.007703704,0.007703704,1,0.050000000,1,0,0,0,0,0,0,0.008525427,0.021962674,0.376811279
34.123481482,0,-0.043777778,0.043777778,-0.142740741,0.142740741,0.186518518,0.186518518,0.004518518,0.004518518,-0.269481482,0.269481482,0.008518518,0.008518518,-0.015481482,0.015481482,1,0.050000000,1,0,0,0,0,0,0,0.007232351,0.062835433,0.435361774
34.297934156,0,0.044065844,0.044065844,-0.154131687,0.154131687,0.110065844,0.110065844,-0.009934156,0.009934156,-0.443934156,0.443934156,-0.007934156,0.007934156,0.002065844,0.002065844,1,0.050000000,1,0,0,0,0,0,0,-0.022748177,0.045235505,0.554976346
34.322109739,0,-0.156941015,0.156941015,-0.030949245,0.030949245,0.187890261,0.187890261,0.005890261,0.005890261,-0.168109739,0.168109739,0.009890261,0.009890261,0.015890261,0.015890261,1,0.050000000,1,0,0,0,0,0,0,-0.023386519,0.044534893,0.582639336
34.570477976,0,-0.193044048,0.193044048,0.055522024,0.055522024,0.137522024,0.137522024,-0.002477976,0.002477976,-0.116477976,0.116477976,0.001522024,0.001522024,-0.004477976,0.004477976,1,0.050000000,1,0,0,0,0,0,0,-0.079498449,0.014467813,0.777581034
34.602615963,0,-0.083246050,0.083246050,0.121384037,0.121384037,-0.038137987,0.038137987,0.005384037,0.005384037,-0.148615963,0.148615963,0.009384037,0.009384037,-0.000615963,0.000615963,1,0.050000000,1,0,0,0,0,0,0,-0.060066158,0.022090112,0.805334648
34.722258429,0,-0.014925096,0.014925096,-0.170816474,0.170816474,0.185741571,0.185741571,0.005741571,0.005741571,-0.068258429,0.068258429,0.007741571,0.007741571,-0.002258429,0.002258429,1,0.050000000,1,0,0,0,0,0,0,-0.051030822,-0.052970994,0.890406551
34.927703704,0,0.012296296,0.012296296,-0.092592593,0.092592593,0.080296296,0.080296296,0.000296296,0.000296296,-0.273703704,0.273703704,0.002296296,0.002296296,-0.009703704,0.009703704,1,0.050000000,1,0,0,0,0,0,0,0.048258857,-0.017886828,1.051625043
34.866748787,0,0.010954917,0.010954917,0.023337356,0.023337356,-0.034292274,0.034292274,-0.018748787,0.018748787,-0.212748787,0.212748787,0.003251213,0.003251213,0.007251213,0.007251213,1,0.050000000,1,0,0,0,0,0,0,-0.050857247,-0.012312311,1.009634015
35.261333333,0,-0.009333333,0.009333333,-0.037333333,0.037333333,0.046666667,0.046666667,-0.013333333,0.013333333,-0.407333333,0.407333333,0.008666667,0.008666667,0.016666667,0.016666667,1,0.050000000,1,0,0,0,0,0,0,0.022486974,-0.008994212,1.338822366
35.248888889,0,-0.042222222,0.042222222,0.035111111,0.035111111,0.007111111,0.007111111,-0.000888889,0.000888889,-0.394888889,0.394888889,0.001111111,0.001111111,-0.010888889,0.010888889,1,0.050000000,1,0,0,0,0,0,0,0.018078825,-0.062964390,1.324707106
35.262222222,0,0.032444445,0.032444445,-0.020888889,0.020888889,-0.011555555,0.011555555,-0.014222222,0.014222222,-0.108222222,0.108222222,0.007777778,0.007777778,0.015777778,0.015777778,1,0.050000000,1,0,0,0,0,0,0,0.022272917,-0.036272299,1.338822366
35.643111111,0,-0.003111111,0.003111111,-0.061777778,0.061777778,0.064888889,0.064888889,0.004888889,0.004888889,-0.387111111,0.387111111,0.006888889,0.006888889,-0.001111111,0.001111111,1,0.050000000,1,0,0,0,0,0,0,-0.026820258,-0.016066403,1.630087326
35.637185185,0,-0.043407407,0.043407407,0.042814815,0.042814815,0.000592593,0.000592593,0.010814815,0.010814815,-0.381185185,0.381185185,-0.007185185,0.007185185,0.002814815,0.002814815,1,0.050000000,1,0,0,0,0,0,0,-0.032945906,-0.071344116,1.610719352
35.652395062,0,0.040938271,0.040938271,-0.027506173,0.027506173,-0.013432099,0.013432099,-0.004395062,0.004395062,-0.396395062,0.396395062,-0.002395062,0.002395062,-0.010395062,0.010395062,1,0.050000000,1,0,0,0,0,0,0,-0.083718575,-0.019648520,1.630087326
36.041777778,0,-0.003777778,0.003777778,-0.062444445,0.062444445,0.066222222,0.066222222,0.006222222,0.006222222,-0.387777778,0.387777778,0.010222222,0.010222222,-0.009777778,0.009777778,1,0.050000000,1,0,0,0,0,0,0,-0.007979578,-0.012818442,1.901088357
36.035629630,0,-0.043185186,0.043185186,0.043037037,0.043037037,0.000148148,0.000148148,0.012370370,0.012370370,-0.381629630,0.381629630,-0.005629630,0.005629630,-0.003629630,0.003629630,1,0.050000000,1,0,0,0,0,0,0,-0.008341362,-0.047285220,1.879472360
36.051061728,0,0.041160494,0.041160494,-0.027728395,0.027728395,-0.013432098,0.013432098,-0.003061728,0.003061728,-0.097061728,0.097061728,0.000938272,0.000938272,0.016938272,0.016938272,1,0.050000000,1,0,0,0,0,0,0,-0.025758652,-0.043231504,1.901088357
36.443333333,0,-0.001333333,0.001333333,-0.065333333,0.065333333,0.066666667,0.066666667,0.004666667,0.004666667,-0.489333333,0.489333333,-0.011333333,0.011333333,0.008666667,0.008666667,1,0.050000000,1,0,0,0,0,0,0,-0.012505973,-0.025291644,2.170014166
36.436666666,0,-0.045333333,0.045333333,0.044666667,0.044666667,0.000666667,0.000666667,0.011333334,0.011333334,-0.182666666,0.182666666,-0.004666666,0.004666666,0.015333334,0.015333334,1,0.050000000,1,0,0,0,0,0,0,0.011882371,-0.052412780,2.170014166
36.452370370,0,0.042074074,0.042074074,-0.028370370,0.028370370,-0.013703704,0.013703704,-0.004370370,0.004370370,-0.198370370,0.198370370,0.003629630,0.003629630,-0.000370370,0.000370370,1,0.050000000,1,0,0,0,0,0,0,-0.011214894,-0.041038464,2.189104296
36.844444444,0,-0.002444444,0.002444444,-0.063111111,0.063111111,0.065555556,0.065555556,0.003555556,0.003555556,-0.390444444,0.390444444,0.007555556,0.007555556,-0.012444444,0.012444444,1,0.050000000,1,0,0,0,0,0,0,-0.020246487,0.013264613,2.395861133
36.838074074,0,-0.043629630,0.043629630,0.043259259,0.043259259,0.000370370,0.000370370,0.009925926,0.009925926,-0.082074074,0.082074074,-0.006074074,0.006074074,-0.006074074,0.006074074,1,0.050000000,1,0,0,0,0,0,0,-0.008445109,-0.035160417,2.395541217
36.853432098,0,0.041012346,0.041012346,-0.027654321,0.027654321,-0.013358024,0.013358024,-0.005432098,0.005432098,-0.097432098,0.097432098,-0.001432098,0.001432098,0.014567902,0.014567902,1,0.050000000,1,0,0,0,0,0,0,-0.057152312,-0.006183883,2.395861133
37.243111111,0,-0.003111111,0.003111111,-0.063777778,0.063777778,0.066888889,0.066888889,0.004888889,0.004888889,-0.289111111,0.289111111,0.004888889,0.004888889,0.004888889,0.004888889,1,0.050000000,1,0,0,0,0,0,0,-0.052659606,0.011847157,2.610396453
37.236740741,0,-0.044296297,0.044296297,0.043925926,0.043925926,0.000370370,0.000370370,0.011259259,0.011259259,-0.282740741,0.282740741,-0.006740741,0.006740741,0.011259259,0.011259259,1,0.050000000,1,0,0,0,0,0,0,-0.080599645,0.012679182,2.604946426
37.252395062,0,0.041827160,0.041827160,-0.028172840,0.028172840,-0.013654321,0.013654321,-0.004395062,0.004395062,-0.096395062,0.096395062,-0.004395062,0.004395062,-0.000395062,0.000395062,1,0.050000000,1,0,0,0,0,0,0,-0.128992214,0.023795917,2.610396453
37.599185185,0,0.054814815,0.054814815,-0.024518518,0.024518518,-0.030296296,0.030296296,0.012814815,0.012814815,-0.443185185,0.443185185,-0.007185185,0.007185185,-0.015185185,0.015185185,1,0.050000000,1,0,0,0,0,0,0,0.042188893,-0.006656521,2.725455736
37.621580247,0,-0.035358025,0.035358025,0.016716049,0.016716049,0.018641975,0.018641975,-0.009580247,0.009580247,-0.167580247,0.167580247,0.006419753,0.006419753,0.006419753,0.006419753,1,0.050000000,1,0,0,0,0,0,0,0.058742705,0.011824566,2.735995309
37.717201646,0,-0.084139918,0.084139918,-0.108658436,0.108658436,0.192798354,0.192798354,0.010798354,0.010798354,-0.263201646,0.263201646,-0.005201646,0.005201646,0.000798354,0.000798354,1,0.050000000,1,0,0,0,0,0,0,0.069241799,0.062557958,2.750863261
37.891182442,0,0.050817558,0.050817558,-0.169635117,0.169635117,0.118817558,0.118817558,-0.003182442,0.003182442,-0.437182442,0.437182442,-0.001182442,0.001182442,0.014817558,0.014817558,1,0.050000000,1,0,0,0,0,0,0,-0.012715263,-0.003211195,2.795386374
38.013244627,0,0.028755373,0.028755373,-0.123510745,0.123510745,0.094755373,0.094755373,-0.005244627,0.005244627,-0.359244627,0.359244627,-0.003244627,0.003244627,0.002755373,0.002755373,1,0.050000000,1,0,0,0,0,0,0,0.021893472,-0.039923731,2.815756601
37.942337144,0,-0.070025301,0.070025301,0.071390337,0.071390337,-0.001365036,0.001365036,-0.014337144,0.014337144,-0.288337144,0.288337144,0.009662856,0.009662856,0.001662856,0.001662856,1,0.050000000,1,0,0,0,0,0,0,-0.041821105,0.016584618,2.803291933
38.180101103,0,-0.175797795,0.175797795,0.045898897,0.045898897,0.129898897,0.129898897,-0.012101103,0.012101103,-0.226101103,0.226101103,0.009898897,0.009898897,-0.010101103,0.010101103,1,0.050000000,1,0,0,0,0,0,0,0.080471984,-0.066391276,2.841767457
