seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,6.486000,1,0,2.033952,2.000000
0,6.486000,1,2,2.056031,2.000000
0,6.486000,1,3,2.730923,2.828427
1,6.526000,1,0,1.982659,2.000000
1,6.526000,1,2,2.074357,2.000000
1,6.526000,1,3,2.787109,2.828427
2,6.566000,1,0,1.979452,2.000000
2,6.566000,1,2,2.066914,2.000000
2,6.566000,1,3,2.789970,2.828427
3,6.606000,1,0,1.993360,2.000000
3,6.606000,1,2,2.042346,2.000000
3,6.606000,1,3,2.787330,2.828427
4,6.646000,1,0,1.993653,2.000000
4,6.646000,1,2,1.997822,2.000000
4,6.646000,1,3,2.783069,2.828427
5,6.686000,1,0,1.976493,2.000000
5,6.686000,1,2,1.989617,2.000000
5,6.686000,1,3,2.786663,2.828427
6,6.728000,1,0,2.003666,2.000000
6,6.728000,1,2,1.986882,2.000000
6,6.728000,1,3,2.793693,2.828427
7,6.766000,1,0,2.015830,2.000000
7,6.766000,1,2,1.992101,2.000000
7,6.766000,1,3,2.801414,2.828427
8,6.806000,1,0,2.012496,2.000000
8,6.806000,1,2,1.994356,2.000000
8,6.806000,1,3,2.799137,2.828427
9,6.846000,1,0,2.010187,2.000000
9,6.846000,1,2,2.006362,2.000000
9,6.846000,1,3,2.839744,2.828427
10,6.886000,1,0,2.018000,2.000000
10,6.886000,1,2,1.991031,2.000000
10,6.886000,1,3,2.882001,2.828427
11,6.926000,1,0,2.028756,2.000000
11,6.926000,1,2,1.982960,2.000000
11,6.926000,1,3,2.864164,2.828427
12,6.966000,1,0,2.037743,2.000000
12,6.966000,1,2,1.949243,2.000000
12,6.966000,1,3,2.887788,2.828427
13,7.006000,1,0,2.050668,2.000000
13,7.006000,1,2,1.969589,2.000000
13,7.006000,1,3,2.881451,2.828427
14,7.046000,1,0,2.052525,2.000000
14,7.046000,1,2,2.007126,2.000000
14,7.046000,1,3,2.857910,2.828427
15,7.086000,1,0,2.089792,2.000000
15,7.086000,1,2,2.012599,2.000000
15,7.086000,1,3,2.822469,2.828427
16,7.126000,1,0,2.058070,2.000000
16,7.126000,1,2,2.005327,2.000000
16,7.126000,1,3,2.839596,2.828427
17,7.166000,1,0,2.030818,2.000000
17,7.166000,1,2,2.005646,2.000000
17,7.166000,1,3,2.841563,2.828427
18,7.206000,1,0,2.021883,2.000000
18,7.206000,1,2,1.997379,2.000000
18,7.206000,1,3,2.876253,2.828427
19,7.246000,1,0,2.021059,2.000000
19,7.246000,1,2,1.972159,2.000000
19,7.246000,1,3,2.907586,2.828427
20,7.286000,1,0,1.983299,2.000000
20,7.286000,1,2,1.986593,2.000000
20,7.286000,1,3,2.925342,2.828427
21,7.326000,1,0,1.999675,2.000000
21,7.326000,1,2,1.968803,2.000000
21,7.326000,1,3,2.934643,2.828427
22,7.366000,1,0,2.003421,2.000000
22,7.366000,1,2,1.976315,2.000000
22,7.366000,1,3,2.925799,2.828427
23,7.406000,1,0,1.988508,2.000000
23,7.406000,1,2,1.959908,2.000000
23,7.406000,1,3,2.907301,2.828427
24,7.446000,1,0,1.989318,2.000000
24,7.446000,1,2,1.970897,2.000000
25,7.486000,1,0,1.992616,2.000000
25,7.486000,1,2,1.959002,2.000000
25,7.486000,1,3,2.872447,2.828427
26,7.526000,1,0,1.984096,2.000000
26,7.526000,1,2,1.995171,2.000000
26,7.526000,1,3,2.866276,2.828427
27,7.566000,1,0,2.005651,2.000000
27,7.566000,1,2,2.002817,2.000000
27,7.566000,1,3,2.834700,2.828427
28,7.606000,1,0,2.010469,2.000000
28,7.606000,1,2,1.998946,2.000000
28,7.606000,1,3,2.815933,2.828427
29,7.646000,1,0,2.014499,2.000000
29,7.646000,1,2,1.993933,2.000000
29,7.646000,1,3,2.801933,2.828427
