seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,145.976000,0,1,2.061198,2.000000
0,145.976000,0,2,2.811519,2.828427
0,145.976000,0,3,2.032620,2.000000
1,146.016000,0,1,2.013283,2.000000
1,146.016000,0,2,2.775715,2.828427
1,146.016000,0,3,2.075626,2.000000
2,146.056000,0,1,2.013596,2.000000
2,146.056000,0,2,2.791074,2.828427
2,146.056000,0,3,2.047534,2.000000
3,146.096000,0,1,1.967555,2.000000
3,146.096000,0,2,2.832018,2.828427
3,146.096000,0,3,2.016078,2.000000
4,146.136000,0,1,1.999290,2.000000
4,146.136000,0,2,2.830104,2.828427
4,146.136000,0,3,2.023152,2.000000
5,146.176000,0,1,1.969781,2.000000
5,146.176000,0,2,2.850994,2.828427
5,146.176000,0,3,1.981285,2.000000
6,146.216000,0,1,1.978959,2.000000
6,146.216000,0,2,2.863348,2.828427
6,146.216000,0,3,1.938608,2.000000
7,146.256000,0,1,1.960666,2.000000
7,146.256000,0,2,2.848548,2.828427
7,146.256000,0,3,1.962010,2.000000
8,146.296000,0,1,1.992307,2.000000
8,146.296000,0,2,2.800925,2.828427
8,146.296000,0,3,1.973518,2.000000
9,146.336000,0,1,1.935828,2.000000
9,146.336000,0,2,2.808921,2.828427
9,146.336000,0,3,1.960253,2.000000
10,146.376000,0,1,1.950284,2.000000
10,146.376000,0,2,2.783868,2.828427
10,146.376000,0,3,2.001306,2.000000
11,146.416000,0,1,1.944036,2.000000
11,146.416000,0,2,2.813848,2.828427
11,146.416000,0,3,2.004422,2.000000
12,146.456000,0,1,1.964070,2.000000
12,146.456000,0,2,2.829360,2.828427
12,146.456000,0,3,1.981617,2.000000
13,146.496000,0,1,1.941798,2.000000
13,146.496000,0,2,2.879042,2.828427
13,146.496000,0,3,1.958118,2.000000
14,146.536000,0,1,1.970593,2.000000
14,146.536000,0,2,2.861968,2.828427
14,146.536000,0,3,1.980747,2.000000
15,146.576000,0,1,1.974284,2.000000
15,146.576000,0,2,2.890373,2.828427
15,146.576000,0,3,1.959854,2.000000
16,146.616000,0,1,1.968597,2.000000
16,146.616000,0,2,2.876809,2.828427
16,146.616000,0,3,1.956117,2.000000
17,146.656000,0,1,1.968998,2.000000
17,146.656000,0,2,2.859941,2.828427
