seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,12.234000,12.234000,0.000000,1,0,1.972007,1.972007,2.000000,1,0.000000,0.000000,0
0,12.234000,12.234000,0.000000,1,2,2.213492,2.213492,2.000000,1,0.000000,0.000000,0
0,12.234000,12.234000,0.000000,1,3,2.638946,2.638946,2.828427,1,0.000000,0.000000,0
1,12.234000,12.234000,0.000000,1,0,2.057983,2.143960,2.000000,2,0.000000,0.000000,0
1,12.234000,12.234000,0.000000,1,2,2.105811,1.998130,2.000000,2,0.000000,0.000000,0
1,12.234000,12.234000,0.000000,1,3,2.824767,3.010588,2.828427,2,0.000000,0.000000,0
2,12.274000,12.247333,-0.026667,1,0,2.068534,2.089636,2.000000,3,0.040000,0.026667,0
2,12.274000,12.247333,-0.026667,1,2,2.054692,1.952453,2.000000,3,0.040000,0.026667,0
2,12.274000,12.247333,-0.026667,1,3,2.869508,2.958990,2.828427,3,0.040000,0.026667,0
3,12.314000,12.264000,-0.050000,1,0,2.063898,2.049988,2.000000,4,0.080000,0.050000,0
3,12.314000,12.264000,-0.050000,1,2,2.026503,1.941937,2.000000,4,0.080000,0.050000,0
3,12.314000,12.264000,-0.050000,1,3,2.831111,2.715921,2.828427,4,0.080000,0.050000,0
4,12.354000,12.282000,-0.072000,1,0,2.062505,2.056936,2.000000,5,0.120000,0.072000,0
4,12.354000,12.282000,-0.072000,1,2,2.042917,2.108574,2.000000,5,0.120000,0.072000,0
4,12.354000,12.282000,-0.072000,1,3,2.814975,2.750429,2.828427,5,0.120000,0.072000,0
5,12.396000,12.314400,-0.081600,1,0,2.059504,1.957002,2.000000,5,0.162000,0.081600,0
5,12.396000,12.314400,-0.081600,1,2,1.984904,1.923424,2.000000,5,0.162000,0.081600,0
5,12.396000,12.314400,-0.081600,1,3,2.841693,2.772535,2.828427,5,0.162000,0.081600,0
6,12.434000,12.354400,-0.079600,1,0,2.035534,2.024108,2.000000,5,0.160000,0.079600,0
6,12.434000,12.354400,-0.079600,1,2,1.983878,1.993001,2.000000,5,0.160000,0.079600,0
6,12.434000,12.354400,-0.079600,1,3,2.817864,2.891444,2.828427,5,0.160000,0.079600,0
7,12.474000,12.394400,-0.079600,1,0,2.007023,1.947079,2.000000,5,0.160000,0.079600,0
7,12.474000,12.394400,-0.079600,1,2,2.009497,2.080552,2.000000,5,0.160000,0.079600,0
7,12.474000,12.394400,-0.079600,1,3,2.779368,2.766513,2.828427,5,0.160000,0.079600,0
8,12.514000,12.434400,-0.079600,1,0,1.970714,1.868443,2.000000,5,0.160000,0.079600,0
8,12.514000,12.434400,-0.079600,1,2,2.032874,2.058820,2.000000,5,0.160000,0.079600,0
8,12.514000,12.434400,-0.079600,1,3,2.818327,2.910714,2.828427,5,0.160000,0.079600,0
9,12.554000,12.474400,-0.079600,1,0,1.954213,1.974434,2.000000,5,0.158000,0.079600,0
9,12.554000,12.474400,-0.079600,1,2,2.020738,2.047892,2.000000,5,0.158000,0.079600,0
10,12.596000,12.514400,-0.081600,1,0,1.963968,2.005776,2.000000,5,0.162000,0.081600,0
10,12.596000,12.514400,-0.081600,1,2,2.009720,1.868337,2.000000,5,0.162000,0.081600,0
10,12.596000,12.482800,-0.113200,1,3,2.836079,2.839187,2.828427,5,0.200000,0.113200,0
11,12.634000,12.554400,-0.079600,1,0,1.973756,2.073049,2.000000,5,0.160000,0.079600,0
11,12.634000,12.554400,-0.079600,1,2,2.048402,2.186408,2.000000,5,0.160000,0.079600,0
11,12.634000,12.530400,-0.103600,1,3,2.829695,2.740616,2.828427,5,0.200000,0.103600,0
12,12.674000,12.594400,-0.079600,1,0,2.022580,2.191200,2.000000,5,0.160000,0.079600,0
12,12.674000,12.594400,-0.079600,1,2,2.037163,2.024359,2.000000,5,0.160000,0.079600,0
12,12.674000,12.578400,-0.095600,1,3,2.813739,2.811667,2.828427,5,0.200000,0.095600,0
13,12.714000,12.634400,-0.079600,1,0,2.029219,1.901635,2.000000,5,0.160000,0.079600,0
13,12.714000,12.634400,-0.079600,1,2,2.023988,1.992941,2.000000,5,0.160000,0.079600,0
13,12.714000,12.626400,-0.087600,1,3,2.831718,2.856405,2.828427,5,0.200000,0.087600,0
14,12.754000,12.674400,-0.079600,1,0,2.055791,2.107294,2.000000,5,0.158000,0.079600,0
14,12.754000,12.674400,-0.079600,1,2,2.021872,2.037315,2.000000,5,0.158000,0.079600,0
14,12.754000,12.674400,-0.079600,1,3,2.808832,2.796287,2.828427,5,0.158000,0.079600,0
15,12.794000,12.714000,-0.080000,1,0,2.063493,2.044288,2.000000,5,0.160000,0.080000,0
15,12.794000,12.714000,-0.080000,1,2,2.035760,1.937774,2.000000,5,0.160000,0.080000,0
15,12.794000,12.714000,-0.080000,1,3,2.771347,2.651762,2.828427,5,0.160000,0.080000,0
16,12.834000,12.754000,-0.080000,1,0,2.078000,2.145581,2.000000,5,0.160000,0.080000,0
16,12.834000,12.754000,-0.080000,1,2,1.995492,1.985072,2.000000,5,0.160000,0.080000,0
16,12.834000,12.754000,-0.080000,1,3,2.769964,2.733696,2.828427,5,0.160000,0.080000,0
17,12.874000,12.794000,-0.080000,1,0,2.041726,2.009830,2.000000,5,0.160000,0.080000,0
17,12.874000,12.794000,-0.080000,1,2,2.011922,2.106506,2.000000,5,0.160000,0.080000,0
17,12.874000,12.794000,-0.080000,1,3,2.767875,2.801222,2.828427,5,0.160000,0.080000,0
18,12.914000,12.834000,-0.080000,1,0,2.034052,1.863268,2.000000,5,0.160000,0.080000,0
18,12.914000,12.834000,-0.080000,1,2,2.000764,1.937154,2.000000,5,0.160000,0.080000,0
18,12.914000,12.834000,-0.080000,1,3,2.768162,2.857845,2.828427,5,0.160000,0.080000,0
19,12.954000,12.874000,-0.080000,1,0,2.018108,2.027573,2.000000,5,0.160000,0.080000,0
19,12.954000,12.874000,-0.080000,1,2,1.985662,1.961804,2.000000,5,0.160000,0.080000,0
19,12.954000,12.874000,-0.080000,1,3,2.765487,2.782910,2.828427,5,0.160000,0.080000,0
20,12.994000,12.914000,-0.080000,1,0,1.997769,1.942595,2.000000,5,0.160000,0.080000,0
20,12.994000,12.914000,-0.080000,1,2,2.006180,2.040367,2.000000,5,0.160000,0.080000,0
20,12.994000,12.914000,-0.080000,1,3,2.789434,2.771495,2.828427,5,0.160000,0.080000,0
21,13.034000,12.954000,-0.080000,1,0,1.966922,1.991344,2.000000,5,0.160000,0.080000,0
21,13.034000,12.954000,-0.080000,1,2,2.021811,2.063224,2.000000,5,0.160000,0.080000,0
21,13.034000,12.954000,-0.080000,1,3,2.788178,2.727417,2.828427,5,0.160000,0.080000,0
22,13.074000,12.994000,-0.080000,1,0,1.975947,2.054954,2.000000,5,0.160000,0.080000,0
22,13.074000,12.994000,-0.080000,1,2,2.003003,2.012466,2.000000,5,0.160000,0.080000,0
22,13.074000,12.994000,-0.080000,1,3,2.787042,2.795541,2.828427,5,0.160000,0.080000,0
23,13.116000,13.034400,-0.081600,1,0,2.044070,2.203881,2.000000,5,0.162000,0.081600,0
23,13.116000,13.034400,-0.081600,1,2,2.028358,2.063931,2.000000,5,0.162000,0.081600,0
23,13.116000,13.034400,-0.081600,1,3,2.787201,2.858640,2.828427,5,0.162000,0.081600,0
24,13.154000,13.074400,-0.079600,1,0,2.081352,2.213986,2.000000,5,0.160000,0.079600,0
24,13.154000,13.074400,-0.079600,1,2,2.024762,1.943822,2.000000,5,0.160000,0.079600,0
24,13.154000,13.074400,-0.079600,1,3,2.791889,2.806350,2.828427,5,0.160000,0.079600,0
25,13.194000,13.114400,-0.079600,1,0,2.088025,1.975960,2.000000,5,0.160000,0.079600,0
25,13.194000,13.114400,-0.079600,1,2,2.018135,2.007233,2.000000,5,0.160000,0.079600,0
25,13.194000,13.114400,-0.079600,1,3,2.834700,2.985553,2.828427,5,0.160000,0.079600,0
26,13.234000,13.154400,-0.079600,1,0,2.097005,2.036244,2.000000,5,0.160000,0.079600,0
26,13.234000,13.154400,-0.079600,1,2,2.023318,2.089138,2.000000,5,0.160000,0.079600,0
26,13.234000,13.154400,-0.079600,1,3,2.869888,2.903357,2.828427,5,0.160000,0.079600,0
27,13.274000,13.194400,-0.079600,1,0,2.079412,1.966989,2.000000,5,0.158000,0.079600,0
27,13.274000,13.194400,-0.079600,1,2,2.037595,2.083848,2.000000,5,0.158000,0.079600,0
27,13.274000,13.194400,-0.079600,1,3,2.888081,2.886506,2.828427,5,0.158000,0.079600,0
28,13.314000,13.234000,-0.080000,1,0,2.068957,2.151608,2.000000,5,0.160000,0.080000,0
28,13.314000,13.234000,-0.080000,1,2,2.013341,1.942666,2.000000,5,0.160000,0.080000,0
28,13.314000,13.234000,-0.080000,1,3,2.870030,2.768384,2.828427,5,0.160000,0.080000,0
29,13.356000,13.274400,-0.081600,1,0,2.008618,1.912292,2.000000,5,0.162000,0.081600,0
29,13.356000,13.274400,-0.081600,1,2,2.026495,2.009590,2.000000,5,0.162000,0.081600,0
29,13.356000,13.274400,-0.081600,1,3,2.884834,2.880368,2.828427,5,0.162000,0.081600,0
30,13.394000,13.314400,-0.079600,1,0,2.005823,1.961985,2.000000,5,0.160000,0.079600,0
30,13.394000,13.314400,-0.079600,1,2,2.002389,1.886704,2.000000,5,0.160000,0.079600,0
30,13.394000,13.314400,-0.079600,1,3,2.847286,2.797814,2.828427,5,0.160000,0.079600,0
31,13.434000,13.354400,-0.079600,1,0,1.987346,1.943857,2.000000,5,0.160000,0.079600,0
31,13.434000,13.354400,-0.079600,1,2,1.990506,2.029721,2.000000,5,0.160000,0.079600,0
31,13.434000,13.354400,-0.079600,1,3,2.801221,2.673034,2.828427,5,0.160000,0.079600,0
