seq,timestamp,self_id,target_id,distance,gt_distance
0,4.532000,0,1,1.936635,2.000000
0,4.532000,0,2,2.879169,2.828427
0,4.532000,0,3,1.887114,2.000000
1,4.532000,0,1,1.999773,2.000000
1,4.532000,0,2,2.791133,2.828427
1,4.532000,0,3,2.212860,2.000000
2,4.572000,0,1,2.091751,2.000000
2,4.572000,0,2,2.929070,2.828427
2,4.572000,0,3,1.945775,2.000000
3,4.612000,0,1,1.975875,2.000000
3,4.612000,0,2,2.792946,2.828427
3,4.612000,0,3,1.981953,2.000000
4,4.654000,0,1,2.032255,2.000000
4,4.654000,0,2,2.886265,2.828427
4,4.654000,0,3,1.958749,2.000000
5,4.692000,0,1,2.047343,2.000000
5,4.692000,0,2,2.949366,2.828427
5,4.692000,0,3,2.010697,2.000000
6,4.732000,0,1,2.000471,2.000000
6,4.732000,0,2,2.753879,2.828427
6,4.732000,0,3,1.976735,2.000000
7,4.772000,0,1,1.927090,2.000000
7,4.772000,0,2,2.637275,2.828427
7,4.772000,0,3,1.932816,2.000000
8,4.812000,0,1,2.003656,2.000000
8,4.812000,0,2,2.874271,2.828427
8,4.812000,0,3,1.793715,2.000000
9,4.852000,0,1,1.965286,2.000000
9,4.852000,0,2,2.966379,2.828427
9,4.852000,0,3,1.935387,2.000000
10,4.892000,0,1,1.935507,2.000000
10,4.892000,0,2,2.807162,2.828427
10,4.892000,0,3,2.032289,2.000000
11,4.932000,0,1,2.071887,2.000000
11,4.932000,0,2,3.029292,2.828427
11,4.932000,0,3,2.079600,2.000000
12,4.972000,0,1,1.803549,2.000000
12,4.972000,0,2,2.712150,2.828427
12,4.972000,0,3,1.968357,2.000000
13,5.012000,0,1,2.031972,2.000000
13,5.012000,0,2,2.760083,2.828427
13,5.012000,0,3,1.922422,2.000000
14,5.054000,0,1,2.038348,2.000000
14,5.054000,0,2,2.852155,2.828427
14,5.054000,0,3,1.933246,2.000000
15,5.092000,0,1,2.055908,2.000000
15,5.092000,0,2,2.785347,2.828427
15,5.092000,0,3,2.000772,2.000000
16,5.132000,0,1,1.989821,2.000000
