seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,42.104000,42.104000,0.000000,2,0,2.744917,2.744917,2.828427,1,0.000000,0.000000,0
0,42.104000,42.104000,0.000000,2,1,1.926286,1.926286,2.000000,1,0.000000,0.000000,0
0,42.104000,42.104000,0.000000,2,3,1.974504,1.974504,2.000000,1,0.000000,0.000000,0
1,42.104000,42.104000,0.000000,2,0,2.794317,2.843718,2.828427,2,0.000000,0.000000,0
1,42.104000,42.104000,0.000000,2,1,1.925658,1.925029,2.000000,2,0.000000,0.000000,0
1,42.104000,42.104000,0.000000,2,3,1.947491,1.920477,2.000000,2,0.000000,0.000000,0
2,42.144000,42.117333,-0.026667,2,0,2.813700,2.852465,2.828427,3,0.040000,0.026667,0
2,42.144000,42.117333,-0.026667,2,1,1.941024,1.971756,2.000000,3,0.040000,0.026667,0
2,42.144000,42.117333,-0.026667,2,3,1.916321,1.853982,2.000000,3,0.040000,0.026667,0
3,42.184000,42.134000,-0.050000,2,0,2.799239,2.755857,2.828427,4,0.080000,0.050000,0
3,42.184000,42.134000,-0.050000,2,1,1.960247,2.017915,2.000000,4,0.080000,0.050000,0
3,42.184000,42.134000,-0.050000,2,3,1.935433,1.992767,2.000000,4,0.080000,0.050000,0
4,42.224000,42.152000,-0.072000,2,0,2.793302,2.769553,2.828427,5,0.120000,0.072000,0
4,42.224000,42.152000,-0.072000,2,1,1.985556,2.086795,2.000000,5,0.120000,0.072000,0
4,42.224000,42.152000,-0.072000,2,3,1.945667,1.986605,2.000000,5,0.120000,0.072000,0
5,42.264000,42.184000,-0.080000,2,0,2.825869,2.907754,2.828427,5,0.160000,0.080000,0
5,42.264000,42.184000,-0.080000,2,1,2.014837,2.072690,2.000000,5,0.160000,0.080000,0
5,42.264000,42.184000,-0.080000,2,3,1.954325,2.017793,2.000000,5,0.160000,0.080000,0
6,42.304000,42.224000,-0.080000,2,0,2.810306,2.765900,2.828427,5,0.160000,0.080000,0
6,42.304000,42.224000,-0.080000,2,1,2.014259,1.922138,2.000000,5,0.160000,0.080000,0
6,42.304000,42.224000,-0.080000,2,3,1.993908,2.118391,2.000000,5,0.160000,0.080000,0
7,42.344000,42.264000,-0.080000,2,0,2.814776,2.874814,2.828427,5,0.160000,0.080000,0
7,42.344000,42.264000,-0.080000,2,1,1.993664,1.868783,2.000000,5,0.160000,0.080000,0
7,42.344000,42.264000,-0.080000,2,3,2.037166,2.070272,2.000000,5,0.160000,0.080000,0
8,42.384000,42.304000,-0.080000,2,0,2.825612,2.810037,2.828427,5,0.160000,0.080000,0
8,42.384000,42.304000,-0.080000,2,1,1.974062,1.919906,2.000000,5,0.160000,0.080000,0
8,42.384000,42.304000,-0.080000,2,3,2.030454,1.959210,2.000000,5,0.160000,0.080000,0
9,42.424000,42.344000,-0.080000,2,0,2.844166,2.862324,2.828427,5,0.160000,0.080000,0
9,42.424000,42.344000,-0.080000,2,1,1.964291,2.037941,2.000000,5,0.160000,0.080000,0
9,42.424000,42.344000,-0.080000,2,3,2.040891,2.038788,2.000000,5,0.160000,0.080000,0
10,42.464000,42.384000,-0.080000,2,0,2.831516,2.844503,2.828427,5,0.160000,0.080000,0
10,42.464000,42.384000,-0.080000,2,1,1.947454,1.988503,2.000000,5,0.160000,0.080000,0
10,42.464000,42.384000,-0.080000,2,3,2.025935,1.943011,2.000000,5,0.160000,0.080000,0
11,42.504000,42.424000,-0.080000,2,0,2.871202,2.964332,2.828427,5,0.160000,0.080000,0
11,42.504000,42.424000,-0.080000,2,1,1.954785,1.958793,2.000000,5,0.160000,0.080000,0
11,42.504000,42.424000,-0.080000,2,3,2.004502,2.011230,2.000000,5,0.160000,0.080000,0
12,42.544000,42.464000,-0.080000,2,0,2.870557,2.871586,2.828427,5,0.160000,0.080000,0
12,42.544000,42.464000,-0.080000,2,1,1.942961,1.809661,2.000000,5,0.160000,0.080000,0
12,42.544000,42.464000,-0.080000,2,3,1.987688,1.986199,2.000000,5,0.160000,0.080000,0
13,42.584000,42.504000,-0.080000,2,0,2.876167,2.838089,2.828427,5,0.160000,0.080000,0
13,42.584000,42.504000,-0.080000,2,1,1.952127,1.965738,2.000000,5,0.160000,0.080000,0
13,42.584000,42.504000,-0.080000,2,3,1.969746,1.869504,2.000000,5,0.160000,0.080000,0
14,42.624000,42.544000,-0.080000,2,0,2.861005,2.786516,2.828427,5,0.160000,0.080000,0
14,42.624000,42.544000,-0.080000,2,1,1.949121,2.022909,2.000000,5,0.160000,0.080000,0
14,42.624000,42.544000,-0.080000,2,3,1.964915,2.014633,2.000000,5,0.160000,0.080000,0
15,42.664000,42.584000,-0.080000,2,0,2.841533,2.747141,2.828427,5,0.160000,0.080000,0
15,42.664000,42.584000,-0.080000,2,1,1.970029,2.093041,2.000000,5,0.160000,0.080000,0
15,42.664000,42.584000,-0.080000,2,3,1.982434,2.030604,2.000000,5,0.160000,0.080000,0
16,42.704000,42.624000,-0.080000,2,0,2.802929,2.771313,2.828427,5,0.160000,0.080000,0
16,42.704000,42.624000,-0.080000,2,1,1.981052,2.013909,2.000000,5,0.160000,0.080000,0
16,42.704000,42.624000,-0.080000,2,3,1.975655,1.977336,2.000000,5,0.160000,0.080000,0
17,42.744000,42.664000,-0.080000,2,0,2.814648,2.930180,2.828427,5,0.160000,0.080000,0
17,42.744000,42.664000,-0.080000,2,1,2.044212,2.125461,2.000000,5,0.160000,0.080000,0
