stamp,stage,subphase,uav_id,gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_speed_xy,cmd_speed_xy,target_dist_xy,arrived_flag,min_pairwise_distance,target_x,target_y,target_z
26.940000,3,0,2,1.999503,2.003697,3.013013,0.017174,-0.001592,0.000000,0.017248,0.210000,1.997746,0,1.977625,3.414223,3.414214,3.000000
26.940000,3,0,3,-0.003996,2.018693,2.999305,0.009405,-0.003171,0.000000,0.009925,0.210000,1.983976,0,1.977625,-1.414203,3.414214,3.000000
27.040000,3,0,0,-0.010372,0.031648,3.007614,0.004686,-0.014454,0.000000,0.015194,0.270000,2.015257,0,1.981379,-1.414204,-1.414214,3.000000
27.040000,3,0,1,2.008881,0.023353,2.978422,0.029178,-0.027302,0.000000,0.039960,0.270000,2.010370,0,1.981379,3.414224,-1.414214,3.000000
27.040000,3,0,2,2.001985,2.004720,3.011281,0.024825,0.010229,0.000000,0.026850,0.270000,1.995266,0,1.981379,3.414223,3.414214,3.000000
27.040000,3,0,3,-0.004496,2.019572,2.998543,-0.004996,0.008795,0.000000,0.010115,0.270000,1.983003,0,1.981379,-1.414203,3.414214,3.000000
27.140000,3,0,0,-0.012219,0.027780,3.006185,-0.018475,-0.038684,0.000000,0.042870,0.330000,2.011195,0,1.989953,-1.414204,-1.414214,3.000000
27.140000,3,0,1,2.014258,0.018247,2.979439,0.053771,-0.051061,0.000000,0.074153,0.330000,2.002960,0,1.989953,3.414224,-1.414214,3.000000
27.140000,3,0,2,2.006970,2.008187,3.009280,0.049846,0.034667,0.000000,0.060716,0.330000,1.989290,0,1.989953,3.414223,3.414214,3.000000
27.140000,3,0,3,-0.007457,2.022790,2.997543,-0.029614,0.032178,0.000000,0.043731,0.330000,1.978634,0,1.989953,-1.414203,3.414214,3.000000
27.240000,3,0,0,-0.015036,0.023743,3.005338,-0.028167,-0.040368,0.000000,0.049224,0.389999,2.006338,0,1.998437,-1.414204,-1.414214,3.000000
27.240000,3,0,1,2.019139,0.013552,2.980097,0.048815,-0.046947,0.000000,0.067727,0.390000,1.996190,0,1.998437,3.414224,-1.414214,3.000000
27.240000,3,0,2,2.011656,2.011975,3.008149,0.046857,0.037887,0.000000,0.060258,0.390000,1.983297,0,1.998437,3.414223,3.414214,3.000000
27.240000,3,0,3,-0.010999,2.026386,2.996945,-0.035412,0.035956,0.000000,0.050467,0.390000,1.973588,0,1.998437,-1.414203,3.414214,3.000000
27.340000,3,0,0,-0.022147,0.014739,3.004171,-0.071110,-0.090040,0.000000,0.114734,0.449999,1.994926,0,2.016840,-1.414204,-1.414214,3.000000
27.340000,3,0,1,2.029280,0.003715,2.981157,0.101408,-0.098367,0.000000,0.141279,0.450000,1.982067,0,2.016840,3.414224,-1.414214,3.000000
27.340000,3,0,2,2.021537,2.020540,3.006671,0.098811,0.085651,0.000000,0.130766,0.450000,1.970254,0,2.016840,3.414223,3.414214,3.000000
27.340000,3,0,3,-0.019330,2.034619,2.996095,-0.083312,0.082334,0.000000,0.117132,0.450000,1.961875,0,2.016840,-1.414203,3.414214,3.000000
27.440000,3,0,0,-0.032431,0.002507,3.003132,-0.102842,-0.122325,0.000000,0.159812,0.509999,1.978988,0,2.041338,-1.414204,-1.414214,3.000000
27.440000,3,0,1,2.042366,-0.009079,2.982285,0.130860,-0.127946,0.000000,0.183015,0.510000,1.963771,0,2.041338,3.414224,-1.414214,3.000000
27.440000,3,0,2,2.034414,2.032243,3.005555,0.128774,0.117026,0.000000,0.174006,0.509999,1.952874,0,2.041338,3.414223,3.414214,3.000000
27.440000,3,0,3,-0.030968,2.045959,2.995426,-0.116378,0.113397,0.000000,0.162490,0.510000,1.945626,0,2.041338,-1.414203,3.414214,3.000000
27.540000,3,0,0,-0.046328,-0.013495,3.002254,-0.138972,-0.160015,0.000000,0.211939,0.569998,1.957830,0,2.073040,-1.414204,-1.414214,3.000000
27.540000,3,0,1,2.058932,-0.025416,2.983516,0.165663,-0.163371,0.000000,0.232668,0.570000,1.940508,0,2.073040,3.414224,-1.414214,3.000000
27.540000,3,0,2,2.050817,2.047608,3.004656,0.164025,0.153650,0.000000,0.224750,0.569999,1.930411,0,2.073040,3.414223,3.414214,3.000000
27.540000,3,0,3,-0.046395,2.060906,2.994924,-0.154275,0.149472,0.000000,0.214808,0.570000,1.924147,0,2.073040,-1.414203,3.414214,3.000000
27.640000,3,0,0,-0.058170,-0.026855,3.001719,-0.118419,-0.133601,0.000000,0.178527,0.629997,1.939998,0,2.099415,-1.414204,-1.414214,3.000000
27.640000,3,0,1,2.072529,-0.038909,2.984463,0.135966,-0.134926,0.000000,0.191551,0.630000,1.921355,0,2.099415,3.414224,-1.414214,3.000000
27.640000,3,0,2,2.064338,2.060490,3.004113,0.135212,0.128816,0.000000,0.186751,0.629999,1.911742,0,2.099415,3.414223,3.414214,3.000000
27.640000,3,0,3,-0.059379,2.073442,2.994618,-0.129841,0.125361,0.000000,0.180483,0.630000,1.906100,0,2.099415,-1.414203,3.414214,3.000000
27.740000,3,0,0,-0.079567,-0.050574,3.000936,-0.213971,-0.237191,0.000000,0.319442,0.689996,1.908080,0,2.146112,-1.414204,-1.414214,3.000000
27.740000,3,0,1,2.096369,-0.062667,2.986048,0.238404,-0.237583,0.000000,0.336574,0.690000,1.887701,0,2.146112,3.414224,-1.414214,3.000000
27.740000,3,0,2,2.088128,2.083429,3.003505,0.237897,0.229390,0.000000,0.330477,0.689998,1.878701,0,2.146112,3.414223,3.414214,3.000000
27.740000,3,0,3,-0.082545,2.095755,2.994167,-0.231657,0.223127,0.000000,0.321637,0.690000,1.873939,0,2.146112,-1.414203,3.414214,3.000000
27.840000,3,0,0,-0.096364,-0.068937,3.000439,-0.167968,-0.183631,0.000000,0.248865,0.749995,1.883207,0,2.181998,-1.414204,-1.414214,3.000000
27.840000,3,0,1,2.114644,-0.080946,2.987176,0.182746,-0.182790,0.000000,0.258473,0.750000,1.861856,0,2.181998,3.414224,-1.414214,3.000000
27.840000,3,0,2,2.106917,2.101731,3.003230,0.187890,0.183023,0.000000,0.262298,0.749998,1.852474,0,2.181998,3.414223,3.414214,3.000000
27.840000,3,0,3,-0.101015,2.113540,2.993864,-0.184703,0.177848,0.000000,0.256408,0.750000,1.848301,0,2.181998,-1.414203,3.414214,3.000000
27.940000,3,0,0,-0.124952,-0.099867,2.999707,-0.276463,-0.299059,0.000000,0.407269,0.809992,1.841107,0,2.242122,-1.414204,-1.414214,3.000000
27.940000,3,0,1,2.145244,-0.111635,2.988891,0.295836,-0.296705,0.000000,0.418990,0.809999,1.818521,0,2.242122,3.414224,-1.414214,3.000000
27.940000,3,0,2,2.137027,2.131334,3.002975,0.296015,0.291046,0.000000,0.415129,0.809997,1.810251,0,2.242122,3.414223,3.414214,3.000000
27.940000,3,0,3,-0.130802,2.142247,2.993422,-0.292847,0.282232,0.000000,0.406712,0.810000,1.806936,0,2.242122,-1.414203,3.414214,3.000000
28.040000,3,0,0,-0.158237,-0.135563,2.998914,-0.332850,-0.356955,0.000000,0.488064,0.869988,1.792317,0,2.311487,-1.414204,-1.414214,3.000000
28.040000,3,0,1,2.180374,-0.146909,2.990617,0.351298,-0.352744,0.000000,0.497833,0.869999,1.768741,0,2.311487,3.414224,-1.414214,3.000000
28.040000,3,0,2,2.172147,2.166161,3.002931,0.351194,0.348270,0.000000,0.494600,0.869996,1.760792,0,2.311487,3.414223,3.414214,3.000000
28.040000,3,0,3,-0.165731,2.175912,2.993026,-0.349292,0.336654,0.000000,0.485119,0.869999,1.758429,0,2.311487,-1.414203,3.414214,3.000000
28.140000,3,0,0,-0.195597,-0.175372,2.998022,-0.373600,-0.398092,0.000000,0.545943,0.929980,1.737737,0,2.388808,-1.414204,-1.414214,3.000000
28.140000,3,0,1,2.219414,-0.186139,2.992222,0.390402,-0.392301,0.000000,0.553456,0.929997,1.713399,0,2.388808,3.414224,-1.414214,3.000000
28.140000,3,0,2,2.211113,2.205046,3.003107,0.389665,0.388855,0.000000,0.550497,0.929995,1.705743,0,2.388808,3.414223,3.414214,3.000000
28.140000,3,0,3,-0.204641,2.213419,2.992806,-0.389093,0.375070,0.000000,0.540436,0.929998,1.704391,0,2.388808,-1.414203,3.414214,3.000000
28.240000,3,0,0,-0.224148,-0.205665,2.997349,-0.285513,-0.302926,0.000000,0.416271,0.989962,1.696120,0,2.447668,-1.414204,-1.414214,3.000000
28.240000,3,0,1,2.249080,-0.215988,2.993256,0.296659,-0.298484,0.000000,0.420832,0.989994,1.671318,0,2.447668,3.414224,-1.414214,3.000000
28.240000,3,0,2,2.240697,2.234682,3.003325,0.295833,0.296360,0.000000,0.418744,0.989993,1.663869,0,2.447668,3.414223,3.414214,3.000000
28.240000,3,0,3,-0.234245,2.241982,2.992699,-0.296039,0.285633,0.000000,0.411371,0.989993,1.663258,0,2.447668,-1.414203,3.414214,3.000000
28.340000,3,0,0,-0.270339,-0.254525,2.996324,-0.461904,-0.488607,0.000000,0.672378,1.000000,1.628897,0,2.542695,-1.414204,-1.414214,3.000000
28.340000,3,0,1,2.296893,-0.264157,2.994649,0.478127,-0.481693,0.000000,0.678700,1.000000,1.603452,0,2.542695,3.414224,-1.414214,3.000000
28.340000,3,0,2,2.288338,2.282566,3.003715,0.476409,0.478843,0.000000,0.675468,1.000000,1.596322,0,2.542695,3.414223,3.414214,3.000000
28.340000,3,0,3,-0.281977,2.288143,2.992558,-0.477324,0.461605,0.000000,0.664016,1.000000,1.596863,0,2.542695,-1.414203,3.414214,3.000000
28.440000,3,0,0,-0.320513,-0.307467,2.995267,-0.501737,-0.529421,0.000000,0.729402,1.000000,1.555972,0,2.645777,-1.414204,-1.414214,3.000000
28.440000,3,0,1,2.348650,-0.316362,2.995772,0.517571,-0.522046,0.000000,0.735127,1.000000,1.529943,0,2.645777,3.414224,-1.414214,3.000000
28.440000,3,0,2,2.339871,2.334537,3.004003,0.515330,0.519706,0.000000,0.731887,1.000000,1.523133,0,2.645777,3.414223,3.414214,3.000000
28.440000,3,0,3,-0.333638,2.338277,2.992393,-0.516614,0.501336,0.000000,0.719881,1.000000,1.524881,0,2.645777,-1.414203,3.414214,3.000000
28.540000,3,0,0,-0.367028,-0.356436,2.994352,-0.465158,-0.489687,0.000000,0.675400,1.000000,1.488445,0,2.741222,-1.414204,-1.414214,3.000000
28.540000,3,0,1,2.396514,-0.364664,2.996491,0.478647,-0.483019,0.000000,0.680008,1.000000,1.461946,0,2.741222,3.414224,-1.414214,3.000000
28.540000,3,0,2,2.387505,2.382648,3.004046,0.476345,0.481113,0.000000,0.677033,1.000000,1.455430,0,2.741222,3.414223,3.414214,3.000000
28.540000,3,0,3,-0.381381,2.384748,2.992141,-0.477425,0.464715,0.000000,0.666254,1.000000,1.458260,0,2.741222,-1.414203,3.414214,3.000000
28.640000,3,0,0,-0.424078,-0.416382,2.993301,-0.570499,-0.599460,0.000000,0.827539,1.000000,1.405708,0,2.858188,-1.414204,-1.414214,3.000000
28.640000,3,0,1,2.455116,-0.423816,2.997110,0.586017,-0.591528,0.000000,0.832659,0.984775,1.378685,0,2.858188,3.414224,-1.414214,3.000000
28.640000,3,0,2,2.445800,2.441537,3.003919,0.582953,0.588885,0.000000,0.828626,0.980406,1.372568,0,2.858188,3.414223,3.414214,3.000000
28.640000,3,0,3,-0.439814,2.441762,2.991812,-0.584331,0.570141,0.000000,0.816397,0.983304,1.376625,0,2.858188,-1.414203,3.414214,3.000000
28.740000,3,0,0,-0.462752,-0.456988,2.992638,-0.386733,-0.406059,0.000000,0.560755,0.964032,1.349645,0,2.937491,-1.414204,-1.414214,3.000000
28.740000,3,0,1,2.494805,-0.463898,2.997414,0.396889,-0.400818,0.000000,0.564071,0.944487,1.322282,0,2.937491,3.414224,-1.414214,3.000000
28.740000,3,0,2,2.485277,2.481417,3.003803,0.394765,0.398804,0.000000,0.561145,0.940324,1.316454,0,2.937491,3.414223,3.414214,3.000000
28.740000,3,0,3,-0.479397,2.480455,2.991616,-0.395835,0.386931,0.000000,0.553535,0.943768,1.321275,0,2.937491,-1.414203,3.414214,3.000000
28.840000,3,0,0,-0.529165,-0.526704,2.991638,-0.664134,-0.697158,0.000000,0.962861,0.895273,1.253382,0,3.073748,-1.414204,-1.414214,3.000000
28.840000,3,0,1,2.562866,-0.532715,2.997734,0.680613,-0.688165,0.000000,0.967887,0.875357,1.225500,0,3.073748,3.414224,-1.414214,3.000000
28.840000,3,0,2,2.552998,2.549824,3.003529,0.677212,0.684070,0.000000,0.962584,0.871568,1.220196,0,3.073748,3.414223,3.414214,3.000000
28.840000,3,0,3,-0.547319,2.546990,2.991386,-0.679220,0.665351,0.000000,0.950806,0.875856,1.226199,0,3.073748,-1.414203,3.414214,3.000000
28.940000,3,0,0,-0.596548,-0.597367,2.990736,-0.673829,-0.706635,0.000000,0.976411,0.825548,1.155768,0,3.211886,-1.414204,-1.414214,3.000000
28.940000,3,0,1,2.631646,-0.602384,2.997847,0.687799,-0.696688,0.000000,0.979001,0.805433,1.127606,0,3.211886,3.414224,-1.414214,3.000000
28.940000,3,0,2,2.621517,2.618958,3.003186,0.685194,0.691340,0.000000,0.973366,0.802043,1.122860,0,3.211886,3.414223,3.414214,3.000000
28.940000,3,0,3,-0.615991,2.614460,2.991384,-0.686718,0.674700,0.000000,0.962705,0.807095,1.129933,0,3.211886,-1.414203,3.414214,3.000000
29.042000,3,0,0,-0.643330,-0.646330,2.990145,-0.458649,-0.480030,0.000000,0.663918,0.777191,1.088068,0,3.307575,-1.414204,-1.414214,3.000000
29.042000,3,0,1,2.679169,-0.650585,2.997853,0.465909,-0.472567,0.000000,0.663619,0.757087,1.059921,0,3.307575,3.414224,-1.414214,3.000000
29.042000,3,0,2,2.668916,2.666708,3.002964,0.464691,0.468136,0.000000,0.659613,0.753985,1.055579,0,3.307575,3.414223,3.414214,3.000000
29.042000,3,0,3,-0.663444,2.661184,2.991522,-0.465222,0.458071,0.000000,0.652887,0.759529,1.063341,0,3.307575,-1.414203,3.414214,3.000000
29.190000,3,0,0,-0.738048,-0.745131,2.989118,-0.639988,-0.667574,0.000000,0.924792,0.679457,0.951240,0,3.500607,-1.414204,-1.414214,3.000000
29.190000,3,0,1,2.774826,-0.747748,2.997924,0.646330,-0.656503,0.000000,0.921270,0.659702,0.923583,0,3.500607,3.414224,-1.414214,3.000000
29.190000,3,0,2,2.764387,2.762748,3.002548,0.645073,0.648917,0.000000,0.914993,0.657257,0.920160,0,3.500607,3.414223,3.414214,3.000000
29.190000,3,0,3,-0.758928,2.755413,2.992028,-0.645166,0.636685,0.000000,0.906425,0.663711,0.929195,0,3.500607,-1.414203,3.414214,3.000000
29.294000,3,0,0,-0.800406,-0.809931,2.988746,-0.599597,-0.623076,0.000000,0.864720,0.615242,0.861339,0,3.627267,-1.414204,-1.414214,3.000000
29.294000,3,0,1,2.837473,-0.811533,2.998116,0.602382,-0.613319,0.000000,0.859665,0.595846,0.834185,0,3.627267,3.414224,-1.414214,3.000000
29.294000,3,0,2,2.826916,2.825576,3.002340,0.601238,0.604114,0.000000,0.852315,0.593943,0.831520,0,3.627267,3.414223,3.414214,3.000000
29.294000,3,0,3,-0.821429,2.817275,2.992405,-0.600966,0.594824,0.000000,0.845562,0.600900,0.841260,0,3.627267,-1.414203,3.414214,3.000000
29.440000,3,0,0,-0.886659,-0.899292,2.988945,-0.590769,-0.612062,0.000000,0.850664,0.526564,0.737189,0,3.802066,-1.414204,-1.414214,3.000000
29.440000,3,0,1,2.923814,-0.899672,2.998402,0.591373,-0.603692,0.000000,0.845083,0.507723,0.710813,0,3.802066,3.414224,-1.414214,3.000000
29.440000,3,0,2,2.913097,2.912014,3.002151,0.590284,0.592043,0.000000,0.836033,0.506756,0.709459,0,3.802066,3.414223,3.414214,3.000000
29.440000,3,0,3,-0.907530,2.902716,2.992939,-0.589733,0.585216,0.000000,0.830820,0.514260,0.719964,0,3.802066,-1.414203,3.414214,3.000000
29.540000,3,0,0,-0.941863,-0.956315,2.989550,-0.552044,-0.570232,0.000000,0.793673,0.469898,0.657858,0,3.913675,-1.414204,-1.414214,3.000000
29.540000,3,0,1,2.978865,-0.955962,2.998515,0.550508,-0.562903,0.000000,0.787349,0.451489,0.632085,0,3.913675,3.414224,-1.414214,3.000000
29.540000,3,0,2,2.968125,2.967026,3.002295,0.550276,0.550120,0.000000,0.778098,0.451178,0.631649,0,3.913675,3.414223,3.414214,3.000000
29.540000,3,0,3,-0.962434,2.957305,2.993308,-0.549040,0.545890,0.000000,0.774236,0.458959,0.642543,0,3.913675,-1.414203,3.414214,3.000000
29.640000,3,0,0,-0.981393,-0.997048,2.990119,-0.395301,-0.407322,0.000000,0.567604,0.429376,0.601126,0,3.993449,-1.414204,-1.414214,3.000000
29.640000,3,0,1,3.018154,-0.996176,2.998521,0.392895,-0.402137,0.000000,0.562210,0.411336,0.575870,0,3.993449,3.414224,-1.414214,3.000000
29.640000,3,0,2,3.007475,3.006225,3.002615,0.393503,0.391995,0.000000,0.555432,0.411505,0.576106,0,3.993449,3.414223,3.414214,3.000000
29.640000,3,0,3,-1.001631,2.996350,2.993598,-0.391970,0.390448,0.000000,0.553255,0.419442,0.587219,0,3.993449,-1.414203,3.414214,3.000000
29.740000,3,0,0,-1.038819,-1.056025,2.991037,-0.574263,-0.589771,0.000000,0.823170,0.370612,0.518857,0,4.109091,-1.414204,-1.414214,3.000000
29.740000,3,0,1,3.074969,-1.054402,2.998344,0.568144,-0.582263,0.000000,0.813521,0.353234,0.494528,0,4.109091,3.414224,-1.414214,3.000000
29.740000,3,0,2,3.064536,3.062812,3.003411,0.570606,0.565865,0.000000,0.803613,0.354105,0.495747,0,4.109091,3.414223,3.414214,3.000000
29.740000,3,0,3,-1.058346,3.053020,2.994033,-0.567153,0.566696,0.000000,0.801752,0.362176,0.507046,0,4.109091,-1.414203,3.414214,3.000000
29.840000,3,0,0,-1.074421,-1.092447,2.991658,-0.356013,-0.364226,0.000000,0.509319,0.334257,0.467959,0,4.180617,-1.414204,-1.414214,3.000000
29.840000,3,0,1,3.109997,-1.090340,2.998167,0.350282,-0.359379,0.000000,0.501847,0.317394,0.444351,0,4.180617,3.414224,-1.414214,3.000000
29.840000,3,0,2,3.099831,3.097662,3.004061,0.352954,0.348501,0.000000,0.496013,0.318677,0.446147,0,4.180617,3.414223,3.414214,3.000000
29.840000,3,0,3,-1.093339,3.088127,2.994391,-0.349924,0.351072,0.000000,0.495680,0.326770,0.457479,0,4.180617,-1.414203,3.414214,3.000000
29.940000,3,0,0,-1.124713,-1.143654,2.992610,-0.502922,-0.512069,0.000000,0.717736,0.283030,0.396241,0,4.281366,-1.414204,-1.414214,3.000000
29.940000,3,0,1,3.159171,-1.140811,2.997846,0.491738,-0.504705,0.000000,0.704651,0.267071,0.373900,0,4.281366,3.414224,-1.414214,3.000000
29.940000,3,0,2,3.149532,3.146561,3.005123,0.497007,0.488995,0.000000,0.697232,0.268878,0.376430,0,4.281366,3.414223,3.414214,3.000000
29.940000,3,0,3,-1.142515,3.137675,2.995008,-0.491762,0.495480,0.000000,0.698090,0.276907,0.387670,0,4.281366,-1.414203,3.414214,3.000000
30.042000,3,0,0,-1.170415,-1.189874,2.993649,-0.448063,-0.453133,0.000000,0.637252,0.236644,0.331302,0,4.372569,-1.414204,-1.414214,3.000000
30.042000,3,0,1,3.203520,-1.186308,2.997623,0.434799,-0.446049,0.000000,0.622904,0.221702,0.310382,0,4.372569,3.414224,-1.414214,3.000000
30.042000,3,0,2,3.194497,3.190629,3.006161,0.440841,0.432039,0.000000,0.617250,0.223914,0.313479,0,4.372569,3.414223,3.414214,3.000000
30.042000,3,0,3,-1.186955,3.182664,2.995581,-0.435692,0.441066,0.000000,0.619973,0.231738,0.324433,0,4.372569,-1.414203,3.414214,3.000000
30.190000,3,0,0,-1.227894,-1.247512,2.995355,-0.388369,-0.389445,0.000000,0.549998,0.178573,0.250002,0,4.486703,-1.414204,-1.414214,3.000000
30.190000,3,0,1,3.258807,-1.242999,2.997474,0.373559,-0.383050,0.000000,0.535045,0.165167,0.231233,0,4.486703,3.414224,-1.414214,3.000000
30.190000,3,0,2,3.250806,3.245601,3.007290,0.380462,0.371427,0.000000,0.531704,0.167721,0.234810,0,4.486703,3.414223,3.414214,3.000000
30.190000,3,0,3,-1.242553,3.239281,2.996309,-0.375658,0.382554,0.000000,0.536159,0.175059,0.245082,0,4.486703,-1.414203,3.414214,3.000000
30.290000,3,0,0,-1.260324,-1.279734,2.996665,-0.324298,-0.322221,0.000000,0.457160,0.145973,0.204362,0,4.550036,-1.414204,-1.414214,3.000000
30.290000,3,0,1,3.289709,-1.274709,2.997424,0.309024,-0.317100,0.000000,0.442773,0.133564,0.186990,0,4.550036,3.414224,-1.414214,3.000000
30.290000,3,0,2,3.282474,3.276447,3.007721,0.316682,0.308467,0.000000,0.442085,0.136160,0.190624,0,4.550036,3.414223,3.414214,3.000000
30.290000,3,0,3,-1.273747,3.271282,2.996809,-0.311942,0.320008,0.000000,0.446893,0.143138,0.200393,0,4.550036,-1.414203,3.414214,3.000000
30.392000,3,0,0,-1.289380,-1.308366,2.998026,-0.284867,-0.280706,0.000000,0.399931,0.116900,0.163660,0,4.606553,-1.414204,-1.414214,3.000000
30.392000,3,0,1,3.317169,-1.302914,2.997374,0.269217,-0.276521,0.000000,0.385930,0.105480,0.147672,0,4.606553,3.414224,-1.414214,3.000000
30.392000,3,0,2,3.310751,3.303974,3.007952,0.277221,0.269874,0.000000,0.386890,0.107995,0.151193,0,4.606553,3.414223,3.414214,3.000000
30.392000,3,0,3,-1.301544,3.299972,2.997436,-0.272517,0.281271,0.000000,0.391636,0.114605,0.160447,0,4.606553,-1.414203,3.414214,3.000000
30.540000,3,0,0,-1.325077,-1.343159,2.999840,-0.241193,-0.235094,0.000000,0.336813,0.081417,0.113984,0,4.674906,-1.414204,-1.414214,3.000000
30.540000,3,0,1,3.350547,-1.337284,2.997189,0.225527,-0.232226,0.000000,0.323714,0.071332,0.099864,0,4.674906,3.414224,-1.414214,3.000000
30.540000,3,0,2,3.345295,3.337619,3.007967,0.233409,0.227330,0.000000,0.325821,0.073602,0.103042,0,4.674906,3.414223,3.414214,3.000000
30.540000,3,0,3,-1.335453,3.335201,2.998635,-0.229117,0.238037,0.000000,0.330388,0.079682,0.111555,0,4.674906,-1.414203,3.414214,3.000000
30.640000,3,0,0,-1.351651,-1.368750,3.001213,-0.265744,-0.255905,0.000000,0.368927,0.055235,0.077329,0,4.725247,-1.414204,-1.414214,3.000000
30.640000,3,0,1,3.375090,-1.362713,2.997001,0.245425,-0.254293,0.000000,0.353409,0.046202,0.064682,0,4.725247,3.414224,-1.414214,3.000000
30.640000,3,0,2,3.370824,3.362532,3.007704,0.255288,0.249127,0.000000,0.356701,0.048205,0.067487,0,4.725247,3.414223,3.414214,3.000000
30.640000,3,0,3,-1.360519,3.361443,2.999929,-0.250658,0.262414,0.000000,0.362892,0.053770,0.075278,0,4.725247,-1.414203,3.414214,3.000000
30.740000,3,0,0,-1.374974,-1.390985,3.002479,-0.233230,-0.222352,0.000000,0.322237,0.032565,0.045591,0,4.769271,-1.414204,-1.414214,3.000000
30.740000,3,0,1,3.396355,-1.384990,2.996901,0.212651,-0.222775,0.000000,0.307976,0.024467,0.034253,0,4.769271,3.414224,-1.414214,3.000000
30.740000,3,0,2,3.393067,3.384280,3.007213,0.222427,0.217479,0.000000,0.311080,0.026182,0.036655,0,4.769271,3.414223,3.414214,3.000000
30.740000,3,0,3,-1.382368,3.384550,3.001411,-0.218492,0.231075,0.000000,0.318016,0.031081,0.043513,0,4.769271,-1.414203,3.414214,3.000000
30.840000,3,0,0,-1.389398,-1.404631,3.003339,-0.144238,-0.136459,0.000000,0.198559,0.018995,0.026592,0,4.796410,-1.414204,-1.414214,3.000000
30.840000,3,0,1,3.409342,-1.398757,2.996933,0.129870,-0.137667,0.000000,0.189258,0.011578,0.016209,0,4.796410,3.414224,-1.414214,3.000000
30.840000,3,0,2,3.406740,3.397653,3.006734,0.136736,0.133728,0.000000,0.191259,0.012981,0.018173,0,4.796410,3.414223,3.414214,3.000000
30.840000,3,0,3,-1.395783,3.398887,3.002511,-0.134153,0.143363,0.000000,0.196341,0.017116,0.023963,0,4.796410,-1.414203,3.414214,3.000000
30.940000,3,0,0,-1.407669,-1.421805,3.004516,-0.182713,-0.171736,0.000000,0.250753,0.007155,0.010016,0,4.830597,-1.414204,-1.414214,3.000000
30.940000,3,0,1,3.425548,-1.416139,2.997230,0.162064,-0.173815,0.000000,0.237648,0.008205,0.011487,1,4.830597,3.414224,-1.414214,3.000000
30.940000,3,0,2,3.423949,3.414458,3.005940,0.172089,0.168053,0.000000,0.240534,0.006949,0.009729,1,4.830597,3.414223,3.414214,3.000000
30.940000,3,0,3,-1.412628,3.417068,3.004134,-0.168447,0.181819,0.000000,0.247856,0.002329,0.003260,0,4.830597,-1.414203,3.414214,3.000000
31.040000,3,1,0,-1.423256,-1.436310,3.005638,0.000000,0.000000,0.000000,0.000000,0.009551,0.023879,1,4.859478,-1.414204,-1.414214,3.000000
31.040000,3,1,1,3.439095,-1.430875,2.997824,0.000000,0.000000,0.000000,0.000000,0.011975,0.029937,1,4.859478,3.414224,-1.414214,3.000000
