stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.615407408,0,0.034592592,0.034592592,-0.034740741,0.034740741,0.000148148,0.000148148,0.018592592,0.018592592,-0.457407408,0.457407408,0.000592592,0.000592592,0.010592592,0.010592592,1,0.050000000,1,1,1,1,1,1,2,-0.004326527,0.000668986,0.370528973
14.609144033,0,-0.024255144,0.024255144,0.017843622,0.017843622,0.006411523,0.006411523,-0.015144033,0.015144033,-0.151144033,0.151144033,0.006855967,0.006855967,0.016855967,0.016855967,1,0.050000000,1,2,1,1,1,1,2,-0.007143699,0.005745929,0.370528973
14.610535894,0,0.008780979,0.008780979,-0.007339735,0.007339735,-0.001441243,0.001441243,-0.016535894,0.016535894,-0.152535894,0.152535894,0.005464106,0.005464106,0.015464106,0.015464106,1,0.050000000,1,2,1,1,1,1,2,-0.015718971,-0.011538648,0.370528973
14.964666667,0,0.003333333,0.003333333,0.005333333,0.005333333,-0.008666667,0.008666667,-0.010666667,0.010666667,-0.306666667,0.306666667,0.007333333,0.007333333,0.011333333,0.011333333,1,0.050000000,1,2,1,1,1,1,2,-0.005793087,-0.018158779,0.619354125
14.994740741,0,0.075259259,0.075259259,-0.031851852,0.031851852,-0.043407408,0.043407408,-0.000740741,0.000740741,-0.336740741,0.336740741,-0.000740741,0.000740741,0.017259259,0.017259259,1,0.050000000,1,2,1,1,1,1,2,-0.008054372,-0.032845721,0.633406272
14.988576132,0,-0.027390947,0.027390947,0.016781893,0.016781893,0.010609053,0.010609053,0.005423868,0.005423868,-0.130576132,0.130576132,0.005423868,0.005423868,-0.012576132,0.012576132,1,0.050000000,1,2,1,1,1,1,2,0.013625526,-0.069454680,0.633406272
14.984629172,0,-0.000818472,0.000818472,-0.001647005,0.001647005,0.002465478,0.002465478,0.009370828,0.009370828,-0.126629172,0.126629172,0.009370828,0.009370828,-0.008629172,0.008629172,1,0.050000000,1,2,1,1,1,1,2,0.005675176,-0.068840729,0.633406272
15.354000000,0,-0.004000000,0.004000000,-0.002000000,0.002000000,0.006000000,0.006000000,0.000000000,0.000000000,-0.496000000,0.496000000,0.002000000,0.002000000,-0.004000000,0.004000000,1,0.050000000,1,2,1,1,1,1,2,0.035321418,-0.035758000,0.926153821
15.381333333,0,0.068666667,0.068666667,-0.026666666,0.026666666,-0.042000000,0.042000000,0.012666667,0.012666667,-0.223333333,0.223333333,-0.005333333,0.005333333,0.006666667,0.006666667,1,0.050000000,1,1,1,1,1,1,2,0.004810643,-0.035362964,0.939740324
15.377555555,0,-0.021333333,0.021333333,0.012666667,0.012666667,0.008666667,0.008666667,0.016444445,0.016444445,-0.219555555,0.219555555,-0.001555555,0.001555555,0.010444445,0.010444445,1,0.050000000,1,1,1,1,1,1,2,0.026980528,-0.052764052,0.939740324
