stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.615555556,0,0.000444444,0.000444444,0.034444444,0.034444444,-0.034888889,0.034888889,-0.019555556,0.019555556,-0.195555556,0.195555556,0.002444444,0.002444444,-0.013555556,0.013555556,1,0.050000000,1,2,1,1,1,1,4,0.042519528,-0.007657828,0.377415553
14.609094651,0,0.006312757,0.006312757,-0.024205762,0.024205762,0.017893004,0.017893004,-0.013094651,0.013094651,-0.189094651,0.189094651,0.008905349,0.008905349,-0.007094651,0.007094651,1,0.050000000,1,2,1,1,1,1,4,0.055640877,-0.031954271,0.377415553
14.610552355,0,-0.001408322,0.001408322,0.008764518,0.008764518,-0.007356196,0.007356196,-0.014552355,0.014552355,0.009447645,0.009447645,0.007447645,0.007447645,-0.008552355,0.008552355,1,0.050000000,1,2,1,1,1,1,4,0.047603956,-0.058527311,0.377415553
14.951333333,0,-0.035333333,0.035333333,0.016666667,0.016666667,0.018666667,0.018666667,-0.035333333,0.035333333,-0.231333333,0.231333333,0.004666667,0.004666667,0.000666667,0.000666667,1,0.050000000,1,2,1,1,1,1,4,-0.022804055,-0.026589851,0.620354943
14.999185185,0,-0.034518518,0.034518518,0.070814815,0.070814815,-0.036296296,0.036296296,-0.003185185,0.003185185,-0.279185185,0.279185185,-0.003185185,0.003185185,-0.003185185,0.003185185,1,0.050000000,1,2,1,1,1,1,4,-0.005615122,-0.068139979,0.646447781
14.987094650,0,0.007646091,0.007646091,-0.025909465,0.025909465,0.018263375,0.018263375,0.008905350,0.008905350,-0.067094650,0.067094650,0.008905350,0.008905350,0.006905350,0.006905350,1,0.050000000,1,2,1,1,1,1,4,-0.039921205,-0.079943328,0.646447781
14.985123000,0,0.003453132,0.003453132,-0.001312300,0.001312300,-0.002140833,0.002140833,0.010877000,0.010877000,-0.065123000,0.065123000,-0.009123000,0.009123000,0.008877000,0.008877000,1,0.050000000,1,2,1,1,1,1,4,-0.035949869,-0.105557656,0.633387241
15.339333333,0,-0.023333333,0.023333333,0.010666667,0.010666667,0.012666667,0.012666667,-0.023333333,0.023333333,-0.219333333,0.219333333,-0.001333333,0.001333333,0.000666667,0.000666667,1,0.050000000,1,2,1,1,1,1,4,0.023989808,-0.027453101,0.913232742
15.386222222,0,-0.032222222,0.032222222,0.063777778,0.063777778,-0.031555555,0.031555555,0.009777778,0.009777778,-0.166222222,0.166222222,-0.008222222,0.008222222,-0.006222222,0.006222222,1,0.050000000,1,1,1,1,1,1,4,-0.041580476,-0.031409166,0.947985643
15.375925926,0,0.005407407,0.005407407,-0.019703704,0.019703704,0.014296296,0.014296296,-0.019925926,0.019925926,-0.155925926,0.155925926,0.002074074,0.002074074,0.002074074,0.002074074,1,0.050000000,1,1,1,1,1,1,4,0.003800018,-0.032530039,0.947985643
