stamp,oracle,com_dt_0,com_age_0,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,uwb_stddev,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
14.584888889,0,0.031111111,0.031111111,-0.004222222,0.004222222,-0.026888889,0.026888889,0.011111111,0.011111111,-0.126888889,0.126888889,0.005111111,0.005111111,-0.016888889,0.016888889,1,0.050000000,1,0,0,0,0,0,0,-0.012557990,-0.054989379,0.369765977
14.619316873,0,-0.003909465,0.003909465,0.007670782,0.007670782,-0.003761317,0.003761317,0.016683127,0.016683127,-0.161316873,0.161316873,-0.009316873,0.009316873,-0.013316873,0.013316873,1,0.050000000,1,0,0,0,0,0,0,-0.020221935,-0.069942778,0.381872541
14.609298583,0,-0.000154550,0.000154550,-0.006102424,0.006102424,0.006256973,0.006256973,-0.013298583,0.013298583,-0.051298583,0.051298583,0.000701417,0.000701417,-0.003298583,0.003298583,1,0.050000000,1,0,0,0,0,0,0,-0.033594374,-0.088754939,0.381872541
14.961185185,0,0.003481482,0.003481482,0.001703704,0.001703704,-0.005185185,0.005185185,-0.005185185,0.005185185,-0.203185185,0.203185185,0.006814815,0.006814815,-0.005185185,0.005185185,1,0.050000000,1,0,0,0,0,0,0,0.029507154,-0.075027457,0.620815924
14.983810700,0,0.010930041,0.010930041,0.021547325,0.021547325,-0.032477367,0.032477367,0.012189300,0.012189300,-0.225810700,0.225810700,0.004189300,0.004189300,0.014189300,0.014189300,1,0.050000000,1,0,0,0,0,0,0,0.023409581,-0.064021465,0.634111944
14.990247828,0,-0.001671696,0.001671696,-0.007265661,0.007265661,0.008937357,0.008937357,0.005752172,0.005752172,-0.232247828,0.232247828,-0.002247828,0.002247828,0.007752172,0.007752172,1,0.050000000,1,0,0,0,0,0,0,0.045221478,-0.097532212,0.634111944
15.356222222,0,-0.002222222,0.002222222,-0.001555555,0.001555555,0.003777778,0.003777778,-0.000222222,0.000222222,-0.098222222,0.098222222,-0.006222222,0.006222222,-0.012222222,0.012222222,1,0.050000000,1,0,0,0,0,0,0,0.023042382,-0.065021272,0.887709026
15.370296296,0,0.011037037,0.011037037,0.019925926,0.019925926,-0.030962963,0.030962963,-0.014296296,0.014296296,-0.112296296,0.112296296,-0.000296296,0.000296296,0.009703704,0.009703704,1,0.050000000,1,0,0,0,0,0,0,0.001726370,-0.084010735,0.901232231
15.379037037,0,-0.001481482,0.001481482,-0.005703704,0.005703704,0.007185185,0.007185185,0.016962963,0.016962963,0.078962963,0.078962963,-0.009037037,0.009037037,0.000962963,0.000962963,1,0.050000000,1,0,0,0,0,0,0,0.001113439,-0.044242375,0.901232231
15.540052126,0,-0.073508916,0.073508916,-0.042438957,0.042438957,0.115947874,0.115947874,0.015947874,0.015947874,-0.082052126,0.082052126,0.007947874,0.007947874,-0.006052126,0.006052126,1,0.050000000,1,0,0,0,0,0,0,0.015749054,-0.076531600,1.031807743
15.716164914,0,-0.048293858,0.048293858,0.008458771,0.008458771,0.039835086,0.039835086,-0.000164914,0.000164914,-0.158164914,0.158164914,-0.008164914,0.008164914,0.017835086,0.017835086,1,0.050000000,1,0,0,0,0,0,0,0.116514929,0.057242121,1.140382782
15.797832749,0,0.013041813,0.013041813,-0.073209064,0.073209064,0.060167251,0.060167251,-0.001832749,0.001832749,-0.039832749,0.039832749,-0.007832749,0.007832749,0.014167251,0.014167251,1,0.050000000,1,0,0,0,0,0,0,0.141264362,0.063666433,1.215381029
15.855753640,0,-0.087990968,0.087990968,0.196246360,0.196246360,-0.108255393,0.108255393,-0.019753640,0.019753640,-0.097753640,0.097753640,-0.005753640,0.005753640,-0.001753640,0.001753640,1,0.050000000,1,0,0,0,0,0,0,0.176057753,0.061476423,1.276293641
16.158740741,0,-0.000074074,0.000074074,0.002814815,0.002814815,-0.002740741,0.002740741,-0.002740741,0.002740741,-0.100740741,0.100740741,-0.010740741,0.010740741,-0.016740741,0.016740741,1,0.050000000,1,0,0,0,0,0,0,0.144012230,0.008069545,1.478764410
16.132837588,0,0.032522444,0.032522444,0.033790603,0.033790603,-0.066313048,0.066313048,-0.014837588,0.014837588,0.027162412,0.027162412,-0.010837588,0.010837588,0.005162412,0.005162412,1,0.050000000,1,0,0,0,0,0,0,0.151398985,-0.007312896,1.459138331
16.270418008,0,-0.105238057,0.105238057,0.179581992,0.179581992,-0.074343934,0.074343934,0.005581992,0.005581992,-0.110418008,0.110418008,-0.002418008,0.002418008,-0.008418008,0.008418008,1,0.050000000,1,0,0,0,0,0,0,0.135248234,0.006049429,1.565675584
16.459407408,0,-0.000740741,0.000740741,0.002148148,0.002148148,-0.001407408,0.001407408,0.016592592,0.016592592,-0.101407408,0.101407408,0.008592592,0.008592592,-0.001407408,0.001407408,1,0.050000000,1,0,0,0,0,0,0,-0.017977450,0.033318542,1.712654864
16.395653352,0,-0.031308836,0.031308836,0.065902204,0.065902204,-0.034593368,0.034593368,0.000346648,0.000346648,-0.037653352,0.037653352,-0.007653352,0.007653352,0.018346648,0.018346648,1,0.050000000,1,0,0,0,0,0,0,0.082263824,0.028091571,1.645812282
16.512735634,0,0.028817049,0.028817049,-0.013332057,0.013332057,-0.015484993,0.015484993,0.003264366,0.003264366,-0.054735634,0.054735634,-0.002735634,0.002735634,-0.012735634,0.012735634,1,0.050000000,1,0,0,0,0,0,0,-0.031048177,0.065388340,1.739937805
16.567763873,0,0.020454200,0.020454200,0.050059032,0.050059032,-0.070513232,0.070513232,-0.011763873,0.011763873,-0.109763873,0.109763873,0.002236127,0.002236127,0.004236127,0.004236127,1,0.050000000,1,0,0,0,0,0,0,-0.013086134,0.079421100,1.781436543
16.673891050,0,0.022378392,0.022378392,0.048527237,0.048527237,-0.070905630,0.070905630,0.002108950,0.002108950,-0.015891050,0.015891050,-0.005891050,0.005891050,0.018108950,0.018108950,1,0.050000000,1,0,0,0,0,0,0,-0.042080350,0.063343587,1.848666918
16.829432384,0,-0.000772096,0.000772096,0.034641904,0.034641904,-0.033869808,0.033869808,0.006567616,0.006567616,-0.171432384,0.171432384,-0.001432384,0.001432384,-0.013432384,0.013432384,1,0.050000000,1,0,0,0,0,0,0,-0.027469416,0.000677872,1.958753972
16.876344384,0,0.032867904,0.032867904,0.047913904,0.047913904,-0.080781808,0.080781808,-0.000344384,0.000344384,-0.018344384,0.018344384,-0.008344384,0.008344384,0.015655616,0.015655616,1,0.050000000,1,0,0,0,0,0,0,-0.050139645,-0.027004476,1.982027024
16.985072256,0,0.019095460,0.019095460,0.045731936,0.045731936,-0.064827397,0.064827397,0.010927744,0.010927744,-0.127072256,0.127072256,0.004927744,0.004927744,-0.009072256,0.009072256,1,0.050000000,1,0,0,0,0,0,0,-0.032857366,0.036364852,2.066419700
17.125669146,0,-0.000404203,0.000404203,0.031082714,0.031082714,-0.030678510,0.030678510,-0.009669146,0.009669146,-0.067669146,0.067669146,0.004330854,0.004330854,0.010330854,0.010330854,1,0.050000000,1,0,0,0,0,0,0,-0.035995319,0.007879675,2.161202537
17.170253986,0,0.030326846,0.030326846,0.044936503,0.044936503,-0.075263350,0.075263350,-0.014253986,0.014253986,-0.112253986,0.112253986,-0.002253986,0.002253986,0.003746014,0.003746014,1,0.050000000,1,0,0,0,0,0,0,-0.054368640,-0.017449909,2.195008538
17.278056231,0,0.019898021,0.019898021,0.047485942,0.047485942,-0.067383963,0.067383963,-0.002056231,0.002056231,-0.020056231,0.020056231,-0.008056231,0.008056231,0.013943769,0.013943769,1,0.050000000,1,0,0,0,0,0,0,-0.091421446,0.013137047,2.259880146
17.364356138,0,0.024354733,0.024354733,0.045410966,0.045410966,-0.069765698,0.069765698,-0.008356138,0.008356138,-0.106356138,0.106356138,0.005643862,0.005643862,0.003643862,0.003643862,1,0.050000000,1,0,0,0,0,0,0,-0.069755760,0.011500627,2.326751330
17.464903063,0,0.024296686,0.024296686,0.050774234,0.050774234,-0.075070921,0.075070921,0.011096937,0.011096937,-0.006903063,0.006903063,0.003096937,0.003096937,-0.012903063,0.012903063,1,0.050000000,1,0,0,0,0,0,0,-0.050795174,0.023159734,2.379426035
17.531779240,0,0.059055190,0.059055190,-0.016101943,0.016101943,-0.042953248,0.042953248,-0.015779240,0.015779240,-0.073779240,0.073779240,0.014220760,0.014220760,0.000220760,0.000220760,1,0.050000000,1,0,0,0,0,0,0,-0.064497217,-0.007000663,2.428171900
17.666477462,0,0.025137812,0.025137812,0.050380634,0.050380634,-0.075518447,0.075518447,0.009522538,0.009522538,-0.008477462,0.008477462,0.001522538,0.001522538,0.007522538,0.007522538,1,0.050000000,1,0,0,0,0,0,0,-0.068954604,-0.039815945,2.497816420
17.826591001,0,-0.000919039,0.000919039,0.035352250,0.035352250,-0.034433211,0.034433211,0.009408999,0.009408999,-0.168591001,0.168591001,0.001408999,0.001408999,0.003408999,0.003408999,1,0.050000000,1,0,0,0,0,0,0,-0.064081950,-0.023068099,2.565381137
17.874011024,0,0.033355990,0.033355990,0.048497244,0.048497244,-0.081853234,0.081853234,0.005988976,0.005988976,-0.016011024,0.016011024,-0.006011024,0.006011024,-0.002011024,0.002011024,1,0.050000000,1,0,0,0,0,0,0,-0.053598456,0.010915045,2.588529980
17.983801760,0,0.019213797,0.019213797,0.046049560,0.046049560,-0.065263356,0.065263356,0.012198240,0.012198240,-0.125801760,0.125801760,0.004198240,0.004198240,0.004198240,0.004198240,1,0.050000000,1,0,0,0,0,0,0,-0.066349049,0.057902419,2.624776098
