stamp,oracle,com_dt_0,com_age_0,com_dt_1,com_age_1,com_dt_2,com_age_2,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
21.435333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.008666667,0.008666667,nan,nan,-0.009333333,0.009333333,0.006666667,0.006666667,0,0,0,0,0,0,0,0,0.148080155,-0.134433135,0.104746689
21.535333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,nan,nan,-0.009333333,0.009333333,0.014666667,0.014666667,0,0,0,0,0,0,0,0,0.225584627,-0.170037839,0.018087868
21.635333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,nan,nan,-0.007333333,0.007333333,-0.005333333,0.005333333,0,0,0,0,0,0,0,0,0.068173308,-0.044988808,0.024186449
21.735333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.013333333,0.013333333,nan,nan,-0.009333333,0.009333333,0.006666667,0.006666667,0,0,0,0,0,0,0,0,0.061333398,-0.014589512,0.021604290
21.835333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.008666667,0.008666667,nan,nan,-0.009333333,0.009333333,-0.015333333,0.015333333,0,0,0,0,0,0,0,0,0.111398024,0.018137180,0.086312905
21.936666667,0,-0.010666667,0.010666667,0.005333333,0.005333333,0.005333333,0.005333333,-0.054666667,0.054666667,nan,nan,0.009333333,0.009333333,-0.002666667,0.002666667,0,0,0,0,0,0,0,0,0.145159614,0.024692552,0.135199245
22.035333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.008666667,0.008666667,-0.439333333,0.439333333,-0.009333333,0.009333333,0.010666667,0.010666667,0,1,1,1,1,1,1,4,0.080578595,-0.039585258,0.023405534
22.135333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-0.439333333,0.439333333,-0.009333333,0.009333333,-0.011333333,0.011333333,0,1,1,1,1,1,1,4,0.090995114,-0.046771151,-0.119551059
22.235333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-0.539333333,0.539333333,-0.007333333,0.007333333,0.000666667,0.000666667,0,0,0,0,0,0,0,0,0.127983234,0.005703533,-0.140791880
22.335333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.013333333,0.013333333,-0.539333333,0.539333333,-0.007333333,0.007333333,0.012666667,0.012666667,0,0,0,0,0,0,0,0,0.092332183,-0.039970598,-0.179399920
22.435333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-0.539333333,0.539333333,-0.007333333,0.007333333,-0.011333333,0.011333333,0,0,0,0,0,0,0,0,0.073853469,-0.105030482,-0.136065612
22.535333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-0.639333333,0.639333333,-0.007333333,0.007333333,0.000666667,0.000666667,0,0,0,0,0,0,0,0,0.093814830,-0.110898162,-0.138422359
22.635333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,-0.639333333,0.639333333,-0.007333333,0.007333333,0.010666667,0.010666667,0,0,0,0,0,0,0,0,0.073280236,-0.045290621,-0.099310722
22.735333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.013333333,0.013333333,-0.739333333,0.739333333,-0.009333333,0.009333333,-0.009333333,0.009333333,0,0,0,0,0,0,0,0,0.057058777,-0.058840763,-0.095438434
22.835333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,-0.739333333,0.739333333,-0.007333333,0.007333333,0.004666667,0.004666667,0,0,0,0,0,0,0,0,0.078924695,-0.099944926,-0.083138428
22.935333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.013333333,0.013333333,-0.739333333,0.739333333,-0.007333333,0.007333333,-0.017333333,0.017333333,0,0,0,0,0,0,0,0,0.078954628,-0.089173164,-0.124855664
23.035333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,-0.839333333,0.839333333,-0.007333333,0.007333333,-0.003333333,0.003333333,0,0,0,0,0,0,0,0,0.058227528,-0.079459492,-0.142408464
23.135333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.013333333,0.013333333,-0.839333333,0.839333333,-0.009333333,0.009333333,0.008666667,0.008666667,0,0,0,0,0,0,0,0,0.042556366,-0.095561644,-0.147654108
23.235333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-0.839333333,0.839333333,-0.009333333,0.009333333,-0.013333333,0.013333333,0,0,0,0,0,0,0,0,0.089252340,-0.071965019,-0.121653750
23.335333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-0.939333333,0.939333333,-0.009333333,0.009333333,-0.001333333,0.001333333,0,0,0,0,0,0,0,0,0.117613471,-0.061968179,-0.104758889
23.435333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-0.939333333,0.939333333,-0.007333333,0.007333333,0.010666667,0.010666667,0,0,0,0,0,0,0,0,0.127436519,-0.085859893,-0.103192333
23.535333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-1.039333333,1.039333333,-0.009333333,0.009333333,-0.011333333,0.011333333,0,0,0,0,0,0,0,0,0.093980501,-0.108747153,-0.149958655
23.635333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-1.039333333,1.039333333,-0.007333333,0.007333333,0.002666667,0.002666667,0,0,0,0,0,0,0,0,0.064997588,-0.082993946,-0.181642198
23.736666667,0,-0.010666667,0.010666667,0.005333333,0.005333333,0.005333333,0.005333333,-0.014666667,0.014666667,-1.140666667,1.140666667,-0.008666667,0.008666667,0.013333333,0.013333333,0,0,0,0,0,0,0,0,0.119146433,-0.060635839,-0.215701796
23.835333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,-1.139333333,1.139333333,-0.007333333,0.007333333,-0.007333333,0.007333333,0,0,0,0,0,0,0,0,0.114384070,-0.042007358,-0.209804751
23.935333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-1.239333333,1.239333333,-0.009333333,0.009333333,0.006666667,0.006666667,0,0,0,0,0,0,0,0,0.109952459,-0.062830958,-0.214698952
24.035333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,0.006666667,0.006666667,-1.239333333,1.239333333,-0.009333333,0.009333333,-0.013333333,0.013333333,0,0,0,0,0,0,0,0,0.114865183,-0.044369545,-0.199265351
24.135333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.053333333,0.053333333,-1.339333333,1.339333333,-0.009333333,0.009333333,-0.003333333,0.003333333,0,0,0,0,0,0,0,0,0.080176448,-0.040385973,-0.192841118
24.235333333,0,-0.009333333,0.009333333,0.004666667,0.004666667,0.004666667,0.004666667,-0.033333333,0.033333333,-1.339333333,1.339333333,-0.007333333,0.007333333,0.016666667,0.016666667,0,0,0,0,0,0,0,0,0.077154069,-0.055251196,-0.199636031
