seq,raw_timestamp,effective_timestamp,stamp_shift,self_id,target_id,filtered_distance,latest_raw_distance,gt_distance_latest,window_size,window_span,window_lag,reject_count
0,8.552000,8.552000,0.000000,1,0,2.058031,2.058031,2.000000,1,0.000000,0.000000,0
0,8.552000,8.552000,0.000000,1,2,1.970860,1.970860,2.000000,1,0.000000,0.000000,0
0,8.552000,8.552000,0.000000,1,3,2.884627,2.884627,2.828427,1,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,0,2.069931,2.081832,2.000000,2,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,2,2.001123,2.031387,2.000000,2,0.000000,0.000000,0
1,8.552000,8.552000,0.000000,1,3,2.850797,2.816967,2.828427,2,0.000000,0.000000,0
2,8.600000,8.568000,-0.032000,1,0,2.070388,2.071301,2.000000,3,0.048000,0.032000,0
2,8.600000,8.568000,-0.032000,1,2,1.981524,1.942325,2.000000,3,0.048000,0.032000,0
2,8.600000,8.568000,-0.032000,1,3,2.841451,2.822759,2.828427,3,0.048000,0.032000,0
3,8.632000,8.584000,-0.048000,1,0,2.021743,1.875810,2.000000,4,0.080000,0.048000,0
3,8.632000,8.584000,-0.048000,1,2,1.932019,1.783503,2.000000,4,0.080000,0.048000,0
3,8.632000,8.584000,-0.048000,1,3,2.846305,2.860866,2.828427,4,0.080000,0.048000,0
4,8.672000,8.601600,-0.070400,1,0,2.016526,1.995657,2.000000,5,0.120000,0.070400,0
4,8.672000,8.601600,-0.070400,1,2,1.946101,2.002427,2.000000,5,0.120000,0.070400,0
4,8.672000,8.601600,-0.070400,1,3,2.854247,2.886017,2.828427,5,0.120000,0.070400,0
5,8.712000,8.633600,-0.078400,1,0,1.981826,1.884533,2.000000,5,0.160000,0.078400,0
5,8.712000,8.633600,-0.078400,1,2,1.974320,2.111956,2.000000,5,0.160000,0.078400,0
5,8.712000,8.633600,-0.078400,1,3,2.850654,2.866659,2.828427,5,0.160000,0.078400,0
6,8.752000,8.673600,-0.078400,1,0,1.955662,1.951010,2.000000,5,0.152000,0.078400,0
6,8.752000,8.673600,-0.078400,1,2,1.961633,1.967956,2.000000,5,0.152000,0.078400,0
6,8.752000,8.673600,-0.078400,1,3,2.857441,2.850903,2.828427,5,0.152000,0.078400,0
7,8.792000,8.712000,-0.080000,1,0,1.936222,1.974101,2.000000,5,0.160000,0.080000,0
7,8.792000,8.712000,-0.080000,1,2,1.963629,1.952303,2.000000,5,0.160000,0.080000,0
7,8.792000,8.712000,-0.080000,1,3,2.865472,2.862913,2.828427,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,0,1.962886,2.009131,2.000000,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,2,2.003141,1.981065,2.000000,5,0.160000,0.080000,0
8,8.832000,8.752000,-0.080000,1,3,2.843516,2.751089,2.828427,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,0,1.946644,1.914444,2.000000,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,2,2.023138,2.102412,2.000000,5,0.160000,0.080000,0
9,8.872000,8.792000,-0.080000,1,3,2.842648,2.881678,2.828427,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,0,1.965891,1.980767,2.000000,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,2,2.014800,2.070265,2.000000,5,0.160000,0.080000,0
10,8.912000,8.832000,-0.080000,1,3,2.806315,2.684991,2.828427,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,0,1.983666,2.039887,2.000000,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,2,1.988969,1.838799,2.000000,5,0.160000,0.080000,0
11,8.952000,8.872000,-0.080000,1,3,2.833702,2.987841,2.828427,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,0,2.009541,2.103475,2.000000,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,2,1.982683,1.920873,2.000000,5,0.160000,0.080000,0
12,8.992000,8.912000,-0.080000,1,3,2.837320,2.881001,2.828427,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,0,2.025297,2.087911,2.000000,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,2,2.005018,2.092739,2.000000,5,0.160000,0.080000,0
13,9.032000,8.952000,-0.080000,1,3,2.890620,3.017589,2.828427,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,0,2.042469,2.000304,2.000000,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,2,1.976624,1.960442,2.000000,5,0.160000,0.080000,0
14,9.072000,8.992000,-0.080000,1,3,2.880046,2.828810,2.828427,5,0.160000,0.080000,0
15,9.114000,9.032400,-0.081600,1,0,2.048643,2.011639,2.000000,5,0.162000,0.081600,0
15,9.114000,9.032400,-0.081600,1,2,1.951668,1.945485,2.000000,5,0.162000,0.081600,0
15,9.114000,9.032400,-0.081600,1,3,2.904217,2.805845,2.828427,5,0.162000,0.081600,0
16,9.152000,9.072400,-0.079600,1,0,2.018443,1.888884,2.000000,5,0.160000,0.079600,0
16,9.152000,9.072400,-0.079600,1,2,1.997751,2.069218,2.000000,5,0.160000,0.079600,0
16,9.152000,9.072400,-0.079600,1,3,2.894839,2.940951,2.828427,5,0.160000,0.079600,0
17,9.192000,9.112400,-0.079600,1,0,1.980681,1.914668,2.000000,5,0.160000,0.079600,0
