stamp,oracle,com_dt_1,com_age_1,com_dt_2,com_age_2,com_dt_3,com_age_3,uwb_dt,uwb_age,camera_dt,camera_age,ins_dt,ins_age,gt_dt,gt_age,mission_stage,camera_msg_fresh,camera_raw_count,camera_valid_target,camera_angle_constraints,camera_xy_constraints,camera_used_in_cost,camera_target_mask,P_opt_x,P_opt_y,P_opt_z
38.488000000,0,0.032000000,0.032000000,-0.028000000,0.028000000,-0.004000000,0.004000000,0.002000000,0.002000000,nan,nan,-0.008000000,0.008000000,-0.014000000,0.014000000,0,0,0,0,0,0,0,0,0.019303996,0.002134761,0.352930937
38.586000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,nan,nan,-0.006000000,0.006000000,0.000000000,0.000000000,0,0,0,0,0,0,0,0,0.046163495,-0.043646755,0.441539035
38.686000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,nan,nan,-0.008000000,0.008000000,0.012000000,0.012000000,0,0,0,0,0,0,0,0,0.049199823,-0.081727825,0.387585889
38.786000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,nan,nan,-0.008000000,0.008000000,-0.010000000,0.010000000,0,0,0,0,0,0,0,0,0.070982852,-0.152802147,0.476224507
38.886000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,nan,nan,-0.008000000,0.008000000,-0.002000000,0.002000000,0,0,0,0,0,0,0,0,0.114592816,-0.215485172,0.524344906
38.986000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,nan,nan,-0.006000000,0.006000000,0.012000000,0.012000000,0,0,0,0,0,0,0,0,0.128147457,-0.232482450,0.527810944
39.086000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.248000000,0.248000000,-0.008000000,0.008000000,-0.012000000,0.012000000,0,1,1,1,1,1,1,2,0.074717013,-0.059218835,0.363386813
39.186000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,-0.148000000,0.148000000,-0.006000000,0.006000000,0.002000000,0.002000000,0,1,1,1,1,1,1,2,0.070243493,-0.059757001,0.236085622
39.286000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.248000000,0.248000000,-0.006000000,0.006000000,0.014000000,0.014000000,0,1,1,1,1,1,1,2,0.084716883,-0.063058838,0.100470750
39.386000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,-0.248000000,0.248000000,-0.006000000,0.006000000,-0.010000000,0.010000000,0,1,1,1,1,1,1,2,0.071467125,-0.049836320,0.052548393
39.486000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.348000000,0.348000000,-0.006000000,0.006000000,0.000000000,0.000000000,0,1,1,1,1,1,1,2,0.016908490,-0.026958160,0.040229766
39.586000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,-0.248000000,0.248000000,-0.006000000,0.006000000,0.016000000,0.016000000,0,1,1,1,1,1,1,2,-0.011640713,-0.022224480,0.037489432
39.686000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.348000000,0.348000000,-0.006000000,0.006000000,-0.006000000,0.006000000,0,1,1,1,1,1,1,2,-0.007140488,-0.018731960,0.041050552
39.786666667,0,0.033333333,0.033333333,-0.024666667,0.024666667,-0.008666667,0.008666667,-0.016666667,0.016666667,-0.248666667,0.248666667,-0.006666667,0.006666667,0.005333333,0.005333333,0,1,1,1,1,1,1,2,-0.019342598,-0.012035132,0.015313120
39.886000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.348000000,0.348000000,-0.006000000,0.006000000,-0.018000000,0.018000000,0,1,1,1,1,1,1,2,0.053115903,-0.015341603,0.028471600
39.986000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,-0.016000000,0.016000000,-0.248000000,0.248000000,-0.008000000,0.008000000,-0.006000000,0.006000000,0,1,1,1,1,1,1,2,0.084161388,-0.000681183,0.037124462
40.086000000,0,0.034000000,0.034000000,-0.026000000,0.026000000,-0.008000000,0.008000000,0.004000000,0.004000000,-0.248000000,0.248000000,-0.008000000,0.008000000,0.004000000,0.004000000,0,1,1,1,1,1,1,2,0.020696575,-0.013591814,0.049458172
