seq,timestamp,self_id,target_id,distance,gt_distance
0,7.426000,1,0,1.903575,2.000000
0,7.426000,1,2,2.199346,2.000000
0,7.426000,1,3,2.722530,2.828427
1,7.466000,1,0,1.973789,2.000000
1,7.466000,1,2,2.055694,2.000000
1,7.466000,1,3,2.829699,2.828427
2,7.506000,1,0,1.919467,2.000000
2,7.506000,1,2,2.201938,2.000000
2,7.506000,1,3,2.956465,2.828427
3,7.546000,1,0,2.092151,2.000000
3,7.546000,1,2,2.015027,2.000000
3,7.546000,1,3,2.806411,2.828427
4,7.586000,1,0,2.061862,2.000000
4,7.586000,1,2,2.078796,2.000000
4,7.586000,1,3,2.833968,2.828427
5,7.626000,1,0,2.008616,2.000000
5,7.626000,1,2,2.047545,2.000000
5,7.626000,1,3,2.813407,2.828427
6,7.666000,1,0,1.971447,2.000000
6,7.666000,1,2,1.923789,2.000000
6,7.666000,1,3,2.899058,2.828427
7,7.706000,1,0,2.016709,2.000000
7,7.706000,1,2,1.880886,2.000000
7,7.706000,1,3,2.748677,2.828427
8,7.746000,1,0,2.062191,2.000000
8,7.746000,1,2,2.048693,2.000000
8,7.746000,1,3,2.677671,2.828427
9,7.786000,1,0,1.939005,2.000000
9,7.786000,1,2,2.006576,2.000000
9,7.786000,1,3,3.003689,2.828427
10,7.826000,1,0,1.990806,2.000000
10,7.826000,1,2,1.981079,2.000000
10,7.826000,1,3,2.762045,2.828427
11,7.866000,1,0,1.958091,2.000000
11,7.866000,1,2,2.020792,2.000000
11,7.866000,1,3,2.691641,2.828427
12,7.906000,1,0,2.065150,2.000000
12,7.906000,1,2,2.066780,2.000000
12,7.906000,1,3,2.754809,2.828427
13,7.946000,1,0,2.008221,2.000000
13,7.946000,1,2,2.018107,2.000000
13,7.946000,1,3,2.834474,2.828427
14,7.986000,1,0,2.002645,2.000000
14,7.986000,1,2,1.766435,2.000000
14,7.986000,1,3,2.860521,2.828427
15,8.026000,1,0,1.819635,2.000000
15,8.026000,1,2,1.943704,2.000000
15,8.026000,1,3,2.735198,2.828427
16,8.066000,1,0,1.952992,2.000000
16,8.066000,1,2,1.974626,2.000000
16,8.066000,1,3,2.813002,2.828427
17,8.106000,1,0,2.122052,2.000000
17,8.106000,1,2,2.016715,2.000000
17,8.106000,1,3,2.820853,2.828427
18,8.146000,1,0,1.954833,2.000000
18,8.146000,1,2,1.899738,2.000000
18,8.146000,1,3,2.832510,2.828427
19,8.186000,1,0,2.065917,2.000000
19,8.186000,1,2,1.998157,2.000000
19,8.186000,1,3,2.896993,2.828427
20,8.226000,1,0,2.085469,2.000000
20,8.226000,1,2,1.986795,2.000000
20,8.226000,1,3,2.726217,2.828427
21,8.266000,1,0,1.976109,2.000000
21,8.266000,1,2,1.929022,2.000000
21,8.266000,1,3,2.729926,2.828427
22,8.306000,1,0,2.058940,2.000000
22,8.306000,1,2,1.944522,2.000000
22,8.306000,1,3,2.794033,2.828427
23,8.346000,1,0,1.980920,2.000000
23,8.346000,1,2,1.986489,2.000000
23,8.346000,1,3,2.787881,2.828427
24,8.386000,1,0,1.917950,2.000000
24,8.386000,1,2,1.887334,2.000000
24,8.386000,1,3,2.711887,2.828427
25,8.426000,1,0,2.065307,2.000000
25,8.426000,1,2,1.948699,2.000000
25,8.426000,1,3,2.728930,2.828427
26,8.466000,1,0,1.970277,2.000000
26,8.466000,1,2,2.102961,2.000000
26,8.466000,1,3,2.819115,2.828427
27,8.506000,1,0,2.040141,2.000000
27,8.506000,1,2,1.882946,2.000000
27,8.506000,1,3,2.822806,2.828427
28,8.546000,1,0,1.876341,2.000000
28,8.546000,1,2,1.949900,2.000000
28,8.546000,1,3,2.884328,2.828427
29,8.586000,1,0,2.083630,2.000000
29,8.586000,1,2,2.017919,2.000000
29,8.586000,1,3,2.728447,2.828427
30,8.626000,1,0,2.056184,2.000000
30,8.626000,1,2,1.893133,2.000000
30,8.626000,1,3,2.953926,2.828427
31,8.666000,1,0,2.074621,2.000000
31,8.666000,1,2,2.109912,2.000000
31,8.666000,1,3,2.863669,2.828427
32,8.706000,1,0,2.078569,2.000000
32,8.706000,1,2,2.028590,2.000000
32,8.706000,1,3,2.697751,2.828427
33,8.746000,1,0,2.063766,2.000000
33,8.746000,1,2,1.898890,2.000000
33,8.746000,1,3,2.983359,2.828427
34,8.786000,1,0,1.859325,2.000000
34,8.786000,1,2,2.012452,2.000000
34,8.786000,1,3,2.806907,2.828427
35,8.826000,1,0,1.919088,2.000000
35,8.826000,1,2,1.978164,2.000000
35,8.826000,1,3,2.805479,2.828427
36,8.866000,1,0,1.966022,2.000000
36,8.866000,1,2,1.968564,2.000000
36,8.866000,1,3,2.877046,2.828427
37,8.906000,1,0,2.061306,2.000000
37,8.906000,1,2,1.898211,2.000000
37,8.906000,1,3,2.842497,2.828427
38,8.946000,1,0,2.034634,2.000000
38,8.946000,1,2,1.908890,2.000000
38,8.946000,1,3,2.930294,2.828427
39,8.986000,1,0,1.963429,2.000000
39,8.986000,1,2,2.044185,2.000000
39,8.986000,1,3,2.825117,2.828427
40,9.026000,1,0,2.044980,2.000000
40,9.026000,1,2,2.040997,2.000000
40,9.026000,1,3,2.811164,2.828427
41,9.066000,1,0,1.967529,2.000000
41,9.066000,1,2,1.868303,2.000000
41,9.066000,1,3,3.005291,2.828427
42,9.106000,1,0,2.054738,2.000000
42,9.106000,1,2,2.065555,2.000000
42,9.106000,1,3,2.716085,2.828427
43,9.148000,1,0,2.017174,2.000000
43,9.148000,1,2,1.991150,2.000000
43,9.148000,1,3,2.908175,2.828427
44,9.186000,1,0,2.001838,2.000000
44,9.186000,1,2,1.992953,2.000000
44,9.186000,1,3,3.025613,2.828427
45,9.226000,1,0,1.951496,2.000000
45,9.226000,1,2,2.157192,2.000000
45,9.226000,1,3,2.823359,2.828427
46,9.266000,1,0,2.078500,2.000000
46,9.266000,1,2,1.928672,2.000000
46,9.266000,1,3,2.739085,2.828427
47,9.306000,1,0,2.043225,2.000000
47,9.306000,1,2,1.993348,2.000000
47,9.306000,1,3,2.732646,2.828427
48,9.346000,1,0,1.971054,2.000000
48,9.346000,1,2,1.845896,2.000000
48,9.346000,1,3,2.766054,2.828427
49,9.386000,1,0,1.997080,2.000000
49,9.386000,1,2,1.911469,2.000000
49,9.386000,1,3,2.769283,2.828427
50,9.426000,1,0,1.959791,2.000000
50,9.426000,1,2,2.005950,2.000000
50,9.426000,1,3,2.749681,2.828427
51,9.466000,1,0,2.066299,2.000000
51,9.466000,1,2,1.967823,2.000000
51,9.466000,1,3,2.777942,2.828427
52,9.506000,1,0,2.052358,2.000000
52,9.506000,1,2,1.909943,2.000000
52,9.506000,1,3,2.706688,2.828427
53,9.546000,1,0,1.970628,2.000000
53,9.546000,1,2,2.015429,2.000000
53,9.546000,1,3,2.868313,2.828427
54,9.586000,1,0,1.979693,2.000000
54,9.586000,1,2,1.853767,2.000000
54,9.586000,1,3,2.893066,2.828427
55,9.626000,1,0,2.048115,2.000000
55,9.626000,1,2,2.005124,2.000000
55,9.626000,1,3,2.882251,2.828427
56,9.666000,1,0,1.980630,2.000000
56,9.666000,1,2,1.999727,2.000000
56,9.666000,1,3,2.725853,2.828427
57,9.706000,1,0,1.930515,2.000000
57,9.706000,1,2,2.013638,2.000000
57,9.706000,1,3,2.913950,2.828427
58,9.746000,1,0,1.929519,2.000000
58,9.746000,1,2,1.986844,2.000000
58,9.746000,1,3,2.922872,2.828427
59,9.786000,1,0,2.043958,2.000000
59,9.786000,1,2,2.017696,2.000000
59,9.786000,1,3,2.825316,2.828427
60,9.826000,1,0,2.041339,2.000000
60,9.826000,1,2,1.945097,2.000000
60,9.826000,1,3,2.881309,2.828427
61,9.866000,1,0,1.861200,2.000000
61,9.866000,1,2,2.062250,2.000000
61,9.866000,1,3,2.886604,2.828427
62,9.906000,1,0,2.095666,2.000000
