seq,timestamp,self_id,target_id,filtered_distance,gt_distance
0,7.452000,3,2,0.129405,0.000000
9,7.810000,3,0,2.062805,2.000000
9,7.810000,3,1,2.708350,2.828427
9,7.810000,3,2,1.030591,2.000000
10,7.850000,3,0,2.004145,2.000000
10,7.850000,3,1,2.787673,2.828427
10,7.850000,3,2,1.300886,2.000000
11,7.890000,3,0,1.969338,2.000000
11,7.890000,3,1,2.800572,2.828427
11,7.890000,3,2,1.493159,2.000000
12,7.930000,3,0,1.957763,2.000000
12,7.930000,3,1,2.802836,2.828427
12,7.930000,3,2,1.592022,2.000000
13,7.970000,3,0,1.966331,2.000000
13,7.970000,3,1,2.825250,2.828427
13,7.970000,3,2,1.962876,2.000000
14,8.010000,3,0,1.966715,2.000000
14,8.010000,3,1,2.831314,2.828427
14,8.010000,3,2,1.980704,2.000000
15,8.050000,3,0,1.985073,2.000000
15,8.050000,3,1,2.843878,2.828427
15,8.050000,3,2,2.016246,2.000000
16,8.090000,3,0,1.974279,2.000000
16,8.090000,3,1,2.829099,2.828427
16,8.090000,3,2,2.016232,2.000000
17,8.130000,3,0,1.969900,2.000000
17,8.130000,3,1,2.834754,2.828427
17,8.130000,3,2,2.005038,2.000000
18,8.170000,3,0,1.952747,2.000000
18,8.170000,3,1,2.797096,2.828427
18,8.170000,3,2,1.983368,2.000000
19,8.210000,3,0,1.950555,2.000000
19,8.210000,3,1,2.820048,2.828427
19,8.210000,3,2,1.972824,2.000000
20,8.250000,3,0,1.936436,2.000000
20,8.250000,3,1,2.771945,2.828427
20,8.250000,3,2,1.983270,2.000000
21,8.290000,3,0,1.934017,2.000000
21,8.290000,3,2,1.984766,2.000000
22,8.330000,3,1,2.788924,2.828427
22,8.330000,3,2,1.972895,2.000000
23,8.370000,3,0,1.970486,2.000000
23,8.370000,3,1,2.794505,2.828427
23,8.370000,3,2,2.018612,2.000000
24,8.410000,3,0,2.012774,2.000000
24,8.410000,3,1,2.787438,2.828427
24,8.410000,3,2,2.025381,2.000000
25,8.450000,3,0,2.000279,2.000000
25,8.450000,3,1,2.796537,2.828427
25,8.450000,3,2,2.013438,2.000000
26,8.490000,3,0,2.014960,2.000000
26,8.490000,3,1,2.840643,2.828427
26,8.490000,3,2,2.013714,2.000000
27,8.530000,3,0,2.085214,2.000000
27,8.530000,3,1,2.842993,2.828427
27,8.530000,3,2,2.045024,2.000000
28,8.570000,3,0,2.086960,2.000000
28,8.570000,3,1,2.844600,2.828427
28,8.570000,3,2,2.005674,2.000000
29,8.610000,3,0,2.042670,2.000000
29,8.610000,3,1,2.894205,2.828427
29,8.610000,3,2,1.993176,2.000000
30,8.650000,3,0,2.041203,2.000000
30,8.650000,3,1,2.876684,2.828427
30,8.650000,3,2,1.972372,2.000000
31,8.690000,3,0,2.022985,2.000000
31,8.690000,3,1,2.851185,2.828427
31,8.690000,3,2,1.973166,2.000000
32,8.730000,3,0,1.993094,2.000000
32,8.730000,3,1,2.836183,2.828427
32,8.730000,3,2,1.961229,2.000000
33,8.770000,3,0,1.955100,2.000000
33,8.770000,3,1,2.831121,2.828427
33,8.770000,3,2,1.983608,2.000000
34,8.810000,3,0,1.944879,2.000000
34,8.810000,3,1,2.820705,2.828427
34,8.810000,3,2,2.012292,2.000000
35,8.852000,3,0,1.963379,2.000000
35,8.852000,3,1,2.808097,2.828427
35,8.852000,3,2,2.055988,2.000000
36,8.890000,3,0,1.939700,2.000000
36,8.890000,3,1,2.819890,2.828427
36,8.890000,3,2,2.064382,2.000000
37,8.930000,3,0,1.954116,2.000000
37,8.930000,3,1,2.811643,2.828427
37,8.930000,3,2,2.048293,2.000000
38,8.970000,3,0,1.980348,2.000000
38,8.970000,3,1,2.788517,2.828427
38,8.970000,3,2,2.032712,2.000000
39,9.010000,3,0,1.984232,2.000000
39,9.010000,3,1,2.788277,2.828427
39,9.010000,3,2,1.997205,2.000000
40,9.052000,3,0,1.978125,2.000000
40,9.052000,3,1,2.800215,2.828427
40,9.052000,3,2,1.984217,2.000000
41,9.090000,3,0,2.005950,2.000000
41,9.090000,3,1,2.779720,2.828427
41,9.090000,3,2,1.963006,2.000000
42,9.130000,3,0,1.981059,2.000000
42,9.130000,3,1,2.795607,2.828427
42,9.130000,3,2,2.011116,2.000000
43,9.170000,3,0,1.959338,2.000000
43,9.170000,3,1,2.798314,2.828427
43,9.170000,3,2,1.998044,2.000000
44,9.210000,3,0,1.975913,2.000000
44,9.210000,3,1,2.806757,2.828427
44,9.210000,3,2,1.997865,2.000000
45,9.252000,3,0,1.961874,2.000000
45,9.252000,3,1,2.834975,2.828427
45,9.252000,3,2,1.981501,2.000000
46,9.290000,3,0,1.972070,2.000000
46,9.290000,3,1,2.861147,2.828427
46,9.290000,3,2,1.977838,2.000000
47,9.330000,3,0,1.995945,2.000000
47,9.330000,3,1,2.859442,2.828427
47,9.330000,3,2,1.948009,2.000000
48,9.370000,3,0,1.994681,2.000000
48,9.370000,3,1,2.882806,2.828427
48,9.370000,3,2,1.969994,2.000000
49,9.410000,3,0,1.995260,2.000000
49,9.410000,3,2,1.986147,2.000000
50,9.452000,3,0,1.986541,2.000000
50,9.452000,3,1,2.889932,2.828427
50,9.452000,3,2,1.969843,2.000000
51,9.490000,3,0,2.015065,2.000000
51,9.490000,3,1,2.887112,2.828427
51,9.490000,3,2,1.971231,2.000000
52,9.530000,3,0,2.005255,2.000000
52,9.530000,3,1,2.871521,2.828427
52,9.530000,3,2,1.974143,2.000000
53,9.570000,3,0,2.019956,2.000000
53,9.570000,3,1,2.888174,2.828427
53,9.570000,3,2,2.005824,2.000000
54,9.610000,3,0,2.022081,2.000000
54,9.610000,3,1,2.884504,2.828427
54,9.610000,3,2,2.031640,2.000000
55,9.650000,3,0,2.039726,2.000000
55,9.650000,3,1,2.875321,2.828427
55,9.650000,3,2,2.040776,2.000000
56,9.690000,3,0,2.041643,2.000000
56,9.690000,3,1,2.854794,2.828427
56,9.690000,3,2,2.053773,2.000000
57,9.730000,3,0,2.035368,2.000000
57,9.730000,3,1,2.851821,2.828427
57,9.730000,3,2,2.078855,2.000000
58,9.770000,3,0,2.023106,2.000000
58,9.770000,3,1,2.837355,2.828427
58,9.770000,3,2,2.040527,2.000000
59,9.810000,3,0,2.017642,2.000000
59,9.810000,3,1,2.833761,2.828427
